elapsed;fitness;solution
21.13s;743;[[4, 45, 29, 5, 27, 52, 34, 67], [6, 62, 28, 61, 21, 74, 2, 68, 75], [7, 35, 53, 14, 59, 54, 19, 8, 46], [11, 66, 65, 38, 10, 58, 26], [12, 72, 31, 55, 25, 50, 18, 24, 49, 16, 51], [13, 57, 15, 37, 20, 70, 60, 71, 69, 36, 47, 48, 30], [17, 3, 44, 32, 9, 39, 40], [33, 73, 1, 22, 64, 42, 43, 41, 56, 23, 63]]
35.87s;743;[[4, 27, 52, 8, 46, 34, 67], [6, 33, 1, 43, 42, 64, 41, 56, 23, 63], [7, 14, 59, 19, 54, 13, 57, 15, 45], [12, 72, 10, 31, 55, 25, 9, 39, 40], [17, 3, 44, 32, 50, 18, 24, 49, 16, 51], [26, 58, 38, 65, 66, 11, 53, 35], [29, 5, 37, 20, 70, 60, 71, 69, 36, 47, 48, 30], [68, 2, 74, 28, 21, 61, 22, 62, 73, 75]]
28.13s;739;[[4, 45, 15, 57, 54, 13, 27, 52, 67], [6, 62, 28, 61, 21, 74, 2, 68, 75], [7, 35, 53, 14, 59, 19, 8, 46, 34], [11, 66, 65, 38, 10, 58, 26], [12, 72, 31, 55, 25, 50, 18, 24, 49, 16, 51], [17, 3, 44, 32, 9, 39, 40], [29, 5, 37, 20, 70, 60, 71, 69, 36, 47, 48, 30], [33, 73, 1, 22, 64, 42, 43, 41, 56, 23, 63]]
31.56s;740;[[4, 27, 52, 34, 46, 67], [6, 62, 28, 22, 61, 21, 74, 2, 68], [7, 14, 59, 19, 54, 13, 57, 15, 45, 75], [8, 35, 53, 11, 66, 65, 38, 26], [12, 72, 39, 9, 32, 44, 3, 40, 17], [16, 49, 24, 18, 50, 25, 55, 31, 10, 58], [29, 5, 37, 20, 70, 60, 71, 69, 36, 47, 48, 30], [51, 33, 63, 23, 56, 41, 64, 42, 43, 1, 73]]
22.11s;739;[[3, 44, 32, 50, 25, 55, 18, 24, 49, 16, 51], [4, 45, 27, 52, 34, 67], [6, 33, 1, 73, 62, 28, 2, 68, 75], [7, 53, 11, 66, 65, 38, 72, 12, 26], [15, 57, 13, 54, 19, 59, 14, 35, 8, 46], [17, 40, 9, 39, 31, 10, 58], [29, 5, 37, 20, 70, 60, 71, 69, 36, 47, 48, 30], [63, 23, 56, 41, 43, 42, 64, 22, 61, 21, 74]]
37.00s;739;[[4, 45, 15, 57, 54, 13, 27, 52, 34], [6, 62, 28, 61, 21, 74, 2, 68, 75], [7, 35, 14, 59, 19, 8, 46, 67], [12, 39, 9, 32, 44, 3, 40, 17], [26, 58, 38, 65, 66, 11, 53], [29, 5, 37, 20, 70, 60, 71, 69, 36, 47, 48, 30], [33, 63, 23, 56, 41, 43, 42, 64, 22, 1, 73], [51, 16, 49, 24, 18, 50, 25, 55, 31, 10, 72]]
26.18s;745;[[6, 33, 1, 43, 42, 64, 41, 56, 23, 63], [7, 35, 14, 59, 19, 8, 46, 67], [12, 72, 10, 31, 39, 9, 40, 17], [16, 49, 24, 18, 55, 25, 50, 32, 44, 3, 51], [26, 58, 38, 65, 66, 11, 53], [30, 74, 28, 21, 61, 22, 62, 73, 2, 68], [34, 52, 54, 13, 57, 15, 27, 4, 75], [45, 29, 5, 37, 20, 70, 60, 71, 69, 36, 47, 48]]
21.93s;737;[[4, 27, 52, 8, 46, 34, 67], [6, 33, 1, 73, 62, 28, 2, 68, 75], [7, 35, 14, 59, 19, 54, 13, 57, 15, 45], [17, 3, 44, 32, 9, 39, 40], [26, 12, 72, 31, 55, 25, 50, 18, 24, 49, 16, 51], [29, 5, 37, 20, 70, 60, 71, 69, 36, 47, 48, 30], [53, 11, 66, 65, 38, 10, 58], [63, 23, 56, 41, 43, 42, 64, 22, 61, 21, 74]]
33.69s;741;[[4, 27, 52, 34, 46, 67], [6, 51, 16, 49, 24, 18, 50, 25, 55, 31, 72, 12], [15, 57, 13, 54, 59, 14, 19, 8, 35, 7, 26], [17, 3, 44, 32, 9, 39, 40], [30, 74, 21, 61, 28, 62, 2, 68, 75], [33, 73, 1, 22, 64, 42, 43, 41, 56, 23, 63], [45, 29, 5, 37, 20, 70, 60, 71, 69, 36, 47, 48], [53, 11, 66, 65, 38, 10, 58]]
18.10s;741;[[4, 45, 29, 15, 57, 54, 13, 27, 52, 34], [5, 37, 20, 70, 60, 71, 69, 36, 47, 48, 30], [6, 33, 1, 43, 42, 64, 41, 56, 23, 63], [17, 3, 44, 32, 9, 39, 40], [26, 12, 72, 31, 55, 25, 50, 18, 24, 49, 16, 51], [46, 8, 19, 59, 14, 35, 7, 67], [53, 11, 66, 65, 38, 10, 58], [73, 62, 22, 28, 61, 21, 74, 2, 68, 75]]
9.73s;749;[[6, 16, 49, 24, 3, 44, 32, 40, 17], [7, 14, 59, 19, 54, 13, 57, 15, 27], [12, 72, 10, 31, 25, 55, 18, 50, 9, 39], [26, 58, 38, 65, 66, 11, 53, 35], [30, 21, 61, 22, 62, 28, 74, 2, 68], [33, 73, 1, 43, 42, 64, 41, 56, 23, 63, 51], [45, 29, 5, 37, 20, 70, 60, 71, 69, 36, 47, 48], [67, 34, 46, 8, 52, 4, 75]]
18.04s;741;[[6, 33, 73, 1, 43, 41, 42, 64, 22, 62], [11, 66, 65, 38, 10, 31, 72, 58], [12, 39, 9, 25, 55, 18, 50, 32, 40], [17, 3, 44, 24, 49, 56, 23, 63, 16, 51], [26, 53, 14, 59, 19, 54, 13, 52, 34], [27, 57, 15, 37, 20, 70, 60, 71, 69, 36, 5, 29, 45], [30, 48, 47, 21, 61, 28, 74, 2, 68], [67, 7, 35, 8, 46, 4, 75]]
22.21s;743;[[6, 2, 62, 22, 28, 61, 21, 74, 30], [7, 14, 59, 19, 54, 13, 57, 15, 27, 52], [8, 35, 53, 11, 66, 65, 38, 58], [12, 72, 10, 31, 55, 25, 9, 39, 40], [17, 3, 44, 32, 50, 18, 24, 49, 16, 51], [26, 67, 46, 34, 4, 75], [45, 29, 5, 37, 20, 70, 60, 71, 69, 36, 47, 48], [63, 23, 56, 41, 64, 42, 43, 1, 73, 33, 68]]
25.69s;741;[[6, 73, 62, 22, 28, 61, 21, 74, 2, 68], [7, 35, 14, 59, 19, 8, 46, 67], [17, 3, 44, 32, 9, 39, 40], [26, 12, 72, 31, 55, 25, 50, 18, 24, 49, 16, 51], [29, 5, 37, 20, 70, 60, 71, 69, 36, 47, 48, 30], [33, 1, 43, 42, 64, 41, 56, 23, 63], [34, 52, 27, 13, 54, 57, 15, 45, 4, 75], [53, 11, 66, 65, 38, 10, 58]]
