elapsed;fitness;solution
8.10s;1177;[[2, 37, 48, 40, 31, 8, 19, 32], [4, 20, 49, 39, 50, 7, 5, 18, 28], [6, 11, 38, 9, 33, 21, 45], [13, 22, 3, 53, 44], [14, 27, 12, 24, 42, 51, 46, 52], [23, 29, 36, 1, 26, 17, 10, 15, 35], [30, 25, 47, 41, 34, 16, 43]]
10.96s;1177;[[11, 38, 9, 33, 21, 36, 49, 20, 23], [12, 37, 48, 40, 31, 8, 19], [13, 22, 3, 53, 44], [16, 6, 14, 2, 27, 32], [18, 5, 50, 39, 7, 28, 4, 43], [29, 1, 45, 26, 17, 10, 15, 35], [30, 25, 47, 51, 24, 42, 46, 41, 34, 52]]
4.92s;1178;[[4, 28, 7, 49, 39, 50, 5, 18], [6, 13, 22, 3, 53], [11, 19, 8, 31, 40, 48, 37, 32], [14, 2, 12, 27, 16, 43], [20, 36, 45, 21, 33, 9, 44, 38], [23, 29, 1, 26, 17, 10, 15, 35], [30, 25, 47, 51, 24, 42, 46, 41, 34, 52]]
5.49s;1177;[[2, 37, 48, 40, 31, 8, 19, 32], [11, 44, 9, 33, 21, 45, 29], [13, 22, 3, 53, 38], [14, 12, 27, 6, 16], [18, 5, 50, 39, 7, 28, 4, 43], [23, 20, 49, 36, 1, 26, 17, 10, 15, 35], [30, 25, 47, 51, 24, 42, 46, 41, 34, 52]]
11.62s;1176;[[4, 20, 49, 39, 50, 7, 28, 5, 18], [10, 26, 45, 21, 33, 9, 38], [11, 19, 8, 31, 40, 48, 37, 32], [13, 22, 3, 53, 44], [14, 2, 12, 27, 6, 16], [23, 29, 36, 1, 17, 15, 35, 43], [30, 25, 47, 51, 24, 42, 46, 41, 34, 52]]
11.34s;1170;[[13, 11, 19, 8, 31, 40, 48, 37, 32], [14, 2, 12, 27, 6, 16], [18, 5, 50, 39, 7, 28, 4, 43], [20, 49, 36, 45, 26, 21, 33, 9, 38], [23, 29, 1, 17, 10, 15, 35], [30, 25, 47, 51, 24, 42, 46, 41, 34, 52], [44, 3, 22, 53]]
5.98s;1176;[[4, 28, 18, 5, 7, 50, 39, 49, 20, 23], [6, 13, 22, 3, 53], [11, 44, 9, 33, 21, 38], [12, 37, 48, 40, 31, 8, 19], [29, 36, 1, 45, 26, 17, 10, 15, 35], [30, 25, 47, 41, 34, 16, 43], [32, 14, 27, 2, 24, 42, 51, 46, 52]]
4.84s;1177;[[10, 53, 3, 22, 11], [13, 19, 8, 31, 40, 48, 37, 32], [14, 2, 12, 27, 6, 16], [18, 5, 50, 39, 7, 28, 4, 43], [23, 20, 49, 36, 1, 26, 17, 29], [30, 25, 47, 51, 24, 42, 46, 41, 34, 52], [35, 15, 45, 21, 33, 9, 44, 38]]
14.11s;1169;[[11, 19, 8, 31, 40, 48, 37, 32], [13, 22, 3, 53, 44], [14, 2, 12, 27, 6, 16], [18, 5, 50, 39, 7, 28, 4, 43], [23, 20, 29, 1, 17, 10, 15, 35], [30, 25, 47, 51, 24, 42, 46, 41, 34, 52], [38, 9, 33, 21, 26, 45, 36, 49]]
8.02s;1175;[[4, 28, 7, 49, 39, 50, 5, 18], [11, 31, 19, 8, 40, 48, 37, 32], [13, 22, 3, 53, 44], [14, 2, 12, 27, 6, 16], [23, 20, 29, 36, 1, 17, 15, 43], [30, 25, 47, 51, 24, 42, 46, 41, 34, 52], [35, 10, 26, 45, 21, 33, 9, 38]]
19.67s;1167;[[11, 19, 8, 31, 40, 48, 37, 32], [13, 22, 3, 53, 44], [14, 2, 12, 27, 6, 16], [18, 5, 50, 39, 7, 28, 4, 43], [23, 20, 49, 36, 1, 17, 10, 15, 35], [29, 26, 45, 21, 33, 9, 38], [30, 25, 47, 51, 24, 42, 46, 41, 34, 52]]
22.67s;1167;[[11, 19, 8, 31, 40, 48, 37, 32], [13, 22, 3, 53, 44], [14, 2, 12, 27, 6, 16], [18, 5, 50, 39, 7, 28, 4, 43], [23, 20, 49, 36, 1, 17, 10, 15, 35], [29, 26, 45, 21, 33, 9, 38], [30, 25, 47, 51, 24, 42, 46, 41, 34, 52]]
7.02s;1167;[[11, 19, 8, 31, 40, 48, 37, 32], [13, 22, 3, 53, 44], [14, 2, 12, 27, 6, 16], [18, 5, 50, 39, 7, 28, 4, 43], [23, 20, 49, 36, 1, 17, 10, 15, 35], [29, 26, 45, 21, 33, 9, 38], [30, 25, 47, 51, 24, 42, 46, 41, 34, 52]]
10.36s;1174;[[11, 19, 8, 31, 40, 48, 37, 32], [13, 22, 3, 53, 44], [14, 2, 12, 27, 6, 16], [18, 5, 50, 39, 7, 28, 4, 43], [23, 20, 49, 36, 45, 21, 33, 9, 38], [29, 1, 26, 17, 10, 15, 35], [30, 25, 47, 51, 24, 42, 46, 41, 34, 52]]
7.41s;1177;[[11, 38, 9, 33, 21, 45, 36, 49, 20], [13, 22, 3, 53, 44], [14, 2, 12, 27, 6, 16], [18, 5, 50, 39, 7, 28, 4, 43], [23, 29, 1, 26, 17, 10, 15, 35], [30, 25, 47, 51, 24, 42, 46, 41, 34], [32, 19, 8, 31, 40, 48, 37, 52]]
4.34s;1177;[[11, 19, 8, 31, 40, 48, 37, 32], [13, 22, 3, 53, 44], [14, 2, 12, 27, 6, 16], [18, 5, 50, 39, 7, 28, 4, 43], [20, 49, 36, 1, 45, 26, 17, 29, 23], [30, 25, 47, 51, 24, 42, 46, 41, 34, 52], [35, 15, 10, 21, 33, 9, 38]]
11.65s;1168;[[11, 19, 8, 31, 40, 48, 37, 32], [13, 22, 3, 53, 44], [14, 2, 12, 27, 6, 16], [18, 5, 50, 39, 7, 28, 4, 43], [20, 49, 36, 45, 26, 21, 33, 9, 38], [23, 29, 1, 17, 10, 15, 35], [30, 25, 47, 51, 24, 42, 46, 41, 34, 52]]
11.45s;1169;[[13, 11, 19, 8, 31, 40, 48, 37, 32], [14, 2, 12, 27, 6, 16], [18, 5, 50, 39, 7, 28, 4, 43], [23, 20, 49, 36, 1, 17, 10, 15, 35], [29, 26, 45, 21, 33, 9, 38], [30, 25, 47, 51, 24, 42, 46, 41, 34, 52], [44, 3, 22, 53]]
10.09s;1167;[[11, 19, 8, 31, 40, 48, 37, 32], [13, 22, 3, 53, 44], [14, 2, 12, 27, 6, 16], [18, 5, 50, 39, 7, 28, 4, 43], [23, 20, 49, 36, 1, 17, 10, 15, 35], [29, 26, 45, 21, 33, 9, 38], [30, 25, 47, 51, 24, 42, 46, 41, 34, 52]]
10.71s;1179;[[4, 28, 7, 49, 39, 50, 5, 18], [10, 17, 26, 1, 36, 29, 20, 23], [11, 19, 8, 31, 40, 48, 37, 32], [13, 22, 3, 53, 44], [14, 2, 12, 27, 6, 16], [30, 25, 47, 51, 24, 42, 46, 41, 34, 52], [35, 15, 45, 21, 33, 9, 38, 43]]

avg_time;avg_ans;best;worst
10.04s;1173.20;1167;1179
