elapsed;fitness;solution
35.11s;841;[[3, 44, 32, 50, 18, 55, 25, 31, 72], [4, 45, 27, 52, 34, 67], [6, 73, 1, 43, 41, 42, 64, 22], [7, 66, 65, 38, 10, 58], [17, 40, 9, 39, 12, 26], [29, 5, 37, 20, 70, 60, 71, 69, 36, 47], [30, 48, 15, 57, 13, 54, 8, 46], [33, 63, 23, 56, 24, 49, 16, 51], [35, 19, 14, 59, 11, 53], [68, 2, 62, 28, 61, 21, 74], [75]]
24.95s;845;[[6, 51, 16, 49, 24, 3, 44, 17], [7, 35, 53, 14, 59, 19, 8], [12, 9, 25, 55, 18, 50, 32], [26, 72, 58, 10, 31, 39, 40], [30, 48, 5, 15, 57, 13, 54, 46], [33, 62, 22, 61, 28, 2, 68], [34, 52, 27, 29, 45, 4, 75], [37, 20, 70, 60, 71, 69, 36, 47, 21, 74], [38, 65, 66, 11, 67], [63, 23, 56, 41, 64, 42, 43, 1, 73]]
19.80s;850;[[4, 45, 27, 52, 34, 67], [6, 16, 63, 23, 56, 49, 24, 3, 51], [7, 53, 59, 14, 35, 46], [11, 66, 65, 38, 58], [12, 39, 9, 25, 55, 31, 10, 72], [17, 44, 18, 50, 32, 40], [22, 64, 42, 41, 43, 1, 73, 33], [26, 8, 19, 54, 13, 57, 15, 5, 48], [29, 37, 20, 70, 60, 71, 69, 36, 47, 30], [68, 2, 62, 28, 61, 21, 74], [75]]
25.08s;853;[[2, 28, 61, 64, 42, 22, 62], [4, 27, 13, 54, 52, 34, 46], [6, 33, 63, 49, 24, 3, 44, 17], [7, 35, 53, 14, 19, 8, 67], [11, 59, 66, 65, 38], [12, 9, 25, 55, 18, 50, 32], [26, 58, 10, 31, 72, 39, 40], [30, 48, 47, 36, 69, 21, 74, 68], [45, 29, 5, 37, 71, 60, 70, 20, 15, 57], [51, 16, 23, 56, 41, 43, 1, 73, 75]]
48.84s;835;[[4, 45, 27, 52, 34, 67], [6, 33, 63, 23, 56, 24, 49, 16], [7, 53, 65, 38, 10, 58, 26], [11, 66, 59, 14, 35], [12, 72, 31, 25, 55, 18, 50, 44, 3, 51], [17, 32, 9, 39, 40], [29, 5, 37, 20, 70, 60, 71, 69, 36, 47], [30, 74, 21, 61, 28, 2, 68], [46, 8, 19, 54, 13, 57, 15, 48], [62, 22, 64, 42, 41, 43, 1, 73], [75]]
28.93s;841;[[3, 50, 18, 55, 25, 31, 10, 58], [4, 45, 27, 52, 34, 67], [6, 33, 63, 23, 56, 24, 49, 16], [11, 66, 65, 38, 72, 39, 12], [17, 40, 9, 32, 44, 51], [26, 7, 19, 54, 13, 57, 15, 48, 30], [29, 5, 37, 20, 70, 60, 71, 69, 36, 47], [46, 8, 35, 14, 59, 53], [62, 22, 64, 42, 41, 43, 1, 73], [74, 21, 61, 28, 2, 68, 75]]
15.69s;850;[[3, 44, 50, 25, 55, 18, 24, 49, 16], [4, 28, 61, 22, 62, 2, 68], [6, 33, 51, 32, 40, 17], [7, 35, 14, 59, 19, 54, 13, 27], [12, 72, 39, 9, 31, 10, 58], [26, 46, 8, 52, 34, 67], [38, 65, 66, 11, 53], [45, 29, 5, 37, 71, 60, 70, 20, 15, 57], [63, 23, 56, 41, 64, 42, 43, 1, 73], [74, 21, 69, 36, 47, 48, 30, 75]]
57.56s;840;[[4, 27, 13, 54, 52, 46, 34], [6, 51, 3, 44, 32, 40, 17], [7, 14, 59, 19, 8, 67], [9, 25, 55, 50, 18, 24, 49, 16], [12, 72, 39, 31, 10, 58, 26], [30, 48, 47, 36, 69, 21, 74, 75], [33, 63, 23, 56, 41, 42, 43, 1, 73], [35, 53, 11, 66, 65, 38], [45, 29, 5, 37, 71, 60, 70, 20, 15, 57], [62, 22, 64, 61, 28, 2, 68]]
45.95s;845;[[4, 45, 48, 47, 21, 30], [6, 33, 63, 16, 3, 44, 40], [12, 72, 39, 9, 31, 10, 58], [17, 32, 50, 25, 55, 18, 24, 49], [26, 7, 14, 59, 19, 67], [29, 5, 37, 36, 69, 71, 60, 70, 20, 15, 57], [34, 52, 27, 13, 54, 8, 46], [35, 53, 11, 66, 65, 38], [51, 23, 56, 41, 64, 42, 43, 1, 73], [68, 2, 62, 22, 61, 28, 74, 75]]
36.00s;850;[[4, 48, 47, 21, 74, 30], [6, 3, 44, 32, 40, 17], [7, 35, 14, 59, 19, 8, 46], [12, 25, 55, 50, 18, 24, 49, 16, 51], [26, 72, 39, 9, 31, 10, 58], [29, 5, 37, 36, 69, 71, 60, 70, 20, 15, 57], [33, 73, 1, 43, 42, 41, 56, 23, 63], [38, 65, 66, 11, 53], [45, 27, 13, 54, 52, 34, 67], [62, 22, 64, 61, 28, 2, 68], [75]]
21.02s;838;[[2, 74, 28, 61, 69, 21, 30], [4, 27, 52, 46, 67], [5, 37, 20, 70, 60, 71, 36, 47, 48], [6, 33, 63, 23, 56, 24, 49, 16], [7, 53, 11, 59, 14, 35], [12, 72, 31, 25, 55, 18, 50, 44, 3, 51], [17, 40, 32, 9, 39], [26, 38, 66, 65, 10, 58], [34, 8, 19, 54, 13, 57, 15, 29, 45], [68, 62, 22, 64, 42, 41, 43, 1, 73], [75]]
15.10s;856;[[4, 15, 57, 54, 13, 27, 52, 34], [6, 73, 43, 42, 64, 41, 56, 23, 63], [7, 53, 19, 8, 46, 67], [9, 25, 55, 18, 50, 32, 17], [11, 66, 59, 14, 35], [12, 40, 44, 3, 24, 49, 16, 51], [26, 58, 10, 38, 65, 31, 39, 72], [29, 36, 69, 71, 60, 70, 20, 37, 5, 45], [30, 48, 47, 21, 74, 2, 68], [62, 28, 61, 22, 1, 33, 75]]
51.01s;833;[[4, 45, 27, 52, 34, 67], [5, 15, 57, 13, 54, 19, 8, 46], [6, 33, 63, 23, 56, 24, 49, 16], [7, 53, 11, 10, 58, 26], [12, 72, 31, 25, 55, 18, 50, 44, 3, 51], [17, 32, 9, 39, 40], [29, 37, 20, 70, 60, 71, 69, 36, 47, 48], [30, 74, 21, 61, 28, 2, 68], [35, 14, 59, 66, 65, 38], [62, 22, 64, 42, 41, 43, 1, 73], [75]]
28.24s;851;[[6, 73, 43, 42, 64, 41, 56, 23, 63], [7, 53, 11, 66, 59], [12, 72, 31, 10, 65, 38, 58, 26], [13, 54, 19, 14, 35, 8, 67], [16, 49, 24, 18, 50, 55, 25, 40], [17, 39, 9, 32, 44, 3, 51], [30, 48, 47, 36, 69, 61, 21, 74], [33, 1, 22, 28, 62, 2, 68], [34, 46, 52, 27, 4, 75], [45, 29, 5, 37, 71, 60, 70, 20, 15, 57]]
58.72s;840;[[4, 45, 27, 52, 34, 67], [6, 33, 63, 23, 56, 24, 49, 16], [7, 53, 65, 38, 10, 58, 26], [11, 66, 59, 14, 35], [12, 72, 39, 31, 25, 55, 18, 50, 17], [29, 5, 37, 20, 70, 60, 71, 69, 36, 47], [30, 21, 61, 28, 74, 2, 68], [40, 9, 32, 44, 3, 51], [46, 8, 19, 54, 13, 57, 15, 48], [62, 22, 64, 42, 41, 43, 1, 73], [75]]
54.83s;846;[[4, 34, 46, 8, 67], [6, 33, 1, 43, 41, 56, 23, 63], [7, 53, 19, 54, 13, 57, 15, 27, 52], [11, 66, 59, 14, 35], [12, 72, 31, 10, 65, 38, 58, 26], [17, 3, 44, 32, 9, 40], [30, 74, 28, 62, 2, 68, 75], [36, 69, 71, 60, 70, 20, 37, 5, 29, 45], [39, 25, 55, 50, 18, 24, 49, 16, 51], [48, 47, 21, 61, 22, 64, 42, 73]]
32.39s;851;[[3, 44, 32, 9, 39, 40], [4, 45, 27, 52, 67, 26], [6, 33, 63, 23, 56, 16, 51, 17], [7, 66, 59, 14, 19, 8], [10, 31, 55, 25, 50, 18, 24, 49], [12, 72, 58, 38, 65, 11, 53, 35], [29, 5, 37, 20, 70, 60, 71, 69, 36, 47], [30, 48, 15, 57, 13, 54, 46, 34], [62, 22, 64, 42, 41, 43, 1, 73], [74, 21, 61, 28, 2, 68, 75]]
11.98s;844;[[4, 45, 27, 52, 34, 67], [6, 33, 16, 49, 24, 44, 3, 51], [10, 31, 25, 55, 18, 50, 32], [12, 58, 72, 39, 9, 40, 17], [19, 54, 13, 57, 15, 36, 47, 48, 30], [21, 69, 71, 60, 70, 20, 37, 5, 29], [26, 7, 11, 53, 8, 46], [35, 14, 59, 66, 65, 38], [63, 23, 56, 41, 64, 42, 43, 1, 73], [68, 2, 62, 22, 61, 28, 74, 75]]
9.47s;854;[[4, 52, 46, 34, 67], [7, 53, 11, 66, 59], [8, 35, 14, 19, 54, 13, 27, 45], [12, 72, 31, 10, 65, 38, 58, 26], [17, 32, 44, 3, 24, 49, 16, 51], [29, 5, 36, 69, 71, 60, 70, 20, 37, 15, 57], [30, 74, 28, 22, 64, 42, 33], [39, 9, 25, 55, 18, 50, 40], [48, 47, 21, 61, 62, 2, 68], [63, 23, 56, 41, 43, 1, 73, 6, 75]]
