elapsed;fitness;solution
1.72s;458;[[1, 22, 28, 3, 36, 35, 20, 2, 32], [5, 10, 39, 33, 15, 37, 17, 12], [6, 24, 23, 7, 26, 31, 8, 27], [11, 16, 29, 21, 34, 30, 9, 38], [14, 25, 13, 19, 4, 18]]
1.21s;458;[[1, 22, 28, 3, 36, 35, 20, 2, 32], [5, 10, 39, 33, 15, 37, 17, 12], [6, 24, 23, 7, 26, 31, 8, 27], [11, 16, 29, 21, 34, 30, 9, 38], [14, 25, 13, 19, 4, 18]]
1.70s;458;[[1, 22, 28, 3, 36, 35, 20, 2, 32], [5, 10, 39, 33, 15, 37, 17, 12], [6, 24, 23, 7, 26, 31, 8, 27], [11, 16, 29, 21, 34, 30, 9, 38], [14, 25, 13, 19, 4, 18]]
1.10s;458;[[1, 22, 28, 3, 36, 35, 20, 2, 32], [5, 10, 39, 33, 15, 37, 17, 12], [6, 24, 23, 7, 26, 31, 8, 27], [11, 16, 29, 21, 34, 30, 9, 38], [14, 25, 13, 19, 4, 18]]
1.08s;458;[[1, 22, 28, 3, 36, 35, 20, 2, 32], [5, 10, 39, 33, 15, 37, 17, 12], [6, 24, 23, 7, 26, 31, 8, 27], [11, 16, 29, 21, 34, 30, 9, 38], [14, 25, 13, 19, 4, 18]]
1.17s;458;[[1, 22, 28, 3, 36, 35, 20, 2, 32], [5, 10, 39, 33, 15, 37, 17, 12], [6, 24, 23, 7, 26, 31, 8, 27], [11, 16, 29, 21, 34, 30, 9, 38], [14, 25, 13, 19, 4, 18]]
1.05s;458;[[1, 22, 28, 3, 36, 35, 20, 2, 32], [5, 10, 39, 33, 15, 37, 17, 12], [6, 24, 23, 7, 26, 31, 8, 27], [11, 16, 29, 21, 34, 30, 9, 38], [14, 25, 13, 19, 4, 18]]
1.05s;458;[[1, 22, 28, 3, 36, 35, 20, 2, 32], [5, 10, 39, 33, 15, 37, 17, 12], [6, 24, 23, 7, 26, 31, 8, 27], [11, 16, 29, 21, 34, 30, 9, 38], [14, 25, 13, 19, 4, 18]]
1.05s;458;[[1, 22, 28, 3, 36, 35, 20, 2, 32], [5, 10, 39, 33, 15, 37, 17, 12], [6, 24, 23, 7, 26, 31, 8, 27], [11, 16, 29, 21, 34, 30, 9, 38], [14, 25, 13, 19, 4, 18]]
1.19s;458;[[1, 22, 28, 3, 36, 35, 20, 2, 32], [5, 10, 39, 33, 15, 37, 17, 12], [6, 24, 23, 7, 26, 31, 8, 27], [11, 16, 29, 21, 34, 30, 9, 38], [14, 25, 13, 19, 4, 18]]
1.06s;458;[[1, 22, 28, 3, 36, 35, 20, 2, 32], [5, 10, 39, 33, 15, 37, 17, 12], [6, 24, 23, 7, 26, 31, 8, 27], [11, 16, 29, 21, 34, 30, 9, 38], [14, 25, 13, 19, 4, 18]]
1.03s;458;[[1, 22, 28, 3, 36, 35, 20, 2, 32], [5, 10, 39, 33, 15, 37, 17, 12], [6, 24, 23, 7, 26, 31, 8, 27], [11, 16, 29, 21, 34, 30, 9, 38], [14, 25, 13, 19, 4, 18]]
1.07s;458;[[1, 22, 28, 3, 36, 35, 20, 2, 32], [5, 10, 39, 33, 15, 37, 17, 12], [6, 24, 23, 7, 26, 31, 8, 27], [11, 16, 29, 21, 34, 30, 9, 38], [14, 25, 13, 19, 4, 18]]
1.07s;458;[[1, 22, 28, 3, 36, 35, 20, 2, 32], [5, 10, 39, 33, 15, 37, 17, 12], [6, 24, 23, 7, 26, 31, 8, 27], [11, 16, 29, 21, 34, 30, 9, 38], [14, 25, 13, 19, 4, 18]]
1.08s;458;[[1, 22, 28, 3, 36, 35, 20, 2, 32], [5, 10, 39, 33, 15, 37, 17, 12], [6, 24, 23, 7, 26, 31, 8, 27], [11, 16, 29, 21, 34, 30, 9, 38], [14, 25, 13, 19, 4, 18]]
1.03s;458;[[1, 22, 28, 3, 36, 35, 20, 2, 32], [5, 10, 39, 33, 15, 37, 17, 12], [6, 24, 23, 7, 26, 31, 8, 27], [11, 16, 29, 21, 34, 30, 9, 38], [14, 25, 13, 19, 4, 18]]
1.23s;458;[[1, 22, 28, 3, 36, 35, 20, 2, 32], [5, 10, 39, 33, 15, 37, 17, 12], [6, 24, 23, 7, 26, 31, 8, 27], [11, 16, 29, 21, 34, 30, 9, 38], [14, 25, 13, 19, 4, 18]]
1.05s;458;[[1, 22, 28, 3, 36, 35, 20, 2, 32], [5, 10, 39, 33, 15, 37, 17, 12], [6, 24, 23, 7, 26, 31, 8, 27], [11, 16, 29, 21, 34, 30, 9, 38], [14, 25, 13, 19, 4, 18]]
1.26s;458;[[1, 22, 28, 3, 36, 35, 20, 2, 32], [5, 10, 39, 33, 15, 37, 17, 12], [6, 24, 23, 7, 26, 31, 8, 27], [11, 16, 29, 21, 34, 30, 9, 38], [14, 25, 13, 19, 4, 18]]
1.03s;458;[[1, 22, 28, 3, 36, 35, 20, 2, 32], [5, 10, 39, 33, 15, 37, 17, 12], [6, 24, 23, 7, 26, 31, 8, 27], [11, 16, 29, 21, 34, 30, 9, 38], [14, 25, 13, 19, 4, 18]]

avg_time;avg_ans;best;worst
1.16s;458.00;458;458
