elapsed;fitness;solution
23.91s;1329;[[7, 23, 46, 61], [8, 27, 35, 6, 14], [15, 45, 39, 1, 41, 2, 9, 12, 40], [17, 62, 57, 32, 28, 20], [21, 60, 33, 55, 24], [25, 49, 18, 5, 3, 42, 19, 10, 59], [26, 13, 4, 38, 30], [29, 56, 54, 37, 16, 53], [31, 51, 58, 22, 34, 11, 47, 44, 50], [48, 36, 43, 52]]
20.15s;1323;[[7, 23, 46, 61], [15, 53, 16, 54, 56], [17, 62, 50, 32, 57, 28, 20], [21, 60, 33, 55, 24], [25, 49, 18, 5, 3, 42, 19, 10, 59], [26, 13, 4, 38, 30], [29, 6, 27, 35, 8, 37], [31, 51, 58, 22, 11, 34, 47, 44], [40, 14, 12, 9, 2, 41, 1, 39, 45], [48, 36, 43, 52]]
22.76s;1322;[[7, 61, 23, 33, 55, 24], [15, 49, 14, 53, 56, 29, 40], [16, 12, 9, 2, 41, 1, 39, 45], [17, 62, 32, 57, 28, 20], [21, 46, 60, 54], [25, 18, 5, 3, 42, 19, 10, 59], [30, 13, 26, 4, 38, 43], [31, 51, 58, 22, 34, 11, 47, 44, 50], [35, 6, 27, 8, 37], [48, 36, 52]]
17.41s;1323;[[7, 21, 46, 61], [15, 49, 53, 56, 17], [16, 35, 6, 27, 8, 29], [20, 28, 57, 32, 34, 11, 47, 44, 50], [25, 18, 5, 3, 42, 19, 10, 59], [30, 4, 13, 26, 38, 43], [31, 24, 23, 60, 37, 54], [33, 55, 22, 58, 51, 62], [40, 14, 2, 12, 9, 41, 1, 39, 45], [48, 36, 52]]
20.53s;1328;[[7, 46, 23, 24], [13, 26, 4, 38, 30, 43], [15, 53, 16, 54, 56, 29], [17, 62, 32, 57, 28, 20], [21, 61, 60, 33, 55], [25, 49, 18, 5, 3, 42, 19, 10, 59], [31, 51, 58, 22, 34, 11, 47, 44, 50], [35, 6, 27, 8, 37], [40, 14, 2, 12, 9, 41, 1, 39, 45], [48, 36, 52]]
27.36s;1324;[[7, 23, 46, 61], [8, 35, 27, 6, 12, 29], [14, 2, 9, 41, 1, 39, 45, 49, 15], [17, 50, 57, 32, 28, 20], [21, 60, 33, 55, 24], [25, 18, 5, 3, 42, 19, 10, 59], [26, 13, 4, 38, 30, 43], [31, 51, 58, 22, 11, 34, 47, 44, 62], [40, 53, 16, 37, 54, 56], [48, 36, 52]]
33.47s;1320;[[7, 23, 46, 61], [15, 49, 53, 16, 54, 56], [17, 62, 50, 32, 57, 28, 20], [21, 60, 33, 55, 24], [25, 18, 5, 3, 42, 19, 10, 59], [26, 13, 4, 38, 30], [29, 37, 8, 27, 6, 35], [31, 51, 58, 22, 11, 34, 47, 44], [40, 14, 2, 12, 9, 41, 1, 39, 45], [48, 36, 43, 52]]
11.55s;1320;[[7, 23, 46, 61], [16, 35, 27, 8, 37], [17, 62, 32, 57, 28, 20], [18, 5, 3, 42, 19, 10, 59], [21, 54, 60, 33, 55, 24], [25, 15, 53, 14, 56, 40], [26, 13, 4, 38, 30, 43], [29, 6, 12, 9, 2, 41, 1, 39, 45, 49], [31, 51, 58, 22, 34, 11, 47, 44, 50], [48, 36, 52]]
7.55s;1329;[[7, 33, 55, 22, 58, 51], [14, 12, 9, 2, 41, 1, 49], [17, 56, 53, 15, 25], [18, 5, 45, 39, 3, 42, 19, 10, 59], [20, 28, 57, 32, 34, 11, 47, 44, 50], [21, 61, 60, 37, 16, 54], [23, 8, 27, 6, 35, 29, 40], [26, 13, 4, 38, 30], [46, 24, 31, 62], [48, 36, 43, 52]]
15.23s;1325;[[5, 45, 39, 1, 41, 2, 9, 12, 16], [7, 23, 46, 61], [13, 26, 4, 38, 30, 43], [15, 49, 14, 53, 56, 40], [17, 62, 50, 57, 32, 28, 20], [21, 54, 60, 33, 55, 24], [25, 18, 3, 42, 19, 10, 59], [29, 6, 35, 27, 8, 37], [31, 51, 58, 22, 34, 11, 47, 44], [48, 36, 52]]
14.43s;1320;[[7, 23, 46, 31], [8, 35, 27, 6, 12], [15, 49, 45, 39, 3, 42, 19, 5, 10, 59], [17, 56, 40, 25], [18, 1, 41, 9, 2, 14, 53], [20, 13, 26, 4, 38, 36], [21, 61, 54, 60, 37, 16, 29], [24, 33, 55, 22, 58], [28, 57, 32, 34, 11, 47, 44, 51, 50, 62], [48, 30, 43, 52]]
