elapsed;fitness;solution
30.34s;1053;[[6, 61, 21, 29, 45], [7, 53, 14, 19, 35], [11, 66, 59], [12, 58, 72, 9, 40], [15, 20, 70, 60, 71, 69, 36, 47], [16, 49, 24, 3, 44, 17], [25, 55, 18, 50, 32, 51], [26, 67, 4, 75], [30, 74, 28, 2, 68], [33, 23, 56, 41, 1, 73], [34, 52, 27, 8, 46], [38, 65, 10, 31, 39], [48, 5, 37, 57, 13, 54], [62, 22, 64, 42, 43, 63]]
39.93s;1042;[[3, 44, 24, 49, 16, 51], [4, 48, 5, 45], [6, 33, 62, 2, 68], [7, 11, 66, 65], [8, 19, 54, 13, 27, 75], [12, 25, 55, 18, 50, 32], [17, 40, 9, 39, 72], [26], [28, 61, 22, 64, 42], [29, 37, 71, 60, 70, 20, 15, 57], [30, 47, 36, 69, 21, 74], [34, 52, 46, 67], [35, 14, 59, 53], [38, 10, 31, 58], [63, 23, 56, 41, 43, 1, 73]]
66.80s;1032;[[1, 43, 41, 56, 23, 63], [2, 62, 73, 33, 6], [4, 52, 34, 67], [7, 11, 66, 65], [12, 25, 55, 18, 50, 32], [13, 54, 19, 35, 8, 46], [14, 59, 53, 26], [17, 40, 9, 39], [27, 57, 15, 5, 29, 45], [30, 21, 47, 48], [37, 20, 70, 60, 71, 36, 69, 61], [42, 64, 22, 28, 74, 68], [44, 3, 24, 49, 16, 51], [58, 38, 10, 31, 72], [75]]
48.96s;1044;[[3, 44, 32, 17], [4, 13, 54, 19, 35, 8], [6, 73, 1, 43, 63, 33], [11, 59, 14], [12, 72, 39, 9, 40], [22, 64, 42, 41, 56, 23], [25, 55, 31, 10, 58], [26, 7, 46, 34, 75], [29, 37, 20, 70, 60, 71, 69, 36], [30, 48, 47, 21, 74], [38, 65, 66, 53], [45, 5, 15, 57, 27, 52], [50, 18, 24, 49, 16, 51], [62, 61, 28, 2, 68], [67]]
60.34s;1045;[[2, 28, 62, 73, 6], [4, 45, 48, 30], [8, 19, 54, 13, 27, 52], [10, 31, 65, 38], [11, 66, 59], [12, 25, 55, 18, 50, 32], [16, 49, 24, 3, 44, 17], [26, 7, 53, 14, 35], [29, 37, 20, 70, 60, 71, 69, 36], [33, 1, 64, 22, 61], [34, 46, 67], [40, 9, 39, 72, 58], [43, 42, 41, 56, 23, 63, 51], [57, 15, 5, 47, 21, 74], [68, 75]]
61.64s;1039;[[4, 45, 27, 13, 52], [5, 15, 57, 54, 19, 35, 7], [6, 33, 42, 64, 22], [11, 14, 53], [12, 9, 40, 17], [26, 72, 31, 10, 58], [29, 37, 20, 70, 60, 71, 69, 36], [30, 48, 47, 21, 74], [32, 50, 18, 55, 25, 39], [38, 65, 66, 59], [44, 3, 24, 49, 16, 51], [46, 8, 34, 67], [62, 61, 28, 2, 68], [63, 23, 56, 41, 43, 1, 73], [75]]
63.32s;1038;[[2, 28, 61, 22, 62], [4, 34, 67, 26], [6, 33, 43, 1, 73, 68], [7, 11, 66, 65], [12, 39, 9, 40], [15, 37, 20, 70, 60, 71, 69, 36], [16, 3, 44, 32, 17], [25, 55, 50, 18, 24, 49, 51], [27, 13, 57, 5, 29, 45], [30, 48, 47, 21, 74], [35, 14, 59, 53], [46, 8, 19, 54, 52], [58, 38, 10, 31, 72], [63, 23, 56, 41, 42, 64], [75]]
19.33s;1045;[[3, 44, 50, 32, 17], [4, 75], [6, 33, 56, 23, 63], [7, 11, 66, 65], [8, 19, 54, 13, 27, 52], [12, 39, 9, 40], [25, 55, 18, 24, 49, 16, 51], [26, 46, 34, 67], [29, 37, 20, 70, 60, 71, 69, 36], [30, 74, 28, 2, 68], [35, 14, 59, 53], [43, 41, 42, 64, 1, 73], [45, 57, 15, 5, 48], [47, 21, 61, 22, 62], [58, 38, 10, 31, 72]]
79.79s;1029;[[1, 43, 41, 56, 23, 63], [2, 28, 62, 73, 6], [7, 11, 66, 65], [12, 25, 55, 18, 50, 32], [16, 49, 24, 3, 44, 17], [19, 59, 14, 53], [26, 72, 39, 9, 40], [27, 57, 15, 5, 29, 45], [30, 48, 47, 21, 74], [37, 20, 70, 60, 71, 36, 69, 61], [38, 10, 31, 58], [46, 8, 35, 54, 13, 52], [51, 33, 42, 64, 22, 68], [67, 34, 4, 75]]
51.70s;1044;[[4, 34, 46, 26], [6, 28, 2, 68], [7, 11, 66, 65], [8, 19, 54, 13, 27, 52], [12, 25, 55, 18, 50, 32], [16, 23, 56, 41, 43, 63], [17, 40, 9, 39], [30, 48, 47, 21, 74], [33, 49, 24, 44, 3, 51], [35, 14, 59, 53], [37, 20, 70, 60, 71, 36, 69, 61], [57, 15, 5, 29, 45, 75], [58, 38, 10, 31, 72], [62, 22, 64, 42, 1, 73], [67]]
72.38s;1035;[[4, 45, 48, 30], [6, 61, 28, 2, 68], [7, 11, 66, 65], [12, 9, 40, 17], [16, 49, 24, 44, 3, 51], [26, 8, 19, 54, 13, 27], [29, 5, 37, 36, 21, 74], [32, 50, 18, 55, 25, 39], [33, 42, 64, 22, 62], [34, 52, 46, 67], [35, 14, 59, 53], [47, 69, 71, 60, 70, 20, 15, 57], [58, 38, 10, 31, 72], [63, 23, 56, 41, 43, 1, 73], [75]]
42.66s;1046;[[4, 45, 13, 54, 26], [6, 73, 62, 2, 68, 75], [7, 38, 65, 31, 10], [8, 19, 14, 53, 35], [11, 66, 59], [12, 25, 55, 18, 50, 32], [16, 49, 24, 44, 3, 17], [22, 64, 42, 41, 43], [27, 57, 15, 20, 70, 60, 71, 36], [28, 61, 69, 37, 5, 29], [30, 48, 47, 21, 74], [33, 1, 56, 23, 63, 51], [40, 9, 39, 72, 58], [46, 52, 34, 67]]
