elapsed;fitness;solution
18.92s;8984283.62;[1, 2, 3, 4, 9, 0, 7, 12, 9, 14, 11, 6, 8, 12, 30, 20, 17, 18, 19, 30, 21, 16, 23, 24, 19, 21, 22, 26, 23, 28]
19.22s;9251703.18;[5, 6, 3, 8, 3, 10, 7, 2, 30, 8, 11, 12, 8, 12, 19, 11, 17, 18, 19, 30, 21, 16, 26, 24, 19, 21, 27, 28, 23, 28]
24.92s;8689983.95;[1, 2, 3, 4, 9, 0, 7, 12, 9, 30, 11, 6, 8, 9, 30, 11, 17, 18, 14, 14, 21, 16, 17, 24, 19, 21, 27, 28, 23, 28]
22.73s;8655827.04;[1, 6, 3, 4, 9, 10, 7, 2, 9, 30, 11, 12, 8, 14, 30, 11, 11, 13, 17, 14, 21, 17, 17, 24, 19, 21, 27, 28, 23, 28]
18.56s;8812755.09;[1, 2, 3, 4, 9, 0, 7, 12, 12, 14, 11, 6, 13, 14, 30, 20, 17, 18, 19, 30, 21, 16, 26, 24, 19, 21, 27, 28, 23, 28]
19.90s;8834854.13;[1, 2, 3, 4, 9, 0, 7, 12, 13, 14, 11, 6, 8, 14, 30, 20, 17, 18, 19, 30, 21, 16, 26, 24, 19, 21, 27, 28, 23, 28]
19.33s;9097328.4;[5, 6, 3, 4, 30, 6, 7, 2, 4, 8, 11, 12, 8, 12, 19, 11, 17, 18, 19, 30, 21, 16, 26, 24, 19, 21, 27, 28, 23, 28]
19.56s;9466219.72;[5, 6, 7, 2, 3, 6, 7, 30, 9, 14, 11, 7, 8, 12, 30, 11, 11, 18, 13, 14, 21, 16, 17, 24, 19, 21, 27, 28, 23, 28]
24.30s;8712158.51;[1, 2, 3, 4, 9, 0, 7, 12, 9, 30, 5, 6, 8, 14, 30, 11, 11, 13, 17, 14, 21, 17, 17, 24, 19, 21, 27, 28, 23, 28]
19.28s;9291555.06;[5, 6, 3, 8, 3, 10, 7, 2, 30, 14, 11, 12, 8, 8, 19, 11, 17, 18, 19, 30, 15, 16, 23, 24, 19, 21, 22, 26, 29, 24]
18.42s;9338741.44;[5, 2, 3, 8, 3, 10, 1, 12, 30, 8, 11, 7, 8, 18, 9, 11, 17, 18, 19, 30, 21, 16, 26, 24, 19, 21, 27, 28, 23, 28]
20.40s;9301753.82;[5, 6, 3, 8, 3, 10, 7, 2, 30, 14, 11, 16, 8, 8, 30, 11, 12, 18, 14, 18, 21, 17, 26, 24, 19, 21, 21, 26, 23, 28]
13.81s;9183368.9;[5, 6, 3, 8, 3, 10, 7, 8, 9, 30, 15, 16, 8, 12, 9, 6, 17, 18, 19, 30, 21, 16, 26, 24, 19, 21, 27, 28, 23, 28]
18.54s;8842362.09;[5, 6, 3, 4, 9, 6, 2, 12, 9, 30, 11, 7, 8, 12, 19, 11, 17, 18, 19, 30, 21, 16, 23, 24, 19, 21, 22, 26, 23, 28]
18.56s;8842589.72;[5, 6, 3, 4, 9, 6, 2, 12, 9, 30, 11, 7, 8, 12, 19, 11, 17, 18, 19, 30, 21, 16, 26, 24, 19, 21, 27, 28, 23, 28]
20.90s;9509596.71;[5, 6, 3, 8, 3, 10, 7, 2, 30, 8, 11, 12, 8, 12, 30, 11, 17, 18, 23, 24, 21, 16, 26, 14, 14, 21, 27, 28, 29, 24]
14.04s;9451264.15;[5, 6, 3, 8, 3, 10, 7, 8, 30, 8, 15, 16, 8, 12, 9, 6, 17, 18, 19, 30, 21, 16, 26, 24, 19, 21, 27, 28, 23, 28]
18.62s;8945047.03;[5, 6, 3, 4, 9, 6, 2, 12, 9, 30, 11, 7, 8, 14, 30, 11, 11, 13, 17, 24, 21, 17, 26, 18, 14, 21, 27, 28, 29, 24]
22.55s;9138336.13;[5, 6, 3, 4, 30, 6, 2, 3, 9, 14, 5, 7, 8, 12, 30, 11, 21, 18, 13, 14, 15, 20, 17, 24, 19, 21, 27, 28, 23, 28]
24.28s;8712158.51;[1, 2, 3, 4, 9, 0, 7, 12, 9, 30, 5, 6, 8, 14, 30, 11, 11, 13, 17, 14, 21, 17, 17, 24, 19, 21, 27, 28, 23, 28]

avg_time;avg_ans;best;worst
19.84s;9053094.36;8655827.04;9509596.71
