elapsed;fitness;solution
15.01s;115995831.83;[1, 14, 73, 4, 5, 36, 5, 6, 9, 10, 18, 10, 13, 22, 15, 80, 17, 80, 19, 20, 80, 20, 64, 79, 25, 53, 56, 26, 61, 28, 29, 80, 31, 32, 33, 34, 16, 38, 39, 40, 41, 42, 43, 44, 80, 63, 55, 80, 76, 69, 49, 23, 23, 48, 53, 54, 80, 77, 59, 27, 59, 80, 61, 62, 0, 45, 67, 68, 34, 80, 69, 70, 79, 71, 79, 74, 80, 26, 2, 47]
14.88s;116328831.83;[1, 14, 73, 4, 5, 36, 5, 6, 10, 8, 18, 10, 13, 22, 15, 80, 17, 80, 19, 20, 80, 20, 64, 79, 25, 53, 56, 26, 61, 28, 29, 80, 31, 32, 33, 34, 16, 38, 39, 40, 41, 42, 43, 44, 80, 63, 55, 80, 76, 69, 49, 23, 23, 48, 53, 54, 80, 77, 59, 27, 59, 80, 61, 62, 0, 45, 67, 68, 34, 80, 69, 70, 79, 71, 79, 74, 80, 26, 2, 47]
14.26s;115251978.1;[1, 14, 73, 4, 5, 6, 7, 36, 9, 10, 18, 10, 13, 22, 15, 80, 17, 80, 19, 20, 80, 20, 64, 79, 25, 53, 56, 26, 61, 28, 29, 80, 31, 32, 33, 34, 16, 38, 39, 40, 41, 42, 43, 44, 80, 63, 55, 80, 76, 69, 49, 23, 23, 48, 53, 54, 80, 77, 59, 27, 59, 80, 61, 62, 0, 45, 67, 68, 34, 80, 69, 70, 79, 71, 79, 74, 80, 26, 2, 47]
14.73s;115995831.83;[1, 14, 73, 4, 5, 36, 5, 6, 9, 10, 18, 10, 13, 22, 15, 80, 17, 80, 19, 20, 80, 20, 64, 79, 25, 53, 56, 26, 61, 28, 29, 80, 31, 32, 33, 34, 16, 38, 39, 40, 41, 42, 43, 44, 80, 63, 55, 80, 76, 69, 49, 23, 23, 48, 53, 54, 80, 77, 59, 27, 59, 80, 61, 62, 0, 45, 67, 68, 34, 80, 69, 70, 79, 71, 79, 74, 80, 26, 2, 47]
14.78s;115995831.83;[1, 14, 73, 4, 5, 36, 5, 6, 9, 10, 18, 10, 13, 22, 15, 80, 17, 80, 19, 20, 80, 20, 64, 79, 25, 53, 56, 26, 61, 28, 29, 80, 31, 32, 33, 34, 16, 38, 39, 40, 41, 42, 43, 44, 80, 63, 55, 80, 76, 69, 49, 23, 23, 48, 53, 54, 80, 77, 59, 27, 59, 80, 61, 62, 0, 45, 67, 68, 34, 80, 69, 70, 79, 71, 79, 74, 80, 26, 2, 47]
14.83s;115995831.83;[1, 14, 73, 4, 5, 36, 5, 6, 9, 10, 18, 10, 13, 22, 15, 80, 17, 80, 19, 20, 80, 20, 64, 79, 25, 53, 56, 26, 61, 28, 29, 80, 31, 32, 33, 34, 16, 38, 39, 40, 41, 42, 43, 44, 80, 63, 55, 80, 76, 69, 49, 23, 23, 48, 53, 54, 80, 77, 59, 27, 59, 80, 61, 62, 0, 45, 67, 68, 34, 80, 69, 70, 79, 71, 79, 74, 80, 26, 2, 47]
14.82s;115995831.83;[1, 14, 73, 4, 5, 36, 5, 6, 9, 10, 18, 10, 13, 22, 15, 80, 17, 80, 19, 20, 80, 20, 64, 79, 25, 53, 56, 26, 61, 28, 29, 80, 31, 32, 33, 34, 16, 38, 39, 40, 41, 42, 43, 44, 80, 63, 55, 80, 76, 69, 49, 23, 23, 48, 53, 54, 80, 77, 59, 27, 59, 80, 61, 62, 0, 45, 67, 68, 34, 80, 69, 70, 79, 71, 79, 74, 80, 26, 2, 47]
14.78s;115995831.83;[1, 14, 73, 4, 5, 36, 5, 6, 9, 10, 18, 10, 13, 22, 15, 80, 17, 80, 19, 20, 80, 20, 64, 79, 25, 53, 56, 26, 61, 28, 29, 80, 31, 32, 33, 34, 16, 38, 39, 40, 41, 42, 43, 44, 80, 63, 55, 80, 76, 69, 49, 23, 23, 48, 53, 54, 80, 77, 59, 27, 59, 80, 61, 62, 0, 45, 67, 68, 34, 80, 69, 70, 79, 71, 79, 74, 80, 26, 2, 47]
14.80s;116345863.25;[1, 14, 73, 4, 5, 36, 5, 6, 9, 10, 18, 10, 13, 22, 15, 80, 17, 80, 19, 20, 80, 20, 64, 79, 25, 53, 56, 26, 61, 28, 29, 80, 31, 32, 33, 34, 16, 38, 39, 40, 41, 42, 43, 44, 80, 63, 55, 80, 76, 50, 71, 23, 23, 48, 53, 54, 80, 77, 59, 27, 59, 80, 61, 62, 0, 45, 67, 68, 34, 80, 69, 70, 79, 71, 79, 74, 80, 26, 2, 47]
14.76s;115995831.83;[1, 14, 73, 4, 5, 36, 5, 6, 9, 10, 18, 10, 13, 22, 15, 80, 17, 80, 19, 20, 80, 20, 64, 79, 25, 53, 56, 26, 61, 28, 29, 80, 31, 32, 33, 34, 16, 38, 39, 40, 41, 42, 43, 44, 80, 63, 55, 80, 76, 69, 49, 23, 23, 48, 53, 54, 80, 77, 59, 27, 59, 80, 61, 62, 0, 45, 67, 68, 34, 80, 69, 70, 79, 71, 79, 74, 80, 26, 2, 47]
14.81s;115995831.83;[1, 14, 73, 4, 5, 36, 5, 6, 9, 10, 18, 10, 13, 22, 15, 80, 17, 80, 19, 20, 80, 20, 64, 79, 25, 53, 56, 26, 61, 28, 29, 80, 31, 32, 33, 34, 16, 38, 39, 40, 41, 42, 43, 44, 80, 63, 55, 80, 76, 69, 49, 23, 23, 48, 53, 54, 80, 77, 59, 27, 59, 80, 61, 62, 0, 45, 67, 68, 34, 80, 69, 70, 79, 71, 79, 74, 80, 26, 2, 47]
14.81s;115995831.83;[1, 14, 73, 4, 5, 36, 5, 6, 9, 10, 18, 10, 13, 22, 15, 80, 17, 80, 19, 20, 80, 20, 64, 79, 25, 53, 56, 26, 61, 28, 29, 80, 31, 32, 33, 34, 16, 38, 39, 40, 41, 42, 43, 44, 80, 63, 55, 80, 76, 69, 49, 23, 23, 48, 53, 54, 80, 77, 59, 27, 59, 80, 61, 62, 0, 45, 67, 68, 34, 80, 69, 70, 79, 71, 79, 74, 80, 26, 2, 47]
14.94s;115995831.83;[1, 14, 73, 4, 5, 36, 5, 6, 9, 10, 18, 10, 13, 22, 15, 80, 17, 80, 19, 20, 80, 20, 64, 79, 25, 53, 56, 26, 61, 28, 29, 80, 31, 32, 33, 34, 16, 38, 39, 40, 41, 42, 43, 44, 80, 63, 55, 80, 76, 69, 49, 23, 23, 48, 53, 54, 80, 77, 59, 27, 59, 80, 61, 62, 0, 45, 67, 68, 34, 80, 69, 70, 79, 71, 79, 74, 80, 26, 2, 47]
14.85s;115995831.83;[1, 14, 73, 4, 5, 36, 5, 6, 9, 10, 18, 10, 13, 22, 15, 80, 17, 80, 19, 20, 80, 20, 64, 79, 25, 53, 56, 26, 61, 28, 29, 80, 31, 32, 33, 34, 16, 38, 39, 40, 41, 42, 43, 44, 80, 63, 55, 80, 76, 69, 49, 23, 23, 48, 53, 54, 80, 77, 59, 27, 59, 80, 61, 62, 0, 45, 67, 68, 34, 80, 69, 70, 79, 71, 79, 74, 80, 26, 2, 47]
14.37s;115251978.1;[1, 14, 73, 4, 5, 6, 7, 36, 9, 10, 18, 10, 13, 22, 15, 80, 17, 80, 19, 20, 80, 20, 64, 79, 25, 53, 56, 26, 61, 28, 29, 80, 31, 32, 33, 34, 16, 38, 39, 40, 41, 42, 43, 44, 80, 63, 55, 80, 76, 69, 49, 23, 23, 48, 53, 54, 80, 77, 59, 27, 59, 80, 61, 62, 0, 45, 67, 68, 34, 80, 69, 70, 79, 71, 79, 74, 80, 26, 2, 47]
