elapsed;fitness;solution
62.77;9711970.73;[2, 0, 3, 4, 30, 0, 1, 12, 4, 14, 11, 7, 8, 12, 30, 11, 17, 14, 23, 30, 16, 20, 23, 24, 19, 21, 21, 26, 29, 24]
60.18;10489880.24;[30, 0, 1, 2, 3, 0, 7, 8, 9, 30, 5, 12, 8, 14, 30, 11, 21, 18, 13, 24, 15, 20, 17, 24, 30, 21, 22, 26, 23, 28]
40.57;10100003.98;[10, 0, 7, 2, 3, 0, 1, 12, 13, 8, 13, 10, 8, 30, 19, 20, 11, 18, 19, 30, 17, 20, 23, 24, 19, 21, 22, 26, 23, 28]
25.96;10903608.81;[30, 0, 1, 2, 3, 0, 5, 6, 12, 8, 5, 15, 7, 12, 30, 10, 17, 18, 14, 14, 21, 16, 27, 24, 19, 21, 21, 28, 23, 28]
61.05;9997240.49;[4, 0, 7, 2, 30, 0, 1, 12, 12, 8, 5, 16, 13, 30, 30, 11, 21, 13, 14, 30, 21, 17, 18, 24, 19, 21, 22, 26, 23, 28]
45.04;9980140.68;[4, 6, 6, 2, 30, 0, 5, 12, 9, 4, 5, 7, 8, 14, 19, 11, 11, 18, 19, 30, 21, 17, 26, 24, 19, 21, 27, 28, 23, 28]
47.40;9450042.37;[2, 0, 3, 4, 30, 0, 1, 12, 13, 4, 5, 7, 8, 9, 30, 11, 17, 18, 14, 24, 16, 20, 17, 18, 23, 21, 27, 28, 23, 28]
29.76;10782951.77;[30, 0, 3, 1, 3, 0, 7, 12, 9, 30, 11, 15, 8, 12, 9, 20, 12, 18, 19, 30, 21, 16, 26, 24, 19, 21, 27, 28, 23, 28]
36.14;12131552.16;[30, 0, 1, 2, 3, 0, 2, 6, 12, 8, 6, 15, 11, 30, 13, 5, 11, 22, 23, 24, 13, 20, 26, 14, 23, 21, 21, 26, 23, 28]
35.75;9657468.01;[1, 6, 7, 2, 3, 0, 7, 12, 12, 8, 5, 10, 13, 30, 30, 20, 11, 18, 14, 24, 25, 20, 26, 18, 23, 26, 18, 26, 23, 28]
40.40;9347546.74;[2, 0, 3, 8, 9, 0, 1, 2, 9, 30, 11, 16, 8, 14, 30, 11, 12, 18, 19, 14, 21, 17, 23, 24, 19, 21, 22, 26, 23, 28]
37.78;10068299.05;[2, 0, 7, 8, 3, 0, 1, 8, 9, 30, 15, 6, 8, 30, 13, 20, 17, 13, 13, 24, 16, 20, 26, 18, 30, 21, 27, 28, 24, 28]
46.74;9595722.53;[5, 6, 3, 8, 3, 6, 7, 12, 30, 8, 5, 15, 13, 30, 19, 20, 21, 13, 19, 30, 21, 17, 23, 24, 19, 21, 27, 22, 23, 28]
44.47;9726005.28;[2, 0, 4, 2, 30, 0, 7, 12, 4, 8, 5, 6, 8, 14, 30, 10, 11, 13, 17, 14, 17, 20, 23, 24, 19, 21, 21, 22, 23, 28]
45.54;10451765.19;[30, 0, 1, 2, 3, 0, 7, 12, 13, 14, 11, 15, 8, 14, 30, 20, 12, 13, 19, 30, 21, 17, 23, 24, 19, 21, 27, 22, 23, 28]
44.30;11026253.91;[30, 0, 3, 1, 3, 0, 7, 12, 13, 8, 5, 15, 8, 30, 30, 20, 11, 13, 14, 24, 17, 20, 26, 18, 14, 21, 27, 28, 23, 28]
42.09;9193104.64;[1, 6, 3, 4, 30, 0, 7, 2, 9, 14, 11, 16, 8, 14, 30, 11, 12, 18, 13, 30, 21, 17, 17, 24, 19, 21, 27, 28, 23, 28]
39.09;10685584.90;[4, 0, 3, 8, 30, 0, 1, 2, 13, 8, 11, 15, 8, 30, 19, 20, 11, 18, 19, 30, 13, 20, 26, 24, 19, 21, 27, 28, 23, 28]
24.76;9275313.88;[1, 6, 7, 2, 9, 0, 7, 12, 12, 8, 11, 12, 13, 30, 19, 11, 17, 18, 19, 30, 16, 20, 23, 24, 19, 21, 22, 26, 23, 28]
19.83;11363970.15;[30, 0, 3, 4, 7, 0, 5, 6, 12, 8, 5, 15, 11, 14, 30, 10, 11, 13, 14, 24, 21, 25, 18, 24, 14, 26, 22, 26, 23, 28]

avg;best;worst
10196921.28;9193104.64;12131552.16
