elapsed;fitness;solution
34.65;10722740.94;[30, 0, 1, 2, 3, 0, 5, 12, 12, 14, 5, 15, 11, 14, 30, 20, 21, 13, 14, 30, 25, 17, 23, 19, 19, 30, 27, 22, 24, 28]
25.08;10108781.20;[30, 2, 3, 4, 30, 0, 5, 6, 7, 30, 5, 10, 17, 12, 9, 11, 17, 18, 14, 30, 16, 20, 23, 19, 19, 26, 22, 26, 24, 28]
27.93;11389412.55;[30, 0, 1, 2, 3, 6, 7, 8, 9, 30, 5, 15, 30, 12, 13, 10, 12, 16, 14, 23, 21, 16, 25, 22, 19, 30, 22, 26, 23, 28]
38.76;10444508.41;[2, 0, 30, 2, 3, 0, 1, 2, 12, 8, 11, 16, 30, 30, 13, 11, 12, 18, 19, 30, 13, 20, 23, 24, 19, 21, 21, 26, 23, 28]
32.95;11768837.58;[30, 2, 30, 2, 3, 6, 2, 12, 12, 8, 5, 15, 13, 30, 13, 0, 11, 23, 13, 30, 21, 17, 25, 19, 19, 15, 27, 22, 24, 28]
39.85;10946684.96;[2, 0, 30, 2, 3, 0, 1, 12, 12, 8, 5, 16, 30, 12, 13, 11, 21, 13, 23, 24, 21, 25, 26, 24, 30, 30, 25, 28, 23, 28]
20.74;10073191.06;[1, 6, 30, 2, 3, 0, 2, 12, 12, 30, 5, 16, 13, 9, 30, 11, 17, 13, 14, 18, 21, 25, 25, 18, 19, 30, 22, 28, 23, 28]
20.18;10861857.60;[30, 2, 30, 2, 3, 0, 2, 6, 7, 8, 5, 10, 30, 12, 13, 11, 12, 16, 17, 30, 21, 16, 23, 19, 19, 26, 22, 26, 24, 28]
40.62;11465109.37;[30, 0, 30, 2, 3, 0, 2, 12, 12, 8, 6, 10, 30, 12, 13, 11, 21, 18, 13, 30, 21, 25, 26, 24, 19, 5, 27, 28, 24, 28]
30.66;9793343.82;[1, 2, 30, 2, 3, 10, 7, 12, 30, 30, 15, 16, 8, 12, 9, 6, 17, 18, 14, 24, 16, 20, 23, 24, 30, 21, 27, 22, 24, 28]
33.21;9318428.15;[1, 6, 30, 2, 3, 0, 2, 12, 9, 30, 5, 7, 8, 14, 30, 11, 21, 13, 13, 30, 21, 25, 23, 19, 19, 17, 27, 22, 24, 28]
38.00;9632522.92;[1, 6, 30, 2, 3, 0, 2, 12, 12, 8, 5, 7, 30, 12, 30, 11, 11, 18, 14, 24, 21, 17, 26, 24, 30, 21, 27, 28, 24, 28]
28.90;10816033.25;[5, 6, 30, 2, 3, 6, 2, 12, 12, 8, 5, 15, 30, 30, 13, 20, 12, 16, 14, 18, 25, 20, 25, 24, 19, 30, 22, 26, 23, 28]
31.36;11283719.20;[25, 0, 30, 2, 3, 0, 7, 2, 12, 30, 6, 10, 9, 12, 30, 11, 12, 16, 14, 24, 21, 16, 26, 22, 18, 30, 25, 26, 24, 28]
21.67;10224510.40;[1, 6, 30, 2, 3, 0, 2, 12, 9, 30, 5, 7, 8, 12, 9, 11, 21, 16, 23, 24, 25, 20, 23, 24, 30, 30, 22, 26, 24, 28]
28.90;11279081.82;[25, 6, 4, 2, 30, 0, 5, 2, 12, 8, 5, 7, 30, 12, 30, 16, 21, 13, 14, 18, 25, 17, 25, 18, 19, 30, 27, 28, 23, 28]
18.65;11222817.79;[30, 2, 30, 2, 3, 0, 2, 6, 12, 8, 5, 16, 30, 14, 30, 10, 12, 16, 13, 14, 21, 16, 25, 24, 19, 15, 27, 22, 23, 28]
22.23;8994533.68;[5, 6, 30, 2, 3, 6, 7, 2, 9, 30, 11, 12, 8, 12, 30, 11, 11, 18, 14, 30, 21, 17, 23, 19, 19, 21, 22, 26, 24, 28]
20.27;10354085.32;[30, 2, 30, 2, 3, 0, 2, 6, 7, 30, 5, 15, 8, 9, 9, 10, 17, 13, 13, 30, 21, 16, 26, 19, 19, 21, 27, 23, 29, 24]
20.38;10512507.30;[15, 0, 30, 2, 3, 0, 7, 2, 12, 30, 6, 10, 13, 14, 9, 20, 11, 21, 19, 30, 21, 25, 18, 24, 19, 30, 22, 26, 23, 28]

avg;best;worst
10560635.37;8994533.68;11768837.58
