elapsed;gap;fitness;solution
4.32s;0.913242%;1326;[[7, 46, 23, 24], [8, 27, 35, 6, 12], [15, 25, 40, 29, 56, 17], [16, 37, 60, 54, 61, 21], [18, 5, 3, 42, 19, 10, 59], [30, 4, 38, 43, 52], [31, 44, 47, 11, 34, 32, 57, 50, 62], [33, 55, 22, 58, 51], [36, 26, 13, 28, 20, 48], [49, 45, 39, 1, 41, 9, 2, 14, 53]]
2.73s;0.989346%;1327;[[7, 33, 55, 22, 58, 50, 62], [8, 27, 35, 6, 14], [15, 49, 45, 39, 3, 42, 19, 5, 10, 59], [17, 56, 29, 40, 25], [18, 1, 41, 2, 9, 12, 53], [20, 28, 13, 26, 4, 38], [21, 46, 23, 24], [31, 51, 44, 47, 11, 34, 32, 57], [48, 36, 30, 43, 52], [54, 16, 37, 60, 61]]
3.02s;0.989346%;1327;[[2, 6, 27, 35, 8], [7, 23, 46, 24], [15, 25, 40, 29, 56, 17], [16, 37, 60, 54, 61, 21], [18, 5, 3, 42, 19, 10, 59], [20, 28, 13, 26, 4, 38], [31, 44, 47, 11, 34, 32, 57, 50, 62], [33, 55, 22, 58, 51], [48, 36, 30, 43, 52], [49, 45, 39, 1, 41, 9, 12, 14, 53]]
2.44s;0.837139%;1325;[[7, 21, 61, 46, 54], [8, 27, 35, 6, 14], [15, 25, 40, 29, 56, 17], [16, 37, 60, 23, 31], [18, 5, 3, 42, 19, 10, 59], [20, 13, 26, 4, 38, 43], [24, 33, 55, 22, 58], [28, 57, 32, 34, 11, 47, 44, 51, 50, 62], [48, 30, 36, 52], [49, 45, 39, 1, 41, 2, 9, 12, 53]]
4.56s;0.608828%;1322;[[7, 23, 46, 61], [13, 26, 4, 38, 30], [15, 53, 16, 54, 56, 29], [17, 62, 50, 32, 57, 28, 20], [21, 60, 33, 55, 24], [25, 49, 18, 5, 3, 42, 19, 10, 59], [31, 51, 58, 22, 34, 11, 47, 44], [35, 6, 27, 8, 37], [40, 14, 2, 12, 9, 41, 1, 39, 45], [48, 36, 43, 52]]
2.11s;0.913242%;1326;[[7, 23, 46, 61], [8, 27, 35, 6, 12], [14, 2, 9, 41, 1, 39, 45, 49, 15], [17, 62, 50, 57, 32, 28, 20], [21, 60, 33, 55, 24], [26, 13, 4, 38, 30, 43], [29, 56, 54, 37, 16, 53], [31, 51, 58, 22, 34, 11, 47, 44], [40, 25, 18, 5, 3, 42, 19, 10, 59], [48, 36, 52]]
2.06s;0.456621%;1320;[[7, 46, 23, 31], [8, 27, 35, 6, 12], [15, 25, 40, 29, 56, 17], [16, 37, 60, 54, 61, 21], [18, 5, 3, 42, 19, 10, 59], [20, 13, 26, 4, 38, 43], [24, 33, 55, 22, 58], [28, 57, 32, 34, 11, 47, 44, 51, 50, 62], [48, 30, 36, 52], [49, 45, 39, 1, 41, 9, 2, 14, 53]]
2.03s;1.06545%;1328;[[8, 27, 35, 6, 12], [15, 25, 40, 29, 56, 17], [16, 37, 60, 61, 21, 7, 24], [18, 5, 3, 42, 19, 10, 59], [20, 28, 13, 26, 4, 38], [23, 46, 54], [31, 44, 47, 11, 34, 32, 57, 50, 62], [33, 55, 22, 58, 51], [48, 36, 30, 43, 52], [49, 45, 39, 1, 41, 9, 2, 14, 53]]
1.76s;0.913242%;1326;[[7, 21, 23, 46, 54], [8, 27, 35, 6, 12], [15, 25, 40, 29, 56, 17], [16, 37, 60, 61, 31], [18, 5, 3, 42, 19, 10, 59], [20, 13, 26, 4, 48], [24, 33, 55, 22, 58], [28, 57, 32, 34, 11, 47, 44, 51, 50, 62], [36, 30, 38, 43, 52], [49, 45, 39, 1, 41, 9, 2, 14, 53]]
1.85s;0.837139%;1325;[[7, 46, 23, 24], [8, 27, 35, 6, 12], [17, 56, 29, 40, 15, 25], [18, 5, 3, 42, 19, 10, 59], [21, 61, 60, 37, 16, 54], [30, 4, 38, 43, 52], [31, 44, 47, 11, 34, 32, 57, 50, 62], [33, 55, 22, 58, 51], [36, 26, 13, 28, 20, 48], [49, 45, 39, 1, 41, 9, 2, 14, 53]]
2.56s;0.989346%;1327;[[7, 23, 46, 31], [8, 35, 27, 6, 12], [15, 25, 40, 29, 56, 17], [18, 5, 45, 39, 3, 42, 19, 10, 59], [20, 13, 26, 4, 48], [21, 61, 60, 37, 16, 54], [24, 33, 55, 22, 58], [28, 57, 32, 34, 11, 47, 44, 51, 50, 62], [36, 30, 38, 43, 52], [49, 1, 41, 9, 2, 14, 53]]
2.81s;0.456621%;1320;[[7, 46, 23, 31], [8, 35, 27, 6, 12], [15, 25, 40, 29, 56, 17], [16, 37, 60, 54, 61, 21], [18, 5, 3, 42, 19, 10, 59], [20, 13, 26, 4, 38, 43], [24, 33, 55, 22, 58], [28, 57, 32, 34, 11, 47, 44, 51, 62, 50], [48, 30, 36, 52], [49, 45, 39, 1, 41, 9, 2, 14, 53]]
2.87s;0.989346%;1327;[[7, 46, 23, 31], [8, 35, 27, 6, 12], [15, 25, 40, 29, 56, 17], [16, 37, 60, 54, 61, 21], [18, 5, 45, 39, 3, 42, 19, 10, 59], [20, 13, 26, 4, 38, 43], [24, 33, 55, 22, 58], [28, 57, 32, 34, 11, 47, 44, 51, 50, 62], [48, 30, 36, 52], [49, 1, 41, 9, 2, 14, 53]]
1.88s;0.380518%;1319;[[7, 23, 46, 31], [8, 27, 35, 6, 12], [17, 56, 29, 40, 15, 25], [18, 5, 3, 42, 19, 10, 59], [20, 13, 26, 4, 38, 43], [21, 61, 60, 37, 16, 54], [24, 33, 55, 22, 58], [28, 57, 32, 34, 11, 47, 44, 51, 50, 62], [48, 30, 36, 52], [49, 45, 39, 1, 41, 9, 2, 14, 53]]
1.95s;0.380518%;1319;[[7, 23, 46, 31], [8, 27, 35, 6, 12], [15, 49, 45, 39, 3, 42, 19, 5, 10, 59], [17, 56, 29, 40, 25], [18, 1, 41, 9, 2, 14, 53], [20, 13, 26, 4, 38], [21, 61, 60, 37, 16, 54], [24, 33, 55, 22, 58], [28, 57, 32, 34, 11, 47, 44, 51, 50, 62], [48, 36, 30, 43, 52]]
1.76s;1.14155%;1329;[[7, 23, 46, 61], [16, 8, 27, 35, 37], [17, 48, 36], [18, 5, 3, 42, 19, 10, 59], [20, 4, 38, 30, 43, 52], [21, 54, 60, 33, 55, 24], [25, 15, 53, 14, 56, 40], [26, 13, 28, 57, 32, 50], [29, 6, 12, 9, 2, 41, 1, 39, 45, 49], [31, 51, 58, 22, 34, 11, 47, 44, 62]]
2.49s;0.761035%;1324;[[7, 33, 55, 22, 58, 51], [8, 27, 35, 6, 12], [15, 25, 40, 29, 56, 17], [18, 5, 3, 42, 19, 10, 59], [21, 23, 46, 24], [30, 4, 38, 43, 52], [31, 44, 47, 11, 34, 32, 57, 50, 62], [36, 26, 13, 28, 20, 48], [49, 45, 39, 1, 41, 9, 2, 14, 53], [54, 16, 37, 60, 61]]
3.23s;0.684932%;1323;[[7, 21, 61, 46, 54], [8, 27, 35, 6, 12], [15, 25, 40, 29, 56, 17], [16, 37, 60, 23, 31], [18, 5, 3, 42, 19, 10, 59], [20, 13, 26, 4, 38, 43], [24, 33, 55, 22, 58], [28, 57, 32, 34, 11, 47, 44, 51, 50, 62], [48, 30, 36, 52], [49, 45, 39, 1, 41, 9, 2, 14, 53]]
1.95s;0.761035%;1324;[[7, 33, 55, 22, 58, 51], [8, 27, 35, 6, 12], [15, 25, 40, 29, 56, 17], [18, 5, 3, 42, 19, 10, 59], [21, 46, 23, 24], [30, 4, 38, 43, 52], [31, 44, 47, 11, 34, 32, 57, 50, 62], [36, 26, 13, 28, 20, 48], [49, 45, 39, 1, 41, 9, 2, 14, 53], [54, 16, 37, 60, 61]]
2.97s;0.456621%;1320;[[7, 46, 23, 24], [8, 27, 35, 6, 12], [15, 25, 40, 29, 56, 17], [18, 5, 3, 42, 19, 10, 59], [20, 28, 13, 26, 4, 38], [21, 61, 60, 37, 16, 54], [31, 44, 47, 11, 34, 32, 57, 50, 62], [33, 55, 22, 58, 51], [48, 36, 30, 43, 52], [49, 45, 39, 1, 41, 9, 2, 14, 53]]
2.69s;0.380518%;1319;[[7, 46, 23, 31], [8, 27, 35, 6, 12], [17, 56, 29, 40, 15, 25], [18, 5, 3, 42, 19, 10, 59], [20, 13, 26, 4, 38], [21, 61, 60, 37, 16, 54], [24, 33, 55, 22, 58], [28, 57, 32, 34, 11, 47, 44, 51, 50, 62], [48, 36, 30, 43, 52], [49, 45, 39, 1, 41, 9, 2, 14, 53]]
1.74s;1.29376%;1331;[[7, 21, 23, 46, 24], [8, 27, 35, 6, 12], [14, 2, 9, 41, 1, 39, 45, 49, 15], [17, 62, 50, 57, 32, 28, 20], [25, 18, 5, 3, 42, 19, 10, 59], [29, 56, 37, 16, 53, 40], [30, 13, 26, 4, 38, 43], [31, 51, 58, 22, 34, 11, 47, 44], [48, 36, 52], [55, 33, 60, 54, 61]]
2.49s;0.913242%;1326;[[7, 46, 23, 31], [8, 27, 35, 6, 12], [15, 25, 40, 29, 56, 17], [18, 5, 45, 39, 3, 42, 19, 10, 59], [20, 13, 26, 4, 38], [21, 61, 60, 37, 16, 54], [24, 33, 55, 22, 58], [28, 57, 32, 34, 11, 47, 44, 51, 50, 62], [48, 36, 30, 43, 52], [49, 1, 41, 9, 2, 14, 53]]
3.82s;0.608828%;1322;[[7, 46, 23, 31], [8, 27, 35, 6, 12], [15, 49, 45, 39, 3, 42, 19, 5, 10, 59], [16, 37, 60, 54, 61, 21], [17, 56, 29, 40, 25], [18, 1, 41, 9, 2, 14, 53], [20, 13, 26, 4, 38, 43], [24, 33, 55, 22, 58], [28, 57, 32, 44, 11, 34, 47, 51, 50, 62], [48, 30, 36, 52]]
