elapsed;gap;fitness;solution
1.66s;0.0%;799;[[1, 22, 32, 13, 17, 30, 29, 33, 18, 21], [9, 6, 3, 4, 19, 31, 12], [10, 7, 26], [15, 8, 35, 2, 23, 34, 14, 28], [16, 11, 24, 27, 25, 5, 20]]
0.91s;0.0%;799;[[1, 22, 32, 13, 17, 30, 29, 33, 18, 21], [9, 6, 3, 4, 19, 31, 12], [10, 7, 26], [15, 8, 35, 2, 23, 34, 14, 28], [16, 11, 24, 27, 25, 5, 20]]
0.62s;0.0%;799;[[1, 22, 32, 13, 17, 30, 29, 33, 18, 21], [9, 6, 3, 4, 19, 31, 12], [10, 7, 26], [15, 8, 35, 2, 23, 34, 14, 28], [16, 11, 24, 27, 25, 5, 20]]
0.57s;0.0%;799;[[1, 22, 32, 13, 17, 30, 29, 33, 18, 21], [9, 6, 3, 4, 19, 31, 12], [10, 7, 26], [15, 8, 35, 2, 23, 34, 14, 28], [16, 11, 24, 27, 25, 5, 20]]
0.56s;0.0%;799;[[1, 22, 32, 13, 17, 30, 29, 33, 18, 21], [9, 6, 3, 4, 19, 31, 12], [10, 7, 26], [15, 8, 35, 2, 23, 34, 14, 28], [16, 11, 24, 27, 25, 5, 20]]
0.56s;0.0%;799;[[1, 22, 32, 13, 17, 30, 29, 33, 18, 21], [9, 6, 3, 4, 19, 31, 12], [10, 7, 26], [15, 8, 35, 2, 23, 34, 14, 28], [16, 11, 24, 27, 25, 5, 20]]
0.57s;0.0%;799;[[1, 22, 32, 13, 17, 30, 29, 33, 18, 21], [9, 6, 3, 4, 19, 31, 12], [10, 7, 26], [15, 8, 35, 2, 23, 34, 14, 28], [16, 11, 24, 27, 25, 5, 20]]
0.48s;0.0%;799;[[1, 22, 32, 13, 17, 30, 29, 33, 18, 21], [9, 6, 3, 4, 19, 31, 12], [10, 7, 26], [15, 8, 35, 2, 23, 34, 14, 28], [16, 11, 24, 27, 25, 5, 20]]
0.47s;0.0%;799;[[1, 22, 32, 13, 17, 30, 29, 33, 18, 21], [9, 6, 3, 4, 19, 31, 12], [10, 7, 26], [15, 8, 35, 2, 23, 34, 14, 28], [16, 11, 24, 27, 25, 5, 20]]
0.57s;0.0%;799;[[1, 22, 32, 13, 17, 30, 29, 33, 18, 21], [9, 6, 3, 4, 19, 31, 12], [10, 7, 26], [15, 8, 35, 2, 23, 34, 14, 28], [16, 11, 24, 27, 25, 5, 20]]
0.40s;0.0%;799;[[1, 22, 32, 13, 17, 30, 29, 33, 18, 21], [9, 6, 3, 4, 19, 31, 12], [10, 7, 26], [15, 8, 35, 2, 23, 34, 14, 28], [16, 11, 24, 27, 25, 5, 20]]
0.38s;0.0%;799;[[1, 22, 32, 13, 17, 30, 29, 33, 18, 21], [9, 6, 3, 4, 19, 31, 12], [10, 7, 26], [15, 8, 35, 2, 23, 34, 14, 28], [16, 11, 24, 27, 25, 5, 20]]
0.38s;0.0%;799;[[1, 22, 32, 13, 17, 30, 29, 33, 18, 21], [9, 6, 3, 4, 19, 31, 12], [10, 7, 26], [15, 8, 35, 2, 23, 34, 14, 28], [16, 11, 24, 27, 25, 5, 20]]
0.50s;0.0%;799;[[1, 22, 32, 13, 17, 30, 29, 33, 18, 21], [9, 6, 3, 4, 19, 31, 12], [10, 7, 26], [15, 8, 35, 2, 23, 34, 14, 28], [16, 11, 24, 27, 25, 5, 20]]
0.73s;0.0%;799;[[1, 22, 32, 13, 17, 30, 29, 33, 18, 21], [9, 6, 3, 4, 19, 31, 12], [10, 7, 26], [15, 8, 35, 2, 23, 34, 14, 28], [16, 11, 24, 27, 25, 5, 20]]
0.47s;0.0%;799;[[1, 22, 32, 13, 17, 30, 29, 33, 18, 21], [9, 6, 3, 4, 19, 31, 12], [10, 7, 26], [15, 8, 35, 2, 23, 34, 14, 28], [16, 11, 24, 27, 25, 5, 20]]
0.39s;0.0%;799;[[1, 22, 32, 13, 17, 30, 29, 33, 18, 21], [9, 6, 3, 4, 19, 31, 12], [10, 7, 26], [15, 8, 35, 2, 23, 34, 14, 28], [16, 11, 24, 27, 25, 5, 20]]
0.50s;0.0%;799;[[1, 22, 32, 13, 17, 30, 29, 33, 18, 21], [9, 6, 3, 4, 19, 31, 12], [10, 7, 26], [15, 8, 35, 2, 23, 34, 14, 28], [16, 11, 24, 27, 25, 5, 20]]
0.51s;0.0%;799;[[1, 22, 32, 13, 17, 30, 29, 33, 18, 21], [9, 6, 3, 4, 19, 31, 12], [10, 7, 26], [15, 8, 35, 2, 23, 34, 14, 28], [16, 11, 24, 27, 25, 5, 20]]
0.66s;0.0%;799;[[1, 22, 32, 13, 17, 30, 29, 33, 18, 21], [9, 6, 3, 4, 19, 31, 12], [10, 7, 26], [15, 8, 35, 2, 23, 34, 14, 28], [16, 11, 24, 27, 25, 5, 20]]
0.45s;0.0%;799;[[1, 22, 32, 13, 17, 30, 29, 33, 18, 21], [9, 6, 3, 4, 19, 31, 12], [10, 7, 26], [15, 8, 35, 2, 23, 34, 14, 28], [16, 11, 24, 27, 25, 5, 20]]
0.51s;0.0%;799;[[1, 22, 32, 13, 17, 30, 29, 33, 18, 21], [9, 6, 3, 4, 19, 31, 12], [10, 7, 26], [15, 8, 35, 2, 23, 34, 14, 28], [16, 11, 24, 27, 25, 5, 20]]
0.54s;0.0%;799;[[1, 22, 32, 13, 17, 30, 29, 33, 18, 21], [9, 6, 3, 4, 19, 31, 12], [10, 7, 26], [15, 8, 35, 2, 23, 34, 14, 28], [16, 11, 24, 27, 25, 5, 20]]
0.51s;0.0%;799;[[1, 22, 32, 13, 17, 30, 29, 33, 18, 21], [9, 6, 3, 4, 19, 31, 12], [10, 7, 26], [15, 8, 35, 2, 23, 34, 14, 28], [16, 11, 24, 27, 25, 5, 20]]
0.67s;0.0%;799;[[1, 22, 32, 13, 17, 30, 29, 33, 18, 21], [9, 6, 3, 4, 19, 31, 12], [10, 7, 26], [15, 8, 35, 2, 23, 34, 14, 28], [16, 11, 24, 27, 25, 5, 20]]
0.72s;0.0%;799;[[1, 22, 32, 13, 17, 30, 29, 33, 18, 21], [9, 6, 3, 4, 19, 31, 12], [10, 7, 26], [15, 8, 35, 2, 23, 34, 14, 28], [16, 11, 24, 27, 25, 5, 20]]
0.46s;0.0%;799;[[1, 22, 32, 13, 17, 30, 29, 33, 18, 21], [9, 6, 3, 4, 19, 31, 12], [10, 7, 26], [15, 8, 35, 2, 23, 34, 14, 28], [16, 11, 24, 27, 25, 5, 20]]
0.36s;0.0%;799;[[1, 22, 32, 13, 17, 30, 29, 33, 18, 21], [9, 6, 3, 4, 19, 31, 12], [10, 7, 26], [15, 8, 35, 2, 23, 34, 14, 28], [16, 11, 24, 27, 25, 5, 20]]
0.42s;0.0%;799;[[1, 22, 32, 13, 17, 30, 29, 33, 18, 21], [9, 6, 3, 4, 19, 31, 12], [10, 7, 26], [15, 8, 35, 2, 23, 34, 14, 28], [16, 11, 24, 27, 25, 5, 20]]
0.52s;0.0%;799;[[1, 22, 32, 13, 17, 30, 29, 33, 18, 21], [9, 6, 3, 4, 19, 31, 12], [10, 7, 26], [15, 8, 35, 2, 23, 34, 14, 28], [16, 11, 24, 27, 25, 5, 20]]

avg_time;avg_ans;best_ans;worst_ans;avg_gap;best_gap;worst_gap
0.57s;799.00;799;799;0.0%;0.0%;0.0%
