elapsed;gap;fitness;solution
2.35s;1.00865%;701;[[4, 30, 2, 6], [7, 35, 19, 54, 13, 27, 52], [10, 31, 25, 9, 39], [12, 40, 44, 3, 51, 17], [15, 20, 37, 5, 29, 45], [16, 49, 24, 18, 50, 32], [23, 43, 41, 42, 22, 1, 33], [26, 8, 46, 34], [28, 21, 36, 47, 48], [38, 11, 14, 53]]
2.27s;0.144092%;695;[[2, 21, 47, 48, 30], [4], [6, 16, 3, 44, 32, 17], [7, 35, 53, 14, 19, 8], [11, 38, 10, 31], [15, 20, 37, 36, 5, 29, 45], [25, 50, 18, 24, 49, 23, 33], [26, 12, 39, 9, 40], [28, 22, 42, 41, 43, 1, 51], [34, 52, 27, 13, 54, 46]]
2.84s;0.720461%;699;[[1, 43, 41, 42, 22, 28], [2, 21, 47, 48, 30], [4, 27, 13, 54, 19, 35, 7], [6, 33, 16, 3, 44, 17], [10, 31, 25, 9, 39], [15, 20, 37, 36, 5, 29, 45], [26, 12, 40], [32, 50, 18, 24, 49, 23, 51], [34, 52, 8, 46], [38, 11, 14, 53]]
2.41s;1.00865%;701;[[3, 44, 32, 9, 39], [4, 45, 29, 48, 30], [5, 47, 36, 37, 20, 15, 27], [6, 2, 28, 21], [11, 38, 10, 31], [12, 40, 17], [23, 43, 41, 42, 22, 1, 33], [25, 50, 18, 24, 49, 16, 51], [26, 7, 35, 8, 46, 34], [52, 13, 54, 19, 14, 53]]
1.66s;0.864553%;700;[[1, 23, 43, 41, 42, 22, 28], [2, 21, 47, 48, 30], [3, 44, 50, 18, 24, 49, 16], [4, 27, 13, 54, 19, 35, 7], [6, 33, 51], [10, 31, 25, 32, 17], [15, 20, 37, 36, 5, 29, 45], [26, 12, 39, 9, 40], [34, 52, 8, 46], [38, 11, 14, 53]]
2.24s;0.864553%;700;[[4, 30, 2, 6], [5, 47, 36, 37, 20, 15, 27], [11, 38, 10, 31], [12, 40, 17], [16, 23, 49, 24, 18, 50, 25], [22, 42, 41, 43, 1, 33], [26, 7, 35, 8, 46, 34], [28, 21, 48, 29, 45], [39, 9, 32, 44, 3, 51], [52, 13, 54, 19, 14, 53]]
1.52s;1.00865%;701;[[2, 6], [4, 45, 27, 52, 34], [7, 35, 8, 19, 54, 13, 46], [10, 31, 25, 9, 39], [15, 20, 37, 36, 47, 5, 29], [16, 23, 41, 42, 43, 1, 33], [17, 3, 44, 40, 12, 26], [22, 28, 21, 48, 30], [32, 50, 18, 24, 49, 51], [38, 11, 14, 53]]
1.32s;1.44092%;704;[[2, 21, 47, 48, 30], [4, 52, 27, 13, 54, 19], [6, 33], [10, 31, 39, 9, 12], [15, 20, 37, 36, 5, 29, 45], [17, 3, 44, 32, 40], [23, 41, 42, 43, 1, 22, 28], [25, 50, 18, 24, 49, 16, 51], [26, 7, 35, 8, 46, 34], [38, 11, 14, 53]]
1.45s;0.864553%;700;[[2, 28, 22, 42, 41, 43], [4, 34, 46], [6, 33, 1, 23, 16, 51], [7, 53, 11, 14, 35], [9, 25, 50, 18, 24, 49], [12, 39, 31, 10, 38], [15, 20, 37, 36, 47, 21], [17, 3, 44, 32, 40], [26, 8, 19, 54, 13, 27, 52], [30, 48, 5, 29, 45]]
1.02s;1.00865%;701;[[1, 43, 42, 41, 23, 16, 51], [2, 28, 22, 33, 6], [4, 27, 13, 54, 19, 35, 7], [9, 25, 50, 18, 24, 49], [12, 39, 31, 10, 26], [15, 20, 37, 36, 47, 21], [17, 3, 44, 32, 40], [30, 48, 5, 29, 45], [34, 52, 8, 46], [38, 11, 14, 53]]
