elapsed;gap;fitness;solution
3.97s;1.8837%;1244;[[1, 24, 52, 21, 43, 67, 69, 58, 38], [2, 63, 5, 27, 72, 17], [8, 71, 22, 57, 70, 37, 30, 49], [9, 19, 74, 28, 4, 13, 48, 39], [15, 12, 34, 46, 45, 51], [40, 64, 11, 26, 44, 23, 77], [41, 14, 36, 59, 35, 55, 33, 61, 50], [42, 16, 18, 25, 10, 68, 53], [47, 3, 54, 20, 31, 73, 32, 76, 7, 56], [65, 75, 29, 62, 6, 60, 66]]
4.51s;1.4742%;1239;[[1, 24, 52, 21, 43, 67, 69, 58, 38], [2, 27, 63, 5, 49], [7, 76, 32, 73, 31, 46, 45], [9, 19, 4, 33, 55, 35, 59, 36, 14, 41], [17, 72], [28, 74, 39, 48, 13, 61, 50], [40, 64, 11, 26, 44, 23, 77], [42, 16, 18, 25, 10, 68, 53], [47, 3, 20, 54, 62, 6, 60, 66], [51, 15, 12, 34, 71, 22, 8, 56], [65, 30, 37, 70, 29, 57, 75]]
2.91s;0.655201%;1229;[[1, 24, 52, 21, 43, 67, 69, 58, 72], [2, 63, 5, 49, 27], [7, 76, 32, 73, 31, 22, 71, 8, 56, 38], [9, 19, 4, 33, 55, 35, 59, 36, 14, 41], [15, 12, 34, 46, 45, 51], [17, 47, 3, 20, 54, 62, 6, 60, 66], [28, 74, 39, 48, 13, 61, 50], [40, 64, 11, 26, 44, 23, 77], [42, 16, 18, 25, 10, 68, 53], [65, 30, 37, 70, 29, 57, 75]]
2.62s;0.819001%;1231;[[1, 24, 52, 21, 43, 67, 69, 38, 58], [2, 63, 5, 49, 27], [7, 76, 32, 73, 31, 22, 71, 8, 56, 72], [9, 19, 33, 55, 35, 59, 4, 36, 14, 41], [15, 12, 34, 46, 45, 51], [17, 30, 3, 20, 54, 62, 6, 60, 66], [28, 74, 39, 48, 13, 61, 50], [37, 70, 29, 57, 75, 65, 47], [40, 64, 11, 26, 44, 23, 77], [42, 16, 18, 25, 10, 68, 53]]
5.68s;0.900901%;1232;[[1, 24, 52, 21, 43, 67, 69, 38, 58], [2, 5, 49, 63, 27], [7, 76, 32, 73, 31, 46, 45, 22], [8, 71, 15, 12, 34, 51, 56, 72], [9, 19, 28, 74, 4, 13, 48, 39], [17, 75, 3, 20, 54, 62, 6, 60, 66], [30, 37, 70, 29, 57, 65, 47], [40, 64, 11, 26, 44, 23, 77], [41, 14, 36, 59, 35, 55, 33, 61, 50], [42, 16, 18, 25, 10, 68, 53]]
2.35s;0.655201%;1229;[[1, 24, 52, 21, 43, 67, 69, 58, 72], [2, 63, 5, 49, 27], [7, 32, 76, 73, 31, 71, 22, 8, 56, 38], [9, 19, 4, 33, 55, 35, 59, 36, 14, 41], [15, 12, 34, 46, 45, 51], [17, 47, 3, 20, 54, 62, 6, 60, 66], [28, 74, 39, 48, 13, 61, 50], [30, 37, 70, 29, 57, 75, 65], [40, 64, 11, 26, 44, 23, 77], [42, 16, 18, 25, 10, 68, 53]]
2.78s;1.3923%;1238;[[1, 52, 24, 21, 43, 67, 69, 38, 58], [2, 63, 5, 49, 27], [7, 32, 76, 73, 31, 46, 45], [9, 19, 4, 33, 55, 35, 59, 36, 14, 41], [28, 74, 39, 48, 13, 61, 50], [30, 3, 20, 54, 62, 6, 60, 66], [37, 70, 29, 57, 75, 65, 47], [40, 64, 11, 26, 44, 23, 77, 17, 72], [42, 16, 18, 25, 10, 68, 53], [51, 34, 12, 15, 22, 71, 8, 56]]
2.78s;1.3104%;1237;[[1, 24, 52, 21, 43, 67, 69, 38, 58], [2, 63, 5, 27, 72, 17], [8, 46, 34, 12, 15, 22, 71], [9, 19, 4, 28, 74, 39, 61, 50], [40, 64, 11, 26, 44, 23, 77], [41, 14, 36, 59, 35, 55, 33, 13, 48], [42, 16, 18, 25, 10, 68, 53], [47, 65, 7, 32, 76, 73, 31, 45, 51], [49, 30, 37, 70, 29, 57, 75], [56, 3, 20, 54, 62, 6, 60, 66]]
3.40s;1.3104%;1237;[[1, 52, 24, 21, 43, 67, 69, 38, 58], [2, 27, 63, 49, 56, 72, 17], [3, 20, 54, 35, 59, 55, 33], [5, 30, 70, 29, 37, 75, 65, 47], [6, 9, 19, 28, 74, 61, 50, 62], [8, 71, 22, 31, 73, 32, 76, 7, 57], [15, 12, 34, 46, 45, 51], [39, 48, 13, 4, 36, 14, 41, 68], [40, 64, 11, 26, 44, 23, 77], [42, 60, 66, 16, 18, 25, 10, 53]]
2.67s;0.819001%;1231;[[1, 24, 52, 21, 43, 67, 69, 58, 72], [2, 63, 5, 49, 27], [7, 32, 76, 73, 31, 51, 71, 22, 8, 56], [9, 19, 33, 55, 35, 59, 4, 36, 14, 41], [17, 47, 3, 20, 54, 62, 6, 60, 66], [28, 74, 39, 48, 13, 61, 50], [30, 37, 70, 29, 57, 75, 65], [38, 15, 12, 34, 46, 45], [40, 64, 11, 26, 44, 23, 77], [42, 16, 18, 25, 10, 68, 53]]
2.65s;1.7199%;1242;[[1, 24, 52, 21, 43, 67, 69, 58, 38], [2, 27, 63, 49, 56, 72, 17], [3, 20, 54, 35, 55, 33, 62], [5, 30, 70, 29, 37, 75, 65, 47], [6, 9, 19, 28, 4, 59, 36, 14, 41, 60, 66], [8, 22, 71, 31, 73, 76, 32, 7, 57], [15, 12, 34, 46, 45, 51], [40, 64, 11, 26, 44, 23, 77], [42, 16, 18, 25, 10, 68, 53], [50, 61, 13, 48, 39, 74]]
4.25s;1.1466%;1235;[[1, 52, 24, 21, 43, 67, 69, 38, 58], [2, 63, 5, 27, 72, 17], [3, 20, 54, 62, 6, 60, 66, 16], [8, 71, 22, 31, 73, 76, 32, 7, 57, 47], [9, 19, 33, 55, 35, 59, 4, 36, 14, 41], [15, 12, 34, 46, 45, 51], [28, 74, 48, 13, 39, 61, 50], [40, 64, 11, 26, 44, 23, 77], [42, 25, 10, 18, 68, 53], [49, 30, 70, 29, 37, 75, 65, 56]]
2.63s;0.655201%;1229;[[1, 52, 24, 21, 43, 67, 69, 58, 72], [2, 63, 5, 49, 27], [7, 32, 76, 73, 31, 71, 22, 8, 56, 38], [9, 19, 33, 55, 35, 59, 4, 36, 14, 41], [15, 12, 34, 46, 45, 51], [17, 47, 3, 20, 54, 62, 6, 60, 66], [28, 74, 39, 48, 13, 61, 50], [30, 37, 70, 29, 57, 75, 65], [40, 64, 11, 26, 44, 23, 77], [42, 16, 18, 25, 10, 68, 53]]
2.66s;0.3276%;1225;[[1, 24, 52, 21, 43, 69, 67, 72, 17], [2, 63, 5, 65, 47, 27], [7, 3, 20, 54, 62, 6, 60, 66], [8, 22, 71, 15, 34, 12, 56, 38, 58], [9, 19, 4, 33, 55, 35, 59, 36, 14, 41], [28, 74, 39, 48, 13, 61, 50], [40, 64, 11, 26, 44, 23, 77], [42, 16, 18, 25, 10, 68, 53], [49, 30, 37, 70, 29, 57, 75], [51, 45, 46, 31, 73, 32, 76]]
2.55s;1.3923%;1238;[[1, 24, 52, 21, 43, 67, 69, 58, 38], [2, 63, 5, 49, 27], [7, 76, 32, 73, 31, 45, 51, 56], [8, 12, 34, 46, 15, 71, 22], [9, 19, 4, 33, 55, 35, 59, 36, 14, 41], [17, 72], [28, 74, 39, 48, 13, 61, 50], [30, 37, 70, 29, 57, 75, 65], [40, 64, 11, 26, 44, 23, 77], [42, 16, 18, 25, 10, 68, 53], [47, 3, 20, 54, 62, 6, 60, 66]]
2.26s;0.819001%;1231;[[1, 24, 52, 21, 43, 67, 69, 58, 72], [2, 63, 5, 49, 27, 17], [7, 32, 76, 73, 31, 71, 22, 8, 56, 38], [9, 19, 33, 55, 35, 59, 4, 36, 14, 41], [15, 12, 34, 46, 45, 51], [16, 66, 60, 6, 62, 54, 20, 3, 47], [28, 74, 39, 48, 13, 61, 50], [30, 37, 70, 29, 57, 75, 65], [40, 64, 11, 26, 44, 23, 77], [42, 18, 25, 10, 68, 53]]
2.46s;1.9656%;1245;[[2, 63, 5, 30, 49, 27], [3, 20, 54, 62, 6, 60, 66], [7, 32, 76, 73, 31, 45, 51, 56], [8, 22, 15, 46, 34, 12, 71], [9, 19, 4, 33, 55, 35, 59, 36, 14, 41], [17, 21, 43, 67, 69, 38, 58, 72], [28, 74, 39, 48, 13, 61, 50], [37, 70, 29, 57, 75, 65, 47], [40, 64, 11, 26, 44, 23, 77, 1, 24, 52], [42, 16, 18, 25, 10, 68, 53]]
