elapsed;gap;fitness;solution
3.06s;0.0%;554;[[2, 28, 21, 47, 48, 30], [4, 34, 46], [6, 33, 1, 22, 42, 41, 43, 23, 16], [7, 38, 11, 14, 19, 35, 8], [12, 39, 9, 32, 44, 3, 40], [17, 49, 24, 18, 25, 31, 10, 26], [27, 13, 15, 20, 37, 36, 5, 29, 45]]
2.41s;0.0%;554;[[2, 28, 21, 47, 48, 30], [4, 34, 46], [6, 33, 1, 22, 42, 41, 43, 23, 16], [7, 38, 11, 14, 19, 35, 8], [12, 39, 9, 32, 44, 3, 40], [17, 49, 24, 18, 25, 31, 10, 26], [27, 13, 15, 20, 37, 36, 5, 29, 45]]
1.01s;0.0%;554;[[2, 28, 21, 47, 48, 30], [4, 34, 46], [6, 33, 1, 22, 42, 41, 43, 23, 16], [7, 38, 11, 14, 19, 35, 8], [12, 39, 9, 32, 44, 3, 40], [17, 49, 24, 18, 25, 31, 10, 26], [27, 13, 15, 20, 37, 36, 5, 29, 45]]
1.15s;0.361011%;556;[[2, 28, 21, 47, 48, 30], [4, 34, 46, 8], [6, 33, 1, 22, 42, 41, 43, 23, 16], [7, 35, 19, 14, 11, 38, 26], [10, 31, 25, 18, 24, 49, 3, 44], [12, 39, 9, 32, 40, 17], [27, 13, 15, 20, 37, 36, 5, 29, 45]]
1.18s;0.0%;554;[[2, 28, 21, 47, 48, 30], [4, 34, 46], [6, 33, 1, 22, 42, 41, 43, 23, 16], [7, 38, 11, 14, 19, 35, 8], [12, 39, 9, 32, 44, 3, 40], [17, 49, 24, 18, 25, 31, 10, 26], [27, 13, 15, 20, 37, 36, 5, 29, 45]]
1.08s;0.0%;554;[[2, 28, 21, 47, 48, 30], [4, 34, 46], [6, 33, 1, 22, 42, 41, 43, 23, 16], [7, 38, 11, 14, 19, 35, 8], [12, 39, 9, 32, 44, 3, 40], [17, 49, 24, 18, 25, 31, 10, 26], [27, 13, 15, 20, 37, 36, 5, 29, 45]]
1.21s;0.0%;554;[[2, 28, 21, 47, 48, 30], [4, 34, 46], [6, 33, 1, 22, 42, 41, 43, 23, 16], [7, 38, 11, 14, 19, 35, 8], [12, 39, 9, 32, 44, 3, 40], [17, 49, 24, 18, 25, 31, 10, 26], [27, 13, 15, 20, 37, 36, 5, 29, 45]]
1.78s;0.0%;554;[[2, 28, 21, 47, 48, 30], [4, 34, 46], [6, 33, 1, 22, 42, 41, 43, 23, 16], [7, 38, 11, 14, 19, 35, 8], [12, 39, 9, 32, 44, 3, 40], [17, 49, 24, 18, 25, 31, 10, 26], [27, 13, 15, 20, 37, 36, 5, 29, 45]]
1.34s;0.0%;554;[[2, 28, 21, 47, 48, 30], [4, 34, 46], [6, 33, 1, 22, 42, 41, 43, 23, 16], [7, 38, 11, 14, 19, 35, 8], [12, 39, 9, 32, 44, 3, 40], [17, 49, 24, 18, 25, 31, 10, 26], [27, 13, 15, 20, 37, 36, 5, 29, 45]]
0.73s;0.361011%;556;[[2, 28, 21, 47, 48, 30], [4, 34, 46, 8], [6, 33, 1, 22, 42, 41, 43, 23, 16], [7, 35, 19, 14, 11, 38, 26], [10, 31, 25, 18, 24, 49, 3, 44], [12, 39, 9, 32, 40, 17], [27, 13, 15, 20, 37, 36, 5, 29, 45]]
1.20s;0.0%;554;[[2, 28, 21, 47, 48, 30], [4, 34, 46], [6, 33, 1, 22, 42, 41, 43, 23, 16], [7, 38, 11, 14, 19, 35, 8], [12, 39, 9, 32, 44, 3, 40], [17, 49, 24, 18, 25, 31, 10, 26], [27, 13, 15, 20, 37, 36, 5, 29, 45]]
0.75s;0.361011%;556;[[2, 28, 21, 47, 48, 30], [4, 34, 46, 8], [6, 33, 1, 22, 42, 41, 43, 23, 16], [7, 35, 19, 14, 11, 38, 26], [10, 31, 25, 18, 24, 49, 3, 44], [12, 39, 9, 32, 40, 17], [27, 13, 15, 20, 37, 36, 5, 29, 45]]
1.19s;0.0%;554;[[2, 28, 21, 47, 48, 30], [4, 34, 46], [6, 33, 1, 22, 42, 41, 43, 23, 16], [7, 38, 11, 14, 19, 35, 8], [12, 39, 9, 32, 44, 3, 40], [17, 49, 24, 18, 25, 31, 10, 26], [27, 13, 15, 20, 37, 36, 5, 29, 45]]
1.22s;0.0%;554;[[2, 28, 21, 47, 48, 30], [4, 34, 46], [6, 33, 1, 22, 42, 41, 43, 23, 16], [7, 38, 11, 14, 19, 35, 8], [12, 39, 9, 32, 44, 3, 40], [17, 49, 24, 18, 25, 31, 10, 26], [27, 13, 15, 20, 37, 36, 5, 29, 45]]
