elapsed;gap;fitness;solution
3.07s;1.2931%;705;[[2, 22, 28, 30], [4, 45, 34, 46], [5, 37, 20, 15, 13, 27], [6, 16, 3, 44, 32], [7, 35, 38, 10, 31], [8, 19, 14, 11], [17, 40, 12, 26], [21, 36, 47, 48, 29], [24, 18, 25, 9, 39], [33, 1, 43, 42, 41, 23, 49]]
1.86s;1.14943%;704;[[1, 43, 41, 42, 22, 2], [4, 45, 29, 13, 27], [5, 47, 36, 37, 20, 15], [6, 33, 16, 3, 44], [11, 14, 19, 35], [12, 9, 40, 17], [23, 49, 24, 18, 25, 32], [26, 7, 8, 46, 34], [28, 21, 48, 30], [38, 10, 31, 39]]
1.57s;1.43678%;706;[[4, 45, 34, 46], [5, 37, 20, 15, 13, 27], [6, 2, 30, 48, 29], [7, 35, 14, 19, 8], [9, 25, 31, 39, 12], [10, 38, 11], [16, 49, 24, 18, 32], [17, 3, 44, 40, 26], [22, 28, 21, 36, 47], [23, 41, 42, 43, 1, 33]]
1.10s;1.58046%;707;[[4, 34, 46, 8], [6, 2, 48, 30], [7, 35, 14, 19, 13, 27], [10, 38, 11], [12, 9, 25, 31, 39], [15, 20, 37, 5, 29, 45], [16, 49, 24, 18, 32], [17, 3, 44, 40, 26], [22, 28, 21, 36, 47], [23, 41, 42, 43, 1, 33]]
2.21s;1.00575%;703;[[4, 30, 2, 6], [7, 35, 14, 19, 8], [10, 38, 11], [16, 3, 44, 32, 17], [22, 28, 21, 36, 47], [23, 41, 42, 43, 1, 33], [26, 12, 9, 40], [29, 15, 20, 37, 5, 48], [34, 46, 13, 27, 45], [39, 31, 25, 18, 24, 49]]
1.00s;1.72414%;708;[[2, 1, 33, 6], [4, 34, 46, 8], [7, 35, 14, 19, 13, 27], [10, 38, 11], [12, 31, 25, 18, 24, 49], [15, 20, 37, 5, 29, 30], [16, 3, 44, 32, 17], [21, 36, 47, 48, 45], [23, 43, 41, 42, 22, 28], [26, 39, 9, 40]]
1.21s;1.14943%;704;[[2, 28, 1, 33], [3, 44, 32, 17], [4, 34, 46, 8], [6, 22, 42, 41, 43, 23, 16], [7, 35, 14, 19, 13, 27], [10, 38, 11], [21, 36, 47, 48, 45], [26, 12, 9, 40], [29, 15, 20, 37, 5, 30], [39, 31, 25, 18, 24, 49]]
1.63s;1.43678%;706;[[2, 30, 48, 4], [6, 16, 3, 44, 32], [7, 35, 14, 19, 13, 27], [10, 38, 11], [12, 9, 40, 17], [22, 28, 21, 36, 47], [23, 41, 42, 43, 1, 33], [26, 8, 46, 34], [29, 5, 37, 20, 15, 45], [39, 31, 25, 18, 24, 49]]
1.82s;1.58046%;707;[[2, 22, 28, 21], [4, 34, 46, 8], [5, 47, 36, 37, 20, 15], [6, 30, 48, 29, 45], [7, 35, 14, 19, 13, 27], [10, 38, 11], [12, 9, 25, 31, 39], [16, 49, 24, 18, 32], [17, 3, 44, 40, 26], [23, 41, 42, 43, 1, 33]]
0.91s;1.86782%;709;[[3, 44, 32, 40], [4, 2, 6, 17], [5, 37, 20, 15, 13, 27], [7, 11, 38, 26], [9, 39, 31, 10], [12, 25, 18, 24, 49, 16], [22, 28, 21, 36, 47], [23, 41, 42, 43, 1, 33], [30, 48, 29, 45, 34], [35, 14, 19, 8, 46]]
0.89s;0.718391%;701;[[2, 28, 1, 33], [3, 49, 24, 18, 25, 31], [4, 34, 46, 8], [6, 22, 42, 41, 43, 23, 16], [7, 35, 14, 19, 13, 27], [10, 38, 11], [15, 20, 37, 5, 29, 30], [17, 40, 12, 26], [21, 36, 47, 48, 45], [39, 9, 32, 44]]
1.99s;1.2931%;705;[[1, 43, 41, 42, 22, 2], [4, 45, 29, 13, 27], [5, 47, 36, 37, 20, 15], [6, 33, 16, 3, 44], [8, 19, 14, 11], [12, 9, 40, 17], [23, 49, 24, 18, 25, 32], [26, 7, 35, 46, 34], [28, 21, 48, 30], [38, 10, 31, 39]]
2.17s;1.58046%;707;[[1, 43, 42, 41, 23, 49, 24], [4, 30, 2, 6], [11, 14, 19, 35], [12, 9, 25, 18, 32], [16, 3, 44, 40, 17], [21, 28, 22, 33], [26, 7, 8, 46, 34], [27, 13, 15, 20, 37, 36], [38, 10, 31, 39], [45, 29, 5, 47, 48]]
0.95s;0.431034%;699;[[2, 28, 1, 33], [3, 44, 32, 9], [4, 34, 46, 8], [6, 22, 42, 41, 43, 23, 16], [7, 35, 14, 19, 13, 27], [10, 38, 11], [15, 20, 37, 5, 29, 30], [17, 40, 12, 26], [21, 36, 47, 48, 45], [39, 31, 25, 18, 24, 49]]
1.48s;1.14943%;704;[[2, 30, 45, 4], [6, 16, 3, 44, 32], [7, 35, 14, 19, 13, 27], [10, 38, 11], [12, 9, 40, 17], [22, 28, 21, 36, 47], [23, 41, 42, 43, 1, 33], [26, 8, 46, 34], [29, 15, 20, 37, 5, 48], [39, 31, 25, 18, 24, 49]]
1.15s;1.43678%;706;[[1, 43, 42, 41, 23, 49, 24], [2, 28, 22, 33], [4, 34, 46, 8], [6, 16, 3, 44, 32], [7, 35, 14, 19, 13, 27], [9, 39, 31, 25, 18], [10, 38, 11], [15, 20, 37, 5, 29, 30], [17, 40, 12, 26], [21, 36, 47, 48, 45]]
1.03s;1.43678%;706;[[2, 28, 22, 6], [4, 34, 46, 8], [7, 35, 14, 19, 13, 27], [10, 38, 11], [12, 39, 9, 40], [16, 24, 18, 25, 31], [17, 3, 44, 32, 26], [21, 36, 47, 48, 45], [29, 15, 20, 37, 5, 30], [33, 1, 43, 42, 41, 23, 49]]
1.09s;0.431034%;699;[[2, 28, 1, 33], [3, 44, 32, 9], [4, 34, 46, 8], [6, 22, 42, 41, 43, 23, 16], [7, 35, 14, 19, 13, 27], [10, 38, 11], [15, 20, 37, 5, 29, 30], [17, 40, 12, 26], [21, 36, 47, 48, 45], [39, 31, 25, 18, 24, 49]]
1.48s;1.2931%;705;[[2, 22, 28, 21], [4, 34, 46, 26], [6, 16, 3, 44, 32], [7, 35, 14, 19, 13, 8], [10, 38, 11], [12, 9, 40, 17], [23, 41, 42, 43, 1, 33], [27, 15, 20, 37, 36, 47], [30, 48, 5, 29, 45], [39, 31, 25, 18, 24, 49]]
0.95s;0.431034%;699;[[2, 28, 1, 33], [3, 44, 32, 9], [4, 34, 46, 8], [6, 22, 42, 41, 43, 23, 16], [7, 35, 14, 19, 13, 27], [10, 38, 11], [15, 20, 37, 5, 29, 30], [17, 40, 12, 26], [21, 36, 47, 48, 45], [39, 31, 25, 18, 24, 49]]
1.06s;1.43678%;706;[[4, 45, 34, 46], [5, 37, 20, 15, 13, 27], [6, 2, 30, 48, 29], [7, 35, 14, 19, 8], [10, 38, 11], [16, 3, 44, 32, 17], [22, 28, 21, 36, 47], [23, 41, 42, 43, 1, 33], [26, 12, 9, 40], [39, 31, 25, 18, 24, 49]]
2.08s;1.43678%;706;[[2, 1, 33, 6], [4, 34, 46, 8], [7, 35, 14, 19, 13, 27], [10, 38, 11], [12, 31, 25, 18, 24, 49], [16, 3, 44, 32, 17], [21, 36, 47, 48, 45], [23, 43, 41, 42, 22, 28], [26, 39, 9, 40], [29, 15, 20, 37, 5, 30]]
1.85s;1.2931%;705;[[2, 22, 28, 30], [4, 45, 34, 46], [5, 37, 20, 15, 13, 27], [6, 16, 3, 44, 32], [7, 35, 38, 10, 31], [8, 19, 14, 11], [17, 40, 12, 26], [21, 36, 47, 48, 29], [24, 18, 25, 9, 39], [33, 1, 43, 42, 41, 23, 49]]
0.97s;1.58046%;707;[[1, 22, 42, 41, 43, 23, 16], [3, 44, 32, 17, 26], [4, 45, 27, 13, 34], [6, 33, 2, 30], [7, 11, 38, 12], [9, 25, 18, 24, 49], [10, 31, 39, 40], [15, 20, 37, 36, 5, 29], [28, 21, 47, 48], [35, 14, 19, 8, 46]]
0.92s;1.2931%;705;[[2, 30, 45, 4], [6, 3, 44, 40, 17], [7, 35, 14, 19, 13, 27], [10, 38, 11], [12, 9, 25, 31, 39], [16, 49, 24, 18, 32], [22, 28, 21, 36, 47], [23, 41, 42, 43, 1, 33], [26, 8, 46, 34], [29, 15, 20, 37, 5, 48]]
0.84s;1.00575%;703;[[1, 22, 42, 41, 43, 23, 16], [3, 49, 24, 18, 25, 9], [4, 45, 34, 46], [6, 33, 2, 30], [7, 35, 14, 19, 13, 27], [8, 11, 38, 26], [10, 31, 39, 12], [15, 20, 37, 36, 5, 29], [17, 44, 32, 40], [28, 21, 47, 48]]
0.83s;1.72414%;708;[[1, 43, 42, 41, 23, 49, 24], [2, 28, 22, 33], [4, 34, 46, 8], [6, 16, 3, 44, 17], [7, 35, 14, 19, 13, 27], [10, 38, 11], [12, 39, 9, 40], [21, 36, 47, 48, 45], [26, 31, 25, 18, 32], [29, 15, 20, 37, 5, 30]]
1.01s;0.862069%;702;[[2, 28, 1, 33], [3, 44, 32, 9], [4, 34, 46, 8], [6, 22, 42, 41, 43, 23, 16], [7, 35, 14, 19, 13, 27], [10, 38, 11], [17, 40, 12, 26], [21, 47, 36, 5, 48], [30, 37, 20, 15, 29, 45], [39, 31, 25, 18, 24, 49]]
2.04s;1.2931%;705;[[2, 22, 28, 21], [4, 34, 46, 26], [6, 16, 3, 44, 32], [7, 35, 14, 19, 13, 8], [10, 38, 11], [12, 9, 40, 17], [23, 41, 42, 43, 1, 33], [27, 15, 20, 37, 36, 47], [30, 48, 5, 29, 45], [39, 31, 25, 18, 24, 49]]
1.64s;1.43678%;706;[[1, 43, 42, 41, 23, 49, 24], [4, 45, 29, 48], [5, 37, 20, 15, 13, 27], [6, 33, 2, 30], [7, 11, 14, 19], [12, 9, 25, 18, 32], [16, 3, 44, 40, 17], [22, 28, 21, 36, 47], [26, 35, 8, 46, 34], [38, 10, 31, 39]]

avg_time;avg_ans;best_ans;worst_ans;avg_gap;best_gap;worst_gap
1.43s;704.77;699;709;1.25958%;0.431034%;1.86782%
