elapsed;gap;fitness;solution
2.04s;0.133869%;748;[[2, 48, 38, 26, 22, 17, 50, 12, 23], [4, 45, 14, 39, 24, 31, 3, 28, 11, 21], [6, 25, 41], [16, 9, 46, 13, 49, 15, 19, 32, 34], [35, 33, 43, 7, 37, 47], [36, 1, 30, 18, 20, 42, 40], [44, 10, 29, 27, 8, 5, 51]]
1.66s;0.133869%;748;[[1, 30, 18, 20, 42, 40], [2, 48, 38, 46, 13, 32, 34, 19, 15, 49, 17], [4, 45, 14, 39, 24, 31, 3, 28, 11, 21], [16, 9, 26, 22, 50, 12, 23], [35, 33, 43, 7, 51, 47], [36, 6, 25, 41], [37, 29, 27, 8, 5, 10, 44]]
0.85s;0.133869%;748;[[1, 18, 30, 20, 42, 40], [2, 48, 38, 26, 22, 17, 50, 12, 23], [4, 45, 14, 39, 24, 31, 3, 28, 11, 21], [16, 9, 13, 46, 49, 15, 19, 34, 32], [35, 33, 43, 7, 37, 47], [36, 6, 25, 41], [44, 10, 29, 27, 8, 5, 51]]
1.02s;0.133869%;748;[[1, 18, 30, 20, 42, 40], [2, 48, 38, 16, 9, 22, 17, 50, 12, 23], [4, 45, 14, 39, 24, 31, 3, 28, 11, 21], [26, 46, 13, 49, 15, 19, 32, 34], [33, 35, 43, 7, 51, 47], [36, 6, 25, 41], [37, 29, 27, 8, 5, 10, 44]]
1.00s;0.133869%;748;[[1, 30, 18, 20, 42, 40], [2, 48, 38, 9, 16, 13, 26], [4, 45, 14, 39, 24, 31, 3, 28, 11, 21], [23, 12, 50, 22, 17, 49, 15, 19, 32, 34, 46], [33, 35, 43, 7, 51, 47], [36, 6, 25, 41], [37, 29, 27, 8, 5, 10, 44]]
0.75s;0.0%;747;[[2, 48, 16, 9, 13, 46, 26], [3, 31, 24, 28, 11, 21, 39, 14, 45, 4], [6, 25, 41], [23, 12, 50, 22, 17, 49, 15, 19, 32, 34, 38], [35, 33, 43, 7, 51, 47], [36, 1, 30, 18, 20, 42, 40], [37, 29, 27, 8, 5, 10, 44]]
1.04s;0.133869%;748;[[1, 30, 18, 20, 42, 40], [2, 48, 38, 26, 22, 17, 50, 12, 23], [4, 45, 14, 39, 24, 31, 3, 28, 11, 21], [9, 16, 13, 46, 49, 15, 19, 32, 34], [29, 51, 27, 8, 5, 10, 44], [33, 35, 43, 7, 37, 47], [36, 6, 25, 41]]
1.36s;0.0%;747;[[1, 18, 30, 20, 42, 40], [2, 48, 38, 26, 22, 17, 50, 12, 23], [3, 31, 24, 28, 11, 21, 39, 14, 45, 4], [9, 16, 34, 32, 19, 15, 49, 46, 13], [35, 33, 43, 7, 51, 47], [36, 6, 25, 41], [37, 29, 27, 8, 5, 10, 44]]
1.63s;0.0%;747;[[1, 30, 18, 20, 42, 40], [2, 48, 38, 34, 32, 19, 15, 49, 17, 26], [3, 31, 24, 28, 11, 21, 39, 14, 45, 4], [9, 16, 46, 13, 22, 50, 12, 23], [35, 33, 43, 7, 51, 47], [36, 6, 25, 41], [37, 29, 27, 8, 5, 10, 44]]
0.76s;0.133869%;748;[[1, 30, 18, 20, 42, 40], [2, 48, 9, 16, 46, 13, 26], [4, 45, 14, 39, 24, 31, 3, 28, 11, 21], [23, 12, 50, 22, 17, 49, 15, 19, 34, 32, 38], [35, 33, 43, 7, 37, 47], [36, 6, 25, 41], [44, 10, 29, 27, 8, 5, 51]]
0.77s;0.0%;747;[[1, 18, 30, 20, 42, 40], [2, 48, 38, 26, 22, 17, 50, 12, 23], [3, 31, 24, 28, 11, 21, 39, 14, 45, 4], [16, 9, 46, 13, 49, 15, 19, 32, 34], [25, 6, 36, 41], [33, 35, 43, 7, 51, 47], [37, 29, 27, 8, 5, 10, 44]]
1.22s;0.133869%;748;[[1, 30, 18, 20, 42, 40], [2, 48, 38, 26, 22, 17, 50, 12, 23], [4, 45, 14, 39, 24, 31, 3, 28, 11, 21], [16, 9, 46, 13, 49, 15, 19, 34, 32], [35, 33, 43, 7, 37, 47], [36, 6, 25, 41], [44, 10, 29, 27, 8, 5, 51]]
1.30s;0.133869%;748;[[1, 30, 18, 20, 42, 40], [2, 48, 38, 26, 22, 17, 50, 12, 23], [4, 45, 14, 39, 24, 31, 3, 28, 11, 21], [16, 9, 13, 46, 49, 15, 19, 32, 34], [25, 6, 36, 41], [35, 33, 43, 7, 37, 47], [44, 10, 29, 27, 8, 5, 51]]
0.91s;0.133869%;748;[[1, 18, 30, 20, 42, 40], [2, 48, 38, 26, 22, 17, 50, 12, 23], [4, 45, 14, 39, 24, 31, 3, 28, 11, 21], [16, 9, 13, 46, 49, 15, 19, 34, 32], [27, 8, 5, 10, 44, 47, 37], [29, 51, 7, 43, 35, 33], [36, 6, 25, 41]]
0.86s;0.133869%;748;[[1, 30, 18, 20, 42, 40], [2, 48, 38, 26, 22, 17, 50, 12, 23], [4, 45, 14, 39, 24, 31, 3, 28, 11, 21], [16, 9, 46, 13, 49, 15, 19, 34, 32], [35, 33, 43, 7, 37, 47], [36, 6, 25, 41], [44, 10, 29, 27, 8, 5, 51]]
