elapsed;gap;fitness;solution
13.23s;2.28916%;849;[[3, 44, 18, 50, 32, 40, 12], [4, 45, 48, 47, 21, 30], [6, 33, 63, 24, 49, 16, 51, 17], [11, 66, 65, 38, 26], [23, 56, 41, 64, 42, 43, 1, 73], [27, 13, 54, 19, 59, 14, 53], [29, 5, 36, 69, 71, 60, 70, 20, 37, 15, 57], [46, 34, 52, 8, 35, 7, 67], [58, 10, 31, 55, 25, 9, 39, 72], [74, 28, 61, 22, 62, 2, 68, 75]]
3.69s;2.6506%;852;[[4, 75], [6, 33, 63, 23, 56, 41, 43, 62], [7, 35, 14, 59, 19, 54, 13, 27], [12, 72, 31, 10, 58, 26], [17, 3, 32, 9, 39, 40], [30, 48, 47, 36, 69, 61, 21, 74], [38, 65, 66, 11, 53], [44, 50, 25, 55, 18, 24, 49, 16, 51], [45, 29, 5, 37, 71, 60, 70, 20, 15, 57], [46, 8, 52, 34, 67], [68, 2, 28, 22, 64, 42, 1, 73]]
9.05s;2.04819%;847;[[4, 45, 27, 52, 34, 67], [6, 2, 28, 61, 69, 21, 74], [7, 11, 59, 14, 35, 8], [17, 3, 44, 50, 18, 55, 25, 31, 72], [26, 12, 39, 9, 32, 40], [29, 5, 15, 57, 13, 54, 19, 46], [30, 48, 47, 36, 71, 60, 70, 20, 37], [33, 63, 23, 56, 24, 49, 16, 51], [53, 66, 65, 38, 10, 58], [62, 22, 64, 42, 41, 43, 1, 73, 68], [75]]
4.18s;2.28916%;849;[[2, 28, 61, 21, 47, 48], [6, 33, 63, 23, 56, 49, 16, 51], [7, 53, 11, 10, 58, 26], [12, 72, 31, 39, 9, 40, 17], [30, 74, 15, 57, 13, 54, 19, 8, 46], [32, 50, 25, 55, 18, 24, 3, 44], [35, 14, 59, 66, 65, 38], [36, 69, 71, 60, 70, 20, 37, 5, 29, 45], [67, 34, 52, 27, 4, 75], [68, 62, 22, 64, 42, 41, 43, 1, 73]]
5.25s;2.04819%;847;[[6, 51, 3, 44, 32, 40, 17], [7, 35, 14, 59, 19, 54, 13, 8], [9, 25, 55, 50, 18, 24, 49, 16], [12, 72, 39, 31, 10, 58, 26], [30, 48, 47, 36, 5, 29, 45], [33, 63, 23, 56, 41, 42, 43, 1, 73], [38, 65, 66, 11, 53], [46, 34, 52, 27, 4, 75], [57, 15, 37, 20, 70, 60, 71, 69, 21, 74], [62, 22, 64, 61, 28, 2, 68], [67]]
4.96s;2.16867%;848;[[4, 48, 5, 36, 47, 21, 74], [6, 33, 63, 23, 56, 24, 49, 16], [7, 53, 11, 59, 14, 35], [12, 72, 31, 25, 55, 18, 50, 44, 3, 51], [17, 40, 32, 9, 39], [26, 58, 10, 38, 65, 66], [28, 61, 69, 71, 60, 70, 20, 37, 15, 57], [46, 8, 19, 54, 13, 34, 67], [52, 27, 45, 29, 30, 2, 75], [68, 62, 22, 64, 42, 41, 43, 1, 73]]
8.80s;2.16867%;848;[[3, 24, 18, 55, 25, 50, 32, 44], [4, 45, 27, 52, 46, 34], [6, 2, 62, 73, 1, 63, 33, 51], [7, 53, 11, 10, 58, 26], [12, 72, 31, 39, 9, 40, 17], [16, 49, 23, 56, 41, 43, 42, 64, 22], [29, 5, 37, 20, 70, 60, 71, 69, 36, 47], [30, 48, 21, 61, 28, 74, 68], [35, 14, 59, 66, 65, 38], [67, 8, 19, 54, 13, 57, 15, 75]]
4.36s;2.89157%;854;[[4, 75], [5, 37, 36, 69, 71, 60, 70, 20, 15, 57], [6, 51, 3, 44, 32, 17], [12, 72, 39, 9, 31, 10, 58], [16, 49, 24, 18, 50, 55, 25, 40], [19, 14, 59, 54, 13, 27, 52], [26, 7, 35, 8, 46, 34, 67], [30, 74, 21, 47, 48, 29, 45], [33, 62, 22, 61, 28, 2, 68], [38, 65, 66, 11, 53], [63, 23, 56, 41, 64, 42, 43, 1, 73]]
4.41s;2.53012%;851;[[2, 28, 22, 62, 33, 16], [3, 44, 32, 50, 18, 24, 49, 51], [4, 27, 13, 8, 46, 67], [7, 14, 59, 19, 54, 52, 34], [26, 12, 40, 17, 6, 68, 75], [30, 48, 47, 36, 69, 61, 21, 74], [35, 53, 11, 66, 65, 38], [45, 29, 5, 37, 71, 60, 70, 20, 15, 57], [58, 10, 31, 55, 25, 9, 39, 72], [63, 23, 56, 41, 64, 42, 43, 1, 73]]
3.69s;3.13253%;856;[[6, 33, 62, 28, 2, 68], [7, 58, 10, 31, 55, 25, 32], [13, 57, 15, 20, 70, 60, 71, 37, 5, 29], [16, 63, 49, 24, 18, 50, 44, 3, 51], [17, 40, 9, 39, 72, 12, 26], [23, 56, 41, 43, 42, 64, 22, 1, 73], [30, 48, 47, 36, 69, 61, 21, 74], [34, 52, 27, 45, 4, 75], [35, 14, 59, 54, 19, 8, 46], [38, 65, 66, 11, 53], [67]]
3.52s;2.53012%;851;[[4, 27, 13, 54, 52, 34, 46], [6, 51, 3, 44, 32, 40, 17], [8, 19, 59, 14, 35, 7, 26], [9, 25, 55, 50, 18, 24, 49, 16], [12, 72, 39, 31, 10, 58, 67], [30, 48, 47, 36, 69, 61, 21, 74], [33, 62, 22, 28, 2, 68], [38, 65, 66, 11, 53], [45, 29, 5, 37, 71, 60, 70, 20, 15, 57], [63, 23, 56, 41, 64, 42, 43, 1, 73], [75]]
4.35s;1.68675%;844;[[3, 44, 32, 9, 39, 40], [6, 33, 73, 1, 63, 16, 51, 17], [7, 53, 11, 10, 58, 26], [8, 19, 54, 13, 57, 15, 5, 29, 45], [12, 72, 31, 55, 25, 50, 18, 24, 49], [23, 56, 41, 43, 42, 64, 22, 62], [30, 74, 21, 61, 28, 2, 68], [34, 46, 52, 27, 4, 75], [35, 14, 59, 66, 65, 38], [37, 20, 70, 60, 71, 69, 36, 47, 48], [67]]
3.55s;2.53012%;851;[[4, 45, 29, 5, 37, 15, 57, 27], [6, 33, 63, 23, 56, 24, 49, 16], [7, 14, 59, 66, 65, 38], [12, 72, 31, 25, 55, 18, 50, 44, 3, 51], [17, 32, 9, 39, 40], [20, 70, 60, 71, 69, 36, 47, 48, 30], [26, 58, 10, 11, 53], [34, 52, 13, 54, 19, 35, 8, 46], [62, 22, 64, 42, 41, 43, 1, 73], [67], [68, 2, 28, 61, 21, 74, 75]]
5.33s;2.77108%;853;[[2, 28, 61, 69, 21, 74, 30], [4, 45, 29, 15, 57, 13, 54, 19], [5, 37, 20, 70, 60, 71, 36, 47, 48], [6, 68, 75], [7, 66, 59, 14, 35, 8], [12, 39, 9, 32, 44, 3, 17], [26, 72, 31, 25, 55, 18, 50, 40], [27, 52, 34, 46, 67], [33, 63, 23, 56, 24, 49, 16, 51], [53, 11, 65, 38, 10, 58], [62, 22, 64, 42, 41, 43, 1, 73]]
5.11s;3.01205%;855;[[3, 44, 32, 50, 18, 24, 49, 51], [4, 45, 27, 52, 34, 67], [6, 73, 42, 64, 22, 62, 2, 75], [11, 59, 66, 65, 38], [15, 57, 13, 54, 19, 14, 53, 26], [16, 63, 23, 56, 41, 43, 1, 33], [17, 40, 12, 7, 35, 8, 46], [29, 5, 37, 20, 70, 60, 71, 36, 69, 61], [30, 48, 47, 21, 28, 74, 68], [58, 10, 31, 55, 25, 9, 39, 72]]
4.87s;2.89157%;854;[[2, 62, 28, 61, 69, 21, 74], [4, 45, 29, 5, 15, 57, 13, 27], [6, 68, 75], [7, 11, 66, 65, 38, 26], [16, 63, 23, 56, 49, 24, 18, 50], [17, 12, 40, 32, 44, 3, 51], [22, 64, 42, 41, 43, 1, 73, 33], [30, 48, 47, 36, 71, 60, 70, 20, 37], [34, 46, 8, 67], [35, 53, 14, 59, 19, 54, 52], [58, 10, 31, 55, 25, 9, 39, 72]]
4.83s;3.01205%;855;[[1, 43, 42, 64, 41, 56, 23, 63], [2, 74, 62, 73, 33, 6, 51, 17], [3, 44, 32, 9, 39, 72, 58, 12], [4, 45, 15, 57, 13, 54, 19, 8], [7, 53, 11, 59, 14, 35], [10, 31, 66, 65, 38, 26], [16, 49, 24, 18, 50, 55, 25, 40], [29, 5, 37, 20, 70, 60, 71, 69, 36, 47], [30, 48, 21, 61, 22, 28, 68], [67, 46, 34, 52, 27, 75]]
