elapsed;gap;fitness;solution
1.81s;0.121655%;823;[[2, 22, 3, 7, 16, 32, 10], [4, 18, 12, 33, 25, 19, 14], [8, 11, 6, 36, 28, 13, 30, 21], [9, 38, 15, 5, 29, 20, 23, 1, 31], [17, 24, 35, 37, 34, 27, 26]]
0.77s;0.364964%;825;[[2, 22, 3, 7, 16, 32, 10], [4, 9, 18, 33, 25, 19, 14], [6, 36, 27, 28, 13, 30, 21], [8, 11, 26, 34, 37, 35, 24, 17], [12, 31, 1, 23, 20, 29, 5, 15, 38]]
0.67s;0.364964%;825;[[2, 22, 3, 7, 16, 32, 10], [4, 9, 18, 33, 25, 19, 14], [6, 36, 27, 28, 13, 30, 21], [8, 11, 26, 34, 37, 35, 24, 17], [12, 31, 1, 23, 20, 29, 5, 15, 38]]
0.74s;0.0%;822;[[2, 22, 3, 7, 16, 32, 10], [4, 18, 12, 33, 25, 19, 14], [6, 36, 27, 28, 13, 30, 21], [8, 11, 26, 34, 37, 35, 24, 17], [9, 38, 15, 5, 29, 20, 23, 1, 31]]
0.64s;0.364964%;825;[[2, 22, 3, 7, 16, 32, 10], [4, 9, 18, 33, 25, 19, 14], [6, 36, 27, 28, 13, 30, 21], [8, 11, 26, 34, 37, 35, 24, 17], [12, 31, 1, 23, 20, 29, 5, 15, 38]]
0.57s;0.0%;822;[[2, 22, 3, 7, 16, 32, 10], [4, 18, 12, 33, 25, 19, 14], [6, 36, 27, 28, 13, 30, 21], [8, 11, 26, 34, 37, 35, 24, 17], [9, 38, 15, 5, 29, 20, 23, 1, 31]]
0.61s;0.364964%;825;[[2, 22, 3, 7, 16, 32, 10], [4, 9, 18, 33, 25, 19, 14], [6, 36, 27, 28, 13, 30, 21], [8, 11, 26, 34, 37, 35, 24, 17], [12, 31, 1, 23, 20, 29, 5, 15, 38]]
0.49s;0.364964%;825;[[2, 22, 3, 7, 16, 23, 25, 19], [4, 18, 9, 12], [6, 36, 27, 28, 13, 30, 21], [8, 11, 26, 34, 37, 35, 24, 17], [14], [33, 31, 1, 20, 29, 5, 32, 10, 15, 38]]
0.55s;0.364964%;825;[[2, 22, 3, 7, 16, 32, 10], [4, 9, 18, 33, 25, 19, 14], [6, 36, 27, 28, 13, 30, 21], [8, 11, 26, 34, 37, 35, 24, 17], [12, 31, 1, 23, 20, 29, 5, 15, 38]]
0.49s;0.364964%;825;[[1, 5, 16, 7, 3, 22, 2], [4, 18, 12, 33, 25, 19, 14], [6, 36, 27, 28, 13, 30, 21], [8, 11, 26, 34, 37, 35, 24, 17], [9, 38, 15, 10, 32, 29, 20, 23, 31]]
0.56s;0.364964%;825;[[2, 22, 3, 7, 16, 23, 25, 19], [4, 9, 18, 12], [6, 36, 27, 28, 13, 30, 21], [8, 11, 26, 34, 37, 35, 24, 17], [14], [33, 31, 1, 20, 29, 5, 32, 10, 15, 38]]
0.63s;0.0%;822;[[2, 22, 3, 7, 16, 32, 10], [4, 18, 12, 33, 25, 19, 14], [6, 36, 27, 28, 13, 30, 21], [8, 11, 26, 34, 37, 35, 24, 17], [9, 38, 15, 5, 29, 20, 23, 1, 31]]
0.63s;0.0%;822;[[2, 22, 3, 7, 16, 32, 10], [4, 18, 12, 33, 25, 19, 14], [6, 36, 27, 28, 13, 30, 21], [8, 11, 26, 34, 37, 35, 24, 17], [9, 38, 15, 5, 29, 20, 23, 1, 31]]
0.55s;0.121655%;823;[[2, 22, 3, 7, 16, 32, 10], [4, 18, 12, 33, 25, 19, 14], [8, 11, 6, 36, 28, 13, 30, 21], [9, 38, 15, 5, 29, 20, 23, 1, 31], [17, 24, 35, 37, 34, 27, 26]]
0.53s;0.364964%;825;[[2, 22, 3, 7, 16, 32, 10], [4, 9, 18, 33, 25, 19, 14], [6, 36, 27, 28, 13, 30, 21], [8, 11, 26, 34, 37, 35, 24, 17], [12, 31, 1, 23, 20, 29, 5, 15, 38]]
0.53s;0.364964%;825;[[2, 22, 3, 7, 16, 23, 25, 19], [4, 9, 18, 12], [6, 36, 27, 28, 13, 30, 21], [8, 11, 26, 34, 37, 35, 24, 17], [14], [33, 31, 1, 20, 29, 5, 32, 10, 15, 38]]
0.54s;0.0%;822;[[2, 22, 3, 7, 16, 32, 10], [4, 18, 12, 33, 25, 19, 14], [6, 36, 27, 28, 13, 30, 21], [8, 11, 26, 34, 37, 35, 24, 17], [9, 38, 15, 5, 29, 20, 23, 1, 31]]
0.51s;0.0%;822;[[2, 22, 3, 7, 16, 32, 10], [4, 18, 12, 33, 25, 19, 14], [6, 36, 27, 28, 13, 30, 21], [8, 11, 26, 34, 37, 35, 24, 17], [9, 38, 15, 5, 29, 20, 23, 1, 31]]
0.55s;0.0%;822;[[2, 22, 3, 7, 16, 32, 10], [4, 18, 12, 33, 25, 19, 14], [6, 36, 27, 28, 13, 30, 21], [8, 11, 26, 34, 37, 35, 24, 17], [9, 38, 15, 5, 29, 20, 23, 1, 31]]
0.50s;0.364964%;825;[[2, 22, 3, 7, 16, 32, 10], [4, 18, 12, 33, 25, 19, 14], [6, 36, 27, 28, 13, 30, 21], [8, 26, 34, 37, 35, 24, 17, 11], [9, 38, 15, 5, 29, 20, 23, 1, 31]]
0.62s;0.364964%;825;[[2, 22, 3, 7, 16, 10, 1, 31, 33], [4, 9, 18, 12], [6, 36, 27, 28, 13, 30, 21], [8, 11, 26, 34, 37, 35, 24, 17], [14], [19, 25, 23, 20, 29, 5, 32, 15, 38]]
0.72s;0.0%;822;[[2, 22, 3, 7, 16, 32, 10], [4, 18, 12, 33, 25, 19, 14], [6, 36, 27, 28, 13, 30, 21], [8, 11, 26, 34, 37, 35, 24, 17], [9, 38, 15, 5, 29, 20, 23, 1, 31]]
0.54s;0.364964%;825;[[2, 22, 3, 7, 16, 32, 10], [4, 9, 18, 33, 25, 19, 14], [6, 36, 27, 28, 13, 30, 21], [8, 11, 26, 34, 37, 35, 24, 17], [12, 31, 1, 23, 20, 29, 5, 15, 38]]
0.54s;0.0%;822;[[2, 22, 3, 7, 16, 32, 10], [4, 18, 12, 33, 25, 19, 14], [6, 36, 27, 28, 13, 30, 21], [8, 11, 26, 34, 37, 35, 24, 17], [9, 38, 15, 5, 29, 20, 23, 1, 31]]
0.59s;0.0%;822;[[2, 22, 3, 7, 16, 32, 10], [4, 18, 12, 33, 25, 19, 14], [6, 36, 27, 28, 13, 30, 21], [8, 11, 26, 34, 37, 35, 24, 17], [9, 38, 15, 5, 29, 20, 23, 1, 31]]
0.50s;0.364964%;825;[[2, 22, 3, 7, 16, 32, 10], [4, 9, 18, 33, 25, 19, 14], [6, 36, 27, 28, 13, 30, 21], [8, 11, 26, 34, 37, 35, 24, 17], [12, 31, 1, 23, 20, 29, 5, 15, 38]]
0.54s;0.0%;822;[[2, 22, 3, 7, 16, 32, 10], [4, 18, 12, 33, 25, 19, 14], [6, 36, 27, 28, 13, 30, 21], [8, 11, 26, 34, 37, 35, 24, 17], [9, 38, 15, 5, 29, 20, 23, 1, 31]]
0.52s;0.0%;822;[[2, 22, 3, 7, 16, 32, 10], [4, 18, 12, 33, 25, 19, 14], [6, 36, 27, 28, 13, 30, 21], [8, 11, 26, 34, 37, 35, 24, 17], [9, 38, 15, 5, 29, 20, 23, 1, 31]]
0.53s;0.0%;822;[[2, 22, 3, 7, 16, 32, 10], [4, 18, 12, 33, 25, 19, 14], [6, 36, 27, 28, 13, 30, 21], [8, 11, 26, 34, 37, 35, 24, 17], [9, 38, 15, 5, 29, 20, 23, 1, 31]]
