elapsed;gap;fitness;solution
4.06s;1.57233%;1292;[[1, 4, 60, 47, 35, 31], [12, 45, 44, 34, 48, 9, 17], [15, 56, 33, 20, 57, 51, 61, 26, 52], [19, 53, 38, 50, 40, 63], [21, 30, 59, 16, 54, 14, 62, 5, 7, 64], [25, 55, 23, 39, 11, 3, 29], [27, 66, 13, 46, 43, 65], [37, 41, 8, 2, 22, 49], [42, 28, 18, 24, 10, 58, 6, 32, 36, 67]]
5.03s;1.49371%;1291;[[7, 21, 30, 16, 44, 34, 48, 9, 20], [13, 5, 14, 62, 54, 59, 12, 45], [15, 56, 33, 1, 4, 60, 35, 31], [17, 57, 51, 61, 26, 52], [19, 53, 38, 50, 40, 55, 63], [25, 23, 39, 11, 3, 29], [41, 37, 8, 2, 22, 49], [42, 36, 58, 10, 24, 18, 28, 6, 32, 67], [47, 65, 43, 46, 66, 27, 64]]
4.41s;1.49371%;1291;[[7, 21, 30, 16, 34, 44, 48, 9, 20], [12, 45, 59, 54, 14, 62, 5, 13], [15, 33, 56, 1, 4, 60, 35, 31], [17, 26, 61, 51, 57, 52], [19, 53, 38, 55, 40, 50], [29, 3, 11, 39, 23, 25, 63], [37, 41, 8, 2, 22, 49], [42, 28, 18, 24, 10, 58, 6, 32, 36, 67], [47, 46, 43, 66, 65, 27, 64]]
3.50s;1.57233%;1292;[[1, 28, 18, 24, 10, 58, 6, 32, 36, 42], [7, 21, 30, 59, 16, 54, 14, 62, 5, 65], [12, 45, 34, 44, 48, 9, 17], [15, 56, 33, 52, 20, 57, 51, 61, 26], [19, 53, 38, 55, 40, 50], [29, 67, 3, 11, 39, 23, 25, 63], [31, 4, 60, 47, 35], [37, 41, 8, 2, 22, 49], [43, 46, 13, 66, 27, 64]]
3.83s;1.41509%;1290;[[7, 5, 14, 62, 54, 21, 12, 45], [15, 56, 20, 57, 51, 61, 26, 52], [19, 53, 38, 55, 40, 50], [27, 66, 13, 46, 43, 65], [28, 18, 24, 10, 58, 6, 32, 36, 42], [29, 67, 3, 11, 39, 23, 25, 63], [30, 16, 59, 44, 34, 48, 9, 17, 1, 33], [31, 4, 60, 47, 35, 64], [41, 37, 8, 2, 22, 49]]
4.83s;1.41509%;1290;[[12, 45, 9, 48, 34, 44, 16, 59, 30], [15, 33, 56, 1, 28, 18, 24, 10, 58, 36, 42], [17, 20, 52, 26, 6, 32, 67, 29], [19, 38, 53, 40, 50], [31, 4, 60, 35, 27, 64], [37, 41, 8, 2, 22, 49], [47, 7, 13, 46, 43, 65], [55, 23, 39, 11, 3, 25, 63], [57, 51, 61, 21, 54, 62, 14, 5, 66]]
3.79s;1.41509%;1290;[[7, 46, 43, 66, 27, 64], [15, 56, 4, 60, 47, 35, 31], [17, 9, 48, 34, 44, 12, 45], [19, 53, 38, 55, 40, 50], [20, 52, 26, 61, 51, 57, 1, 33], [21, 30, 59, 16, 54, 62, 14, 5, 13, 65], [29, 3, 11, 39, 23, 25, 63], [41, 37, 8, 2, 22, 49], [42, 28, 18, 24, 10, 58, 6, 32, 36, 67]]
3.30s;1.57233%;1292;[[15, 33, 26, 61, 51, 57, 52, 20], [17, 9, 48, 34, 44, 12, 45], [19, 53, 38, 55, 40, 50], [27, 66, 43, 46, 7, 64], [29, 67, 3, 11, 23, 39, 25, 63], [30, 59, 16, 21, 54, 62, 14, 5, 13, 65], [31, 4, 60, 47, 35], [41, 37, 8, 2, 22, 49], [42, 36, 32, 6, 58, 10, 24, 18, 28, 1, 56]]
5.25s;1.49371%;1291;[[7, 21, 30, 16, 34, 44, 48, 9, 52], [13, 5, 62, 14, 54, 59, 12, 45], [15, 56, 33, 1, 4, 60, 35, 31], [17, 57, 51, 61, 26, 20], [19, 53, 38, 55, 40, 50], [29, 3, 11, 39, 23, 25, 63], [41, 37, 8, 2, 22, 49], [42, 28, 18, 24, 10, 58, 6, 32, 36, 67], [47, 43, 46, 66, 65, 27, 64]]
3.70s;1.41509%;1290;[[7, 46, 13, 66, 43, 65], [12, 45, 48, 44, 34, 59, 16, 30, 21, 15], [17, 20, 52, 57, 51, 61, 31], [19, 53, 38, 40, 50], [27, 47, 35, 60, 4, 1, 56, 33], [29, 26, 9, 54, 62, 14, 5, 64], [41, 37, 8, 2, 22, 49], [42, 28, 18, 24, 10, 58, 6, 32, 36, 67], [55, 3, 11, 39, 23, 25, 63]]
7.73s;1.41509%;1290;[[7, 21, 30, 16, 34, 44, 48, 9, 52], [13, 5, 62, 14, 54, 59, 12, 45], [15, 56, 33, 1, 4, 60, 35, 31], [17, 20, 57, 51, 61, 26], [19, 53, 38, 55, 40, 50], [29, 3, 11, 23, 39, 25, 63], [41, 37, 8, 2, 22, 49], [42, 28, 18, 24, 10, 58, 6, 32, 36, 67], [47, 65, 43, 46, 66, 27, 64]]
5.20s;1.49371%;1291;[[7, 21, 30, 16, 34, 44, 48, 9, 20], [12, 45, 59, 54, 62, 14, 5, 13], [15, 56, 33, 1, 4, 60, 35, 31], [17, 52, 57, 51, 61, 26], [19, 53, 38, 55, 40, 50], [29, 3, 11, 39, 23, 25, 63], [37, 41, 8, 2, 22, 49], [42, 28, 18, 24, 10, 58, 6, 32, 36, 67], [47, 43, 46, 66, 65, 27, 64]]
4.07s;1.41509%;1290;[[7, 21, 30, 16, 34, 44, 48, 9, 20], [13, 5, 62, 14, 54, 59, 12, 45], [15, 33, 56, 1, 4, 60, 35, 31], [17, 57, 51, 61, 26, 52], [19, 53, 38, 55, 40, 50], [29, 3, 11, 39, 23, 25, 63], [37, 41, 8, 2, 22, 49], [42, 28, 18, 24, 10, 58, 6, 32, 36, 67], [47, 65, 43, 46, 66, 27, 64]]
3.49s;1.57233%;1292;[[5, 14, 62, 54, 16, 34, 44, 59, 30, 21], [7, 45, 12, 48, 9, 17, 33, 15], [19, 53, 38, 55, 40, 50], [20, 26, 61, 51, 57, 52, 1, 56], [29, 3, 11, 23, 39, 25, 63], [31, 4, 60, 35, 27, 64], [37, 41, 8, 2, 22, 49], [42, 28, 18, 24, 10, 58, 6, 32, 36, 67], [47, 66, 13, 46, 43, 65]]
6.10s;0.86478%;1283;[[15, 56, 33, 1, 4, 60, 35, 64, 31], [17, 20, 49, 8, 37], [19, 38, 53, 55, 40, 50], [23, 39, 11, 3, 25, 63], [26, 57, 51, 61, 22, 2, 41], [27, 65, 66, 43, 7, 47], [29, 36, 32, 6, 58, 10, 24, 18, 28, 42], [30, 59, 16, 44, 34, 48, 9, 12, 45], [46, 13, 5, 14, 62, 54, 21, 52, 67]]
3.36s;1.57233%;1292;[[7, 21, 30, 59, 16, 54, 62, 14, 5, 65], [12, 45, 44, 34, 48, 9, 17], [15, 52, 57, 51, 61, 26, 20], [19, 53, 38, 55, 40, 50], [29, 67, 3, 11, 39, 23, 25, 63], [31, 4, 60, 47, 35], [41, 37, 8, 2, 22, 49], [42, 36, 32, 6, 58, 10, 24, 18, 28, 1, 33, 56], [43, 46, 13, 66, 27, 64]]
7.54s;1.33648%;1289;[[1, 4, 60, 35, 47, 27, 64], [5, 14, 62, 54, 21, 20, 52, 17, 31], [7, 46, 13, 66, 43, 65], [15, 33, 56, 37, 8, 41, 49], [19, 23, 39, 11, 3, 25, 63], [26, 57, 61, 51, 22, 2, 29], [30, 16, 59, 44, 34, 48, 9, 12, 45], [42, 28, 18, 24, 10, 58, 6, 32, 36, 67], [50, 40, 55, 38, 53]]
3.61s;1.49371%;1291;[[7, 5, 14, 62, 54, 45, 12], [15, 17, 52, 57, 51, 61, 26], [19, 38, 53, 55, 40, 50], [21, 30, 16, 59, 44, 34, 48, 9, 20, 1, 33, 56], [27, 66, 13, 46, 43, 65], [29, 3, 11, 39, 23, 25, 63], [31, 4, 60, 47, 35, 64], [41, 37, 8, 2, 22, 49], [42, 28, 18, 24, 10, 58, 6, 32, 36, 67]]
9.43s;1.41509%;1290;[[7, 21, 30, 16, 44, 34, 48, 9, 52], [13, 5, 62, 14, 54, 59, 12, 45], [15, 33, 56, 1, 4, 60, 35, 31], [17, 26, 61, 51, 57, 20], [19, 53, 38, 55, 40, 50], [29, 3, 11, 39, 23, 25, 63], [41, 37, 8, 2, 22, 49], [42, 36, 28, 18, 24, 10, 58, 6, 32, 67], [47, 65, 43, 46, 66, 27, 64]]
3.26s;1.41509%;1290;[[7, 5, 62, 14, 54, 21, 45, 12], [15, 17, 52, 57, 51, 61, 26], [19, 53, 38, 55, 40, 50], [27, 66, 13, 46, 43, 65], [29, 3, 11, 39, 23, 25, 63], [30, 59, 16, 34, 44, 48, 9, 20, 1, 56, 33], [31, 4, 60, 47, 35, 64], [37, 41, 8, 2, 22, 49], [42, 28, 18, 24, 10, 58, 6, 32, 36, 67]]
5.69s;1.41509%;1290;[[12, 45, 9, 48, 44, 34, 16, 59, 30], [15, 56, 33, 1, 28, 18, 24, 10, 58, 36, 42], [17, 52, 26, 20, 6, 32, 67, 29], [19, 38, 53, 40, 50], [31, 4, 60, 35, 27, 64], [41, 37, 8, 2, 22, 49], [47, 7, 13, 46, 43, 65], [55, 23, 39, 11, 3, 25, 63], [57, 51, 61, 21, 54, 5, 14, 62, 66]]
3.70s;1.49371%;1291;[[7, 21, 30, 59, 16, 54, 62, 14, 5, 65], [12, 45, 44, 34, 48, 9, 17], [15, 33, 4, 60, 47, 35, 31], [19, 53, 38, 55, 40, 50], [20, 52, 57, 51, 61, 26, 1, 56], [29, 3, 11, 39, 23, 25, 63], [41, 37, 8, 2, 22, 49], [42, 28, 18, 24, 10, 58, 6, 32, 36, 67], [43, 46, 13, 66, 27, 64]]
4.01s;1.57233%;1292;[[7, 21, 30, 16, 44, 34, 48, 9, 52], [13, 5, 14, 62, 54, 59, 12, 45], [15, 56, 33, 1, 4, 60, 35, 31], [17, 20, 57, 51, 61, 26], [19, 23, 11, 3, 29], [41, 37, 8, 2, 22, 49], [42, 28, 18, 24, 10, 58, 6, 32, 36, 67], [47, 65, 43, 46, 66, 27, 64], [53, 38, 50, 40, 55, 39, 25, 63]]
4.35s;1.49371%;1291;[[7, 46, 13, 66, 27], [15, 33, 56, 1, 57, 51, 61, 26, 52], [17, 20, 9, 48, 44, 34, 16, 59, 30], [19, 53, 38, 50, 25, 63], [29, 3, 11, 23, 39, 55, 40], [31, 4, 60, 47, 35, 64], [41, 37, 8, 2, 22, 49], [42, 36, 28, 18, 24, 10, 58, 6, 32, 67], [45, 12, 21, 54, 5, 14, 62, 43, 65]]
3.30s;1.57233%;1292;[[5, 14, 62, 54, 16, 59, 30, 21, 7, 64], [12, 45, 44, 34, 48, 9, 17], [15, 26, 61, 51, 57, 20, 52], [19, 53, 38, 55, 40, 50], [27, 66, 13, 46, 43, 65], [29, 67, 3, 11, 39, 23, 25, 63], [31, 4, 60, 47, 35], [41, 37, 8, 2, 22, 49], [42, 36, 32, 6, 58, 10, 24, 18, 28, 1, 33, 56]]
5.03s;1.41509%;1290;[[15, 33, 56, 1, 4, 60, 35, 64, 31], [17, 20, 57, 51, 61, 26], [19, 53, 38, 40, 50], [21, 30, 44, 34, 9, 48, 45, 12, 67], [25, 3, 11, 23, 39, 55, 63], [27, 65, 66, 43, 7, 47], [29, 36, 32, 6, 58, 10, 24, 18, 28, 42], [37, 41, 8, 2, 22, 49], [46, 13, 5, 14, 62, 54, 16, 59, 52]]
4.22s;1.41509%;1290;[[1, 26, 61, 51, 57, 52, 20], [7, 46, 43, 66, 27, 64], [15, 33, 56, 4, 60, 47, 35, 31], [17, 9, 48, 34, 44, 12, 45], [19, 38, 53, 55, 40, 50], [21, 30, 59, 16, 54, 62, 14, 5, 13, 65], [29, 3, 11, 23, 39, 25, 63], [37, 41, 8, 2, 22, 49], [42, 36, 28, 18, 24, 10, 58, 6, 32, 67]]
5.10s;1.65094%;1293;[[7, 21, 30, 16, 34, 44, 48, 9, 20], [13, 5, 14, 62, 54, 59, 12, 45], [15, 56, 33, 1, 4, 60, 35, 31], [17, 57, 51, 61, 26, 52], [19, 38, 53, 39, 55, 40, 50], [29, 3, 11, 23, 25, 63], [37, 41, 8, 2, 22, 49], [42, 36, 58, 10, 24, 18, 28, 6, 32, 67], [47, 43, 46, 66, 65, 27, 64]]
4.95s;1.41509%;1290;[[1, 17, 9, 48, 44, 34, 16, 59, 30], [7, 5, 14, 62, 54, 21, 12, 45], [15, 56, 33, 20, 57, 51, 61, 26, 52], [19, 53, 38, 55, 40, 50], [29, 3, 11, 23, 39, 25, 63], [31, 4, 60, 35, 27, 64], [37, 41, 8, 2, 22, 49], [42, 28, 18, 24, 10, 58, 6, 32, 36, 67], [47, 43, 46, 13, 66, 65]]
6.24s;1.17925%;1287;[[12, 45, 16, 48, 9, 57, 20, 17], [15, 33, 56, 1, 28, 18, 24, 10, 58, 36, 42], [19, 38, 53, 40, 50], [29, 67, 32, 6, 37, 49], [31, 4, 60, 35, 27, 64], [41, 8, 2, 22, 51, 61, 26, 52], [44, 34, 59, 30, 21, 54, 5, 62, 14, 66], [47, 7, 13, 46, 43, 65], [55, 3, 11, 39, 23, 25, 63]]

avg_time;avg_ans;best_ans;worst_ans;avg_gap;best_gap;worst_gap
4.74s;1290.43;1283;1293;1.44916%;0.86478%;1.65094%
