elapsed;gap;fitness;solution
4.29s;1.35659%;1046;[[5, 56, 15, 13, 28], [9, 48, 21, 25, 63], [12, 45, 52, 22, 54, 55, 58], [14, 20, 19, 35, 49, 1, 36, 39], [16, 43, 10, 27, 41, 2, 26, 18, 31], [17, 7, 50, 11, 4, 46], [33, 47, 59, 24, 29, 38], [42, 34, 6, 64, 40, 44, 53], [60, 3, 57, 30, 61, 62], [65, 37, 23, 8, 32, 51, 66]]
2.01s;0.290698%;1035;[[5, 21, 25, 63, 48, 9], [12, 45, 52, 22, 54, 55, 15, 56, 58], [13, 28], [14, 49, 35, 19, 20, 7, 27, 43, 16], [17, 38, 10, 29, 24, 59, 41], [31, 18, 26, 2, 47, 33], [39, 42, 1, 11, 50], [46, 4, 36, 6, 34, 64, 40, 44, 53], [60, 3, 57, 30, 61, 62], [65, 37, 23, 8, 32, 51, 66]]
5.12s;1.93798%;1052;[[2, 32, 65, 37, 23, 8, 29, 66], [5, 28, 13], [9, 48, 21, 25, 63], [12, 45, 52, 22, 54, 55, 56, 15, 58], [14, 50, 11, 20, 7, 17], [19, 35, 49, 1, 42, 39], [24, 59, 51, 47, 33], [31, 18, 26, 41, 16, 43, 27, 10, 38], [46, 4, 36, 6, 34, 64, 40, 44, 53], [60, 3, 57, 30, 61, 62]]
2.91s;1.06589%;1043;[[5, 21, 25, 63, 48, 9], [12, 45, 52, 22, 54, 55, 56, 15, 58], [13, 28], [14, 50, 11, 20, 7, 17], [16, 41, 51, 59, 24, 10, 27, 43], [19, 35, 49, 1, 42, 39], [32, 65, 37, 23, 8, 29, 38], [46, 4, 36, 6, 34, 64, 40, 44, 53], [47, 33, 31, 18, 26, 2, 66], [60, 3, 57, 30, 61, 62]]
3.61s;0.968992%;1042;[[5, 28, 13], [9, 48, 21, 25, 63], [12, 45, 52, 22, 54, 55, 56, 15, 58], [17, 38, 29, 24, 59, 41, 16, 43], [20, 19, 11, 50, 14, 4, 46], [27, 10, 7, 35, 49, 1, 39, 40], [31, 18, 26, 2, 47, 33], [32, 65, 37, 23, 8, 51, 66], [36, 6, 34, 64, 44, 42, 53], [60, 3, 57, 30, 61, 62]]
2.79s;1.45349%;1047;[[2, 59, 24, 29, 38, 10, 27, 43], [5, 21, 25, 63, 48, 9], [12, 45, 52, 22, 54, 55, 15, 56, 58], [13, 28], [14, 50, 11, 20, 7, 17], [16, 41, 26, 18, 31, 33, 47], [32, 65, 37, 23, 8, 51, 66], [39, 36, 1, 49, 35, 19, 4, 46], [44, 40, 64, 6, 34, 42, 53], [60, 3, 57, 30, 61, 62]]
2.59s;1.55039%;1048;[[5, 21, 25, 48, 9], [7, 8, 23, 37, 65, 32, 29], [12, 45, 52, 22, 54, 55, 56, 15, 58], [13, 28], [14, 50, 11, 20, 38, 17], [16, 41, 51, 59, 24, 10, 27, 43], [31, 18, 33, 47, 26, 2, 66], [39, 36, 1, 49, 35, 19, 4, 46], [44, 40, 64, 6, 34, 42, 53], [60, 3, 57, 30, 61, 62, 63]]
3.22s;1.74419%;1050;[[5, 21, 25, 63, 48, 9], [12, 45, 52, 22, 54, 55, 15, 56, 58], [13, 28], [14, 50, 20, 19, 11, 4, 46], [17, 7, 35, 49, 1, 36, 39], [31, 18, 26, 2, 59, 24, 29, 41], [32, 65, 37, 23, 8, 51, 66], [33, 47, 16, 43, 27, 10, 38], [42, 34, 6, 64, 40, 44, 53], [60, 3, 57, 30, 61, 62]]
2.27s;1.35659%;1046;[[5, 28, 13], [9, 48, 21, 25, 63], [12, 45, 52, 22, 54, 55, 56, 15, 58], [14, 50, 11, 20, 7, 17], [16, 43, 27, 2, 26, 33, 47], [31, 18, 65, 37, 23, 8, 32], [38, 10, 29, 24, 59, 51, 41, 66], [39, 6, 34, 64, 40, 44, 42], [46, 4, 19, 35, 49, 1, 36, 53], [60, 3, 57, 30, 61, 62]]
1.61s;0.290698%;1035;[[5, 28, 13], [9, 48, 25, 21, 63], [12, 45, 52, 22, 54, 55, 15, 56, 58], [14, 20, 19, 35, 49, 1, 36, 39], [16, 41, 51, 24, 59, 10, 27, 43], [17, 7, 50, 11, 4, 46], [31, 18, 26, 2, 66, 47, 33], [32, 65, 37, 23, 8, 29, 38], [42, 34, 6, 64, 40, 44, 53], [60, 3, 57, 30, 61, 62]]
1.83s;0.678295%;1039;[[5, 28, 13], [9, 48, 25, 21, 63], [12, 45, 52, 22, 54, 55, 15, 56, 58], [14, 20, 19, 35, 49, 1, 36, 39], [16, 43, 10, 7, 50, 11, 4, 46], [17, 38, 29, 24, 59, 51], [27, 41, 2, 26, 33, 47], [31, 18, 65, 37, 23, 8, 32, 66], [44, 40, 64, 6, 34, 42, 53], [60, 3, 57, 30, 61, 62]]
1.73s;0.968992%;1042;[[5, 28, 13], [9, 48, 21, 25, 63], [12, 45, 52, 22, 54, 55, 56, 15, 58], [14, 50, 11, 20, 7, 17], [16, 43, 27, 10, 24, 59, 51, 41], [19, 35, 49, 1, 42, 39], [32, 65, 37, 23, 8, 29, 38], [46, 4, 36, 6, 34, 64, 40, 44, 53], [47, 33, 31, 18, 26, 2, 66], [60, 3, 57, 30, 61, 62]]
1.90s;0.968992%;1042;[[5, 28, 13], [9, 48, 21, 25, 63], [12, 45, 52, 22, 54, 55, 15, 56, 58], [14, 20, 19, 35, 49, 1, 36, 39], [16, 41, 59, 24, 29, 38, 10, 27], [17, 7, 50, 11, 4, 46], [42, 34, 6, 64, 40, 44, 53], [43, 66, 2, 26, 18, 31, 33, 47], [51, 32, 8, 23, 37, 65], [60, 3, 57, 30, 61, 62]]
3.18s;0.290698%;1035;[[5, 28, 13], [9, 48, 21, 25, 63], [12, 45, 52, 22, 54, 55, 56, 15, 58], [14, 20, 19, 35, 49, 1, 36, 39], [16, 43, 10, 7, 50, 11, 4, 46], [17, 38, 29, 24, 59, 51], [32, 65, 37, 23, 8, 27, 41], [44, 40, 64, 6, 34, 42, 53], [47, 33, 31, 18, 26, 2, 66], [60, 3, 57, 30, 61, 62]]
1.62s;2.22868%;1055;[[2, 32, 65, 37, 23, 8, 29, 66], [5, 28, 13], [9, 48, 21, 25, 63], [12, 45, 52, 22, 54, 55, 15, 56, 58], [17, 7, 14, 11, 36, 39], [24, 59, 51, 47, 33], [31, 18, 26, 41, 16, 43, 27, 10, 38], [44, 40, 64, 6, 34, 42, 53], [46, 4, 1, 49, 35, 19, 20, 50], [60, 3, 57, 30, 61, 62]]
2.20s;1.25969%;1045;[[5, 28, 13], [9, 48, 25, 21, 63], [12, 45, 52, 22, 54, 55, 56, 15, 58], [14, 50, 11, 39, 53], [16, 51, 59, 24, 29, 38, 10, 43], [17, 36, 6, 34, 64, 40, 44, 42], [31, 18, 26, 2, 47, 33], [32, 65, 37, 23, 8, 27, 41], [46, 4, 1, 49, 35, 19, 20, 7, 66], [60, 3, 57, 30, 61, 62]]
3.84s;1.16279%;1044;[[5, 28, 13], [9, 48, 25, 21, 63], [12, 45, 52, 22, 54, 55, 15, 56, 58], [14, 50, 11, 20, 7, 17], [16, 43, 27, 10, 59, 24, 51, 41], [19, 35, 49, 1, 6, 34, 64, 40, 36], [32, 65, 37, 23, 8, 29, 38], [46, 4, 39, 42, 44, 53], [47, 33, 31, 18, 26, 2, 66], [60, 3, 57, 30, 61, 62]]
2.80s;0.872093%;1041;[[5, 21, 25, 63, 48, 9], [12, 45, 52, 22, 54, 55, 56, 15, 58], [13, 28], [14, 50, 11, 20, 7, 17], [16, 41, 51, 59, 24, 10, 27, 43], [32, 65, 37, 23, 8, 29, 38], [39, 36, 1, 49, 35, 19, 4, 46], [44, 40, 64, 6, 34, 42, 53], [47, 33, 31, 18, 26, 2, 66], [60, 3, 57, 30, 61, 62]]
4.06s;1.35659%;1046;[[5, 21, 25, 48, 9], [12, 45, 52, 22, 54, 55, 56, 15, 58], [13, 28], [14, 50, 11, 39, 53], [16, 41, 51, 59, 24, 10, 27, 43], [17, 36, 6, 34, 64, 40, 44, 42], [31, 18, 26, 2, 47, 33], [32, 65, 37, 23, 8, 29, 38], [46, 4, 1, 49, 35, 19, 20, 7, 66], [60, 3, 57, 30, 61, 62, 63]]
2.37s;0.968992%;1042;[[5, 28, 13], [9, 48, 21, 25, 63], [12, 45, 52, 22, 54, 55, 56, 15, 58], [17, 38, 29, 24, 59, 41, 16, 43], [20, 19, 11, 50, 14, 4, 46], [27, 10, 7, 35, 49, 1, 39, 40], [31, 18, 26, 2, 47, 33], [32, 65, 37, 23, 8, 51, 66], [44, 64, 34, 6, 36, 42, 53], [60, 3, 57, 30, 61, 62]]
2.09s;1.06589%;1043;[[5, 58, 13], [9, 48, 25, 21, 63], [12, 45, 52, 22, 54, 55, 56, 15, 28], [14, 50, 11, 20, 7, 17], [16, 43, 27, 10, 59, 24, 51, 41], [32, 65, 37, 23, 8, 29, 38], [39, 36, 1, 49, 35, 19, 4, 46], [44, 40, 64, 6, 34, 42, 53], [47, 33, 31, 18, 26, 2, 66], [60, 3, 57, 30, 61, 62]]
2.29s;1.25969%;1045;[[2, 32, 65, 37, 23, 8, 59], [5], [9, 48, 63, 25, 21, 54, 55, 22, 52, 45], [12, 58, 15, 56, 28, 13], [14, 20, 19, 35, 49, 1, 36, 39], [17, 7, 50, 11, 4, 46], [31, 18, 26, 51, 24, 29, 41, 66], [33, 47, 16, 43, 27, 10, 38], [44, 40, 64, 6, 34, 42, 53], [60, 3, 57, 30, 61, 62]]
4.82s;0.581395%;1038;[[5, 28, 13], [9, 48, 25, 21, 63], [12, 45, 52, 22, 54, 55, 56, 15, 58], [14, 49, 35, 19, 20, 7, 38, 41], [16, 43, 27, 10, 59, 24, 29, 17], [31, 18, 26, 2, 47, 33], [44, 40, 64, 34, 6, 36, 39, 4, 46], [50, 11, 1, 42, 53], [60, 3, 57, 30, 61, 62], [65, 37, 23, 8, 32, 51, 66]]
1.72s;0.968992%;1042;[[5, 28, 13], [9, 48, 25, 21, 63], [12, 45, 52, 22, 54, 55, 15, 56, 58], [14, 50, 11, 35, 1, 19, 20], [17, 38, 29, 24, 59, 41, 16, 43], [27, 10, 7, 49, 42, 39], [31, 18, 26, 2, 47, 33], [46, 4, 36, 6, 34, 64, 40, 44, 53], [60, 3, 57, 30, 61, 62], [65, 37, 23, 8, 32, 51, 66]]
2.30s;0.678295%;1039;[[5, 58, 13], [9, 48, 21, 25, 63], [12, 45, 52, 22, 54, 55, 15, 56, 28], [14, 35, 49, 1, 19, 20, 7, 27], [16, 43, 50, 11, 42, 39], [17, 38, 10, 29, 24, 59, 41], [31, 18, 26, 2, 47, 33], [32, 65, 37, 23, 8, 51, 66], [46, 4, 36, 6, 34, 64, 40, 44, 53], [60, 3, 57, 30, 61, 62]]
