elapsed;gap;fitness;solution
1.31s;0.134771%;743;[[1, 18, 6, 7, 13], [5, 3, 2, 15, 9, 20, 19], [8, 4, 26, 22, 24, 23, 31], [12, 21], [14, 17, 29, 11, 10, 32], [25, 16, 30, 27, 28]]
0.76s;0.0%;742;[[4, 8, 3, 9, 15, 20, 2, 5], [7, 19, 29, 11, 17], [10, 12, 21], [13, 6, 18, 1, 14], [22, 26, 24, 23, 31], [28, 27, 30, 16, 25, 32]]
0.37s;0.134771%;743;[[1, 18, 7, 19, 14], [4, 8, 3, 2, 15, 9, 20, 6], [12, 21], [13, 5, 22, 26, 24, 23, 31], [17, 29, 11, 10, 32], [25, 16, 30, 27, 28]]
0.35s;0.0%;742;[[4, 8, 3, 9, 15, 20, 2, 5], [7, 19, 29, 11, 17, 10], [12, 21], [13, 6, 18, 1, 14], [22, 26, 23, 24, 31], [28, 27, 30, 16, 25, 32]]
0.39s;0.0%;742;[[4, 8, 3, 9, 15, 20, 2, 5], [7, 19, 29, 11, 17, 10], [12, 21], [13, 6, 18, 1, 14], [22, 26, 24, 23, 31], [28, 27, 30, 16, 25, 32]]
0.31s;0.134771%;743;[[1, 7, 19, 6, 18], [4, 8, 3, 2, 15, 9, 20], [12, 21], [13, 5, 22, 26, 24, 23, 31], [14, 17, 29, 11, 10, 32], [25, 16, 30, 27, 28]]
0.32s;0.0%;742;[[4, 8, 3, 9, 15, 20, 2, 5], [7, 19, 29, 11, 17, 10], [12, 21], [13, 18, 6, 1, 14], [22, 26, 24, 23, 31], [28, 27, 30, 16, 25, 32]]
0.30s;0.134771%;743;[[1, 7, 19, 6, 18], [4, 8, 3, 2, 15, 9, 20], [12, 21], [13, 5, 22, 26, 23, 24, 31], [14, 17, 29, 11, 10, 32], [25, 16, 30, 27, 28]]
0.27s;0.134771%;743;[[4, 8, 3, 2, 15, 9, 20, 5], [7, 19, 29, 11, 17, 10], [12, 21], [13, 18, 6, 1, 14], [22, 26, 23, 24, 31], [28, 27, 30, 16, 25, 32]]
0.30s;0.0%;742;[[4, 8, 3, 9, 15, 20, 2, 5], [7, 19, 29, 11, 17, 10], [12, 21], [13, 18, 6, 1, 14], [22, 26, 23, 24, 31], [28, 27, 30, 16, 25, 32]]
0.30s;0.134771%;743;[[1, 18, 6, 7, 13], [5, 3, 2, 15, 9, 20, 19], [8, 4, 26, 22, 24, 23, 31], [12, 21], [14, 17, 29, 11, 10, 32], [25, 16, 30, 27, 28]]
0.38s;0.0%;742;[[4, 8, 3, 9, 15, 20, 2, 5], [7, 19, 29, 11, 17, 10], [12, 21], [13, 6, 18, 1, 14], [22, 26, 24, 23, 31], [28, 27, 30, 16, 25, 32]]
0.33s;0.0%;742;[[4, 8, 3, 9, 15, 20, 2, 5], [7, 19, 29, 11, 17, 10], [12, 21], [13, 6, 18, 1, 14], [22, 26, 24, 23, 31], [28, 27, 30, 16, 25, 32]]
0.27s;0.134771%;743;[[1, 18, 6, 7, 13], [5, 4, 26, 22, 24, 23, 31], [8, 3, 2, 15, 9, 20, 19], [12, 21], [14, 17, 29, 11, 10, 32], [25, 16, 30, 27, 28]]
0.26s;0.134771%;743;[[1, 18, 6, 7, 13], [5, 3, 2, 15, 9, 20, 19], [8, 4, 26, 22, 24, 23, 31], [12, 21], [14, 17, 29, 11, 10, 32], [25, 16, 30, 27, 28]]
0.26s;0.134771%;743;[[5, 8, 4, 3, 2, 15, 9, 20], [7, 19, 29, 11, 17, 10], [12, 21], [13, 18, 6, 1, 14], [22, 26, 23, 24, 31], [28, 27, 30, 16, 25, 32]]
0.36s;0.0%;742;[[4, 8, 3, 9, 15, 20, 2, 5], [7, 19, 29, 11, 17], [10, 12, 21], [13, 6, 18, 1, 14], [22, 26, 24, 23, 31], [28, 27, 30, 16, 25, 32]]
0.37s;0.0%;742;[[4, 8, 3, 9, 15, 20, 2, 5], [7, 19, 29, 11, 17], [10, 12, 21], [13, 18, 6, 1, 14], [22, 26, 23, 24, 31], [28, 27, 30, 16, 25, 32]]
0.26s;0.0%;742;[[4, 8, 3, 9, 15, 20, 2, 5], [7, 19, 29, 11, 17], [10, 12, 21], [13, 18, 6, 1, 14], [22, 26, 24, 23, 31], [28, 27, 30, 16, 25, 32]]
0.26s;0.134771%;743;[[1, 18, 6, 7, 13], [5, 3, 2, 15, 9, 20, 19], [8, 4, 26, 22, 24, 23, 31], [12, 21], [14, 17, 29, 11, 10, 32], [25, 16, 30, 27, 28]]
0.34s;0.0%;742;[[4, 8, 3, 9, 15, 20, 2, 5], [7, 19, 29, 11, 17], [10, 12, 21], [13, 6, 18, 1, 14], [22, 26, 24, 23, 31], [28, 27, 30, 16, 25, 32]]
0.27s;0.134771%;743;[[1, 18, 7, 19, 14], [4, 8, 3, 2, 15, 9, 20, 6], [12, 21], [13, 5, 22, 26, 24, 23, 31], [17, 29, 11, 10, 32], [25, 16, 30, 27, 28]]
0.28s;0.0%;742;[[4, 8, 3, 9, 15, 20, 2, 5], [7, 19, 29, 11, 17, 10], [12, 21], [13, 6, 18, 1, 14], [22, 26, 24, 23, 31], [28, 27, 30, 16, 25, 32]]
0.26s;0.0%;742;[[4, 8, 3, 9, 15, 20, 2, 5], [7, 19, 29, 11, 17, 10], [12, 21], [13, 18, 6, 1, 14], [22, 26, 24, 23, 31], [28, 27, 30, 16, 25, 32]]
0.25s;0.134771%;743;[[1, 18, 7, 19, 14], [4, 8, 3, 2, 15, 9, 20, 6], [12, 21], [13, 5, 22, 26, 24, 23, 31], [17, 29, 11, 10, 32], [25, 16, 30, 27, 28]]
0.25s;0.134771%;743;[[1, 18, 6, 7, 13], [5, 3, 2, 15, 9, 20, 19], [8, 4, 26, 22, 24, 23, 31], [12, 21], [14, 17, 29, 11, 10, 32], [25, 16, 30, 27, 28]]
0.26s;0.134771%;743;[[1, 18, 6, 7, 19], [4, 8, 3, 2, 15, 9, 20], [12, 21], [13, 5, 22, 26, 23, 24, 31], [14, 17, 29, 11, 10, 32], [25, 16, 30, 27, 28]]
0.42s;0.0%;742;[[4, 8, 3, 9, 15, 20, 2, 5], [7, 19, 29, 11, 17], [10, 12, 21], [13, 6, 18, 1, 14], [22, 26, 24, 23, 31], [28, 27, 30, 16, 25, 32]]
0.26s;0.134771%;743;[[1, 7, 19, 6, 18], [4, 8, 3, 2, 15, 9, 20], [12, 21], [13, 5, 22, 26, 23, 24, 31], [14, 17, 29, 11, 10, 32], [25, 16, 30, 27, 28]]
0.25s;0.0%;742;[[4, 8, 3, 9, 15, 20, 2, 5], [7, 19, 29, 11, 17, 10], [12, 21], [13, 6, 18, 1, 14], [22, 26, 23, 24, 31], [28, 27, 30, 16, 25, 32]]

avg_time;avg_ans;best_ans;worst_ans;avg_gap;best_gap;worst_gap
0.35s;742.50;742;743;0.0673854%;0.0%;0.134771%
