elapsed;gap;fitness;solution
2.03s;5.16224%;713;[[4, 39, 8, 22, 28, 19, 37, 23, 32, 12], [5, 1, 42, 30, 16], [7, 20, 18, 34, 6, 26, 25, 13], [11, 10, 36, 2, 17, 14, 24], [15, 3, 9, 31, 21, 44], [27, 35, 38, 41, 40, 33], [29, 43]]
1.21s;1.62242%;689;[[4, 27, 19, 37, 23, 32, 28, 22, 8, 39], [5, 1, 30, 16, 29], [7, 15, 9, 31, 41, 38], [12, 35, 44, 33, 40, 21, 3, 20], [13, 25, 26, 18, 34, 6, 42], [24, 14, 17, 2, 36, 10, 11, 43]]
0.70s;5.16224%;713;[[4, 39, 22, 8, 28, 19, 37, 23, 32, 12], [5, 1, 42, 30, 16], [7, 20, 18, 34, 6, 26, 25, 13], [11, 10, 36, 2, 14, 17, 24], [15, 3, 9, 31, 21, 44], [27, 35, 41, 38, 40, 33], [29, 43]]
0.65s;2.0649%;692;[[4, 15, 18, 34, 6, 26, 25, 13], [5, 1, 30, 16, 29], [7, 20, 33, 40, 38, 41, 44, 35], [12, 32, 23, 37, 19, 28, 22, 8, 27, 39], [21, 31, 9, 3, 42], [24, 17, 14, 2, 36, 10, 11, 43]]
0.62s;1.47493%;688;[[3, 9, 21, 38, 44, 35], [4, 27, 19, 37, 23, 32, 28, 8, 22, 39], [5, 1, 30, 42, 13], [7, 20, 15, 31, 41, 40, 33, 12], [16, 25, 26, 18, 34, 6, 29], [24, 14, 17, 2, 36, 10, 11, 43]]
0.88s;0.884956%;684;[[4, 27, 19, 37, 23, 32, 28, 8, 22, 39], [5, 1, 30, 42, 13], [7, 20, 33, 40, 41, 38, 44, 35], [12, 21, 31, 9, 3, 15], [16, 25, 26, 6, 34, 18, 29], [24, 17, 14, 2, 36, 10, 11, 43]]
0.63s;1.03245%;685;[[4, 27, 19, 37, 23, 32, 28, 8, 22, 39], [12, 35, 38, 41, 31, 21], [16, 42, 26, 25, 13, 29], [18, 34, 6, 1, 5, 30], [20, 7, 15, 3, 9, 40, 33, 44], [24, 14, 17, 2, 36, 10, 11, 43]]
0.86s;1.17994%;686;[[4, 44, 33, 20, 7, 26, 25, 42, 16], [5, 1, 30, 13, 29], [6, 34, 18, 15, 3, 9, 35], [24, 17, 14, 2, 36, 10, 11, 43], [27, 28, 19, 37, 23, 32, 12, 22, 8, 39], [38, 41, 31, 21, 40]]
1.07s;1.62242%;689;[[4, 35, 41, 38, 40, 33, 44], [5, 1, 30, 13, 29], [6, 3, 9, 31, 21, 20], [7, 15, 18, 34, 26, 25, 42, 16], [24, 14, 17, 2, 36, 10, 11, 43], [27, 19, 37, 23, 32, 12, 28, 22, 8, 39]]
1.05s;0.442478%;681;[[4, 27, 19, 37, 23, 32, 28, 22, 8, 39], [5, 1, 6, 34, 18, 29], [7, 20, 15, 3, 9, 40, 33, 44], [12, 41, 31, 21, 38, 35], [13, 25, 26, 42, 30, 16], [24, 17, 14, 2, 36, 10, 11, 43]]
0.90s;2.65487%;696;[[4, 35, 44, 40, 33, 20, 29, 13], [5, 1, 42, 25, 30], [9, 3, 15, 18, 34, 6, 26], [16, 7, 38, 21, 31, 41], [24, 17, 14, 2, 36, 10, 11, 43], [27, 28, 19, 37, 23, 32, 12, 8, 22, 39]]
1.27s;1.03245%;685;[[4, 27, 19, 37, 23, 32, 28, 22, 8, 39], [5, 1, 30, 13, 29], [7, 20, 33, 15, 3, 9, 40, 44], [12, 35, 38, 21, 31, 41], [16, 42, 25, 26, 6, 34, 18], [24, 14, 17, 2, 36, 10, 11, 43]]
1.23s;0.294985%;680;[[4, 27, 19, 37, 23, 32, 28, 8, 22, 39], [5, 1, 30, 42, 13], [7, 20, 15, 3, 9, 40, 33, 44], [12, 35, 38, 41, 31, 21], [16, 25, 26, 18, 34, 6, 29], [24, 14, 17, 2, 36, 10, 11, 43]]
1.11s;1.76991%;690;[[4, 35, 20, 7, 26, 25, 42, 13], [5, 1, 30, 16, 29], [6, 34, 18, 15, 3, 9, 33, 44], [12, 32, 23, 37, 19, 28, 8, 22, 27, 39], [24, 14, 17, 2, 36, 10, 11, 43], [40, 38, 21, 31, 41]]
1.13s;1.03245%;685;[[4, 27, 19, 37, 23, 32, 28, 8, 22, 39], [5, 1, 30, 42, 13], [12, 35, 44, 38, 31, 21, 7, 20], [15, 3, 9, 41, 40, 33], [16, 25, 26, 6, 34, 18, 29], [24, 17, 14, 2, 36, 10, 11, 43]]
0.63s;0.442478%;681;[[4, 27, 19, 37, 23, 32, 28, 22, 8, 39], [5, 1, 6, 34, 18, 29], [12, 41, 31, 21, 38, 35], [13, 25, 26, 42, 30, 16], [20, 7, 15, 3, 9, 40, 33, 44], [24, 17, 14, 2, 36, 10, 11, 43]]
0.80s;0.294985%;680;[[4, 44, 40, 9, 3, 15, 7], [5, 1, 6, 34, 18, 20, 29], [13, 25, 26, 42, 30, 16], [24, 14, 17, 2, 36, 10, 11, 43], [27, 22, 8, 28, 19, 37, 23, 32, 12, 39], [33, 21, 31, 41, 38, 35]]
0.69s;1.17994%;686;[[4, 44, 33, 7, 20, 26, 25, 42, 16], [5, 1, 30, 13, 29], [6, 34, 18, 15, 3, 9, 35], [12, 32, 23, 37, 19, 28, 22, 8, 27, 39], [24, 14, 17, 2, 36, 10, 11, 43], [38, 41, 31, 21, 40]]
0.63s;5.16224%;713;[[4, 39, 22, 8, 28, 19, 37, 23, 32, 12], [5, 1, 42, 30, 16], [11, 10, 36, 2, 14, 17, 24], [13, 25, 26, 6, 34, 18, 7, 20], [15, 3, 9, 31, 21, 44], [27, 35, 38, 41, 40, 33], [29, 43]]
1.57s;0.294985%;680;[[4, 44, 40, 9, 3, 15, 7], [5, 1, 6, 34, 18, 20, 29], [13, 25, 26, 42, 30, 16], [24, 14, 17, 2, 36, 10, 11, 43], [27, 8, 22, 28, 19, 37, 23, 32, 12, 39], [33, 21, 31, 41, 38, 35]]
0.60s;0.884956%;684;[[4, 27, 28, 19, 37, 23, 32, 8, 22, 39], [5, 1, 30, 42, 13], [7, 20, 15, 3, 9, 21, 40], [12, 35, 44, 38, 41, 31, 33], [16, 25, 26, 6, 34, 18, 29], [24, 14, 17, 2, 36, 10, 11, 43]]
0.78s;1.62242%;689;[[3, 9, 15, 18, 34, 6, 26], [4, 35, 44, 33, 20, 7, 29, 13, 16], [5, 1, 30, 42, 25], [24, 17, 14, 2, 36, 10, 11, 43], [27, 8, 22, 28, 19, 37, 23, 32, 12, 39], [38, 41, 31, 21, 40]]
0.79s;0.442478%;681;[[4, 27, 19, 37, 23, 32, 28, 22, 8, 39], [5, 1, 6, 34, 18, 29], [7, 20, 15, 3, 9, 40, 33, 44], [12, 41, 31, 21, 38, 35], [13, 25, 26, 42, 30, 16], [24, 14, 17, 2, 36, 10, 11, 43]]
1.07s;1.17994%;686;[[4, 27, 19, 37, 23, 32, 28, 22, 8, 39], [12, 35, 38, 41, 40, 33, 7, 20], [15, 3, 9, 31, 21, 44], [16, 42, 26, 25, 13, 29], [18, 34, 6, 1, 5, 30], [24, 17, 14, 2, 36, 10, 11, 43]]
0.67s;0.589971%;682;[[4, 27, 28, 19, 37, 23, 32, 8, 22, 39], [5, 1, 30, 42, 13], [12, 35, 38, 41, 31, 21], [16, 25, 26, 6, 34, 18, 29], [20, 7, 15, 3, 9, 40, 33, 44], [24, 17, 14, 2, 36, 10, 11, 43]]
0.78s;1.17994%;686;[[4, 38, 41, 9, 3, 15], [5, 1, 30, 13, 29], [7, 33, 40, 31, 21, 44, 35], [12, 32, 23, 37, 19, 28, 27, 8, 22, 39], [16, 42, 25, 26, 6, 34, 18, 20], [24, 14, 17, 2, 36, 10, 11, 43]]
0.74s;1.03245%;685;[[4, 27, 19, 37, 23, 32, 28, 22, 8, 39], [5, 1, 6, 18, 34, 29], [7, 20, 33, 40, 41, 38, 44, 35], [12, 21, 31, 9, 3, 15], [13, 25, 26, 42, 30, 16], [24, 17, 14, 2, 36, 10, 11, 43]]
0.60s;0.442478%;681;[[4, 27, 19, 37, 23, 32, 28, 22, 8, 39], [5, 1, 6, 34, 18, 29], [12, 35, 38, 41, 31, 21], [13, 25, 26, 42, 30, 16], [20, 7, 15, 3, 9, 40, 33, 44], [24, 17, 14, 2, 36, 10, 11, 43]]
0.62s;1.17994%;686;[[4, 38, 41, 31, 40, 33], [7, 15, 3, 9, 21, 44, 35], [12, 32, 23, 37, 19, 28, 22, 8, 27, 39], [13, 42, 25, 26, 6, 34, 18, 20], [16, 30, 5, 1, 29], [24, 17, 14, 2, 36, 10, 11, 43]]
0.56s;1.76991%;690;[[4, 27, 28, 19, 37, 23, 32, 8, 22, 39], [5, 1, 30, 13, 29], [7, 20, 9, 31, 21, 44, 35, 12], [15, 3, 41, 38, 40, 33], [16, 42, 6, 34, 18, 26, 25], [24, 17, 14, 2, 36, 10, 11, 43]]

avg_time;avg_ans;best_ans;worst_ans;avg_gap;best_gap;worst_gap
0.90s;688.20;680;713;1.50442%;0.294985%;5.16224%
