elapsed;gap;fitness;solution
3.10s;0.340716%;1178;[[5, 45, 16, 50, 60, 30, 37], [7, 63, 11, 54, 48, 57, 23, 28], [15, 27, 14, 3, 36, 35, 4, 49], [17, 34, 9, 22, 43], [18, 19, 24, 52, 8, 10, 40, 59], [21, 25, 44, 56, 53], [32, 20, 58, 61, 42, 38, 2, 41], [47, 31, 26, 6, 64, 46, 39, 51], [55, 29, 13, 12, 1, 33, 62]]
3.43s;0.425894%;1179;[[5, 53, 25, 21, 55, 29], [13, 12, 1, 33, 23, 28, 62], [15, 22, 9, 14, 27, 43], [17, 51, 39, 7, 11, 63, 54, 48, 57], [18, 19, 24, 52, 8, 10, 56], [30, 37, 35, 36, 3, 4, 49], [32, 20, 58, 40, 59, 44], [45, 61, 42, 38, 2, 41, 16, 50, 60], [46, 64, 6, 26, 31, 34, 47]]
2.32s;0.511073%;1180;[[5, 45, 16, 50, 60, 30, 37], [7, 11, 63, 54, 48, 57, 23, 28], [15, 27, 14, 3, 36, 35, 4, 49], [17, 31, 26, 6, 64, 46, 39], [21, 44, 56, 59, 53], [29, 18, 19, 24, 52, 8, 10, 40], [32, 20, 58, 61, 42, 38, 2, 41], [43, 22, 9, 34, 47, 51], [55, 25, 13, 12, 1, 33, 62]]
3.83s;0.340716%;1178;[[5, 53, 44, 10, 8, 18], [7, 11, 63, 54, 48, 57, 23, 28], [15, 22, 9, 14, 27, 43], [17, 51, 39, 62, 29, 55], [21, 25, 52, 24, 19, 13, 12, 1, 33], [30, 37, 35, 36, 3, 4, 49], [32, 20, 58, 40, 59, 56], [45, 61, 42, 38, 2, 41, 16, 50, 60], [46, 64, 6, 26, 31, 34, 47]]
1.49s;0.851789%;1184;[[5, 45, 16, 50, 60, 30, 37], [7, 11, 63, 54, 48, 57, 23, 28], [15, 27, 14, 3, 36, 35, 4, 49], [17, 31, 26, 6, 64, 46, 39], [18, 24, 52, 8, 10, 40, 59], [21, 25, 44, 56, 53], [29, 55, 19, 13, 12, 1, 33, 62], [32, 20, 58, 61, 42, 38, 2, 41], [43, 22, 9, 34, 47, 51]]
1.82s;1.02215%;1186;[[5, 53, 25, 21, 55], [15, 22, 9, 14, 27, 43], [17], [18, 19, 24, 52, 8, 10, 56], [23, 57, 48, 54, 11, 63, 7, 39, 51], [29, 13, 12, 1, 33, 28, 62], [30, 37, 35, 36, 3, 4, 49], [32, 20, 58, 40, 59, 44], [45, 61, 42, 38, 2, 41, 16, 50, 60], [46, 64, 6, 26, 31, 34, 47]]
1.67s;1.10733%;1187;[[5, 53, 59, 44, 56], [7, 63, 11, 54, 48, 57, 23, 28], [8, 10, 40, 58, 20, 32], [15, 22, 9, 14, 27, 43], [17, 51, 39, 62, 18, 29, 55], [21, 25, 19, 52, 24, 13, 12, 1, 33], [30, 37, 35, 36, 3, 4, 49], [45, 61, 42, 38, 2, 41, 16, 50, 60], [46, 64, 6, 26, 31, 34, 47]]
1.70s;1.02215%;1186;[[5, 53, 25, 21, 55], [15, 22, 9, 14, 27, 43], [17], [18, 19, 24, 52, 8, 10, 56], [23, 57, 48, 54, 11, 63, 7, 39, 51], [29, 13, 12, 1, 33, 28, 62], [30, 37, 35, 36, 3, 4, 49], [32, 20, 58, 40, 59, 44], [45, 61, 42, 38, 2, 41, 16, 50, 60], [46, 64, 6, 26, 31, 34, 47]]
2.08s;1.1925%;1188;[[5, 45, 53, 25, 21, 55, 29], [15, 22, 9, 14, 27, 43], [17, 51, 39, 7, 63, 11, 54, 48, 57], [18, 19, 24, 52, 8, 10, 56], [30, 37, 35, 36, 3, 4, 49], [32, 20, 58, 40, 59, 44], [33, 1, 13, 12, 23, 28, 62], [46, 64, 6, 26, 31, 34, 47], [60, 50, 16, 41, 2, 38, 42, 61]]
2.42s;0.596252%;1181;[[5, 45, 60, 16, 50, 37, 30], [7, 11, 63, 54, 48, 57, 23, 28], [15, 27, 14, 3, 36, 35, 4, 49], [17, 31, 26, 6, 64, 46, 39], [21, 44, 56, 59, 53], [29, 18, 19, 24, 52, 8, 10, 40], [32, 20, 58, 61, 42, 38, 2, 41], [43, 22, 9, 34, 47, 51], [55, 25, 13, 12, 1, 33, 62]]
2.53s;0.851789%;1184;[[5, 45, 16, 50, 60, 30, 37], [7, 11, 63, 54, 48, 57, 23, 62], [15, 27, 14, 3, 36, 35, 4, 49], [17, 47, 9, 22, 43], [18, 19, 24, 52, 8, 10, 40, 59], [21, 25, 44, 56, 53], [32, 20, 58, 61, 42, 38, 2, 41], [34, 31, 26, 6, 64, 46, 51], [39, 28, 33, 1, 12, 13, 29, 55]]
1.84s;0.851789%;1184;[[5, 53, 25, 21, 55, 29], [13, 12, 1, 33, 28, 62, 17], [15, 22, 9, 14, 27, 43], [18, 19, 24, 52, 8, 10, 44], [23, 57, 48, 54, 63, 11, 7, 39, 51], [30, 37, 35, 36, 3, 4, 49], [32, 20, 58, 40, 59, 56], [45, 61, 42, 38, 2, 41, 16, 50, 60], [46, 64, 6, 26, 31, 34, 47]]
1.51s;0.851789%;1184;[[5, 45, 16, 50, 60, 30, 37], [7, 11, 63, 54, 48, 57, 23, 28], [15, 14, 22, 9, 47, 17], [18, 19, 24, 52, 8, 10, 40, 59], [21, 25, 44, 56, 53], [32, 20, 58, 61, 42, 38, 2, 41], [34, 31, 26, 6, 64, 46, 39, 51], [43, 27, 3, 36, 35, 4, 49], [55, 29, 13, 12, 1, 33, 62]]
1.60s;0.851789%;1184;[[5, 45, 16, 50, 60, 30, 37], [7, 63, 11, 54, 48, 57, 23, 62], [18, 19, 24, 52, 8, 10, 40, 59], [21, 25, 44, 56, 53], [27, 14, 3, 36, 35, 4, 49], [32, 20, 58, 61, 42, 38, 2, 41], [39, 28, 33, 1, 12, 13, 29, 55], [43, 15, 22, 9, 17, 51], [46, 64, 6, 26, 31, 34, 47]]
2.15s;0.255537%;1177;[[5, 45, 16, 50, 60, 30, 37], [7, 11, 63, 54, 48, 57, 23, 28], [15, 27, 14, 3, 36, 35, 4, 49], [17, 31, 26, 6, 64, 46, 39], [18, 19, 24, 52, 8, 10, 40, 59], [21, 25, 44, 56, 53], [32, 20, 58, 61, 42, 38, 2, 41], [43, 22, 9, 34, 47, 51], [55, 29, 13, 12, 1, 33, 62]]
1.63s;0.340716%;1178;[[5, 53, 25, 21, 55, 29], [7, 63, 11, 57, 48, 54, 39, 51, 17], [15, 22, 9, 14, 27, 43], [18, 19, 24, 52, 8, 10, 56], [30, 37, 35, 36, 3, 4, 49], [32, 20, 58, 40, 59, 44], [33, 13, 12, 1, 23, 28, 62], [45, 61, 42, 38, 2, 41, 16, 50, 60], [46, 64, 6, 26, 31, 34, 47]]
2.05s;0.936968%;1185;[[5, 45, 32, 20, 58, 40, 53], [7, 11, 63, 54, 48, 57, 23, 28], [8, 10, 59, 44, 56], [15, 22, 9, 14, 27, 43], [17, 51, 39, 62, 18, 29, 55], [21, 25, 52, 24, 19, 13, 12, 1, 33], [30, 37, 35, 36, 3, 4, 49], [46, 64, 6, 26, 31, 34, 47], [60, 50, 16, 41, 2, 38, 42, 61]]
1.55s;0.76661%;1183;[[5, 55, 29, 62, 39, 51, 17], [7, 11, 63, 54, 48, 57, 23, 28], [15, 22, 9, 14, 27, 43], [18, 19, 8, 10, 44, 56], [21, 25, 52, 24, 13, 12, 1, 33], [30, 37, 35, 36, 3, 4, 49], [32, 20, 58, 40, 59, 53], [45, 61, 42, 38, 2, 41, 16, 50, 60], [46, 64, 6, 26, 31, 34, 47]]
2.74s;0.425894%;1179;[[5, 53, 25, 21, 55, 29], [15, 22, 9, 14, 27, 43], [17, 51, 39, 7, 63, 11, 54, 48, 57], [18, 19, 24, 52, 8, 10, 44], [30, 37, 35, 36, 3, 4, 49], [32, 20, 58, 40, 59, 56], [33, 1, 13, 12, 23, 28, 62], [45, 61, 42, 38, 2, 41, 16, 50, 60], [46, 64, 6, 26, 31, 34, 47]]
1.61s;0.76661%;1183;[[5, 32, 20, 58, 40, 53], [7, 11, 63, 54, 48, 57, 23, 28], [8, 10, 59, 56, 44], [15, 22, 9, 14, 27, 43], [17, 51, 39, 62, 18, 29, 55], [21, 25, 19, 52, 24, 13, 12, 1, 33], [30, 37, 35, 36, 3, 4, 49], [45, 61, 42, 38, 2, 41, 16, 50, 60], [46, 64, 6, 26, 31, 34, 47]]
1.81s;0.936968%;1185;[[5, 32, 20, 58, 40, 53], [13, 12, 1, 33, 23, 28, 62], [15, 22, 9, 14, 27, 43], [17, 51, 39, 7, 11, 63, 54, 48, 57], [18, 19, 24, 52, 8, 10, 21, 55], [29, 25, 59, 56, 44], [30, 37, 35, 36, 3, 4, 49], [45, 61, 42, 38, 2, 41, 16, 50, 60], [46, 64, 6, 26, 31, 34, 47]]
1.55s;1.10733%;1187;[[5, 53, 59, 44, 56], [7, 63, 11, 54, 48, 57, 23, 28], [8, 10, 40, 58, 20, 32], [15, 22, 9, 14, 27, 43], [17, 51, 39, 62, 18, 29, 55], [21, 25, 52, 24, 19, 13, 12, 1, 33], [30, 37, 35, 36, 3, 4, 49], [45, 61, 42, 38, 2, 41, 16, 50, 60], [46, 64, 6, 26, 31, 34, 47]]
1.96s;0.681431%;1182;[[5, 53, 25, 21, 55, 29], [7, 11, 63, 54, 48, 57, 23, 28], [13, 12, 1, 33, 62, 39, 51, 17], [15, 22, 9, 14, 27, 43], [18, 19, 24, 52, 8, 10, 56], [30, 37, 35, 36, 3, 4, 49], [32, 20, 58, 40, 59, 44], [45, 61, 42, 38, 2, 41, 16, 50, 60], [46, 64, 6, 26, 31, 34, 47]]
1.48s;0.851789%;1184;[[5, 45, 16, 50, 60, 30, 37], [7, 63, 11, 54, 48, 57, 23, 28], [15, 14, 22, 9, 47, 17], [18, 19, 24, 52, 8, 10, 40, 59], [21, 25, 56, 44, 53], [32, 20, 58, 61, 42, 38, 2, 41], [34, 31, 26, 6, 64, 46, 39, 51], [43, 27, 3, 36, 35, 4, 49], [55, 29, 13, 12, 1, 33, 62]]
2.10s;0.76661%;1183;[[5, 45, 16, 50, 60, 30, 37], [7, 63, 11, 54, 48, 57, 23, 28], [15, 27, 14, 3, 36, 35, 4, 49], [17, 47, 9, 22, 43], [21, 44, 56, 59, 53], [29, 18, 19, 24, 52, 8, 10, 40], [32, 20, 58, 61, 42, 38, 2, 41], [34, 31, 26, 6, 64, 46, 39, 51], [55, 25, 13, 12, 1, 33, 62]]
2.19s;1.10733%;1187;[[5, 45, 32, 20, 58, 40, 53], [7, 63, 11, 57, 48, 54, 39, 51, 17], [15, 22, 9, 14, 27, 43], [18, 19, 24, 52, 10, 8, 25, 21], [29, 44, 59, 56, 55], [30, 37, 35, 36, 3, 4, 49], [33, 13, 12, 1, 23, 28, 62], [46, 64, 6, 26, 31, 34, 47], [60, 50, 16, 41, 2, 38, 42, 61]]
1.74s;1.02215%;1186;[[5, 53, 25, 21, 55], [15, 22, 9, 14, 27, 43], [17], [19, 24, 52, 8, 10, 56], [23, 57, 48, 54, 63, 11, 7, 39, 51], [29, 18, 13, 12, 1, 33, 28, 62], [30, 37, 35, 36, 3, 4, 49], [32, 20, 58, 40, 59, 44], [45, 61, 42, 38, 2, 41, 16, 50, 60], [46, 64, 6, 26, 31, 34, 47]]
2.77s;0.340716%;1178;[[5, 53, 25, 21, 55, 29], [15, 22, 9, 14, 27, 43], [17, 51, 39, 7, 63, 11, 54, 48, 57], [18, 19, 24, 52, 8, 10, 44], [30, 37, 35, 36, 3, 4, 49], [32, 20, 58, 40, 59, 56], [33, 13, 12, 1, 23, 28, 62], [45, 61, 42, 38, 2, 41, 16, 50, 60], [46, 64, 6, 26, 31, 34, 47]]
