elapsed;gap;fitness;solution
1.09s;0.0%;529;[[1, 2], [3, 19, 18], [4, 7], [5, 14, 22], [8, 16], [10, 12, 15, 11], [13, 9, 17], [20, 6, 21]]
0.35s;0.0%;529;[[1, 2], [3, 19, 18], [4, 7], [5, 14, 22], [8, 16], [10, 12, 15, 11], [13, 9, 17], [20, 6, 21]]
0.21s;0.0%;529;[[1, 2], [3, 19, 18], [4, 7], [5, 14, 22], [8, 16], [10, 12, 15, 11], [13, 9, 17], [20, 6, 21]]
0.25s;0.0%;529;[[1, 2], [3, 19, 18], [4, 7], [5, 14, 22], [8, 16], [10, 12, 15, 11], [13, 9, 17], [20, 6, 21]]
0.22s;0.567108%;532;[[1, 2], [3, 19, 18], [4, 20], [5, 14, 22], [6, 7, 21], [8, 16], [10, 12, 15, 11], [13, 9, 17]]
0.18s;0.0%;529;[[1, 2], [3, 19, 18], [4, 7], [5, 14, 22], [8, 16], [10, 12, 15, 11], [13, 9, 17], [20, 6, 21]]
0.13s;0.0%;529;[[1, 2], [3, 19, 18], [4, 7], [5, 14, 22], [8, 16], [10, 12, 15, 11], [13, 9, 17], [20, 6, 21]]
0.16s;0.0%;529;[[1, 2], [3, 19, 18], [4, 7], [5, 14, 22], [8, 16], [10, 12, 15, 11], [13, 9, 17], [20, 6, 21]]
0.18s;0.0%;529;[[1, 2], [3, 19, 18], [4, 7], [5, 14, 22], [8, 16], [10, 12, 15, 11], [13, 9, 17], [20, 6, 21]]
0.15s;0.0%;529;[[1, 2], [3, 19, 18], [4, 7], [5, 14, 22], [6, 20, 21], [8, 16], [10, 12, 15, 11], [13, 9, 17]]
0.15s;0.0%;529;[[1, 2], [3, 19, 18], [4, 7], [5, 14, 22], [6, 20, 21], [8, 16], [10, 12, 15, 11], [13, 9, 17]]
0.26s;0.0%;529;[[1, 2], [3, 19, 18], [4, 7], [5, 14, 22], [6, 20, 21], [8, 16], [10, 12, 15, 11], [13, 9, 17]]
0.12s;0.0%;529;[[1, 2], [3, 19, 18], [4, 7], [5, 14, 22], [8, 16], [10, 12, 15, 11], [13, 9, 17], [20, 6, 21]]
0.17s;0.756144%;533;[[1, 4, 11], [2, 10], [3, 19, 18], [5, 14, 22], [7, 12, 15], [8, 16], [13, 9, 17], [20, 6, 21]]
0.12s;0.94518%;534;[[1, 4], [2], [3, 19, 18], [5, 14, 22], [6, 21], [7, 20], [8, 16], [10, 12, 15, 11], [13, 9, 17]]
0.12s;0.0%;529;[[1, 2], [3, 19, 18], [4, 7], [5, 14, 22], [6, 20, 21], [8, 16], [10, 12, 15, 11], [13, 9, 17]]
0.13s;0.0%;529;[[1, 2], [3, 19, 18], [4, 7], [5, 14, 22], [6, 20, 21], [8, 16], [10, 12, 15, 11], [13, 9, 17]]
0.14s;0.0%;529;[[1, 2], [3, 19, 18], [4, 7], [5, 14, 22], [6, 20, 21], [8, 16], [10, 12, 15, 11], [13, 9, 17]]
0.14s;0.0%;529;[[1, 2], [3, 19, 18], [4, 7], [5, 14, 22], [6, 20, 21], [8, 16], [10, 12, 15, 11], [13, 9, 17]]
0.16s;0.0%;529;[[1, 2], [3, 19, 18], [4, 7], [5, 14, 22], [8, 16], [10, 12, 15, 11], [13, 9, 17], [20, 6, 21]]
0.13s;0.0%;529;[[1, 2], [3, 19, 18], [4, 7], [5, 14, 22], [6, 20, 21], [8, 16], [10, 12, 15, 11], [13, 9, 17]]
0.16s;0.567108%;532;[[1, 2], [3, 19, 18], [4, 20], [5, 14, 22], [6, 7, 21], [8, 16], [10, 12, 15, 11], [13, 9, 17]]
0.13s;0.0%;529;[[1, 2], [3, 19, 18], [4, 7], [5, 14, 22], [8, 16], [10, 12, 15, 11], [13, 9, 17], [20, 6, 21]]
0.14s;0.0%;529;[[1, 2], [3, 19, 18], [4, 7], [5, 14, 22], [8, 16], [10, 12, 15, 11], [13, 9, 17], [20, 6, 21]]
0.15s;0.0%;529;[[1, 2], [3, 19, 18], [4, 7], [5, 14, 22], [8, 16], [10, 12, 15, 11], [13, 9, 17], [20, 6, 21]]
0.17s;0.0%;529;[[1, 2], [3, 19, 18], [4, 7], [5, 14, 22], [8, 16], [10, 12, 15, 11], [13, 9, 17], [20, 6, 21]]
0.14s;0.0%;529;[[1, 2], [3, 19, 18], [4, 7], [5, 14, 22], [8, 16], [10, 12, 15, 11], [13, 9, 17], [20, 6, 21]]
0.13s;0.0%;529;[[1, 2], [3, 19, 18], [4, 7], [5, 14, 22], [6, 20, 21], [8, 16], [10, 12, 15, 11], [13, 9, 17]]
0.13s;0.0%;529;[[1, 2], [3, 19, 18], [4, 7], [5, 14, 22], [8, 16], [10, 12, 15, 11], [13, 9, 17], [20, 6, 21]]
0.15s;0.0%;529;[[1, 2], [3, 19, 18], [4, 7], [5, 14, 22], [8, 16], [10, 12, 15, 11], [13, 9, 17], [20, 6, 21]]

avg_time;avg_ans;best_ans;worst_ans;avg_gap;best_gap;worst_gap
0.20s;529.50;529;534;0.094518%;0.0%;0.94518%
