elapsed;gap;fitness;solution
4.65s;1.02639%;689;[[4, 45, 29, 5, 37, 20, 70, 60, 71, 69, 36, 47, 48], [6, 33, 73, 1, 22, 64, 42, 43, 41, 56, 23, 63], [7, 53, 14, 59, 11, 66, 65, 38, 26], [12, 72, 58, 10, 31, 55, 25, 50, 18, 24, 49, 16, 51], [17, 3, 44, 32, 9, 39, 40], [34, 52, 27, 15, 57, 13, 54, 19, 35, 8, 46, 67], [68, 2, 62, 28, 61, 21, 74, 30, 75]]
4.23s;1.02639%;689;[[4, 48, 47, 36, 69, 71, 60, 70, 20, 37, 5, 29, 45], [6, 33, 73, 1, 22, 64, 42, 43, 41, 56, 23, 63], [7, 53, 14, 59, 11, 66, 65, 38, 26], [12, 72, 58, 10, 31, 55, 25, 50, 18, 24, 49, 16, 51], [17, 3, 44, 32, 9, 39, 40], [30, 74, 21, 61, 28, 62, 2, 68, 75], [34, 52, 27, 15, 57, 13, 54, 19, 35, 8, 46, 67]]
3.07s;1.46628%;692;[[4, 45, 29, 5, 37, 20, 70, 60, 71, 69, 36, 47, 48], [6, 33, 73, 1, 63, 23, 56, 41, 43, 42, 64, 22, 62], [7, 53, 14, 59, 66, 11, 65, 38, 26], [12, 72, 58, 10, 31, 55, 25, 50, 18, 24, 49, 16, 51], [17, 3, 44, 32, 9, 39, 40], [30, 21, 61, 28, 74, 2, 68, 75], [34, 52, 27, 15, 57, 13, 54, 19, 35, 8, 46, 67]]
3.29s;1.17302%;690;[[4, 45, 29, 5, 48, 30, 75], [6, 33, 73, 1, 43, 41, 42, 64, 22, 62, 2, 68], [7, 53, 14, 59, 11, 66, 65, 38, 26], [12, 72, 58, 10, 31, 39, 9, 40, 17], [16, 63, 23, 56, 49, 24, 18, 55, 25, 50, 32, 44, 3, 51], [46, 8, 35, 19, 54, 13, 27, 52, 34, 67], [57, 15, 37, 20, 70, 60, 71, 69, 36, 47, 21, 61, 28, 74]]
3.31s;1.31965%;691;[[6, 33, 73, 1, 43, 41, 42, 64, 22, 62, 2, 68], [7, 53, 14, 59, 66, 11, 65, 38, 26], [12, 72, 58, 10, 31, 39, 9, 40, 17], [16, 63, 23, 56, 49, 24, 18, 55, 25, 50, 32, 44, 3, 51], [30, 48, 47, 15, 57, 13, 54, 19, 35, 8, 46, 67], [34, 52, 27, 4, 75], [45, 29, 5, 37, 20, 70, 60, 71, 36, 69, 21, 61, 28, 74]]
3.45s;1.31965%;691;[[4, 48, 47, 36, 69, 71, 60, 70, 20, 37, 5, 29, 45], [6, 73, 1, 22, 64, 42, 43, 41, 56, 23, 63, 33], [7, 53, 14, 59, 66, 11, 65, 38, 58], [12, 39, 9, 32, 44, 3, 40, 17], [26, 72, 10, 31, 55, 25, 50, 18, 24, 49, 16, 51], [30, 74, 21, 61, 28, 62, 2, 68, 75], [46, 8, 35, 19, 54, 13, 57, 15, 27, 52, 34, 67]]
3.37s;1.31965%;691;[[4, 45, 29, 5, 47, 36, 69, 71, 60, 70, 20, 37, 15, 57], [6, 33, 73, 1, 62, 22, 64, 42, 43, 41, 56, 23, 63], [7, 53, 11, 38, 65, 66, 59, 14, 35], [12, 72, 39, 9, 32, 44, 3, 40, 17], [26, 58, 10, 31, 55, 25, 50, 18, 24, 49, 16, 51], [34, 52, 27, 13, 54, 19, 8, 46, 67], [68, 2, 74, 28, 61, 21, 48, 30, 75]]
3.03s;0.879765%;688;[[6, 33, 73, 1, 43, 41, 42, 64, 22, 61, 28, 62], [7, 53, 14, 59, 66, 11, 65, 38, 26], [12, 72, 58, 10, 31, 55, 25, 9, 39, 40, 17], [16, 63, 23, 56, 49, 24, 18, 50, 32, 44, 3, 51], [30, 48, 47, 37, 20, 70, 60, 71, 36, 69, 21, 74, 2, 68], [46, 8, 35, 19, 54, 13, 57, 15, 5, 29, 45, 27, 52], [67, 34, 4, 75]]
3.54s;1.02639%;689;[[4, 45, 29, 5, 48, 30, 75], [6, 33, 73, 1, 43, 41, 42, 64, 22, 62, 2, 68], [7, 53, 14, 59, 66, 11, 65, 38, 26], [12, 72, 58, 10, 31, 55, 25, 9, 39, 40], [17, 3, 44, 32, 50, 18, 24, 49, 56, 23, 63, 16, 51], [34, 52, 27, 13, 54, 19, 35, 8, 46, 67], [57, 15, 37, 20, 70, 60, 71, 69, 36, 47, 21, 61, 28, 74]]
3.36s;1.02639%;689;[[4, 45, 29, 5, 37, 20, 70, 60, 71, 69, 36, 47, 48], [6, 33, 73, 1, 22, 64, 42, 43, 41, 56, 23, 63], [7, 53, 11, 38, 65, 66, 59, 14, 35], [12, 72, 39, 9, 32, 44, 3, 40, 17], [26, 58, 10, 31, 55, 25, 50, 18, 24, 49, 16, 51], [30, 74, 21, 61, 28, 62, 2, 68, 75], [34, 52, 27, 15, 57, 13, 54, 19, 8, 46, 67]]
3.14s;1.02639%;689;[[4, 45, 29, 5, 37, 20, 70, 60, 71, 69, 36, 47, 48], [6, 33, 73, 1, 22, 64, 42, 43, 41, 56, 23, 63], [7, 53, 14, 59, 66, 11, 65, 38, 26], [12, 72, 58, 10, 31, 55, 25, 50, 18, 24, 49, 16, 51], [17, 3, 44, 32, 9, 39, 40], [34, 52, 27, 15, 57, 13, 54, 19, 35, 8, 46, 67], [68, 2, 62, 28, 61, 21, 74, 30, 75]]
