elapsed;gap;fitness;solution
3.18s;0.72314%;975;[[2, 33, 6], [4, 34, 46], [5, 37, 20, 15, 57], [7, 53, 11], [8, 54, 13, 27, 52], [12, 9, 40], [16, 1, 22, 28], [17, 3, 44, 32], [19, 59, 14, 35], [21, 36, 47, 48], [23, 56, 41, 42, 43], [25, 55, 31, 39, 26], [30, 29, 45], [38, 10, 58], [50, 18, 24, 49, 51]]
2.46s;1.44628%;982;[[2, 28, 30], [3, 44, 24, 49, 16], [4, 45, 29], [5, 37, 20, 15, 57], [6, 33, 1, 22], [7, 59, 14, 35], [8, 19, 54, 13, 27], [12, 40, 17], [21, 36, 47, 48], [23, 56, 41, 42, 43], [25, 55, 18, 50, 51], [26], [31, 10, 38], [32, 9, 39], [34, 52, 46], [53, 11, 58]]
1.96s;0.516529%;973;[[1, 43, 41, 42, 22], [2, 28, 30], [3, 24, 49, 56, 23], [4, 52, 34], [5, 37, 20, 15, 57], [6, 33, 16, 51], [7, 53, 8, 46], [11, 38, 26], [12, 40, 17], [19, 59, 14, 35], [21, 36, 47, 48], [25, 55, 18, 50, 44], [31, 10, 58], [32, 9, 39], [45, 29, 27, 13, 54]]
1.69s;0.516529%;973;[[1, 43, 41, 42, 22], [2, 28, 30], [3, 24, 49, 56, 23], [4, 52, 34], [5, 37, 20, 15, 57], [6, 33, 16, 51], [7, 53, 8, 46], [11, 38, 26], [12, 40, 17], [19, 59, 14, 35], [21, 36, 47, 48], [25, 55, 18, 50, 44], [27, 54, 13, 29, 45], [31, 10, 58], [32, 9, 39]]
1.77s;1.13636%;979;[[1, 43, 41, 42, 22], [2, 28, 30], [4, 52, 34], [5, 37, 20, 15, 57], [6, 33, 56, 23], [7, 53, 8, 46], [11, 38, 26], [12, 40, 17], [16, 49, 24, 3, 51], [19, 59, 14, 35], [21, 36, 47, 48], [25, 55, 18, 50, 44], [27, 54, 13, 29, 45], [31, 10, 58], [32, 9, 39]]
1.68s;0.103306%;969;[[1, 43, 41, 42, 22], [2, 28, 30], [3, 24, 49, 56, 23], [4, 45, 29], [5, 37, 20, 15, 57], [6, 33, 16, 51], [7, 59, 14, 35], [12, 40, 17], [19, 54, 13, 27, 52], [21, 36, 47, 48], [25, 55, 18, 50, 44], [26, 8, 46, 34], [31, 10, 38], [32, 9, 39], [53, 11, 58]]
1.64s;1.34298%;981;[[2, 33, 6], [4, 45, 30], [7, 53, 11], [9, 25, 55, 31], [12, 39, 40], [15, 20, 37, 5, 29], [16, 1, 22, 28], [17, 3, 44, 32], [19, 59, 14, 35], [21, 36, 47, 48], [23, 56, 41, 42, 43], [26, 8, 46, 34], [27, 57, 13, 54, 52], [38, 10, 58], [50, 18, 24, 49, 51]]
1.58s;0.516529%;973;[[1, 43, 41, 42, 22], [2, 28, 30], [3, 24, 49, 56, 23], [4, 29, 45], [5, 37, 20, 15, 57], [6, 33, 16, 51], [7, 59, 14, 35], [8, 19, 54, 13, 27], [12, 40, 17], [21, 36, 47, 48], [25, 55, 18, 50, 44], [26], [31, 10, 38], [32, 9, 39], [34, 52, 46], [53, 11, 58]]
1.61s;1.03306%;978;[[1, 43, 41, 42, 22], [2, 28, 30], [4, 45, 29], [5, 37, 20, 15, 57], [6, 33, 16], [8, 54, 13, 27, 52], [12, 25, 55, 18, 50], [17, 3, 44, 32], [19, 59, 14, 35], [21, 36, 47, 48], [23, 56, 24, 49, 51], [26, 7, 46, 34], [31, 10, 38], [39, 9, 40], [53, 11, 58]]
1.65s;0.826446%;976;[[2, 28, 30], [4, 29, 45], [5, 37, 20, 15, 57], [6, 33, 1, 22], [8, 54, 13, 27, 52], [9, 32, 44], [12, 40, 17], [16, 49, 24, 3, 51], [19, 59, 14, 35], [21, 36, 47, 48], [23, 56, 41, 42, 43], [26, 7, 46, 34], [31, 10, 38], [39, 25, 55, 18, 50], [53, 11, 58]]
