elapsed;gap;fitness;solution
1.61s;0.0%;742;[[1, 23, 2, 8, 12, 31, 10], [3, 22, 24, 6, 34, 39, 42, 26], [4, 35, 41], [7, 38, 36, 15, 16, 17, 9], [11, 13, 30, 29, 32, 25, 27, 40], [33, 20, 21, 5, 18, 19, 14, 28, 37]]
0.70s;0.0%;742;[[1, 23, 2, 8, 12, 31, 10], [3, 22, 24, 6, 34, 39, 42, 26], [4, 35, 41], [7, 38, 36, 15, 16, 17, 9], [11, 13, 30, 29, 32, 25, 27, 40], [33, 20, 21, 5, 18, 19, 14, 28, 37]]
0.58s;0.0%;742;[[1, 23, 2, 8, 12, 31, 10], [3, 22, 24, 6, 42, 34, 39, 26], [4, 35, 41], [7, 38, 36, 15, 16, 17, 9], [11, 13, 30, 29, 32, 25, 27, 40], [33, 20, 21, 5, 18, 19, 14, 28, 37]]
1.03s;0.0%;742;[[1, 23, 2, 8, 12, 31, 10], [3, 22, 24, 6, 34, 39, 42, 26], [4, 35, 41], [7, 38, 36, 15, 16, 17, 9], [11, 13, 30, 29, 32, 25, 27, 40], [33, 20, 21, 5, 18, 19, 14, 28, 37]]
0.54s;0.0%;742;[[1, 23, 2, 8, 12, 31, 10], [3, 22, 24, 6, 34, 39, 42, 26], [4, 35, 41], [7, 38, 36, 15, 16, 17, 9], [11, 13, 30, 29, 32, 25, 27, 40], [33, 20, 21, 5, 18, 19, 14, 28, 37]]
0.53s;0.134771%;743;[[1, 23, 2, 8, 38, 15], [3, 22, 24, 6, 36, 12, 31, 10], [4, 35, 41], [9, 17, 7, 16, 34, 39, 42, 26], [11, 13, 30, 29, 32, 25, 27, 40], [33, 20, 21, 5, 18, 19, 14, 28, 37]]
0.60s;0.0%;742;[[1, 23, 2, 8, 12, 31, 10], [3, 22, 24, 6, 34, 39, 42, 26], [4, 35, 41], [7, 38, 36, 15, 16, 17, 9], [11, 13, 30, 29, 32, 25, 27, 40], [33, 20, 21, 5, 18, 19, 14, 28, 37]]
0.55s;0.0%;742;[[1, 23, 2, 8, 12, 31, 10], [3, 22, 24, 6, 42, 39, 34, 26], [4, 35, 41], [9, 7, 38, 36, 15, 16, 17], [11, 13, 30, 29, 32, 25, 27, 40], [33, 20, 21, 5, 18, 19, 14, 28, 37]]
0.67s;0.0%;742;[[1, 23, 2, 8, 12, 31, 10], [3, 22, 24, 6, 34, 39, 42, 26], [4, 35, 41], [7, 38, 36, 15, 16, 17, 9], [11, 13, 30, 29, 32, 25, 27, 40], [33, 20, 21, 5, 18, 19, 14, 28, 37]]
0.50s;0.0%;742;[[1, 23, 2, 8, 12, 31, 10], [3, 22, 24, 6, 39, 34, 42, 26], [4, 35, 41], [7, 38, 36, 15, 16, 17, 9], [11, 13, 30, 29, 32, 25, 27, 40], [33, 20, 21, 5, 18, 19, 14, 28, 37]]
0.47s;0.269542%;744;[[2, 1, 23, 8, 12, 31, 10], [3, 22, 24, 6, 34, 39, 42, 26], [4, 35, 41], [9, 7, 38, 36, 15, 16, 17], [11, 13, 30, 29, 32, 25, 27, 40], [33, 20, 21, 5, 18, 19, 14, 28, 37]]
0.51s;0.0%;742;[[1, 23, 2, 8, 12, 31, 10], [3, 22, 24, 6, 34, 39, 42, 26], [4, 35, 41], [9, 7, 38, 36, 15, 16, 17], [11, 13, 30, 29, 32, 25, 27, 40], [33, 20, 21, 5, 18, 19, 14, 28, 37]]
0.50s;0.0%;742;[[1, 23, 2, 8, 12, 31, 10], [3, 22, 24, 6, 34, 39, 42, 26], [4, 35, 41], [7, 38, 36, 15, 16, 17, 9], [11, 13, 30, 29, 32, 25, 27, 40], [33, 20, 21, 5, 18, 19, 14, 28, 37]]
0.49s;0.0%;742;[[1, 23, 2, 8, 12, 31, 10], [3, 22, 24, 6, 34, 39, 42, 26], [4, 35, 41], [7, 38, 36, 15, 16, 17, 9], [11, 13, 30, 29, 32, 25, 27, 40], [33, 20, 21, 5, 18, 19, 14, 28, 37]]
0.73s;0.0%;742;[[1, 23, 2, 8, 12, 31, 10], [3, 22, 24, 6, 34, 39, 42, 26], [4, 35, 41], [9, 7, 38, 36, 15, 16, 17], [11, 13, 30, 29, 32, 25, 27, 40], [33, 20, 21, 5, 18, 19, 14, 28, 37]]
0.50s;0.0%;742;[[1, 23, 2, 8, 12, 31, 10], [3, 22, 24, 6, 34, 39, 42, 26], [4, 35, 41], [7, 38, 36, 15, 16, 17, 9], [11, 13, 30, 29, 32, 25, 27, 40], [33, 20, 21, 5, 18, 19, 14, 28, 37]]
