elapsed;gap;fitness;solution
7.55s;1.46678%;1176;[[13, 35, 45, 44, 15, 3, 6, 51, 19], [14, 25, 47, 4, 60, 55, 65, 27], [16, 48, 1, 36, 56, 62], [18, 53, 2, 33, 49, 9, 30, 23], [24, 22, 12, 66, 58], [28, 7, 67, 21, 61, 64, 31], [29, 40, 38, 39, 8, 59, 20, 41, 68], [34, 57, 42, 11, 63, 46, 5, 54, 26, 43], [37, 17, 32, 10, 50, 52]]
10.04s;1.20794%;1173;[[7, 67, 21, 61, 64, 18, 31], [12, 68, 41, 20, 45, 35, 13, 66, 58], [19, 23, 22, 24], [26, 5, 46, 63, 11, 25, 42, 57, 28], [27, 65, 55, 60, 4, 47, 14, 34], [29, 40, 38, 59, 8, 39, 56], [43, 16, 50, 10, 32, 17, 37, 54], [44, 15, 3, 6, 51, 30, 9, 49, 33, 2, 53], [52, 48, 1, 36, 62]]
10.97s;1.03538%;1171;[[7, 67, 21, 61, 64, 2, 18, 31, 19], [23, 22, 12, 29, 24], [26, 32, 17, 10, 36, 1, 48, 16, 43], [27, 65, 55, 60, 4, 47, 34], [28, 14, 25, 63, 11, 42, 57], [40, 38, 39, 56, 62], [44, 15, 3, 6, 51, 30, 9, 49, 33, 53], [52, 50, 37, 5, 46, 54], [58, 66, 13, 35, 45, 20, 41, 59, 8, 68]]
5.47s;0.776531%;1168;[[16, 48, 1, 36, 56, 62], [18, 53, 2, 33, 49, 9, 30, 23], [19, 58, 22, 12, 24], [20, 45, 35, 13, 44, 15, 3, 6, 51], [26, 37, 32, 17, 10, 50, 52], [27, 65, 55, 60, 4, 47, 14, 34], [28, 7, 67, 21, 61, 64, 31], [29, 40, 38, 39, 8, 59, 41, 68, 66], [43, 54, 5, 46, 63, 11, 25, 42, 57]]
5.93s;1.46678%;1176;[[2, 33, 49, 64, 61, 21, 67, 7, 28], [16, 48, 1, 36, 62, 40, 38, 29], [19, 23, 30, 9, 53, 18, 31], [22, 12, 24], [26, 37, 32, 10, 17, 50, 52], [27, 65, 55, 60, 4, 47, 14, 34], [43, 54, 5, 46, 63, 11, 25, 42, 57], [51, 6, 3, 15, 44, 45, 35, 13, 66], [56, 39, 8, 59, 20, 41, 68, 58]]
12.09s;1.20794%;1173;[[7, 67, 21, 61, 64, 18, 31, 19], [23, 22, 12, 29, 24], [26, 32, 17, 10, 36, 1, 48, 16, 43], [27, 55, 60, 4, 47, 65, 34], [28, 14, 25, 63, 11, 42, 57], [40, 38, 39, 56, 62], [44, 15, 3, 51, 6, 30, 9, 49, 33, 2, 53], [52, 50, 37, 5, 46, 54], [58, 66, 13, 35, 45, 20, 41, 59, 8, 68]]
5.83s;1.20794%;1173;[[13, 35, 45, 44, 15, 3, 6, 51, 19], [16, 48, 1, 36, 56, 62], [18, 53, 2, 33, 49, 9, 30, 23], [24, 43, 22, 12, 66, 58], [26, 37, 32, 17, 10, 50, 52], [27, 65, 55, 60, 4, 47, 34], [28, 7, 67, 21, 61, 64, 31], [29, 40, 38, 39, 8, 59, 20, 41, 68], [54, 5, 46, 63, 11, 25, 14, 42, 57]]
11.66s;0.862813%;1169;[[2, 33, 49, 9, 30, 6, 51, 3, 15, 44, 66, 58], [12, 38, 8, 39, 40, 29, 24], [13, 35, 45, 20, 41, 59, 68, 22], [16, 48, 1, 36, 56, 62], [19, 23, 53, 18, 31], [26, 37, 10, 17, 32, 50, 52], [27, 65, 55, 60, 4, 47, 14, 34], [28, 7, 67, 21, 61, 64], [43, 54, 5, 46, 63, 11, 25, 42, 57]]
9.53s;1.46678%;1176;[[7, 67, 21, 61, 64, 2, 18, 31], [16, 48, 1, 36, 10, 17, 32, 37], [19, 23, 66, 29, 12, 22], [24, 43, 52, 26, 54, 28], [27, 65, 55, 60, 4, 47, 14, 34], [40, 38, 39, 56, 62], [44, 15, 3, 51, 6, 30, 9, 49, 33, 53], [50, 5, 46, 63, 11, 25, 42, 57], [58, 13, 35, 45, 20, 41, 59, 8, 68]]
5.56s;1.81191%;1180;[[2, 33, 49, 9, 30, 6, 51, 3, 15, 44, 19], [7, 67, 64, 61, 21, 34, 28], [14, 25, 47, 4, 60, 55, 65, 27], [16, 48, 1, 36, 56, 62], [22, 12, 68, 38, 40, 29, 43], [24, 58, 23, 53, 18, 31], [26, 37, 17, 32, 10, 50, 52], [39, 8, 59, 41, 20, 45, 35, 13, 66], [54, 5, 46, 63, 11, 42, 57]]
5.49s;1.46678%;1176;[[7, 67, 21, 61, 64, 31], [13, 35, 45, 44, 15, 3, 51, 6, 30], [16, 48, 1, 36, 10, 17, 32, 37], [18, 53, 2, 33, 49, 9, 23, 19], [22, 12, 29, 40, 38, 68, 66, 58], [24, 43, 52, 50, 5, 26], [27, 65, 55, 60, 4, 47, 34], [28, 57, 42, 14, 25, 11, 63, 46, 54], [41, 20, 59, 8, 39, 56, 62]]
6.06s;1.20794%;1173;[[2, 33, 49, 9, 30, 6, 51, 3, 15, 44], [7, 67, 64, 61, 21, 34, 28], [14, 25, 47, 4, 60, 55, 65, 27], [16, 48, 1, 36, 10, 32, 17, 37], [19, 23, 53, 18, 31], [24, 22, 12, 29, 52, 26, 54], [40, 38, 39, 56, 62], [43, 50, 5, 46, 63, 11, 42, 57], [58, 66, 13, 35, 45, 20, 41, 59, 8, 68]]
8.18s;1.12166%;1172;[[2, 33, 49, 9, 30, 6, 51, 3, 15, 44], [7, 67, 64, 61, 21, 65, 34], [19, 23, 53, 18, 31], [24, 22, 12, 52, 43], [26, 16, 48, 1, 36, 10, 17, 32, 54], [27, 55, 60, 4, 47, 25, 14, 28], [29, 40, 38, 59, 41, 20, 45, 35, 13, 66, 58], [50, 37, 5, 46, 63, 11, 42, 57], [62, 56, 39, 8, 68]]
14.16s;1.20794%;1173;[[7, 27, 65, 55, 60, 4, 47, 34], [19, 23, 66, 12, 22], [24, 29, 40, 39, 56, 62], [26, 32, 17, 10, 36, 1, 48, 43], [28, 14, 25, 63, 11, 42, 57], [31, 18, 53, 2, 64, 61, 21, 67], [33, 49, 9, 30, 6, 51, 3, 15, 44, 13, 58], [38, 8, 59, 41, 20, 45, 35, 68], [52, 16, 50, 37, 5, 46, 54]]
5.29s;1.29422%;1174;[[7, 27, 65, 55, 60, 4, 47, 34], [12, 68, 41, 35, 45, 20, 59, 8, 40], [19, 23, 66, 22, 24], [26, 37, 32, 17, 10, 36, 1, 48], [28, 14, 25, 63, 11, 42, 57], [29, 38, 39, 56, 62], [31, 18, 53, 2, 64, 61, 21, 67], [33, 49, 9, 30, 51, 6, 3, 15, 44, 13, 58], [43, 52, 16, 50, 5, 46, 54]]
13.23s;1.29422%;1174;[[2, 33, 49, 64, 61, 21, 67, 7], [16, 48, 1, 36, 10, 32, 17, 37], [19, 23, 12, 22], [24, 43, 52, 50, 54], [26, 5, 46, 63, 11, 25, 42, 57, 28], [27, 65, 55, 60, 4, 47, 14, 34], [29, 40, 38, 59, 41, 20, 45, 35, 13, 66, 58], [31, 18, 53, 9, 30, 6, 51, 3, 15, 44], [62, 56, 39, 8, 68]]
8.19s;1.46678%;1176;[[7, 27, 65, 55, 60, 4, 47, 14, 34], [19, 23, 66, 12, 22], [24, 29, 40, 39, 56, 62], [26, 5, 46, 63, 11, 25, 42, 57, 28], [31, 18, 53, 2, 64, 61, 21, 67], [33, 49, 9, 30, 6, 51, 3, 15, 44, 13, 58], [38, 8, 59, 41, 20, 45, 35, 68], [43, 52, 16, 50], [48, 1, 36, 10, 32, 17, 37, 54]]
10.40s;1.29422%;1174;[[7, 67, 21, 61, 64, 2, 18, 31], [19, 23, 12, 22], [24, 43, 52, 16, 50, 37, 26], [27, 65, 55, 60, 4, 47, 34], [28, 57, 42, 14, 25, 11, 63, 46], [29, 40, 38, 59, 41, 20, 45, 35, 13, 66, 58], [44, 15, 3, 51, 6, 30, 9, 49, 33, 53], [48, 1, 36, 10, 17, 32, 5, 54], [62, 56, 39, 8, 68]]
6.62s;1.3805%;1175;[[7, 67, 21, 61, 64], [12, 29, 62, 16, 50, 52], [19, 51, 3, 15, 6, 30, 9, 49, 33, 2, 53, 18, 31], [23, 66, 58, 22, 24], [26, 48, 1, 36, 10, 17, 32, 37, 54], [27, 65, 55, 60, 4, 47, 14, 34], [28, 42, 25, 11, 63, 46, 5, 57], [40, 38, 8, 39, 56, 43], [44, 13, 35, 45, 20, 41, 59, 68]]
7.90s;1.3805%;1175;[[7, 67, 21, 61, 64, 2, 33, 49, 53], [12, 29, 40, 39, 56, 62], [14, 47, 4, 60, 55, 65, 27], [19, 23, 66, 22, 24], [26, 32, 17, 10, 36, 1, 48, 16, 43], [28, 34, 25, 63, 11, 42, 57], [31, 18, 9, 30, 6, 51, 3, 15, 44, 13, 58], [38, 8, 59, 20, 45, 35, 41, 68], [52, 50, 37, 5, 46, 54]]
10.75s;1.3805%;1175;[[7, 67, 21, 61, 64, 18, 31], [16, 48, 1, 36, 10, 17, 32, 37], [19, 23, 58, 12, 22], [24, 43, 50, 52, 28], [26, 54, 5, 46, 63, 11, 25, 42, 57], [27, 65, 55, 60, 4, 47, 14, 34], [29, 68, 8, 59, 41, 20, 45, 35, 13, 66], [40, 38, 39, 56, 62], [44, 15, 3, 51, 6, 30, 9, 49, 33, 2, 53]]
11.11s;0.862813%;1169;[[7, 27, 65, 55, 60, 4, 47, 14, 34], [16, 48, 1, 36, 10, 32, 17, 37], [19, 23, 66, 12, 22], [24, 43, 52, 28], [26, 50, 62, 56, 39, 40, 29], [31, 18, 53, 2, 64, 61, 21, 67], [33, 49, 9, 30, 51, 6, 3, 15, 44, 13, 58], [38, 8, 59, 41, 20, 45, 35, 68], [54, 5, 46, 63, 11, 25, 42, 57]]
7.28s;1.29422%;1174;[[7, 67, 21, 61, 64, 2, 18, 31, 19], [23, 22, 12, 29, 24], [26, 32, 17, 10, 36, 1, 48, 43], [27, 65, 55, 60, 4, 47, 14, 34], [28, 42, 25, 63, 11, 57], [40, 38, 39, 56, 62], [44, 15, 3, 51, 6, 30, 9, 49, 33, 53], [52, 16, 50, 37, 5, 46, 54], [58, 66, 13, 35, 45, 20, 41, 59, 8, 68]]
7.24s;1.81191%;1180;[[7, 67, 21, 61, 64, 18, 31], [16, 48, 1, 36, 10, 17, 32, 37], [19, 23, 58, 66, 12, 22], [24, 43, 52, 50, 5, 26], [27, 65, 55, 60, 4, 47, 34], [28, 57, 42, 14, 25, 11, 63, 46, 54], [29, 40, 8, 59, 41, 20, 45, 35, 13, 68], [38, 39, 56, 62], [44, 15, 3, 51, 6, 30, 9, 49, 33, 2, 53]]
