elapsed;gap;fitness;solution
10.40s;1.0118%;599;[[4, 30, 74, 28, 21, 61, 22, 64, 42, 43, 41, 56, 23, 1, 73, 62, 2, 68, 75], [6, 51, 33, 63, 16, 49, 24, 18, 50, 25, 55, 31, 39, 9, 32, 44, 3, 17], [26, 12, 40, 72, 58, 10, 38, 65, 66, 11, 59, 14, 53, 7, 67], [34, 52, 27, 45, 29, 48, 47, 36, 69, 71, 60, 70, 20, 37, 5, 15, 57, 13, 54, 19, 35, 8, 46]]
10.37s;1.0118%;599;[[4, 30, 74, 28, 21, 61, 22, 64, 42, 41, 43, 1, 33, 73, 62, 2, 68, 75], [6, 51, 16, 63, 23, 56, 49, 24, 18, 50, 55, 25, 9, 32, 44, 3, 40, 12, 17], [26, 58, 72, 39, 31, 10, 38, 65, 66, 11, 59, 14, 53, 35, 7, 67], [34, 52, 27, 45, 29, 48, 47, 36, 69, 71, 60, 70, 20, 37, 5, 15, 57, 13, 54, 19, 8, 46]]
7.58s;1.51771%;602;[[6, 33, 16, 63, 23, 56, 49, 24, 18, 50, 25, 55, 31, 39, 9, 32, 44, 3, 51], [17, 40, 12, 72, 58, 10, 38, 65, 11, 66, 59, 14, 53, 35, 7, 26], [34, 52, 27, 45, 29, 48, 47, 21, 28, 62, 22, 64, 42, 41, 43, 1, 73, 2, 68], [67, 46, 8, 19, 54, 13, 57, 15, 5, 37, 20, 70, 60, 71, 36, 69, 61, 74, 30, 4, 75]]
6.26s;1.34907%;601;[[4, 30, 74, 21, 61, 28, 62, 22, 64, 42, 41, 43, 1, 73, 33, 2, 68, 75], [6, 51, 16, 63, 23, 56, 49, 24, 18, 55, 25, 50, 9, 32, 44, 3, 40, 12, 17], [26, 58, 72, 39, 31, 10, 38, 65, 11, 66, 59, 14, 53, 7, 67], [34, 52, 27, 45, 29, 48, 47, 36, 69, 71, 60, 70, 20, 37, 5, 15, 57, 13, 54, 19, 35, 8, 46]]
6.54s;2.02361%;605;[[4, 52, 27, 13, 57, 15, 37, 20, 70, 60, 71, 36, 69, 61, 21, 47, 48, 5, 29, 45, 30], [6, 33, 16, 63, 23, 56, 41, 43, 42, 64, 22, 1, 73, 62, 28, 74, 2, 68, 75], [17, 12, 40, 32, 9, 39, 72, 58, 10, 31, 55, 25, 50, 18, 24, 49, 44, 3, 51], [26, 7, 35, 53, 11, 38, 65, 66, 59, 14, 19, 54, 8, 46, 34, 67]]
6.95s;1.51771%;602;[[4, 45, 29, 48, 47, 21, 61, 69, 36, 71, 60, 70, 20, 37, 5, 15, 57, 13, 27, 52, 34], [17, 12, 40, 9, 39, 72, 58, 10, 31, 25, 55, 18, 50, 32, 44, 3, 51, 6, 75], [26, 7, 35, 53, 38, 65, 66, 11, 59, 14, 19, 54, 8, 46, 67], [30, 74, 28, 22, 64, 42, 43, 41, 56, 23, 24, 49, 16, 63, 33, 1, 73, 62, 2, 68]]
10.29s;0.505902%;596;[[4, 30, 48, 21, 61, 22, 64, 42, 43, 41, 56, 23, 1, 73, 62, 28, 74, 2, 68], [17, 40, 12, 72, 58, 10, 38, 65, 11, 66, 59, 14, 53, 35, 7, 26], [34, 52, 27, 45, 29, 5, 47, 36, 69, 71, 60, 70, 20, 37, 15, 57, 13, 54, 19, 8, 46, 67], [51, 3, 44, 32, 9, 39, 31, 55, 25, 50, 18, 24, 49, 16, 63, 33, 6, 75]]
8.17s;1.51771%;602;[[6, 33, 16, 63, 23, 56, 49, 24, 18, 50, 25, 55, 31, 39, 9, 32, 44, 3, 51], [17, 40, 12, 72, 58, 10, 38, 65, 11, 66, 59, 14, 53, 35, 7, 26], [46, 8, 19, 54, 13, 57, 15, 5, 37, 20, 70, 60, 71, 36, 69, 61, 22, 64, 42, 41, 43, 1, 73, 68], [67, 34, 52, 27, 45, 29, 48, 47, 21, 74, 28, 62, 2, 30, 4, 75]]
7.90s;1.68634%;603;[[4, 15, 57, 13, 54, 19, 14, 59, 66, 65, 38, 11, 53, 7, 35, 8, 46], [6, 33, 1, 73, 62, 28, 74, 21, 61, 22, 64, 42, 43, 41, 56, 23, 63, 16, 51], [17, 40, 32, 44, 3, 49, 24, 18, 50, 25, 55, 31, 10, 58, 72, 39, 9, 12, 26], [67, 34, 52, 27, 45, 29, 5, 37, 20, 70, 60, 71, 69, 36, 47, 48, 30, 2, 68, 75]]
12.10s;0.168634%;594;[[4, 30, 48, 21, 61, 22, 64, 42, 41, 43, 1, 73, 62, 28, 74, 2, 68, 75], [6, 33, 16, 63, 23, 56, 49, 24, 18, 50, 25, 55, 31, 39, 9, 32, 44, 3, 51], [17, 40, 12, 72, 58, 10, 38, 65, 66, 11, 59, 14, 53, 35, 7, 26], [46, 8, 19, 54, 13, 57, 15, 37, 20, 70, 60, 71, 69, 36, 47, 5, 29, 45, 27, 52, 34, 67]]
8.24s;1.68634%;603;[[6, 33, 63, 23, 56, 49, 24, 18, 50, 25, 55, 31, 39, 9, 32, 44, 3, 16, 51], [17, 40, 12, 72, 58, 10, 38, 65, 66, 59, 14, 11, 53, 7, 26], [34, 52, 27, 45, 29, 48, 47, 36, 69, 71, 60, 70, 20, 37, 5, 15, 57, 13, 54, 19, 35, 8, 46], [67, 4, 30, 74, 28, 21, 61, 22, 64, 42, 41, 43, 1, 73, 62, 2, 68, 75]]
6.31s;1.85497%;604;[[6, 33, 73, 1, 62, 28, 74, 21, 61, 22, 64, 42, 43, 41, 56, 23, 63, 16, 51], [17, 40, 32, 44, 3, 49, 24, 18, 50, 25, 55, 31, 10, 58, 72, 39, 9, 12, 26], [34, 52, 27, 13, 54, 19, 14, 59, 66, 11, 65, 38, 53, 7, 35, 8, 46], [67, 4, 45, 29, 57, 15, 5, 37, 20, 70, 60, 71, 69, 36, 47, 48, 30, 2, 68, 75]]
10.54s;0.84317%;598;[[4, 30, 48, 47, 21, 61, 22, 64, 42, 41, 43, 1, 73, 62, 28, 74, 2, 75], [17, 40, 12, 72, 58, 10, 38, 65, 11, 66, 59, 14, 53, 35, 7, 26], [46, 8, 19, 54, 13, 57, 15, 20, 70, 60, 71, 69, 36, 37, 5, 29, 45, 27, 52, 34, 67], [51, 16, 3, 44, 32, 9, 39, 31, 55, 25, 50, 18, 24, 49, 56, 23, 63, 33, 6, 68]]
6.16s;1.68634%;603;[[4, 15, 57, 13, 54, 19, 14, 59, 66, 65, 38, 11, 53, 35, 7, 8, 46], [6, 33, 1, 73, 62, 28, 74, 21, 61, 22, 64, 42, 43, 41, 56, 23, 63, 16, 51], [17, 40, 32, 44, 3, 49, 24, 18, 50, 25, 55, 31, 10, 58, 72, 39, 9, 12, 26], [67, 34, 52, 27, 45, 29, 5, 37, 20, 70, 60, 71, 69, 36, 47, 48, 30, 2, 68, 75]]
10.98s;1.18044%;600;[[4, 30, 74, 21, 61, 28, 62, 22, 64, 42, 41, 43, 1, 73, 33, 2, 68, 75], [6, 51, 16, 63, 23, 56, 49, 24, 3, 44, 32, 50, 18, 55, 25, 9, 40, 12, 17], [26, 58, 72, 39, 31, 10, 38, 65, 11, 66, 59, 14, 53, 7, 67], [34, 52, 27, 45, 29, 48, 47, 36, 69, 71, 60, 70, 20, 37, 5, 15, 57, 13, 54, 19, 35, 8, 46]]
7.58s;0.674536%;597;[[4, 30, 48, 21, 61, 22, 64, 42, 41, 43, 1, 73, 62, 28, 74, 2, 68, 75], [6, 33, 63, 23, 56, 49, 24, 18, 50, 25, 55, 31, 9, 32, 44, 3, 16, 51, 17], [12, 40, 39, 72, 58, 10, 38, 65, 11, 66, 59, 14, 53, 35, 7, 26], [34, 52, 27, 45, 29, 5, 47, 36, 69, 71, 60, 70, 20, 37, 15, 57, 13, 54, 19, 8, 46, 67]]
11.79s;1.34907%;601;[[4, 30, 74, 48, 47, 21, 61, 28, 22, 64, 42, 41, 43, 1, 73, 62, 2, 75], [17, 40, 12, 72, 58, 10, 38, 65, 66, 11, 59, 14, 53, 35, 7, 26], [46, 8, 19, 54, 13, 57, 15, 37, 20, 70, 60, 71, 69, 36, 5, 29, 45, 27, 52, 34, 67], [51, 16, 3, 44, 32, 9, 39, 31, 55, 25, 50, 18, 24, 49, 56, 23, 63, 33, 6, 68]]
7.36s;1.34907%;601;[[6, 33, 73, 1, 62, 28, 74, 21, 61, 22, 64, 42, 43, 41, 56, 23, 63, 16, 51], [17, 40, 32, 44, 3, 49, 24, 18, 50, 25, 55, 31, 10, 58, 72, 39, 9, 12, 26], [34, 52, 27, 13, 54, 19, 14, 59, 66, 65, 38, 11, 53, 35, 7, 8, 46], [67, 4, 45, 29, 5, 15, 57, 37, 20, 70, 60, 71, 69, 36, 47, 48, 30, 2, 68, 75]]
6.85s;0.337268%;595;[[4, 52, 27, 45, 29, 48, 47, 36, 69, 71, 60, 70, 20, 37, 5, 15, 57, 13, 54, 19, 7, 26], [6, 33, 73, 1, 43, 41, 42, 64, 22, 62, 28, 61, 21, 74, 30, 2, 68, 75], [12, 72, 58, 10, 38, 65, 66, 11, 59, 14, 53, 35, 8, 46, 34, 67], [17, 40, 3, 44, 32, 9, 39, 31, 55, 25, 50, 18, 24, 49, 56, 23, 63, 16, 51]]
8.45s;0.168634%;594;[[4, 45, 29, 48, 47, 36, 69, 71, 60, 70, 20, 37, 5, 15, 57, 54, 13, 27, 52, 34, 67], [6, 33, 73, 1, 43, 41, 42, 64, 22, 62, 28, 61, 21, 74, 30, 2, 68, 75], [17, 40, 3, 44, 32, 9, 39, 31, 55, 25, 50, 18, 24, 49, 56, 23, 63, 16, 51], [26, 12, 72, 58, 10, 38, 65, 11, 66, 59, 14, 53, 7, 35, 19, 8, 46]]
7.79s;0.84317%;598;[[4, 52, 27, 45, 29, 48, 47, 36, 69, 71, 60, 70, 20, 37, 5, 15, 57, 13, 54, 19, 8, 26], [6, 33, 73, 1, 43, 41, 42, 64, 22, 62, 28, 61, 21, 74, 30, 2, 68, 75], [12, 72, 58, 10, 38, 65, 66, 11, 59, 14, 53, 35, 7, 46, 34, 67], [17, 40, 3, 44, 32, 9, 39, 31, 55, 25, 50, 18, 24, 49, 56, 23, 63, 16, 51]]
6.62s;1.18044%;600;[[4, 30, 74, 28, 21, 61, 22, 64, 42, 41, 43, 1, 33, 73, 62, 2, 68, 75], [6, 51, 16, 63, 23, 56, 49, 24, 3, 44, 32, 50, 18, 55, 25, 9, 39, 40, 17], [26, 12, 58, 72, 31, 10, 38, 65, 11, 66, 59, 14, 53, 35, 7, 67], [34, 52, 27, 45, 29, 5, 48, 47, 36, 69, 71, 60, 70, 20, 37, 15, 57, 13, 54, 19, 8, 46]]
10.41s;0.674536%;597;[[4, 30, 48, 74, 21, 61, 22, 64, 42, 41, 43, 1, 73, 62, 28, 2, 68, 75], [6, 33, 63, 23, 56, 49, 24, 18, 50, 25, 55, 31, 39, 9, 32, 44, 3, 16, 51], [17, 40, 12, 72, 58, 10, 38, 65, 66, 11, 59, 14, 53, 35, 7, 26], [46, 8, 19, 54, 13, 57, 15, 37, 20, 70, 60, 71, 69, 36, 47, 5, 29, 45, 27, 52, 34, 67]]
9.30s;1.68634%;603;[[4, 52, 27, 45, 29, 5, 47, 36, 69, 71, 60, 70, 20, 37, 15, 57, 13, 54, 19, 8, 46, 34], [6, 51, 16, 63, 23, 56, 49, 24, 18, 50, 55, 25, 39, 9, 32, 44, 3, 40, 17], [26, 12, 58, 72, 31, 10, 38, 65, 11, 66, 59, 14, 53, 35, 7, 67], [68, 2, 74, 28, 62, 73, 33, 1, 43, 41, 42, 64, 22, 61, 21, 48, 30, 75]]
10.04s;0.84317%;598;[[4, 45, 29, 48, 21, 47, 36, 69, 71, 60, 70, 20, 37, 5, 15, 57, 13, 54, 19, 8, 46], [6, 33, 63, 23, 56, 49, 24, 18, 50, 25, 55, 31, 72, 39, 9, 32, 44, 3, 16, 51], [17, 40, 12, 58, 10, 38, 65, 66, 11, 59, 14, 53, 35, 7, 26], [67, 34, 52, 27, 30, 74, 28, 61, 22, 64, 42, 41, 43, 1, 73, 62, 2, 68, 75]]
7.22s;0.84317%;598;[[4, 30, 48, 21, 61, 22, 64, 42, 41, 43, 1, 33, 73, 62, 28, 74, 2, 68], [17, 40, 12, 72, 58, 10, 38, 65, 66, 11, 59, 14, 53, 35, 7, 26], [34, 52, 27, 45, 29, 5, 47, 36, 69, 71, 60, 70, 20, 37, 15, 57, 13, 54, 19, 8, 46, 67], [51, 3, 44, 32, 9, 39, 31, 55, 25, 50, 18, 24, 49, 56, 23, 63, 16, 6, 75]]
9.19s;0.84317%;598;[[4, 30, 48, 21, 61, 22, 64, 42, 41, 43, 1, 73, 62, 28, 74, 2, 68, 75], [6, 33, 16, 63, 23, 56, 49, 24, 18, 50, 25, 55, 31, 72, 39, 9, 32, 44, 3, 51], [17, 40, 12, 58, 10, 38, 65, 11, 66, 59, 14, 53, 35, 7, 26], [34, 52, 27, 45, 29, 47, 36, 69, 71, 60, 70, 20, 37, 5, 15, 57, 13, 54, 19, 8, 46, 67]]
9.68s;1.51771%;602;[[4, 30, 48, 47, 21, 61, 22, 64, 42, 41, 43, 1, 73, 62, 28, 74, 2, 68], [6, 33, 63, 23, 56, 49, 24, 18, 50, 25, 55, 31, 72, 39, 9, 32, 44, 3, 16, 51], [17, 40, 12, 58, 10, 38, 65, 66, 11, 59, 14, 53, 7, 26], [34, 52, 27, 45, 29, 5, 37, 36, 69, 71, 60, 70, 20, 15, 57, 13, 54, 19, 35, 8, 46, 67], [75]]
7.72s;1.51771%;602;[[4, 52, 27, 45, 29, 5, 47, 36, 69, 71, 60, 70, 20, 37, 15, 57, 13, 54, 19, 8, 46, 34], [6, 51, 33, 63, 16, 49, 24, 18, 50, 55, 25, 9, 32, 44, 3, 40, 12, 17], [26, 58, 72, 39, 31, 10, 38, 65, 11, 66, 59, 14, 53, 35, 7, 67], [30, 48, 21, 61, 22, 64, 42, 41, 56, 23, 43, 1, 73, 62, 28, 74, 2, 68, 75]]
8.94s;1.51771%;602;[[4, 45, 29, 48, 47, 21, 61, 69, 36, 71, 60, 70, 20, 37, 5, 15, 57, 13, 27, 52, 34], [6, 16, 49, 24, 3, 44, 32, 50, 18, 55, 25, 31, 10, 58, 72, 39, 9, 40, 12], [17, 51, 33, 73, 1, 63, 23, 56, 41, 43, 42, 64, 22, 62, 28, 74, 30, 2, 68, 75], [26, 7, 35, 53, 38, 65, 66, 11, 59, 14, 19, 54, 8, 46, 67]]

