elapsed;gap;fitness;solution
3.00s;0.269906%;743;[[2, 29, 21, 34, 50], [5, 37, 44, 17, 12], [8, 26, 31, 28, 1, 32, 46], [11, 16, 30, 9, 38], [13, 41, 40, 19, 42], [15, 45, 33, 39, 10, 49], [18, 4, 47], [20, 35, 36, 3, 22], [24, 43, 7, 23, 48], [25, 14, 6, 27]]
1.45s;0.809717%;747;[[1, 28, 31, 26, 8, 27], [4, 17, 44, 45, 33, 15, 37], [5, 49, 9, 50, 38, 46], [6, 14, 25], [10, 39, 30, 34, 21, 29], [11, 16, 2, 32], [12], [13, 41, 19, 40, 42], [18, 47], [20, 35, 36, 3, 22], [24, 43, 7, 23, 48]]
1.34s;0.809717%;747;[[1, 28, 31, 26, 8, 27], [6, 14, 25], [10, 39, 30, 34, 21, 29], [11, 16, 2, 32], [12], [13, 41, 40, 19, 42], [17, 44, 45, 33, 15, 37], [18, 4, 47], [20, 35, 36, 3, 22], [24, 43, 7, 23, 48], [38, 50, 9, 49, 5, 46]]
1.10s;1.07962%;749;[[1, 28, 31, 26, 8, 27], [2, 29, 21, 34, 50], [5, 49, 30, 39, 10], [6, 14, 25], [12], [13, 41, 40, 19, 42], [17, 44, 45, 33, 15, 37], [18, 4, 47], [20, 35, 36, 3, 22], [24, 43, 7, 23, 48], [32, 11, 16, 9, 38, 46]]
1.00s;0.809717%;747;[[1, 28, 31, 26, 8, 27], [5, 49, 9, 50, 38, 46], [6, 14, 25], [10, 39, 30, 34, 21, 29], [11, 16, 2, 32], [12], [13, 41, 40, 19, 42], [17, 44, 45, 33, 15, 37], [18, 4, 47], [20, 35, 36, 3, 22], [24, 43, 7, 23, 48]]
1.03s;0.944669%;748;[[1, 28, 31, 26, 8, 48], [4, 41, 40, 19, 42, 17, 37], [5, 49, 30, 9, 46], [6, 23, 7, 43, 24], [10, 39, 33, 45, 15, 44], [11, 2, 32, 27], [12], [13, 25, 14], [16, 29, 21, 34, 50, 38], [18, 47], [20, 35, 36, 3, 22]]
1.30s;0.539811%;745;[[1, 22, 28, 31, 26, 8], [2, 29, 21, 34, 50], [3, 36, 35, 20, 32], [11, 16, 30, 9, 38], [13, 41, 19, 40, 42], [15, 45, 33, 39, 10, 49], [18, 4, 17, 44, 37], [24, 43, 7, 23, 48], [25, 14, 6, 27], [46, 5, 12, 47]]
1.48s;0.539811%;745;[[2, 29, 21, 34, 50], [3, 36, 35, 20, 32], [5, 37, 44, 17, 12], [6, 24, 25, 14], [8, 26, 31, 28, 22, 1, 46], [11, 16, 30, 9, 38], [13, 41, 19, 40, 42], [15, 45, 33, 39, 10, 49], [18, 4, 47], [23, 43, 7, 48, 27]]
0.98s;1.07962%;749;[[1, 28, 31, 26, 8, 48], [6, 24, 43, 7, 23], [9, 30, 49, 5, 46], [10, 39, 33, 45, 15, 37], [11, 2, 32, 27], [12], [13, 25, 14], [16, 29, 21, 34, 50, 38], [17, 44, 42, 19, 40, 41], [18, 4, 47], [20, 35, 36, 3, 22]]
1.21s;0.809717%;747;[[1, 28, 31, 26, 8, 27], [5, 49, 9, 50, 38, 46], [6, 14, 25], [10, 39, 30, 34, 21, 29], [11, 16, 2, 32], [12], [13, 41, 19, 40, 42], [17, 44, 45, 33, 15, 37], [18, 4, 47], [20, 35, 36, 3, 22], [24, 43, 7, 23, 48]]
