elapsed;gap;fitness;solution
2.21s;1.28535%;1182;[[6, 27, 2, 14, 32, 16], [11, 9, 33, 21, 38, 10, 15, 35], [12, 37, 48, 40, 31, 8, 19], [13, 22, 3, 53, 44], [18, 50, 39, 7, 5, 28, 4, 43], [23, 20, 49, 36, 1, 45, 26, 17, 29], [30, 25, 47, 51, 24, 42, 46, 41, 34, 52]]
3.21s;0.771208%;1176;[[11, 44, 9, 33, 21, 45, 26, 20, 23], [12, 37, 48, 40, 31, 8, 19], [13, 22, 3, 53, 38], [16, 6, 27, 2, 14, 32], [18, 5, 50, 39, 7, 28, 4, 43], [29, 49, 36, 1, 17, 10, 15, 35], [30, 25, 47, 51, 24, 42, 46, 41, 34, 52]]
2.90s;0.599829%;1174;[[4, 23, 20, 49, 39, 50, 7, 28], [11, 19, 8, 31, 40, 48, 37, 32], [13, 22, 3, 53, 44], [14, 2, 12, 27, 6, 16], [18, 5, 36, 1, 17, 10, 15, 35, 43], [29, 26, 45, 21, 33, 9, 38], [30, 25, 47, 51, 24, 42, 46, 41, 34, 52]]
1.05s;1.28535%;1182;[[4, 28, 7, 49, 39, 50, 5, 18], [11, 19, 8, 31, 40, 48, 37, 32], [13, 53, 22, 3, 44], [14, 2, 12, 27, 6, 16], [17, 26, 21, 33, 9, 38], [23, 20, 29, 36, 1, 45, 10, 15, 35, 43], [30, 25, 47, 51, 24, 42, 46, 41, 34, 52]]
1.15s;0.599829%;1174;[[4, 28, 49, 39, 50, 7, 5, 18], [11, 19, 8, 31, 40, 48, 37, 32], [13, 22, 3, 53, 44], [14, 2, 12, 27, 6, 16], [23, 20, 36, 1, 17, 10, 15, 43], [29, 26, 45, 21, 33, 9, 38, 35], [30, 25, 47, 51, 24, 42, 46, 41, 34, 52]]
1.94s;0.685518%;1175;[[4, 28, 49, 39, 50, 7, 5, 18], [13, 11, 19, 8, 31, 40, 48, 37, 32], [14, 2, 12, 27, 6, 16], [17, 26, 21, 33, 9, 38], [23, 20, 29, 36, 1, 10, 15, 35, 43], [30, 25, 47, 51, 24, 42, 46, 41, 34, 52], [45, 44, 3, 22, 53]]
1.81s;1.37104%;1183;[[4, 28, 18, 5, 7, 50, 39, 49, 20, 23], [11, 19, 8, 31, 40, 48, 37, 32], [13, 22, 3, 53, 44], [14, 2, 12, 27, 6, 16], [29, 36, 1, 45, 26, 17, 43], [30, 25, 47, 51, 24, 42, 46, 41, 34, 52], [35, 15, 10, 21, 33, 9, 38]]
2.41s;0.856898%;1177;[[11, 38, 9, 33, 21, 36, 49, 20, 23], [12, 37, 48, 40, 31, 8, 19], [13, 22, 3, 53, 44], [16, 6, 27, 2, 14, 32], [18, 5, 50, 39, 7, 28, 4, 43], [29, 1, 45, 26, 17, 10, 15, 35], [30, 25, 47, 51, 24, 42, 46, 41, 34, 52]]
1.44s;1.45673%;1184;[[4, 28, 49, 39, 50, 7, 5, 18], [6, 22, 3, 53], [13, 11, 19, 8, 31, 40, 48, 37, 32], [14, 2, 12, 27, 16, 43], [20, 36, 21, 33, 9, 44, 38], [23, 29, 1, 45, 26, 17, 10, 15, 35], [30, 25, 47, 51, 24, 42, 46, 41, 34, 52]]
1.45s;0.17138%;1169;[[11, 19, 8, 31, 40, 48, 37, 32], [13, 22, 3, 53, 44], [14, 2, 12, 27, 6, 16], [18, 50, 39, 7, 5, 28, 4, 43], [23, 20, 49, 36, 1, 17, 10, 15, 35], [29, 26, 45, 21, 33, 9, 38], [30, 25, 47, 51, 24, 42, 46, 41, 34, 52]]
2.07s;1.02828%;1179;[[11, 22, 3, 53, 38], [12, 37, 48, 40, 31, 8, 19], [13, 44, 9, 33, 21, 10, 15, 35], [16, 6, 27, 2, 14, 32], [18, 5, 50, 39, 7, 28, 4, 43], [23, 20, 49, 36, 1, 45, 26, 17, 29], [30, 25, 47, 51, 24, 42, 46, 41, 34, 52]]
1.28s;1.54242%;1185;[[1, 45, 21, 33, 9, 44], [4, 28, 49, 39, 50, 7, 5, 18], [11, 22, 3, 53, 38], [13, 19, 8, 31, 40, 48, 37, 32], [14, 2, 12, 27, 6, 16], [23, 20, 29, 36, 26, 17, 10, 15, 35, 43], [30, 25, 47, 51, 24, 42, 46, 41, 34, 52]]
1.16s;1.19966%;1181;[[11, 19, 8, 31, 40, 48, 37, 32], [13, 22, 3, 53, 10, 15, 35], [14, 2, 12, 27, 6, 16], [18, 5, 50, 39, 7, 28, 4, 43], [23, 20, 49, 36, 1, 26, 17, 29], [30, 25, 47, 51, 24, 42, 46, 41, 34, 52], [38, 44, 9, 33, 21, 45]]
1.41s;0.428449%;1172;[[4, 28, 49, 39, 50, 7, 5, 18], [11, 19, 8, 31, 40, 48, 37, 32], [13, 22, 3, 53, 44], [14, 2, 12, 27, 6, 16], [23, 20, 36, 1, 17, 10, 15, 35, 43], [29, 26, 45, 21, 33, 9, 38], [30, 25, 47, 51, 24, 42, 46, 41, 34, 52]]
2.08s;0.942588%;1178;[[11, 38, 9, 33, 21, 45, 26, 20, 23], [12, 37, 48, 40, 31, 8, 19], [13, 22, 3, 53, 44], [16, 6, 14, 2, 27, 32], [18, 50, 39, 7, 5, 28, 4, 43], [29, 49, 36, 1, 17, 10, 15, 35], [30, 25, 47, 51, 24, 42, 46, 41, 34, 52]]
1.60s;1.45673%;1184;[[4, 28, 49, 39, 50, 7, 5, 18], [10, 17, 26, 1, 36, 29, 20, 23], [11, 53, 3, 22, 13], [12, 37, 48, 40, 31, 8, 19], [16, 6, 14, 2, 27, 32], [30, 25, 47, 51, 24, 42, 46, 41, 34, 52], [35, 15, 45, 21, 33, 9, 44, 38], [43]]
1.58s;1.19966%;1181;[[4, 23, 20, 49, 39, 50, 7, 5, 18, 28], [6, 13, 11, 38, 9, 33, 21], [12, 37, 48, 40, 31, 8, 19], [14, 2, 27, 32, 16, 43], [22, 3, 53, 44], [29, 36, 1, 45, 26, 17, 10, 15, 35], [30, 25, 47, 51, 24, 42, 46, 41, 34, 52]]
2.04s;1.19966%;1181;[[4, 28, 18, 5, 7, 50, 39, 49, 20, 23], [6, 13, 11, 38, 9, 33, 21], [12, 37, 48, 40, 31, 8, 19], [14, 2, 27, 32, 16, 43], [22, 3, 53, 44], [29, 36, 1, 45, 26, 17, 10, 15, 35], [30, 25, 47, 51, 24, 42, 46, 41, 34, 52]]
2.56s;0.771208%;1176;[[4, 23, 20, 49, 39, 50, 7, 5, 18, 28], [12, 37, 48, 40, 31, 8, 19], [13, 11, 38, 9, 33, 21, 45, 26, 15, 35], [16, 6, 14, 2, 27, 32], [29, 36, 1, 17, 10, 43], [30, 25, 47, 51, 24, 42, 46, 41, 34, 52], [44, 3, 22, 53]]
2.69s;0.428449%;1172;[[4, 18, 50, 39, 7, 5, 28, 43], [13, 11, 19, 8, 31, 40, 48, 37, 32], [14, 2, 12, 27, 6, 16], [23, 20, 49, 36, 1, 17, 10, 15, 35], [29, 26, 45, 21, 33, 9, 38], [30, 25, 47, 51, 24, 42, 46, 41, 34, 52], [44, 3, 22, 53]]
1.05s;1.11397%;1180;[[4, 28, 18, 5, 7, 50, 39, 49, 20, 23], [6, 11, 38, 9, 33, 21], [12, 37, 48, 40, 31, 8, 19], [13, 22, 3, 53, 44], [14, 2, 27, 32, 16, 43], [29, 36, 1, 45, 26, 17, 10, 15, 35], [30, 25, 47, 51, 24, 42, 46, 41, 34, 52]]
1.67s;1.11397%;1180;[[11, 38, 9, 33, 21, 36, 49, 20, 23], [13, 22, 3, 53, 44], [14, 2, 12, 27, 6, 16], [18, 5, 50, 39, 7, 28, 4, 43], [29, 1, 45, 26, 17, 10, 15, 35], [30, 25, 47, 51, 24, 42, 46, 41, 34], [32, 19, 8, 31, 40, 48, 37, 52]]
1.38s;0.771208%;1176;[[11, 19, 8, 31, 40, 48, 37, 32], [13, 22, 3, 53, 44], [14, 2, 12, 27, 6, 16], [18, 50, 39, 7, 5, 28, 4, 43], [23, 20, 49, 36, 1, 26, 17, 10, 15, 35], [29, 45, 21, 33, 9, 38], [30, 25, 47, 51, 24, 42, 46, 41, 34, 52]]
1.17s;1.62811%;1186;[[6, 14, 2, 12, 37, 27, 32], [9, 33, 21, 45, 26, 17, 29], [11, 53, 3, 44, 38], [13, 22, 31, 19, 8, 40, 48], [16, 35, 15, 10, 1, 36, 49, 20, 23], [18, 5, 50, 39, 7, 28, 4, 43], [30, 25, 47, 51, 24, 42, 46, 41, 34, 52]]
1.34s;1.19966%;1181;[[4, 23, 20, 49, 39, 50, 7, 28, 5, 18], [6, 13, 22, 3, 53], [11, 44, 9, 33, 21, 38], [12, 37, 48, 40, 31, 8, 19], [14, 2, 27, 32, 16, 43], [29, 36, 1, 45, 26, 17, 10, 15, 35], [30, 25, 47, 51, 24, 42, 46, 41, 34, 52]]
1.89s;1.28535%;1182;[[4, 28, 18, 5, 7, 50, 39, 49, 20, 23], [11, 38, 9, 33, 21, 45, 29], [12, 37, 48, 40, 31, 8, 19], [13, 22, 3, 53, 44], [16, 6, 14, 2, 27, 32], [30, 25, 47, 51, 24, 42, 46, 41, 34, 52], [36, 1, 26, 17, 10, 15, 35, 43]]
2.58s;0.514139%;1173;[[11, 38, 9, 33, 21, 45, 26, 49], [12, 37, 48, 40, 31, 8, 19], [13, 22, 3, 53, 44], [16, 6, 27, 2, 14, 32], [18, 5, 50, 39, 7, 28, 4, 43], [23, 20, 29, 36, 1, 17, 10, 15, 35], [30, 25, 47, 51, 24, 42, 46, 41, 34, 52]]
1.95s;1.28535%;1182;[[4, 23, 20, 49, 39, 50, 7, 5, 18, 28], [6, 13, 11, 38, 9, 33, 21], [19, 8, 31, 40, 48, 37, 27], [29, 36, 1, 45, 26, 17, 10, 15, 35], [30, 25, 47, 41, 34, 16, 43], [32, 14, 2, 12, 24, 42, 51, 46, 52], [44, 3, 22, 53]]
1.71s;1.37104%;1183;[[4, 28, 18, 5, 7, 50, 39, 49, 20, 23], [6, 22, 3, 53], [13, 11, 19, 8, 31, 40, 48, 37, 32], [14, 2, 12, 27, 16, 43], [29, 36, 1, 26, 17, 10, 15, 35], [30, 25, 47, 51, 24, 42, 46, 41, 34, 52], [38, 44, 9, 33, 21, 45]]
1.32s;1.28535%;1182;[[4, 20, 49, 39, 50, 7, 5, 18, 28], [6, 22, 3, 53], [13, 11, 19, 8, 31, 40, 48, 37, 32], [14, 2, 12, 27, 16, 43], [23, 29, 36, 1, 26, 17, 10, 15, 35], [30, 25, 47, 51, 24, 42, 46, 41, 34, 52], [38, 44, 9, 33, 21, 45]]

avg_time;avg_ans;best_ans;worst_ans;avg_gap;best_gap;worst_gap
1.80s;1179.00;1169;1186;1.02828%;0.17138%;1.62811%
