elapsed;gap;fitness;solution
1.30s;0.0%;788;[[1, 19, 18, 24, 29, 27, 3, 26, 12], [2, 21, 7, 4, 20, 10, 23, 8], [5, 6, 25, 17, 31, 28, 13, 15], [11, 30, 22, 32, 33], [14, 9, 16]]
0.51s;0.0%;788;[[1, 19, 18, 24, 29, 27, 3, 30, 11], [2, 7, 21, 4, 20, 8, 26], [5, 6, 25, 17, 31, 28, 13, 15], [12, 23, 10, 33, 32, 22], [14, 9, 16]]
0.35s;0.0%;788;[[1, 19, 18, 24, 29, 27, 3, 26, 12], [2, 7, 21, 4, 20, 23, 10, 8], [5, 6, 25, 17, 31, 28, 13, 15], [11, 30, 22, 32, 33], [14, 9, 16]]
0.35s;0.0%;788;[[1, 19, 18, 16, 24, 29, 27, 3, 30, 11], [2, 21, 7, 4, 20, 8, 26], [5, 6, 25, 17, 31, 28, 13, 15], [9, 14], [12, 23, 10, 33, 32, 22]]
0.34s;0.0%;788;[[1, 19, 18, 24, 29, 27, 3, 26, 12], [2, 7, 21, 4, 20, 23, 10, 8], [5, 6, 25, 17, 31, 28, 13, 15], [11, 30, 22, 32, 33], [14, 9, 16]]
0.29s;0.0%;788;[[1, 19, 18, 24, 29, 27, 3, 26, 12], [2, 7, 21, 4, 20, 10, 23, 8], [5, 6, 25, 17, 31, 28, 13, 15], [11, 30, 22, 32, 33], [14, 9, 16]]
0.30s;0.0%;788;[[1, 19, 18, 24, 29, 27, 3, 26, 12], [2, 7, 21, 4, 20, 23, 10, 8], [5, 6, 25, 17, 31, 28, 13, 15], [11, 30, 22, 32, 33], [14, 9, 16]]
0.27s;0.0%;788;[[1, 19, 18, 24, 29, 27, 3, 26, 12], [2, 7, 21, 4, 20, 10, 23, 8], [5, 6, 25, 17, 31, 28, 13, 15], [11, 30, 22, 33, 32], [14, 9, 16]]
0.31s;0.0%;788;[[1, 19, 18, 16, 24, 29, 27, 3, 26, 12], [2, 21, 7, 4, 20, 10, 23, 8], [5, 6, 25, 17, 31, 28, 13, 15], [9, 14], [11, 30, 22, 32, 33]]
0.28s;0.0%;788;[[1, 19, 18, 24, 29, 27, 3, 26, 12], [2, 7, 21, 4, 20, 10, 23, 8], [5, 6, 25, 17, 31, 28, 13, 15], [11, 30, 22, 32, 33], [14, 9, 16]]
0.26s;0.0%;788;[[1, 19, 18, 24, 29, 27, 3, 26, 12], [2, 7, 21, 4, 20, 10, 23, 8], [5, 6, 25, 17, 31, 28, 13, 15], [11, 30, 22, 32, 33], [14, 9, 16]]
0.26s;0.0%;788;[[1, 19, 18, 24, 29, 27, 3, 26, 12], [2, 21, 7, 4, 20, 23, 10, 8], [5, 6, 25, 17, 31, 28, 13, 15], [11, 30, 22, 33, 32], [14, 9, 16]]
0.25s;0.0%;788;[[1, 19, 18, 24, 29, 27, 3, 26, 12], [2, 21, 7, 4, 20, 10, 23, 8], [5, 6, 25, 17, 31, 28, 13, 15], [11, 30, 22, 32, 33], [14, 9, 16]]
0.24s;0.0%;788;[[1, 19, 18, 16, 24, 29, 27, 3, 26, 12], [2, 7, 21, 4, 20, 10, 23, 8], [5, 6, 25, 17, 31, 28, 13, 15], [9, 14], [11, 30, 22, 32, 33]]
0.28s;0.0%;788;[[1, 19, 18, 24, 29, 27, 3, 26, 12], [2, 21, 7, 4, 20, 23, 10, 8], [5, 6, 25, 17, 31, 28, 13, 15], [11, 30, 22, 33, 32], [14, 9, 16]]
0.26s;0.0%;788;[[1, 19, 18, 24, 29, 27, 3, 26, 12], [2, 21, 7, 4, 20, 23, 10, 8], [5, 6, 25, 17, 31, 28, 13, 15], [11, 30, 22, 32, 33], [14, 9, 16]]
0.26s;0.0%;788;[[1, 19, 18, 24, 29, 27, 3, 30, 11], [2, 7, 21, 4, 20, 8, 26], [5, 6, 25, 17, 31, 28, 13, 15], [12, 23, 10, 33, 32, 22], [14, 9, 16]]
0.26s;0.0%;788;[[1, 19, 18, 24, 29, 27, 3, 30, 11], [2, 7, 21, 4, 20, 8, 26], [5, 6, 25, 17, 31, 28, 13, 15], [12, 10, 23, 33, 32, 22], [14, 9, 16]]
0.26s;0.0%;788;[[1, 19, 18, 24, 29, 27, 3, 26, 12], [4, 20, 32, 22, 7, 2, 30, 11], [5, 6, 25, 17, 31, 28, 13, 15], [8, 10, 23, 33, 21], [14, 9, 16]]
