elapsed;gap;fitness;solution
3.78s;2.41838%;847;[[4, 45, 27, 52, 46, 34], [6, 16, 49, 24, 18, 55, 25, 50], [7, 53, 14, 59, 19, 35, 8], [10, 38, 65, 66, 11], [12, 39, 9, 31, 58, 26], [17, 40, 32, 44, 3, 51], [21, 61, 69, 36, 60, 20, 37, 29], [22, 64, 42, 43, 41, 56, 23, 63], [30, 48, 47, 5, 15, 57, 13, 54], [33, 1, 62, 28, 2, 68], [67]]
2.21s;2.66022%;849;[[4, 52, 27, 15, 57, 13, 54, 19], [6, 2, 62, 1, 63, 33, 51], [12, 39, 9, 25, 55, 18, 24, 49], [14, 59, 66, 65, 38], [16, 23, 56, 41, 43, 42, 64, 22], [17, 3, 44, 50, 32, 40], [26, 7, 35, 8, 46, 34, 67], [30, 48, 21, 69, 61, 28, 68], [45, 29, 5, 37, 20, 60, 36, 47], [53, 11, 31, 10, 58]]
2.44s;2.41838%;847;[[2, 62, 28, 22, 1, 33], [4, 52, 27, 13, 54, 19, 35, 8], [6, 43, 42, 64, 41, 56, 23, 63], [7, 14, 59, 11, 53], [12, 39, 9, 32, 44, 3, 51], [16, 49, 24, 18, 50, 25, 55, 31], [17, 40, 46, 34, 67], [21, 61, 69, 36, 60, 20, 37, 15, 57], [26, 58, 10, 38, 65, 66], [45, 29, 5, 47, 48, 30, 68]]
2.09s;2.66022%;849;[[2, 28, 61, 64, 22, 62], [4, 27, 54, 52, 34, 67], [6, 3, 44, 32, 40, 17], [7, 11, 53, 19, 8, 46], [12, 25, 55, 50, 18, 24, 49, 16, 51], [13, 57, 15, 20, 37, 5, 29, 45], [26, 58, 10, 31, 9, 39], [30, 48, 47, 36, 60, 69, 21, 68], [33, 1, 43, 42, 41, 56, 23, 63], [35, 14, 59, 66, 65, 38]]
2.36s;2.41838%;847;[[1, 43, 41, 42, 64, 61, 22, 62], [3, 44, 50, 18, 55, 25, 31, 10], [4, 45, 29, 48, 30, 6], [5, 60, 20, 37, 15, 57, 13, 54, 19], [12, 58, 11, 53, 7, 26], [17, 32, 9, 39, 40], [27, 52, 8, 46, 34, 67], [33, 63, 23, 56, 24, 49, 16, 51], [35, 14, 59, 66, 65, 38], [47, 36, 69, 21, 28, 2, 68]]
2.37s;1.9347%;843;[[1, 43, 42, 64, 41, 56, 23, 63], [4, 45, 29, 15, 57, 13, 27, 52], [5, 37, 20, 60, 69, 36, 47, 48], [6, 33, 2, 68], [7, 35, 14, 59, 19, 54, 8], [16, 49, 24, 18, 50, 44, 3, 51], [17, 40, 9, 39, 12, 26], [30, 21, 61, 28, 22, 62], [32, 25, 55, 31, 10, 58], [34, 46, 67], [38, 65, 66, 11, 53]]
2.23s;2.17654%;845;[[2, 28, 61, 64, 22, 62], [4, 67, 12, 40, 17], [6, 51, 3, 44, 32, 9, 39], [7, 53, 14, 59, 66], [11, 65, 38, 10, 58, 26], [16, 49, 24, 18, 50, 25, 55, 31], [27, 57, 15, 20, 37, 5, 29, 45], [30, 48, 47, 36, 60, 69, 21, 68], [33, 1, 43, 42, 41, 56, 23, 63], [34, 52, 13, 54, 19, 35, 8, 46]]
3.13s;2.17654%;845;[[1, 43, 42, 64, 41, 56, 23, 63], [4, 34, 46, 8, 35, 7, 26], [6, 16, 49, 24, 18, 55, 25, 50], [12, 39, 9, 31, 10, 58], [17, 40, 32, 44, 3, 51], [19, 14, 59, 54, 13, 27, 52], [21, 61, 69, 36, 47, 48, 30], [33, 22, 28, 62, 2, 68], [38, 65, 66, 11, 53], [45, 29, 5, 37, 60, 20, 15, 57], [67]]
4.98s;1.57195%;840;[[1, 43, 42, 64, 41, 56, 23, 63], [3, 44, 32, 9, 39, 40], [4, 45, 27, 52, 34, 46], [5, 37, 20, 60, 69, 36, 47, 48], [7, 53, 14, 59, 11], [12, 58, 10, 38, 65, 66], [16, 49, 24, 18, 50, 25, 55, 31], [26, 17, 51, 6, 33, 2, 68], [29, 15, 57, 13, 54, 19, 35, 8, 67], [30, 21, 61, 28, 22, 62]]
2.24s;2.41838%;847;[[3, 44, 32, 9, 39, 12], [4, 45, 27, 52, 34, 46], [6, 63, 23, 56, 24, 49, 16, 51], [7, 53, 65, 38, 10, 58, 26], [8, 35, 19, 54, 13, 57, 15, 5, 29], [11, 66, 59, 14], [17, 40, 50, 18, 55, 25, 31], [21, 61, 28, 62, 2, 68], [22, 64, 42, 41, 43, 1, 33], [30, 48, 47, 36, 69, 60, 20, 37], [67]]
