elapsed;gap;fitness;solution
26.97s;0.146843%;682;[[6, 96, 99, 59, 92, 93, 98, 37, 100, 91, 85, 61, 16, 86, 44, 38, 14, 42, 43, 15, 57, 2, 87, 97, 95, 94], [13, 58, 40, 21, 73, 72, 74, 22, 41, 75, 56, 23, 67, 39, 25, 55, 4, 54, 24, 29, 68, 80, 12, 26, 53], [27, 69, 1, 50, 33, 81, 9, 51, 70, 30, 20, 66, 71, 65, 35, 34, 78, 79, 3, 77, 76, 28], [52, 31, 88, 7, 82, 48, 19, 11, 62, 10, 32, 90, 63, 64, 49, 36, 47, 46, 8, 45, 17, 84, 5, 60, 83, 18, 89]]
28.40s;0.146843%;682;[[6, 96, 99, 59, 92, 93, 98, 37, 100, 91, 85, 61, 16, 86, 44, 38, 14, 42, 43, 15, 57, 2, 87, 97, 95, 94], [13, 58, 40, 21, 73, 72, 74, 22, 41, 75, 56, 23, 67, 39, 25, 55, 4, 54, 24, 29, 68, 80, 12, 26, 53], [27, 69, 1, 50, 33, 81, 9, 51, 70, 30, 20, 66, 65, 71, 35, 34, 78, 79, 3, 77, 76, 28], [52, 31, 88, 7, 82, 48, 19, 11, 62, 10, 32, 90, 63, 64, 49, 36, 47, 46, 8, 45, 17, 84, 5, 60, 83, 18, 89]]
29.49s;0.440529%;684;[[13, 95, 97, 87, 42, 43, 15, 57, 2, 41, 22, 74, 75, 56, 23, 67, 39, 25, 55, 54, 4, 72, 73, 21, 40, 58, 53], [27, 69, 1, 50, 76, 77, 3, 79, 33, 81, 9, 51, 20, 66, 65, 71, 35, 34, 78, 29, 24, 68, 80, 12, 26, 28], [31, 88, 7, 82, 48, 47, 19, 11, 62, 10, 70, 30, 32, 90, 63, 64, 49, 36, 46, 8, 45, 17, 84, 5, 60, 83, 18, 52], [89, 6, 96, 99, 59, 93, 85, 61, 16, 86, 38, 14, 44, 91, 100, 98, 37, 92, 94]]
26.86s;0.293686%;683;[[6, 96, 99, 93, 59, 92, 37, 98, 100, 91, 85, 61, 16, 86, 44, 38, 14, 42, 43, 15, 57, 2, 87, 97, 95, 94], [13, 58, 40, 21, 73, 72, 74, 22, 41, 75, 56, 23, 67, 39, 4, 25, 55, 54, 24, 29, 68, 80, 12, 26, 53], [27, 52, 7, 82, 48, 19, 11, 64, 49, 36, 47, 46, 8, 45, 17, 84, 5, 60, 83, 18, 89], [28, 76, 77, 3, 79, 78, 34, 35, 65, 71, 66, 20, 32, 90, 63, 10, 62, 88, 31, 70, 30, 51, 9, 81, 33, 50, 1, 69]]
24.93s;0.734214%;686;[[6, 94, 96, 99, 5, 60, 83, 84, 17, 45, 8, 46, 36, 49, 64, 63, 90, 32, 10, 62, 11, 19, 47, 48, 82, 18, 89], [13, 95, 87, 97, 92, 59, 93, 98, 37, 100, 91, 85, 61, 16, 86, 38, 44, 14, 42, 43, 15, 57, 2, 58], [27, 69, 1, 50, 76, 77, 3, 79, 33, 51, 9, 81, 78, 34, 35, 71, 65, 66, 20, 30, 70, 31, 88, 7, 52], [28, 26, 12, 80, 68, 29, 24, 54, 4, 55, 25, 39, 67, 23, 56, 75, 22, 41, 74, 72, 73, 21, 40, 53]]
27.17s;0.0%;681;[[13, 87, 42, 43, 15, 57, 2, 41, 22, 74, 75, 56, 23, 67, 39, 25, 55, 54, 4, 72, 73, 21, 40, 58, 53], [27, 69, 1, 50, 76, 77, 3, 79, 33, 81, 9, 51, 20, 66, 71, 65, 35, 34, 78, 29, 24, 80, 68, 12, 26, 28], [31, 88, 7, 82, 48, 19, 11, 62, 10, 70, 30, 32, 90, 63, 64, 49, 36, 47, 46, 8, 45, 17, 84, 5, 60, 83, 18, 52], [89, 6, 96, 99, 59, 93, 85, 61, 16, 86, 38, 14, 44, 91, 100, 98, 37, 92, 97, 95, 94]]
27.66s;0.146843%;682;[[13, 94, 95, 97, 87, 92, 37, 98, 100, 91, 44, 14, 38, 86, 16, 61, 85, 93, 59, 99, 96, 6, 89], [26, 12, 80, 68, 29, 24, 54, 4, 55, 25, 39, 67, 23, 56, 75, 72, 21, 73, 74, 22, 41, 15, 43, 42, 57, 2, 40, 58, 53], [27, 69, 1, 50, 33, 81, 9, 51, 20, 66, 71, 65, 35, 34, 78, 79, 3, 77, 76, 28], [31, 70, 30, 32, 90, 63, 10, 62, 88, 7, 82, 48, 19, 11, 64, 49, 36, 47, 46, 8, 45, 17, 84, 5, 60, 83, 18, 52]]
29.11s;0.146843%;682;[[13, 87, 97, 95, 92, 37, 98, 100, 91, 44, 14, 38, 86, 16, 61, 85, 93, 59, 99, 96, 94, 6, 89], [26, 12, 80, 68, 29, 24, 54, 4, 55, 25, 39, 67, 23, 56, 75, 72, 21, 73, 74, 22, 41, 15, 43, 42, 57, 2, 40, 58, 53], [27, 69, 1, 50, 33, 81, 9, 51, 20, 66, 71, 65, 35, 34, 78, 79, 3, 77, 76, 28], [31, 88, 7, 82, 48, 19, 11, 62, 10, 70, 30, 32, 90, 63, 64, 49, 36, 47, 46, 8, 45, 17, 84, 5, 60, 83, 18, 52]]
29.94s;0.0%;681;[[6, 96, 99, 93, 59, 92, 37, 98, 100, 91, 85, 61, 16, 86, 44, 38, 14, 42, 43, 15, 57, 2, 87, 97, 95, 94], [13, 58, 40, 21, 73, 72, 74, 22, 41, 75, 56, 23, 67, 39, 25, 55, 4, 54, 24, 29, 68, 80, 12, 26, 53], [27, 69, 1, 50, 33, 81, 9, 51, 30, 70, 10, 62, 11, 19, 48, 82, 7, 88, 31, 52], [28, 76, 77, 3, 79, 78, 34, 35, 65, 71, 66, 20, 32, 90, 63, 64, 49, 36, 47, 46, 8, 45, 17, 84, 5, 60, 83, 18, 89]]
26.53s;0.440529%;684;[[13, 94, 95, 97, 92, 59, 98, 37, 100, 91, 44, 14, 38, 86, 16, 61, 85, 93, 99, 96, 6, 89], [27, 69, 1, 50, 76, 77, 3, 79, 33, 81, 9, 51, 20, 66, 65, 71, 35, 34, 78, 29, 24, 54, 80, 68, 12, 26, 28], [31, 70, 30, 32, 90, 63, 10, 62, 88, 7, 82, 48, 19, 11, 64, 49, 36, 47, 46, 8, 45, 17, 84, 5, 60, 83, 18, 52], [53, 40, 21, 73, 72, 4, 55, 25, 39, 67, 23, 56, 75, 74, 22, 41, 15, 43, 42, 87, 57, 2, 58]]
29.61s;0.146843%;682;[[6, 96, 99, 93, 59, 92, 37, 98, 100, 91, 85, 61, 16, 86, 44, 38, 14, 42, 43, 15, 57, 2, 87, 97, 95, 94], [13, 58, 40, 21, 73, 72, 74, 22, 41, 75, 56, 23, 67, 39, 25, 55, 4, 54, 24, 29, 68, 80, 12, 26, 53], [27, 69, 1, 70, 30, 20, 66, 65, 71, 35, 34, 78, 81, 9, 51, 33, 79, 3, 77, 76, 50, 28], [52, 31, 88, 7, 82, 48, 19, 11, 62, 10, 32, 90, 63, 64, 49, 36, 47, 46, 8, 45, 17, 84, 5, 60, 83, 18, 89]]
28.81s;0.587372%;685;[[13, 97, 87, 42, 43, 15, 57, 2, 41, 22, 74, 75, 56, 23, 67, 39, 25, 55, 54, 4, 72, 73, 21, 40, 58, 53], [18, 83, 60, 5, 84, 17, 45, 8, 46, 36, 49, 64, 63, 90, 32, 30, 70, 31, 10, 62, 11, 19, 47, 48, 82, 7, 88, 52], [27, 69, 1, 50, 76, 77, 3, 79, 33, 81, 9, 51, 20, 66, 65, 71, 35, 34, 78, 29, 24, 80, 68, 12, 26, 28], [89, 6, 96, 99, 59, 93, 85, 61, 16, 86, 38, 14, 44, 91, 100, 37, 98, 92, 95, 94]]
28.12s;0.0%;681;[[13, 87, 42, 43, 15, 57, 2, 41, 22, 74, 75, 56, 23, 67, 39, 25, 55, 54, 4, 72, 73, 21, 40, 58, 53], [27, 69, 1, 50, 76, 77, 3, 79, 33, 81, 9, 51, 20, 66, 71, 65, 35, 34, 78, 29, 24, 80, 68, 12, 26, 28], [31, 88, 7, 82, 48, 19, 11, 62, 10, 70, 30, 32, 90, 63, 64, 49, 36, 47, 46, 8, 45, 17, 84, 5, 60, 83, 18, 52], [89, 6, 96, 99, 59, 93, 85, 61, 16, 86, 38, 14, 44, 91, 100, 98, 37, 92, 97, 95, 94]]
24.55s;0.440529%;684;[[6, 96, 99, 5, 84, 17, 45, 46, 47, 36, 49, 64, 63, 90, 32, 10, 62, 11, 19, 48, 82, 8, 83, 60, 18, 89], [13, 2, 57, 15, 43, 42, 87, 97, 92, 37, 98, 100, 91, 44, 14, 38, 86, 16, 61, 85, 93, 59, 95, 94], [27, 69, 1, 50, 76, 77, 3, 79, 33, 51, 9, 81, 78, 34, 35, 65, 71, 66, 20, 30, 70, 31, 88, 7, 52], [28, 26, 12, 80, 68, 29, 24, 54, 4, 55, 25, 39, 67, 23, 56, 75, 41, 22, 74, 72, 73, 21, 40, 58, 53]]
25.74s;0.734214%;686;[[6, 96, 99, 59, 92, 93, 98, 37, 100, 91, 85, 61, 16, 86, 44, 38, 14, 42, 87, 97, 95, 94, 13], [26, 12, 80, 68, 29, 24, 54, 4, 55, 25, 39, 67, 23, 56, 75, 72, 21, 73, 74, 22, 41, 15, 43, 57, 2, 40, 58, 53], [27, 69, 1, 50, 33, 81, 9, 51, 30, 70, 31, 10, 62, 11, 19, 48, 82, 7, 88, 52], [28, 76, 77, 3, 79, 78, 34, 35, 65, 71, 66, 20, 32, 90, 63, 64, 49, 36, 47, 46, 8, 45, 17, 84, 5, 60, 83, 18, 89]]
26.47s;0.146843%;682;[[13, 87, 42, 43, 15, 57, 2, 41, 22, 74, 75, 56, 23, 67, 39, 25, 55, 54, 4, 72, 73, 21, 40, 58, 53], [27, 69, 1, 50, 76, 77, 3, 79, 33, 81, 9, 51, 20, 66, 65, 71, 35, 34, 78, 29, 24, 68, 80, 12, 26, 28], [31, 88, 7, 82, 48, 19, 11, 62, 10, 70, 30, 32, 90, 63, 64, 49, 36, 47, 46, 8, 45, 17, 84, 5, 60, 83, 18, 52], [89, 6, 96, 99, 93, 85, 61, 16, 86, 38, 14, 44, 91, 100, 98, 37, 59, 92, 97, 95, 94]]
28.08s;0.440529%;684;[[6, 96, 99, 59, 92, 37, 98, 100, 91, 85, 93, 61, 16, 86, 44, 38, 14, 42, 43, 15, 57, 2, 87, 97, 95, 94], [13, 58, 40, 21, 73, 72, 74, 22, 41, 75, 56, 23, 67, 39, 25, 55, 4, 54, 24, 29, 68, 80, 12, 26, 53], [27, 69, 1, 50, 33, 81, 9, 51, 30, 70, 31, 10, 62, 11, 19, 47, 48, 82, 7, 88, 52], [28, 76, 77, 3, 79, 78, 34, 35, 65, 71, 66, 20, 32, 90, 63, 64, 49, 36, 46, 8, 45, 17, 84, 5, 60, 83, 18, 89]]
27.76s;0.0%;681;[[13, 87, 42, 43, 15, 57, 2, 41, 22, 74, 75, 56, 23, 67, 39, 25, 55, 54, 4, 72, 73, 21, 40, 58, 53], [27, 69, 1, 50, 76, 77, 3, 79, 33, 81, 9, 51, 20, 66, 71, 65, 35, 34, 78, 29, 24, 68, 80, 12, 26, 28], [31, 88, 7, 82, 48, 19, 11, 62, 10, 70, 30, 32, 90, 63, 64, 49, 36, 47, 46, 8, 45, 17, 84, 5, 60, 83, 18, 52], [89, 6, 96, 99, 59, 93, 85, 61, 16, 86, 38, 14, 44, 91, 100, 37, 98, 92, 97, 95, 94]]
29.18s;0.587372%;685;[[26, 12, 80, 68, 29, 24, 54, 4, 55, 25, 39, 67, 23, 56, 75, 41, 22, 74, 72, 73, 21, 40, 13, 95, 94], [27, 69, 1, 50, 33, 81, 9, 51, 20, 66, 65, 71, 35, 34, 78, 79, 3, 77, 76, 28], [31, 88, 7, 82, 48, 19, 11, 62, 10, 70, 30, 32, 90, 63, 64, 49, 36, 47, 46, 8, 45, 17, 84, 5, 60, 83, 18, 52], [53, 58, 2, 57, 15, 43, 42, 87, 97, 92, 37, 98, 100, 91, 44, 14, 38, 86, 16, 61, 85, 93, 59, 99, 96, 6, 89]]
49.11s;0.146843%;682;[[13, 87, 42, 43, 15, 57, 2, 41, 22, 75, 56, 23, 67, 39, 25, 55, 54, 4, 72, 74, 73, 21, 40, 58, 53], [27, 69, 1, 50, 76, 77, 3, 79, 33, 81, 9, 51, 20, 66, 65, 71, 35, 34, 78, 29, 24, 68, 80, 12, 26, 28], [31, 70, 30, 32, 90, 63, 10, 62, 88, 7, 82, 48, 19, 11, 64, 49, 36, 47, 46, 8, 45, 17, 84, 5, 60, 83, 18, 52], [89, 6, 96, 99, 59, 93, 85, 61, 16, 86, 38, 14, 44, 91, 100, 37, 98, 92, 97, 95, 94]]
26.42s;0.146843%;682;[[6, 96, 99, 93, 59, 92, 98, 37, 100, 91, 85, 61, 16, 86, 38, 44, 14, 42, 43, 15, 57, 2, 87, 97, 95, 94], [13, 58, 40, 21, 73, 72, 74, 22, 41, 75, 56, 23, 67, 39, 4, 25, 55, 54, 24, 29, 68, 80, 12, 26, 53], [27, 69, 1, 50, 33, 81, 9, 51, 70, 30, 20, 66, 71, 65, 35, 34, 78, 79, 3, 77, 76, 28], [52, 31, 88, 7, 82, 48, 19, 11, 62, 10, 32, 90, 63, 64, 49, 36, 47, 46, 8, 45, 17, 84, 5, 60, 83, 18, 89]]
29.74s;0.146843%;682;[[13, 97, 87, 42, 43, 15, 57, 2, 41, 22, 74, 75, 56, 23, 67, 39, 25, 55, 54, 4, 72, 73, 21, 40, 58, 53], [27, 69, 1, 50, 76, 77, 3, 79, 33, 81, 9, 51, 20, 66, 71, 65, 35, 34, 78, 29, 24, 80, 68, 12, 26, 28], [31, 70, 30, 32, 90, 63, 10, 62, 88, 7, 82, 48, 19, 11, 64, 49, 36, 47, 46, 8, 45, 17, 84, 5, 60, 83, 18, 52], [89, 6, 96, 99, 59, 93, 85, 61, 16, 86, 38, 14, 44, 91, 100, 37, 98, 92, 95, 94]]
29.29s;0.734214%;686;[[6, 96, 99, 59, 92, 37, 98, 100, 91, 85, 93, 61, 16, 86, 44, 38, 14, 42, 43, 15, 57, 2, 87, 97, 95, 94], [27, 69, 1, 50, 76, 77, 3, 79, 33, 81, 78, 34, 35, 65, 66, 71, 9, 51, 20, 30, 70, 31], [28, 26, 12, 80, 68, 29, 24, 54, 4, 55, 25, 39, 67, 23, 56, 75, 41, 22, 74, 72, 73, 21, 40, 58, 13, 53], [52, 88, 7, 82, 48, 19, 11, 62, 10, 32, 90, 63, 64, 49, 36, 47, 46, 8, 45, 17, 84, 5, 60, 83, 18, 89]]
