elapsed;gap;fitness;solution
2.47s;0.52356%;1152;[[2, 6, 28, 3, 11, 43, 41, 27], [5, 30, 37, 1, 42, 15, 13], [9, 10, 25, 23, 17, 38, 8, 32], [12, 4, 26, 34, 35], [14, 33, 44, 24, 21, 39], [18, 7, 16, 20, 40], [22, 36, 19, 29, 31]]
1.32s;0.8726%;1156;[[6, 28, 3, 11, 43, 41, 27], [10, 15, 25, 23, 17, 38, 8, 13], [12, 2, 4, 26, 34, 35], [14, 33, 44, 24, 21, 39], [18, 7, 16, 20, 40], [22, 36, 19, 29, 31], [32, 9, 5, 30, 37, 1, 42]]
1.16s;0.52356%;1152;[[2, 6, 28, 3, 11, 43, 41, 27, 21], [5, 30, 37, 1, 42, 15, 13], [9, 10, 25, 23, 17, 38, 8, 32], [12, 4, 26, 34, 35], [14, 33, 44, 24, 39], [18, 7, 16, 20, 40], [22, 36, 19, 29, 31]]
1.44s;0.34904%;1150;[[6, 28, 3, 11, 43, 41, 27], [9, 5, 19, 36, 29, 31], [10, 15, 25, 23, 17, 38, 8, 13], [12, 2, 4, 26, 34, 35], [18, 7, 16, 20, 40], [21, 24, 44, 33, 14, 39], [32, 22, 30, 37, 1, 42]]
1.14s;0.52356%;1152;[[2, 6, 28, 3, 11, 43, 41, 27, 21], [5, 30, 37, 1, 42, 15, 13], [9, 10, 25, 23, 17, 38, 8, 32], [12, 4, 26, 34, 35], [14, 33, 44, 24, 39], [18, 7, 16, 20, 40], [22, 36, 19, 29, 31]]
1.04s;0.69808%;1154;[[2, 4, 6, 28, 3, 43, 11], [8, 42, 1, 37, 30, 5, 22], [9, 14, 33, 44, 24, 21], [10, 15, 25, 23, 17, 38], [12, 26, 34, 39, 35], [27, 41, 29, 36, 19, 31], [32, 13, 18, 7, 16, 20, 40]]
1.22s;0.17452%;1148;[[6, 28, 3, 11, 43, 41, 27], [8, 42, 1, 37, 30, 5, 22], [10, 15, 25, 23, 17, 38, 13], [12, 2, 4, 26, 34, 35], [18, 7, 16, 20, 40], [31, 36, 19, 29, 33], [32, 9, 14, 44, 24, 21, 39]]
1.26s;1.39616%;1162;[[1, 37, 30, 36, 19, 31], [6, 28, 3, 11, 43, 41, 29, 21], [8, 15, 42, 25, 23, 17, 38, 13], [12, 2, 4, 26, 34, 35], [14, 33, 27, 44, 24], [18, 7, 16, 20, 40], [32, 9, 10, 22, 5, 39]]
1.02s;1.22164%;1160;[[5, 30, 37, 1, 42, 25, 23], [6, 28, 3, 11, 43, 41, 27], [9, 10, 15, 17, 38, 8, 32], [12, 2, 4, 26, 34, 35], [13, 18, 7, 16, 20, 40], [21, 24, 44, 33, 14, 39], [22, 36, 19, 29, 31]]
1.14s;0.34904%;1150;[[6, 28, 3, 11, 43, 41, 27, 21], [10, 15, 25, 23, 17, 38, 8, 13], [12, 2, 4, 26, 34, 35], [18, 7, 16, 20, 40], [22, 5, 30, 37, 1, 42], [31, 36, 19, 29, 33], [32, 9, 14, 44, 24, 39]]
1.09s;0.69808%;1154;[[5, 30, 37, 1, 42, 15, 13], [6, 28, 3, 11, 43, 41, 27], [9, 10, 25, 23, 17, 38, 8, 32], [12, 2, 4, 26, 34, 35], [14, 33, 44, 24, 21, 39], [18, 7, 16, 20, 40], [22, 19, 36, 29, 31]]
1.52s;1.57068%;1164;[[4, 6, 28, 3, 43, 11], [9, 14, 33, 44, 24, 21], [10, 15, 25, 23, 17, 13], [12, 2, 26, 34, 39, 35], [18, 40, 7, 16, 20, 38, 8, 32], [22, 5, 30, 37, 1, 42], [27, 41, 29, 19, 36, 31]]
1.08s;1.13438%;1159;[[5, 30, 37, 1, 42, 15, 38, 8], [6, 28, 3, 11, 43, 41, 27], [7, 16, 20, 17, 23, 25, 10], [9, 14, 33, 44, 24, 21], [12, 2, 4, 26, 34], [22, 19, 36, 29, 31], [35, 39, 32, 13, 18, 40]]
