elapsed;gap;fitness;solution
4.46s;1.08844%;743;[[4, 52, 8, 46, 34, 67], [6, 33, 73, 1, 43, 41, 42, 64, 22, 62], [11, 66, 65, 38, 31, 10, 58], [12, 72, 39, 9, 25, 55, 18, 50, 32, 40], [16, 63, 23, 56, 49, 24, 44, 3, 51, 17], [26, 7, 35, 53, 14, 59, 19, 54, 13, 27], [30, 48, 21, 61, 28, 74, 2, 68, 75], [45, 29, 5, 47, 36, 69, 71, 60, 70, 20, 37, 15, 57]]
3.06s;0.952381%;742;[[3, 44, 32, 50, 25, 55, 18, 24, 49, 16, 51], [4, 45, 27, 52, 34, 67], [6, 33, 73, 1, 62, 28, 2, 68, 75], [7, 53, 11, 66, 65, 38, 10], [15, 57, 13, 54, 19, 59, 14, 35, 8, 46], [17, 40, 9, 39, 31, 72, 58, 12, 26], [29, 5, 37, 20, 70, 60, 71, 69, 36, 47, 48, 30], [63, 23, 56, 41, 43, 42, 64, 22, 61, 21, 74]]
4.36s;1.76871%;748;[[5, 37, 20, 70, 60, 71, 69, 36, 47, 48, 30], [6, 62, 28, 22, 61, 21, 74, 2, 68], [7, 35, 53, 11, 66, 65, 38, 58], [12, 39, 9, 32, 44, 3, 40, 17], [26, 14, 59, 19, 54, 8, 46, 67], [33, 73, 1, 43, 42, 64, 41, 56, 23, 63], [34, 52, 27, 13, 57, 15, 29, 45, 4, 75], [51, 16, 49, 24, 18, 50, 25, 55, 31, 10, 72]]
3.45s;1.08844%;743;[[4, 27, 15, 57, 13, 54, 52, 34, 67], [6, 16, 49, 24, 18, 50, 25, 55, 31, 10, 72], [7, 53, 14, 59, 19, 35, 8, 46], [12, 58, 38, 65, 66, 11, 26], [17, 40, 39, 9, 32, 44, 3, 51], [30, 74, 21, 61, 28, 62, 2, 68, 75], [33, 73, 1, 22, 64, 42, 43, 41, 56, 23, 63], [45, 29, 5, 37, 20, 70, 60, 71, 69, 36, 47, 48]]
4.07s;1.90476%;749;[[4, 45, 29, 5, 15, 57, 54, 13, 27, 52], [6, 62, 22, 28, 61, 21, 74, 2, 68], [7, 53, 11, 66, 65, 38, 26], [12, 40, 39, 9, 32, 44, 3, 17], [16, 49, 24, 18, 50, 25, 55, 31, 10, 58, 72], [33, 73, 1, 43, 42, 64, 41, 56, 23, 63, 51], [35, 14, 59, 19, 8, 46, 34, 67], [37, 20, 70, 60, 71, 69, 36, 47, 48, 30, 75]]
2.81s;1.22449%;744;[[4, 45, 27, 52, 34, 67, 26], [6, 62, 28, 61, 21, 74, 2, 68, 75], [7, 53, 11, 66, 65, 38, 58], [10, 31, 55, 25, 50, 18, 24, 49, 16, 51], [15, 57, 13, 54, 19, 59, 14, 35, 8, 46], [17, 3, 44, 32, 9, 39, 72, 12, 40], [29, 5, 37, 20, 70, 60, 71, 69, 36, 47, 48, 30], [33, 73, 1, 22, 64, 42, 43, 41, 56, 23, 63]]
2.77s;0.272109%;737;[[6, 62, 28, 22, 61, 21, 74, 2, 68], [7, 53, 11, 66, 65, 38, 26], [12, 72, 39, 9, 32, 44, 3, 40, 17], [15, 57, 13, 54, 19, 59, 14, 35, 8, 46], [16, 49, 24, 18, 50, 25, 55, 31, 10, 58], [29, 5, 37, 20, 70, 60, 71, 69, 36, 47, 48, 30], [33, 73, 1, 43, 42, 64, 41, 56, 23, 63, 51], [67, 34, 52, 27, 45, 4, 75]]
3.05s;1.08844%;743;[[6, 2, 62, 22, 61, 21, 28, 74, 30], [7, 53, 11, 66, 65, 38, 26], [12, 72, 39, 9, 32, 44, 3, 40, 17], [15, 57, 13, 54, 19, 59, 14, 35, 8, 46], [16, 49, 24, 18, 50, 25, 55, 31, 10, 58], [33, 73, 1, 43, 42, 64, 41, 56, 23, 63, 51], [45, 29, 5, 37, 20, 70, 60, 71, 69, 36, 47, 48], [67, 34, 52, 27, 4, 68, 75]]
2.65s;1.08844%;743;[[4, 67, 26, 12, 40, 17], [6, 16, 49, 24, 18, 50, 32, 44, 3, 51], [7, 53, 11, 66, 59, 14, 35], [33, 63, 23, 56, 41, 43, 42, 64, 22, 1, 73], [34, 52, 27, 15, 57, 13, 54, 19, 8, 46], [45, 29, 5, 37, 20, 70, 60, 71, 69, 36, 47, 48], [58, 10, 38, 65, 31, 55, 25, 9, 39, 72], [68, 2, 62, 28, 61, 21, 74, 30, 75]]
2.78s;1.4966%;746;[[6, 62, 22, 42, 64, 61, 21, 28, 74], [7, 53, 11, 66, 65, 38, 26], [12, 72, 39, 9, 32, 44, 3, 40, 17], [15, 57, 13, 54, 19, 59, 14, 35, 8, 46], [16, 49, 24, 18, 50, 25, 55, 31, 10, 58], [29, 5, 37, 20, 70, 60, 71, 69, 36, 47, 48, 30], [51, 33, 63, 23, 56, 41, 43, 1, 73, 2, 68], [67, 34, 52, 27, 45, 4, 75]]
