elapsed;gap;fitness;solution
1.09s;0.0%;672;[[2, 10, 27, 20], [3, 1, 19, 24, 11, 15, 14], [7, 13, 17, 9, 6, 22], [8, 23, 30, 12, 28, 26], [21, 16, 18, 25, 5, 4, 29]]
0.43s;0.0%;672;[[2, 10, 27, 20], [3, 1, 19, 24, 11, 15, 14], [7, 13, 17, 9, 6, 22], [21, 16, 18, 5, 25, 4, 29], [26, 28, 12, 8, 23, 30]]
0.32s;0.0%;672;[[2, 10, 27, 20], [3, 1, 19, 24, 11, 15, 14], [8, 7, 23, 12, 28, 26], [21, 16, 18, 5, 25, 4, 29], [22, 9, 6, 13, 17, 30]]
0.30s;0.0%;672;[[2, 10, 27, 20], [3, 1, 19, 24, 11, 15, 14], [7, 23, 8, 12, 28, 26], [21, 16, 18, 25, 5, 4, 29], [22, 6, 9, 13, 17, 30]]
0.24s;0.0%;672;[[2, 10, 27, 20], [3, 1, 19, 24, 11, 15, 14], [8, 7, 23, 12, 28, 26], [21, 16, 18, 25, 5, 4, 29], [22, 6, 9, 13, 17, 30]]
0.27s;0.0%;672;[[2, 10, 27, 20], [3, 1, 19, 24, 11, 15, 14], [7, 13, 17, 6, 9, 22], [21, 16, 18, 5, 25, 4, 29], [26, 28, 12, 8, 23, 30]]
0.22s;0.0%;672;[[2, 10, 27, 20], [3, 1, 19, 24, 11, 15, 14], [7, 13, 17, 9, 6, 22], [8, 30, 23, 12, 28, 26], [21, 16, 18, 5, 25, 4, 29]]
0.27s;0.0%;672;[[2, 10, 27, 20], [3, 1, 19, 24, 11, 15, 14], [8, 23, 7, 12, 28, 26], [21, 16, 18, 25, 5, 4, 29], [22, 9, 6, 17, 13, 30]]
0.21s;0.0%;672;[[2, 10, 27, 20], [3, 1, 19, 24, 11, 15, 14], [7, 17, 13, 6, 9, 22], [21, 16, 18, 25, 5, 4, 29], [26, 28, 12, 8, 23, 30]]
0.20s;0.0%;672;[[2, 10, 27, 20], [3, 1, 19, 24, 11, 15, 14], [8, 7, 23, 12, 28, 26], [21, 16, 18, 5, 25, 4, 29], [22, 9, 6, 17, 13, 30]]
0.20s;0.0%;672;[[2, 10, 27, 20], [3, 1, 19, 24, 11, 15, 14], [7, 23, 8, 12, 28, 26], [21, 16, 18, 25, 5, 4, 29], [22, 9, 6, 17, 13, 30]]
0.20s;0.0%;672;[[2, 10, 27, 20], [3, 1, 19, 24, 11, 15, 14], [8, 7, 23, 12, 28, 26], [21, 16, 18, 5, 25, 4, 29], [22, 6, 9, 17, 13, 30]]
0.20s;0.0%;672;[[2, 10, 27, 20], [3, 1, 19, 24, 11, 15, 14], [7, 17, 13, 6, 9, 22], [21, 16, 18, 25, 5, 4, 29], [26, 28, 12, 8, 23, 30]]
0.24s;0.0%;672;[[2, 10, 27, 20], [3, 1, 19, 24, 11, 15, 14], [7, 17, 13, 9, 6, 22], [21, 16, 18, 5, 25, 4, 29], [26, 28, 12, 8, 23, 30]]
0.20s;0.0%;672;[[2, 10, 27, 20], [3, 1, 19, 24, 11, 15, 14], [7, 23, 8, 12, 28, 26], [21, 16, 18, 5, 25, 4, 29], [22, 6, 9, 13, 17, 30]]
0.20s;0.0%;672;[[2, 10, 27, 20], [3, 1, 19, 24, 11, 15, 14], [7, 23, 8, 12, 28, 26], [21, 16, 18, 25, 5, 4, 29], [22, 9, 6, 17, 13, 30]]
0.19s;0.0%;672;[[2, 10, 27, 20], [3, 1, 19, 24, 11, 15, 14], [8, 7, 23, 12, 28, 26], [21, 16, 18, 5, 25, 4, 29], [22, 9, 6, 13, 17, 30]]
0.17s;0.0%;672;[[2, 10, 27, 20], [3, 1, 19, 24, 11, 15, 14], [8, 7, 23, 12, 28, 26], [21, 16, 18, 5, 25, 4, 29], [22, 9, 6, 13, 17, 30]]
0.19s;0.0%;672;[[2, 10, 27, 20], [3, 1, 19, 24, 11, 15, 14], [7, 17, 13, 6, 9, 22], [8, 30, 23, 12, 28, 26], [21, 16, 18, 25, 5, 4, 29]]
0.24s;0.0%;672;[[2, 10, 27, 20], [3, 1, 19, 24, 11, 15, 14], [7, 13, 17, 9, 6, 22], [21, 16, 18, 25, 5, 4, 29], [26, 28, 12, 8, 23, 30]]
0.22s;0.0%;672;[[2, 10, 27, 20], [3, 1, 19, 24, 11, 15, 14], [7, 13, 17, 9, 6, 22], [8, 23, 30, 12, 28, 26], [21, 16, 18, 25, 5, 4, 29]]
0.18s;0.0%;672;[[2, 10, 27, 20], [3, 1, 19, 24, 11, 15, 14], [7, 23, 8, 12, 28, 26], [21, 16, 18, 5, 25, 4, 29], [22, 6, 9, 13, 17, 30]]
0.19s;0.0%;672;[[2, 10, 27, 20], [3, 1, 19, 24, 11, 15, 14], [7, 17, 13, 6, 9, 22], [21, 16, 18, 25, 5, 4, 29], [26, 28, 12, 8, 23, 30]]
0.20s;0.0%;672;[[2, 10, 27, 20], [3, 1, 19, 24, 11, 15, 14], [7, 23, 8, 12, 28, 26], [21, 16, 18, 25, 5, 4, 29], [22, 6, 9, 17, 13, 30]]
0.18s;0.0%;672;[[2, 10, 27, 20], [3, 1, 19, 24, 11, 15, 14], [8, 7, 23, 12, 28, 26], [21, 16, 18, 25, 5, 4, 29], [22, 9, 6, 17, 13, 30]]
0.23s;0.0%;672;[[2, 10, 27, 20], [3, 1, 19, 24, 11, 15, 14], [7, 23, 8, 12, 28, 26], [21, 16, 18, 25, 5, 4, 29], [22, 9, 6, 17, 13, 30]]
0.17s;0.0%;672;[[2, 10, 27, 20], [3, 1, 19, 24, 11, 15, 14], [7, 17, 13, 6, 9, 22], [8, 30, 23, 12, 28, 26], [21, 16, 18, 25, 5, 4, 29]]
0.17s;0.0%;672;[[2, 10, 27, 20], [3, 1, 19, 24, 11, 15, 14], [8, 23, 7, 12, 28, 26], [21, 16, 18, 25, 5, 4, 29], [22, 6, 9, 17, 13, 30]]
0.17s;0.0%;672;[[2, 10, 27, 20], [3, 1, 19, 24, 11, 15, 14], [8, 7, 23, 12, 28, 26], [21, 16, 18, 5, 25, 4, 29], [22, 9, 6, 13, 17, 30]]
0.15s;0.0%;672;[[2, 10, 27, 20], [3, 1, 19, 24, 11, 15, 14], [7, 23, 8, 12, 28, 26], [21, 16, 18, 25, 5, 4, 29], [22, 9, 6, 17, 13, 30]]

avg_time;avg_ans;best_ans;worst_ans;avg_gap;best_gap;worst_gap
0.25s;672.00;672;672;0.0%;0.0%;0.0%
