elapsed;fitness;solution
9.53s;1292;[[15, 33, 20, 57, 51, 61, 26, 52], [17, 9, 48, 44, 34, 12, 45], [19, 53, 38, 55, 40, 50], [21, 30, 59, 16, 54, 62, 14, 5, 7, 64], [27, 65, 66, 13, 46, 43], [29, 3, 11, 23, 39, 25, 63], [31, 35, 47, 60, 4, 1, 56], [37, 41, 8, 2, 22, 49], [42, 28, 18, 24, 10, 58, 6, 32, 36, 67]]
17.12s;1292;[[12, 45, 34, 44, 48, 9, 17], [15, 1, 28, 18, 24, 10, 58, 6, 32, 36, 42], [19, 38, 53, 55, 40, 50], [20, 26, 61, 51, 57, 52, 56, 33], [21, 30, 59, 16, 54, 62, 14, 5, 7, 64], [27, 66, 13, 46, 43, 65], [29, 67, 3, 11, 23, 39, 25, 63], [31, 4, 60, 47, 35], [41, 37, 8, 2, 22, 49]]
10.82s;1291;[[1, 26, 61, 51, 57, 52, 20], [7, 21, 30, 59, 16, 54, 14, 62, 5, 65], [12, 45, 44, 34, 48, 9, 17], [15, 33, 56, 4, 60, 47, 35, 31], [19, 38, 53, 55, 40, 50], [27, 66, 13, 46, 43, 64], [29, 3, 11, 23, 39, 25, 63], [37, 41, 8, 2, 22, 49], [42, 28, 18, 24, 10, 58, 6, 32, 36, 67]]
17.33s;1292;[[7, 46, 43, 66, 27, 64], [15, 17, 9, 48, 44, 34, 12, 45], [19, 53, 38, 50, 40, 55, 63], [21, 30, 59, 16, 54, 62, 14, 5, 13, 65], [25, 23, 39, 11, 3, 67, 29], [31, 4, 60, 47, 35], [33, 1, 28, 18, 24, 10, 58, 6, 32, 36, 42], [41, 37, 8, 2, 22, 49], [52, 26, 61, 51, 57, 20, 56]]
8.03s;1293;[[7, 5, 62, 14, 54, 21, 12, 45], [15, 33, 1, 61, 51, 22, 2, 8, 37, 41], [17, 49, 57, 52, 20, 56], [19, 53, 38, 55, 40, 50], [26, 9, 48, 34, 44, 59, 16, 30], [27, 66, 13, 46, 43, 65], [29, 3, 11, 23, 39, 25, 63], [31, 4, 60, 47, 35, 64], [42, 28, 18, 24, 10, 58, 6, 32, 36, 67]]
17.43s;1290;[[1, 22, 51, 61, 26, 52, 17], [4, 60, 7, 13, 46, 43], [15, 33, 56, 31, 35, 47, 27, 64], [19, 38, 53, 55, 40, 50], [20, 57, 49, 2, 8, 29], [25, 3, 11, 23, 39, 63], [30, 59, 16, 44, 34, 48, 9, 37, 41], [42, 36, 58, 10, 24, 18, 28, 6, 32, 67], [45, 12, 21, 54, 5, 62, 14, 66, 65]]
14.88s;1293;[[7, 46, 43, 66, 27, 64], [12, 30, 21, 54, 14, 62, 5, 13, 65], [15, 17, 9, 48, 44, 34, 16, 59, 45], [19, 53, 38, 55, 40, 50], [26, 61, 51, 57, 20, 52], [29, 67, 3, 11, 23, 39, 25, 63], [31, 4, 60, 47, 35], [41, 37, 8, 2, 22, 49], [42, 36, 32, 6, 58, 10, 24, 18, 28, 1, 33, 56]]
21.95s;1287;[[1, 17, 9, 48, 44, 34, 16, 59, 30], [7, 5, 14, 62, 54, 21, 12, 45], [15, 33, 20, 57, 51, 61, 26, 52, 56], [19, 53, 38, 55, 40, 50], [27, 66, 13, 46, 43, 65], [29, 3, 11, 23, 39, 25, 63], [31, 4, 60, 47, 35, 64], [41, 37, 8, 2, 22, 49], [42, 28, 18, 24, 10, 58, 6, 32, 36, 67]]
10.72s;1294;[[7, 46, 43, 66, 27, 64], [15, 33, 56, 1, 25, 38, 53, 19], [17, 49, 57, 52, 20], [26, 9, 48, 44, 34, 16, 54], [29, 37, 41, 8, 2, 22, 51, 61], [31, 4, 60, 47, 35], [42, 28, 18, 24, 10, 58, 6, 32, 36, 67], [45, 12, 59, 30, 21, 62, 14, 5, 13, 65], [50, 40, 55, 3, 11, 39, 23, 63]]
26.61s;1292;[[5, 62, 14, 54, 16, 59, 30, 21, 7, 64], [15, 33, 20, 52, 57, 51, 61, 26], [17, 9, 48, 44, 34, 12, 45], [19, 53, 38, 55, 40, 50], [27, 66, 13, 46, 43, 65], [29, 67, 3, 11, 23, 39, 25, 63], [31, 4, 60, 47, 35], [41, 37, 8, 2, 22, 49], [42, 36, 32, 6, 58, 10, 24, 18, 28, 1, 56]]
23.22s;1287;[[5, 14, 62, 30, 59, 48, 9, 26, 31], [7, 46, 13, 66, 43, 65], [12, 45, 34, 44, 16, 21, 54, 64], [15, 33, 1, 4, 60, 35, 47, 27], [17, 57, 22, 2, 37, 41, 8, 29], [19, 53, 38, 50, 63], [20, 52, 61, 51, 49, 56], [25, 23, 39, 11, 3, 55, 40], [42, 36, 28, 18, 24, 10, 58, 6, 32, 67]]
24.08s;1290;[[1, 52, 57, 51, 61, 26, 20], [7, 21, 30, 59, 16, 54, 62, 14, 5, 64], [12, 45, 44, 34, 48, 9, 17, 56, 33], [15, 4, 60, 47, 35, 31], [19, 53, 38, 55, 40, 50], [27, 66, 13, 46, 43, 65], [29, 3, 11, 23, 39, 25, 63], [37, 41, 8, 2, 22, 49], [42, 36, 28, 18, 24, 10, 58, 6, 32, 67]]
24.21s;1288;[[7, 21, 30, 59, 44, 34, 12, 45], [14, 62, 5, 54, 16, 48, 9, 17, 1, 33], [15, 20, 26, 61, 51, 57, 52, 56], [19, 38, 53, 55, 40, 50], [27, 66, 13, 46, 43, 65], [29, 3, 11, 39, 23, 25, 63], [31, 4, 60, 47, 35, 64], [41, 37, 8, 2, 22, 49], [42, 28, 18, 24, 10, 58, 6, 32, 36, 67]]
18.38s;1292;[[5, 14, 62, 54, 16, 59, 30, 21, 7, 64], [15, 56, 33, 1, 3, 11, 39, 23, 25, 63], [17, 52, 9, 48, 44, 34, 12, 45], [19, 53, 38, 55, 40, 50], [20, 49, 57, 26], [27, 66, 13, 46, 43, 65], [29, 8, 37, 41, 2, 22, 51, 61], [31, 4, 60, 47, 35], [42, 28, 18, 24, 10, 58, 6, 32, 36, 67]]
