elapsed;fitness;solution
7.33s;751;[[1, 3, 36, 35, 20, 29], [4, 19, 40, 42, 44, 15, 37, 17], [6, 14, 18], [9, 50, 21, 34, 30, 10], [11, 16, 2, 32], [22, 28, 31, 26, 8, 27], [24, 43, 7, 23, 48], [25, 13, 41], [38, 49, 39, 33, 45], [46, 5, 12, 47]]
10.10s;748;[[1, 28, 31, 26, 8, 48], [4, 41, 40, 19, 42, 17, 37], [6, 24, 43, 7, 23], [9, 30, 49, 5, 46], [10, 39, 33, 45, 15, 44], [11, 2, 32, 27], [12], [13, 25, 14], [16, 29, 21, 34, 50, 38], [18, 47], [20, 35, 36, 3, 22]]
9.74s;747;[[1, 28, 31, 26, 8, 27], [6, 14, 25], [10, 39, 30, 34, 21, 29], [11, 16, 2, 32], [12], [13, 41, 40, 19, 42], [17, 44, 45, 33, 15, 37], [18, 4, 47], [20, 35, 36, 3, 22], [24, 43, 7, 23, 48], [38, 50, 9, 49, 5, 46]]
13.01s;747;[[1, 28, 31, 26, 8, 27], [5, 10, 39, 30, 49], [6, 14, 25], [11, 16, 2, 32], [12], [13, 41, 19, 40, 42], [17, 44, 45, 33, 15, 37, 46], [18, 4, 47], [20, 35, 36, 3, 22], [24, 43, 7, 23, 48], [29, 21, 34, 50, 9, 38]]
14.05s;747;[[1, 28, 31, 26, 8, 27], [5, 49, 9, 50, 38, 46], [6, 14, 25], [10, 39, 30, 34, 21, 29], [11, 16, 2, 32], [12], [13, 41, 19, 40, 42], [17, 44, 45, 33, 15, 37], [18, 4, 47], [20, 35, 36, 3, 22], [24, 43, 7, 23, 48]]
12.94s;748;[[1, 22, 28, 31, 26, 8], [2, 29, 21, 16, 11], [5, 49, 9, 38], [10, 39, 30, 34, 50, 46], [12], [13, 41, 19, 40, 42], [17, 44, 45, 33, 15, 37], [18, 4, 47], [20, 35, 36, 3, 32], [24, 43, 7, 23, 48], [25, 14, 6, 27]]
5.33s;747;[[1, 28, 31, 26, 8, 27], [5, 49, 30, 39, 10], [6, 14, 25], [11, 16, 2, 32], [12], [13, 41, 40, 19, 42], [17, 44, 45, 33, 15, 37], [18, 4, 47], [22, 3, 36, 35, 20, 46], [24, 43, 7, 23, 48], [29, 21, 34, 50, 9, 38]]
3.47s;748;[[1, 3, 36, 35, 20, 29], [5, 49, 9, 38, 46], [6, 23, 7, 43, 24], [10, 39, 33, 45, 15, 37], [11, 2, 32, 27], [12], [13, 25, 14], [16, 50, 21, 34, 30], [17, 44, 42, 40, 19, 41], [18, 4, 47], [22, 28, 31, 26, 8, 48]]
11.62s;747;[[1, 28, 31, 26, 8, 27], [5, 49, 30, 39, 10], [6, 14, 25], [11, 16, 2, 32], [12], [13, 41, 40, 19, 42], [17, 44, 45, 33, 15, 37, 46], [18, 4, 47], [20, 35, 36, 3, 22], [24, 43, 7, 23, 48], [29, 21, 34, 50, 9, 38]]
11.25s;748;[[1, 22, 28, 31, 26, 8], [2, 29, 21, 16, 11], [5, 49, 9, 38], [12], [13, 41, 40, 19, 42], [17, 44, 45, 33, 15, 37], [18, 4, 47], [20, 35, 36, 3, 32], [24, 43, 7, 23, 48], [25, 14, 6, 27], [46, 10, 39, 30, 34, 50]]
12.79s;743;[[2, 29, 21, 34, 50], [5, 37, 44, 17, 12], [8, 26, 31, 28, 22, 1, 46], [11, 16, 30, 9, 38], [13, 41, 19, 40, 42], [15, 45, 33, 39, 10, 49], [18, 4, 47], [20, 35, 36, 3, 32], [24, 43, 7, 23, 48], [25, 14, 6, 27]]
7.98s;748;[[1, 22, 28, 31, 26, 8], [2, 29, 21, 16, 11], [5, 49, 9, 38], [12], [13, 41, 40, 19, 42], [17, 44, 45, 33, 15, 37], [18, 4, 47], [20, 35, 36, 3, 32], [24, 43, 7, 23, 48], [25, 14, 6, 27], [46, 10, 39, 30, 34, 50]]
6.24s;747;[[1, 28, 31, 26, 8, 27], [5, 10, 39, 30, 49], [6, 14, 25], [11, 16, 2, 32], [12], [13, 41, 19, 40, 42], [17, 44, 45, 33, 15, 37], [18, 4, 47], [22, 3, 36, 35, 20, 46], [24, 43, 7, 23, 48], [29, 21, 34, 50, 9, 38]]
5.59s;748;[[1, 22, 28, 31, 26, 8], [2, 29, 21, 16, 11], [5, 49, 9, 38, 46], [10, 39, 30, 34, 50], [12], [13, 41, 40, 19, 42], [17, 44, 45, 33, 15, 37], [18, 4, 47], [20, 35, 36, 3, 32], [24, 43, 7, 23, 48], [25, 14, 6, 27]]
10.54s;747;[[1, 28, 31, 26, 8, 27], [6, 14, 25], [10, 39, 30, 34, 21, 29], [11, 16, 2, 32], [12], [13, 41, 19, 40, 42], [17, 44, 45, 33, 15, 37], [18, 4, 47], [20, 35, 36, 3, 22], [24, 43, 7, 23, 48], [38, 50, 9, 49, 5, 46]]
