elapsed;fitness;solution
20.64s;689;[[4, 45, 29, 5, 37, 20, 70, 60, 71, 69, 36, 47, 48], [6, 33, 73, 1, 22, 64, 42, 43, 41, 56, 23, 63], [7, 35, 53, 14, 59, 11, 66, 65, 38], [12, 72, 39, 9, 32, 44, 3, 40, 17], [26, 58, 10, 31, 55, 25, 50, 18, 24, 49, 16, 51], [46, 8, 19, 54, 13, 57, 15, 27, 52, 34, 67], [68, 2, 62, 28, 61, 21, 74, 30, 75]]
6.09s;691;[[4, 48, 47, 36, 69, 71, 60, 70, 20, 37, 5, 29, 45], [6, 73, 1, 43, 42, 64, 41, 56, 23, 63, 33], [7, 53, 14, 59, 11, 66, 65, 38, 26], [12, 72, 58, 10, 31, 55, 25, 50, 18, 24, 49, 16, 51], [17, 3, 44, 32, 9, 39, 40], [30, 74, 21, 61, 28, 22, 62, 2, 68, 75], [46, 8, 35, 19, 54, 13, 57, 15, 27, 52, 34, 67]]
9.77s;689;[[4, 45, 29, 5, 37, 20, 70, 60, 71, 69, 36, 47, 48], [6, 73, 1, 22, 64, 42, 43, 41, 56, 23, 63, 33], [7, 35, 53, 14, 59, 66, 11, 65, 38], [12, 72, 39, 9, 32, 44, 3, 40, 17], [26, 58, 10, 31, 55, 25, 50, 18, 24, 49, 16, 51], [30, 74, 21, 61, 28, 62, 2, 68, 75], [46, 8, 19, 54, 13, 57, 15, 27, 52, 34, 67]]
26.67s;686;[[4, 27, 52, 34, 67], [6, 33, 73, 1, 43, 41, 42, 64, 22, 62, 2, 68], [7, 53, 14, 59, 66, 11, 65, 38, 26], [12, 72, 58, 10, 31, 55, 25, 9, 39, 40], [17, 3, 44, 32, 50, 18, 24, 49, 56, 23, 63, 16, 51], [45, 29, 37, 20, 70, 60, 71, 69, 36, 47, 21, 61, 28, 74], [46, 8, 35, 19, 54, 13, 57, 15, 5, 48, 30, 75]]
13.78s;689;[[4, 48, 47, 36, 69, 71, 60, 70, 20, 37, 5, 29, 45], [6, 33, 63, 23, 56, 41, 43, 42, 64, 22, 1, 73, 75], [7, 53, 14, 59, 66, 11, 65, 38, 26], [12, 72, 58, 10, 31, 55, 25, 50, 18, 24, 49, 16, 51], [17, 3, 44, 32, 9, 39, 40], [30, 74, 21, 61, 28, 62, 2, 68], [46, 8, 35, 19, 54, 13, 57, 15, 27, 52, 34, 67]]
22.41s;690;[[4, 45, 29, 5, 37, 20, 70, 60, 71, 69, 36, 47, 48], [6, 33, 73, 1, 22, 64, 42, 43, 41, 56, 23, 63], [7, 53, 14, 59, 11, 66, 65, 38, 26], [12, 72, 39, 9, 32, 44, 3, 40, 17], [30, 74, 21, 61, 28, 62, 2, 68, 75], [34, 52, 27, 15, 57, 13, 54, 19, 35, 8, 46, 67], [51, 16, 49, 24, 18, 50, 25, 55, 31, 10, 58]]
11.10s;689;[[4, 48, 47, 36, 69, 71, 60, 70, 20, 37, 5, 29, 45], [6, 33, 73, 1, 22, 64, 42, 43, 41, 56, 23, 63], [7, 35, 53, 14, 59, 66, 11, 65, 38], [12, 72, 39, 9, 32, 44, 3, 40, 17], [26, 58, 10, 31, 55, 25, 50, 18, 24, 49, 16, 51], [34, 52, 27, 15, 57, 13, 54, 19, 8, 46, 67], [68, 2, 62, 28, 61, 21, 74, 30, 75]]
13.78s;689;[[4, 48, 47, 36, 69, 71, 60, 70, 20, 37, 5, 29, 45], [6, 33, 73, 1, 22, 64, 42, 43, 41, 56, 23, 63], [7, 35, 53, 14, 59, 66, 11, 65, 38], [12, 72, 39, 9, 32, 44, 3, 40, 17], [26, 58, 10, 31, 55, 25, 50, 18, 24, 49, 16, 51], [46, 8, 19, 54, 13, 57, 15, 27, 52, 34, 67], [68, 2, 62, 28, 61, 21, 74, 30, 75]]
15.35s;689;[[4, 45, 29, 5, 36, 69, 71, 60, 70, 20, 37, 15, 57, 27], [6, 73, 1, 62, 22, 64, 42, 43, 41, 56, 23, 63, 33], [7, 53, 14, 59, 11, 66, 65, 38, 26], [12, 72, 58, 10, 31, 55, 25, 50, 18, 24, 49, 16, 51], [17, 3, 44, 32, 9, 39, 40], [30, 48, 47, 21, 61, 28, 74, 2, 68, 75], [46, 8, 35, 19, 54, 13, 52, 34, 67]]
24.64s;689;[[4, 45, 29, 5, 36, 69, 71, 60, 70, 20, 37, 15, 57, 27], [6, 33, 1, 73, 62, 22, 64, 42, 43, 41, 56, 23, 63], [7, 53, 11, 38, 65, 66, 59, 14, 35], [12, 72, 39, 9, 32, 44, 3, 40, 17], [26, 58, 10, 31, 55, 25, 50, 18, 24, 49, 16, 51], [30, 48, 47, 21, 61, 28, 74, 2, 68, 75], [46, 8, 19, 54, 13, 52, 34, 67]]
15.19s;689;[[4, 48, 47, 36, 69, 71, 60, 70, 20, 37, 5, 29, 45], [6, 33, 73, 1, 22, 64, 42, 43, 41, 56, 23, 63], [7, 53, 14, 59, 66, 11, 65, 38, 26], [12, 72, 58, 10, 31, 55, 25, 50, 18, 24, 49, 16, 51], [17, 3, 44, 32, 9, 39, 40], [30, 74, 21, 61, 28, 62, 2, 68, 75], [46, 8, 35, 19, 54, 13, 57, 15, 27, 52, 34, 67]]
