elapsed;fitness;solution
4.27s;521;[[6, 14, 25, 24, 43, 7, 23, 48, 27], [8, 26, 31, 28, 3, 36, 35, 20, 22, 1, 32], [11, 2, 29, 21, 16, 50, 34, 30, 9, 38], [12, 37, 44, 15, 45, 33, 39, 10, 49, 5, 46], [18, 13, 41, 40, 19, 42, 17, 4, 47]]
2.69s;521;[[6, 14, 25, 24, 43, 7, 23, 48, 27], [8, 26, 31, 28, 3, 36, 35, 20, 22, 1, 32], [11, 2, 29, 21, 16, 50, 34, 30, 9, 38], [12, 37, 44, 15, 45, 33, 39, 10, 49, 5, 46], [18, 13, 41, 40, 19, 42, 17, 4, 47]]
3.60s;521;[[6, 14, 25, 24, 43, 7, 23, 48, 27], [8, 26, 31, 28, 3, 36, 35, 20, 22, 1, 32], [11, 2, 29, 21, 16, 50, 34, 30, 9, 38], [12, 37, 44, 15, 45, 33, 39, 10, 49, 5, 46], [18, 13, 41, 19, 40, 42, 17, 4, 47]]
4.21s;521;[[5, 49, 10, 39, 33, 45, 15, 44, 37, 17, 12], [6, 14, 25, 24, 43, 7, 23, 48, 27], [8, 26, 31, 28, 3, 36, 35, 20, 22, 1, 32, 46], [11, 16, 2, 29, 21, 50, 34, 30, 9, 38], [18, 13, 41, 40, 19, 42, 4, 47]]
3.60s;521;[[6, 14, 25, 24, 43, 7, 23, 48, 27], [8, 26, 31, 28, 3, 36, 35, 20, 22, 1, 32], [11, 16, 2, 29, 21, 50, 34, 30, 9, 38], [12, 37, 44, 15, 45, 33, 39, 10, 49, 5, 46], [18, 13, 41, 40, 19, 42, 17, 4, 47]]
2.96s;521;[[5, 49, 10, 39, 33, 45, 15, 44, 37, 17, 12], [6, 14, 25, 24, 43, 7, 23, 48, 27], [8, 26, 31, 28, 3, 36, 35, 20, 22, 1, 32, 46], [11, 16, 2, 29, 21, 50, 34, 30, 9, 38], [18, 13, 41, 40, 19, 42, 4, 47]]
3.21s;521;[[6, 14, 25, 24, 43, 7, 23, 48, 27], [8, 26, 31, 28, 3, 36, 35, 20, 22, 1, 32], [11, 16, 2, 29, 21, 50, 34, 30, 9, 38], [12, 37, 44, 15, 45, 33, 39, 10, 49, 5, 46], [18, 13, 41, 40, 19, 42, 17, 4, 47]]
3.27s;521;[[6, 14, 25, 24, 43, 7, 23, 48, 27], [8, 26, 31, 28, 3, 36, 35, 20, 22, 1, 32], [11, 16, 2, 29, 21, 50, 34, 30, 9, 38], [12, 37, 44, 15, 45, 33, 39, 10, 49, 5, 46], [18, 13, 41, 40, 19, 42, 17, 4, 47]]
3.43s;521;[[5, 49, 10, 39, 33, 45, 15, 44, 37, 17, 12], [6, 14, 25, 24, 43, 7, 23, 48, 27], [8, 26, 31, 28, 3, 36, 35, 20, 22, 1, 32, 46], [11, 16, 2, 29, 21, 50, 34, 30, 9, 38], [18, 13, 41, 40, 19, 42, 4, 47]]
4.47s;521;[[5, 49, 10, 39, 33, 45, 15, 44, 37, 17, 12], [6, 14, 25, 24, 43, 7, 23, 48, 27], [8, 26, 31, 28, 3, 36, 35, 20, 22, 1, 32, 46], [11, 2, 29, 21, 16, 50, 34, 30, 9, 38], [18, 13, 41, 40, 19, 42, 4, 47]]
5.34s;521;[[5, 49, 10, 39, 33, 45, 15, 44, 37, 17, 12], [6, 14, 25, 24, 43, 7, 23, 48, 27], [8, 26, 31, 28, 3, 36, 35, 20, 22, 1, 32, 46], [11, 16, 2, 29, 21, 50, 34, 30, 9, 38], [18, 13, 41, 40, 19, 42, 4, 47]]
1.93s;521;[[5, 49, 10, 39, 33, 45, 15, 44, 37, 17, 12], [6, 14, 25, 24, 43, 7, 23, 48, 27], [8, 26, 31, 28, 3, 36, 35, 20, 22, 1, 32, 46], [11, 16, 2, 29, 21, 50, 34, 30, 9, 38], [18, 13, 41, 19, 40, 42, 4, 47]]
5.07s;521;[[5, 49, 10, 39, 33, 45, 15, 44, 37, 17, 12], [6, 14, 25, 24, 43, 7, 23, 48, 27], [8, 26, 31, 28, 3, 36, 35, 20, 22, 1, 32, 46], [11, 2, 29, 21, 16, 50, 34, 30, 9, 38], [18, 13, 41, 19, 40, 42, 4, 47]]
2.04s;521;[[5, 49, 10, 39, 33, 45, 15, 44, 37, 17, 12], [6, 14, 25, 24, 43, 7, 23, 48, 27], [8, 26, 31, 28, 3, 36, 35, 20, 22, 1, 32, 46], [11, 2, 29, 21, 16, 50, 34, 30, 9, 38], [18, 13, 41, 40, 19, 42, 4, 47]]
1.83s;521;[[5, 49, 10, 39, 33, 45, 15, 44, 37, 17, 12], [6, 14, 25, 24, 43, 7, 23, 48, 27], [8, 26, 31, 28, 3, 36, 35, 20, 22, 1, 32, 46], [11, 16, 2, 29, 21, 50, 34, 30, 9, 38], [18, 13, 41, 40, 19, 42, 4, 47]]
2.19s;521;[[5, 49, 10, 39, 33, 45, 15, 44, 37, 17, 12], [6, 14, 25, 24, 43, 7, 23, 48, 27], [8, 26, 31, 28, 3, 36, 35, 20, 22, 1, 32, 46], [11, 2, 29, 21, 16, 50, 34, 30, 9, 38], [18, 13, 41, 40, 19, 42, 4, 47]]
3.86s;521;[[6, 14, 25, 24, 43, 7, 23, 48, 27], [8, 26, 31, 28, 3, 36, 35, 20, 22, 1, 32], [11, 2, 29, 21, 16, 50, 34, 30, 9, 38], [12, 37, 44, 15, 45, 33, 39, 10, 49, 5, 46], [18, 13, 41, 40, 19, 42, 17, 4, 47]]
2.25s;521;[[6, 14, 25, 24, 43, 7, 23, 48, 27], [8, 26, 31, 28, 3, 36, 35, 20, 22, 1, 32], [11, 16, 2, 29, 21, 50, 34, 30, 9, 38], [12, 37, 44, 15, 45, 33, 39, 10, 49, 5, 46], [18, 13, 41, 19, 40, 42, 17, 4, 47]]
3.37s;521;[[5, 49, 10, 39, 33, 45, 15, 44, 37, 17, 12], [6, 14, 25, 24, 43, 7, 23, 48, 27], [8, 26, 31, 28, 3, 36, 35, 20, 22, 1, 32, 46], [11, 16, 2, 29, 21, 50, 34, 30, 9, 38], [18, 13, 41, 40, 19, 42, 4, 47]]
3.52s;521;[[6, 14, 25, 24, 43, 7, 23, 48, 27], [8, 26, 31, 28, 3, 36, 35, 20, 22, 1, 32], [11, 16, 2, 29, 21, 50, 34, 30, 9, 38], [12, 37, 44, 15, 45, 33, 39, 10, 49, 5, 46], [18, 13, 41, 40, 19, 42, 17, 4, 47]]

avg_time;avg_ans;best;worst
3.36s;521.00;521;521
