elapsed;fitness;solution
32.94s;1036;[[5, 28, 13], [7, 8, 23, 37, 65, 32, 16], [9, 48, 25, 21, 63], [12, 45, 52, 22, 54, 55, 56, 15, 58], [14, 20, 19, 35, 49, 1, 36, 39], [17, 38, 50, 11, 4, 46], [41, 51, 59, 24, 29, 10, 27, 43], [44, 40, 64, 6, 34, 42, 53], [47, 33, 31, 18, 26, 2, 66], [60, 3, 57, 30, 61, 62]]
15.45s;1048;[[2, 66, 51, 59, 24, 29, 10, 27], [5, 28, 13], [9, 48, 25, 21, 63], [12, 45, 52, 22, 54, 55, 15, 56, 58], [16, 41, 7, 11, 50, 14, 4, 46], [17, 38, 26, 47, 33], [20, 19, 35, 49, 1, 36, 39], [31, 18, 32, 65, 37, 23, 8, 43], [53, 42, 44, 40, 34, 6, 64], [60, 3, 57, 30, 61, 62]]
28.67s;1049;[[5, 28, 13], [7, 19, 35, 49, 1, 36, 39], [9, 48, 21, 25, 63], [12, 45, 52, 22, 54, 55, 56, 15, 58], [16, 43, 10, 20, 11, 50, 14, 4, 46], [17, 38, 29, 24, 59, 51], [27, 41, 2, 26, 33, 47], [31, 18, 65, 23, 8, 37, 32, 66], [42, 34, 6, 64, 40, 44, 53], [60, 3, 57, 30, 61, 62]]
11.85s;1041;[[5, 28, 13], [9, 48, 25, 21, 63], [12, 45, 52, 22, 54, 55, 56, 15, 58], [16, 43, 27, 7, 14, 11, 39, 40], [17, 38, 10, 29, 24, 59, 41], [31, 18, 26, 2, 47, 33], [32, 65, 37, 23, 8, 51, 66], [44, 64, 34, 6, 36, 42, 53], [46, 4, 1, 49, 35, 19, 20, 50], [60, 3, 57, 30, 61, 62]]
24.16s;1033;[[5, 28, 13], [9, 48, 25, 21, 63], [12, 45, 52, 22, 54, 55, 15, 56, 58], [14, 11, 49, 1, 42, 39], [16, 43, 27, 7, 20, 19, 35, 50], [17, 38, 10, 29, 24, 59, 41], [31, 18, 26, 2, 47, 33], [46, 4, 36, 6, 34, 64, 40, 44, 53], [60, 3, 57, 30, 61, 62], [65, 37, 23, 8, 32, 51, 66]]
45.01s;1042;[[5, 28, 13], [9, 48, 25, 21, 63], [12, 45, 52, 22, 54, 55, 56, 15, 58], [14, 20, 19, 35, 49, 1, 36, 39], [17, 7, 50, 11, 4, 46], [31, 18, 65, 37, 23, 8, 32, 66], [33, 26, 16, 41, 27, 10, 38], [43, 29, 24, 59, 51, 2, 47], [44, 40, 64, 6, 34, 42, 53], [60, 3, 57, 30, 61, 62]]
28.83s;1047;[[5, 28, 13], [9, 48, 25, 21, 63], [12, 45, 52, 22, 54, 55, 15, 56, 58], [14, 50, 11, 20, 7, 17], [31, 18, 26, 2, 51, 24, 29, 43], [32, 65, 37, 23, 8, 59, 41], [33, 47, 66, 16, 27, 10, 38], [39, 36, 1, 49, 35, 19, 4, 46], [44, 40, 64, 6, 34, 42, 53], [60, 3, 57, 30, 61, 62]]
28.54s;1039;[[4, 14, 20, 19, 35, 49, 1, 40, 53], [5, 28, 13], [9, 48, 25, 21, 63], [12, 45, 52, 22, 54, 55, 15, 56, 58], [16, 43, 27, 10, 59, 24, 29, 17], [31, 18, 26, 2, 47, 33], [39, 36, 6, 34, 64, 44, 42], [41, 38, 7, 50, 11, 46], [60, 3, 57, 30, 61, 62], [65, 37, 23, 8, 32, 51, 66]]
24.91s;1043;[[5, 28, 13], [9, 48, 25, 21, 63], [11, 35, 49, 1, 42, 39], [12, 45, 52, 22, 54, 55, 15, 56, 58], [14, 50, 19, 20, 17, 41, 16], [31, 18, 26, 2, 47, 33], [32, 65, 37, 23, 8, 51, 66], [38, 7, 29, 24, 59, 10, 27, 43], [46, 4, 36, 6, 34, 64, 40, 44, 53], [60, 3, 57, 30, 61, 62]]
32.89s;1036;[[5, 28, 13], [7, 8, 23, 37, 65, 32, 16], [9, 48, 21, 25, 63], [12, 45, 52, 22, 54, 55, 56, 15, 58], [14, 20, 19, 35, 49, 1, 36, 39], [17, 38, 50, 11, 4, 46], [41, 51, 59, 24, 29, 10, 27, 43], [44, 40, 64, 6, 34, 42, 53], [47, 33, 31, 18, 26, 2, 66], [60, 3, 57, 30, 61, 62]]
