elapsed;fitness;solution
4.04s;1074;[[4, 7, 42, 31, 20, 46, 26], [6, 45, 1, 29], [12, 10, 5, 53, 40, 16, 38, 32], [14, 34, 17, 3, 37, 36], [15, 11, 51, 2, 33], [18, 48, 50, 44, 24, 52, 23], [21, 8, 41, 25], [28, 54, 13, 27, 19, 22, 30], [43, 35, 9, 49, 39, 47]]
9.45s;1074;[[4, 7, 42, 31, 20, 46, 26], [6, 45, 1, 29], [12, 10, 5, 53, 40, 16, 38, 32], [14, 34, 17, 3, 37], [15, 11, 51, 2, 33, 36], [18, 48, 50, 44, 24, 52, 23], [21, 8, 41, 25], [28, 54, 13, 27, 19, 22, 30], [43, 35, 9, 49, 39, 47]]
4.28s;1074;[[4, 7, 42, 31, 20, 46, 26], [6, 45, 1, 29], [11, 15, 51, 2, 33], [12, 10, 5, 53, 40, 16, 38, 32], [18, 48, 50, 44, 24, 52, 23], [21, 8, 41, 25], [28, 54, 13, 27, 19, 22, 30], [36, 34, 17, 3, 14, 37], [43, 35, 9, 49, 39, 47]]
4.68s;1074;[[4, 7, 42, 31, 20, 46, 26], [6, 45, 1, 29], [12, 10, 5, 53, 40, 16, 38, 32], [14, 17, 34, 3, 37], [15, 11, 51, 2, 33, 36], [18, 48, 50, 44, 24, 52, 23], [21, 8, 41, 25], [28, 54, 13, 27, 19, 22, 30], [43, 35, 9, 49, 39, 47]]
3.79s;1074;[[4, 7, 42, 31, 20, 46, 26], [6, 45, 1, 29], [12, 10, 5, 53, 40, 16, 38, 32], [14, 17, 34, 3, 37], [18, 48, 50, 44, 24, 52, 23], [21, 8, 41, 25], [28, 54, 13, 27, 19, 22, 30], [33, 2, 51, 15, 11, 36], [43, 35, 9, 49, 39, 47]]
3.88s;1074;[[4, 7, 42, 31, 20, 46, 26], [6, 45, 1, 29], [12, 10, 5, 53, 40, 16, 38, 32], [14, 17, 34, 3, 37, 36], [15, 11, 51, 2, 33], [18, 48, 50, 44, 24, 52, 23], [21, 8, 41, 25], [28, 54, 13, 27, 19, 22, 30], [43, 35, 9, 49, 39, 47]]
3.48s;1074;[[4, 7, 42, 31, 20, 46, 26], [6, 45, 1, 29], [11, 15, 51, 2, 33], [12, 10, 5, 53, 40, 16, 38, 32], [14, 17, 34, 3, 37, 36], [18, 48, 50, 44, 24, 52, 23], [21, 8, 41, 25], [28, 54, 13, 27, 19, 22, 30], [43, 35, 9, 49, 39, 47]]
3.56s;1074;[[4, 7, 42, 31, 20, 46, 26], [6, 45, 1, 29], [12, 10, 5, 53, 40, 16, 38, 32], [15, 11, 51, 2, 33], [18, 48, 50, 44, 24, 52, 23], [21, 8, 41, 25], [28, 54, 13, 27, 19, 22, 30], [36, 34, 17, 3, 14, 37], [43, 35, 9, 49, 39, 47]]
4.85s;1074;[[4, 7, 42, 31, 20, 46, 26], [6, 45, 1, 29], [12, 10, 5, 53, 40, 16, 38, 32], [15, 11, 51, 2, 33], [18, 48, 50, 44, 24, 52, 23], [21, 8, 41, 25], [28, 54, 13, 27, 19, 22, 30], [36, 34, 17, 3, 14, 37], [43, 35, 9, 49, 39, 47]]
5.28s;1074;[[4, 7, 42, 31, 20, 46, 26], [6, 45, 1, 29], [12, 10, 5, 53, 40, 16, 38, 32], [14, 34, 17, 3, 37], [18, 48, 50, 44, 24, 52, 23], [21, 8, 41, 25], [28, 54, 13, 27, 19, 22, 30], [33, 2, 51, 11, 15, 36], [43, 35, 9, 49, 39, 47]]
3.40s;1074;[[4, 7, 42, 31, 20, 46, 26], [6, 45, 1, 29], [11, 15, 51, 2, 33, 36], [12, 10, 5, 53, 40, 16, 38, 32], [14, 34, 17, 3, 37], [18, 48, 50, 44, 24, 52, 23], [21, 8, 41, 25], [28, 54, 13, 27, 19, 22, 30], [43, 35, 9, 49, 39, 47]]
6.82s;1073;[[1, 45, 6, 8], [4, 7, 42, 31, 20, 46, 26], [11, 15, 51, 2, 17, 14], [12, 10, 5, 53, 40, 16, 38, 32], [18, 48, 50, 44, 24, 52, 23], [21, 33, 34, 3, 37, 36], [25, 41, 29], [28, 54, 13, 27, 19, 22, 30], [43, 35, 9, 49, 39, 47]]
6.14s;1074;[[4, 7, 42, 31, 20, 46, 26], [6, 45, 1, 29], [12, 10, 5, 53, 40, 16, 38, 32], [14, 17, 34, 3, 37, 36], [15, 11, 51, 2, 33], [18, 48, 50, 44, 24, 52, 23], [21, 8, 41, 25], [28, 54, 13, 27, 19, 22, 30], [43, 35, 9, 49, 39, 47]]
8.56s;1073;[[1, 45, 6, 8], [4, 7, 42, 31, 20, 46, 26], [11, 15, 51, 2, 17, 14], [12, 10, 5, 53, 40, 16, 38, 32], [18, 48, 50, 44, 24, 52, 23], [21, 33, 34, 3, 37, 36], [25, 41, 29], [28, 54, 13, 27, 19, 22, 30], [43, 35, 9, 49, 39, 47]]
4.11s;1074;[[4, 7, 42, 31, 20, 46, 26], [6, 45, 1, 29], [12, 10, 5, 53, 40, 16, 38, 32], [14, 17, 34, 3, 37], [18, 48, 50, 44, 24, 52, 23], [21, 8, 41, 25], [28, 54, 13, 27, 19, 22, 30], [33, 2, 51, 15, 11, 36], [43, 35, 9, 49, 39, 47]]
5.10s;1074;[[4, 7, 42, 31, 20, 46, 26], [6, 45, 1, 29], [11, 15, 51, 2, 33], [12, 10, 5, 53, 40, 16, 38, 32], [14, 17, 34, 3, 37, 36], [18, 48, 50, 44, 24, 52, 23], [21, 8, 41, 25], [28, 54, 13, 27, 19, 22, 30], [43, 35, 9, 49, 39, 47]]
4.67s;1074;[[4, 7, 42, 31, 20, 46, 26], [6, 45, 1, 29], [11, 15, 51, 2, 33], [12, 10, 5, 53, 40, 16, 38, 32], [18, 48, 50, 44, 24, 52, 23], [21, 8, 41, 25], [28, 54, 13, 27, 19, 22, 30], [36, 34, 17, 3, 14, 37], [43, 35, 9, 49, 39, 47]]
3.60s;1074;[[4, 7, 42, 31, 20, 46, 26], [6, 45, 1, 29], [12, 10, 5, 53, 40, 16, 38, 32], [15, 11, 51, 2, 33], [18, 48, 50, 44, 24, 52, 23], [21, 8, 41, 25], [28, 54, 13, 27, 19, 22, 30], [36, 34, 17, 3, 14, 37], [43, 35, 9, 49, 39, 47]]
7.53s;1074;[[4, 7, 42, 31, 20, 46, 26], [6, 45, 1, 29], [11, 15, 51, 2, 33], [12, 10, 5, 53, 40, 16, 38, 32], [18, 48, 50, 44, 24, 52, 23], [21, 8, 41, 25], [28, 54, 13, 27, 19, 22, 30], [36, 34, 17, 3, 14, 37], [43, 35, 9, 49, 39, 47]]
3.80s;1074;[[4, 7, 42, 31, 20, 46, 26], [6, 45, 1, 29], [11, 15, 51, 2, 33], [12, 10, 5, 53, 40, 16, 38, 32], [18, 48, 50, 44, 24, 52, 23], [21, 8, 41, 25], [28, 54, 13, 27, 19, 22, 30], [36, 34, 17, 3, 14, 37], [43, 35, 9, 49, 39, 47]]

avg_time;avg_ans;best;worst
5.05s;1073.90;1073;1074
