elapsed;fitness;solution
2.61s;751;[[1, 37, 32, 15, 2, 13, 28], [4, 16, 19, 33, 26, 25, 11, 29, 43], [9, 7, 34, 27, 14, 44, 18, 36], [20, 35, 38, 31, 3, 24, 10, 17, 30, 23], [39, 5, 41, 22, 8, 21, 12, 6, 40, 42]]
1.55s;751;[[1, 37, 32, 15, 2, 13, 28], [9, 7, 34, 27, 14, 44, 18, 36], [20, 35, 38, 31, 3, 24, 10, 17, 30, 23], [25, 11, 26, 19, 33, 16, 29, 4, 43], [39, 5, 41, 22, 8, 21, 12, 6, 40, 42]]
1.56s;751;[[1, 37, 32, 15, 2, 13, 28], [9, 7, 34, 27, 14, 44, 18, 36], [16, 29, 11, 25, 26, 19, 33, 4, 43], [20, 35, 38, 31, 3, 24, 10, 17, 30, 23], [39, 5, 41, 22, 8, 21, 12, 6, 40, 42]]
3.37s;751;[[1, 37, 32, 15, 2, 13, 28], [9, 7, 34, 27, 14, 44, 18, 36], [20, 35, 38, 31, 3, 24, 10, 17, 23, 30], [25, 11, 26, 19, 33, 29, 16, 4, 43], [39, 5, 41, 22, 8, 21, 12, 6, 40, 42]]
1.99s;751;[[1, 37, 32, 15, 2, 13, 28], [4, 16, 19, 33, 26, 25, 11, 29, 43], [9, 7, 34, 27, 14, 44, 18, 36], [20, 35, 38, 31, 3, 24, 10, 17, 30, 23], [39, 5, 41, 22, 8, 21, 12, 6, 40, 42]]
1.61s;751;[[1, 37, 32, 15, 2, 13, 28], [9, 7, 34, 27, 14, 44, 18, 36], [16, 33, 19, 26, 25, 11, 29, 4, 43], [20, 35, 38, 31, 3, 24, 10, 17, 23, 30], [39, 5, 41, 22, 8, 21, 12, 6, 40, 42]]
2.66s;751;[[1, 37, 32, 15, 2, 13, 28], [9, 7, 34, 27, 14, 44, 18, 36], [20, 35, 38, 31, 3, 24, 10, 17, 30, 23], [25, 26, 19, 33, 11, 29, 16, 4, 43], [39, 5, 41, 22, 8, 21, 12, 6, 40, 42]]
1.52s;751;[[1, 37, 32, 15, 2, 13, 28], [9, 7, 34, 27, 14, 44, 18, 36], [16, 19, 33, 26, 25, 11, 29, 4, 43], [20, 35, 38, 31, 3, 24, 10, 17, 30, 23], [39, 5, 41, 22, 8, 21, 12, 6, 40, 42]]
1.71s;751;[[1, 37, 32, 15, 2, 13, 28], [9, 7, 34, 27, 14, 44, 18, 36], [11, 25, 26, 33, 19, 16, 29, 4, 43], [20, 35, 38, 31, 3, 24, 10, 17, 30, 23], [39, 5, 41, 22, 8, 21, 12, 6, 40, 42]]
1.82s;751;[[1, 37, 32, 15, 2, 13, 28], [4, 16, 19, 33, 26, 25, 11, 29, 43], [9, 7, 34, 27, 14, 44, 18, 36], [20, 35, 38, 31, 3, 24, 10, 17, 23, 30], [39, 5, 41, 22, 8, 21, 12, 6, 40, 42]]
2.47s;751;[[1, 37, 32, 15, 2, 13, 28], [9, 7, 34, 27, 14, 44, 18, 36], [20, 35, 38, 31, 3, 24, 10, 17, 23, 30], [29, 11, 25, 26, 33, 19, 16, 4, 43], [39, 5, 41, 22, 8, 21, 12, 6, 40, 42]]
1.56s;751;[[1, 37, 32, 15, 2, 13, 28], [3, 31, 38, 20, 35, 24, 10, 17, 30, 23], [9, 7, 34, 27, 14, 44, 18, 36], [29, 11, 25, 26, 19, 33, 16, 4, 43], [39, 5, 41, 22, 8, 21, 12, 6, 40, 42]]
1.65s;751;[[1, 37, 32, 15, 2, 13, 28], [3, 31, 38, 20, 35, 24, 10, 17, 30, 23], [4, 33, 19, 26, 25, 11, 29, 16, 43], [9, 7, 34, 27, 14, 44, 18, 36], [39, 5, 41, 22, 8, 21, 12, 6, 40, 42]]
2.92s;751;[[1, 37, 32, 15, 2, 13, 28], [4, 29, 11, 25, 26, 19, 33, 16, 43], [9, 7, 34, 27, 14, 44, 18, 36], [20, 35, 38, 31, 3, 24, 10, 17, 30, 23], [39, 5, 41, 22, 8, 21, 12, 6, 40, 42]]
3.09s;751;[[1, 37, 32, 15, 2, 13, 28], [4, 16, 19, 33, 26, 25, 11, 29, 43], [9, 7, 34, 27, 14, 44, 18, 36], [20, 35, 38, 31, 3, 24, 10, 17, 23, 30], [39, 5, 41, 22, 8, 21, 12, 6, 40, 42]]
1.87s;751;[[1, 37, 32, 15, 2, 13, 28], [3, 31, 38, 20, 35, 24, 10, 17, 30, 23], [9, 7, 34, 27, 14, 44, 18, 36], [25, 11, 26, 19, 33, 16, 29, 4, 43], [39, 5, 41, 22, 8, 21, 12, 6, 40, 42]]
2.12s;751;[[1, 37, 32, 15, 2, 13, 28], [9, 7, 34, 27, 14, 44, 18, 36], [16, 33, 19, 26, 25, 11, 29, 4, 43], [20, 35, 38, 31, 3, 24, 10, 17, 30, 23], [39, 5, 41, 22, 8, 21, 12, 6, 40, 42]]
2.66s;751;[[1, 37, 32, 15, 2, 13, 28], [9, 7, 34, 27, 14, 44, 18, 36], [20, 35, 38, 31, 3, 24, 10, 17, 30, 23], [25, 11, 26, 19, 33, 16, 29, 4, 43], [39, 5, 41, 22, 8, 21, 12, 6, 40, 42]]
1.64s;751;[[1, 37, 32, 15, 2, 13, 28], [9, 7, 34, 27, 14, 44, 18, 36], [20, 35, 38, 31, 3, 24, 10, 17, 30, 23], [25, 26, 19, 33, 11, 29, 16, 4, 43], [39, 5, 41, 22, 8, 21, 12, 6, 40, 42]]
1.84s;751;[[1, 37, 32, 15, 2, 13, 28], [9, 7, 34, 27, 14, 44, 18, 36], [20, 35, 38, 31, 3, 24, 10, 17, 30, 23], [25, 11, 26, 33, 19, 29, 16, 4, 43], [39, 5, 41, 22, 8, 21, 12, 6, 40, 42]]

avg_time;avg_ans;best;worst
2.11s;751.00;751;751
