elapsed;fitness;solution
15.85s;637;[[4, 45, 48, 47, 21, 61, 28, 74, 30, 2, 68, 75], [6, 62, 22, 64, 42, 41, 43, 1, 73, 33, 63, 23, 56, 24, 49, 16, 51], [12, 72, 10, 31, 39, 9, 25, 55, 18, 50, 32, 44, 3, 40, 17], [26, 58, 38, 65, 66, 11, 59, 14, 53, 35, 7, 67], [34, 52, 27, 29, 5, 36, 69, 71, 60, 70, 20, 37, 15, 57, 13, 54, 19, 8, 46]]
13.90s;638;[[4, 45, 29, 5, 37, 20, 70, 60, 71, 36, 69, 61, 21, 47, 48, 30], [6, 63, 16, 49, 24, 18, 50, 25, 55, 31, 72, 39, 9, 32, 44, 3, 51], [17, 40, 12, 58, 10, 38, 65, 66, 11, 53, 7, 26], [33, 23, 56, 41, 43, 42, 64, 22, 1, 73, 62, 28, 74, 2, 68, 75], [34, 52, 27, 15, 57, 13, 54, 19, 59, 14, 35, 8, 46, 67]]
12.09s;633;[[4, 30, 48, 47, 37, 20, 70, 60, 71, 36, 69, 21, 74, 2, 68, 75], [6, 33, 73, 1, 62, 28, 61, 22, 64, 42, 43, 41, 56, 23, 63, 16], [7, 35, 53, 14, 59, 11, 66, 65, 38, 10, 58, 72, 12], [17, 40, 3, 44, 32, 9, 39, 31, 55, 25, 50, 18, 24, 49, 51], [26, 46, 8, 19, 54, 13, 57, 15, 5, 29, 45, 27, 52, 34, 67]]
10.56s;629;[[4, 45, 29, 5, 37, 20, 70, 60, 71, 36, 69, 21, 47, 48, 30, 75], [6, 33, 73, 62, 1, 43, 41, 42, 64, 22, 61, 28, 74, 2, 68], [7, 11, 66, 65, 38, 10, 31, 55, 25, 9, 39, 72, 58, 26], [12, 40, 3, 44, 32, 50, 18, 24, 49, 56, 23, 63, 16, 51, 17], [46, 8, 35, 53, 14, 59, 19, 54, 13, 57, 15, 27, 52, 34, 67]]
13.67s;631;[[4, 45, 29, 48, 47, 21, 61, 28, 74, 30, 2, 68, 75], [6, 33, 63, 1, 73, 62, 22, 64, 42, 43, 41, 56, 23, 24, 49, 16, 51], [12, 40, 9, 39, 72, 10, 31, 25, 55, 18, 50, 32, 44, 3, 17], [26, 58, 38, 65, 11, 66, 59, 14, 53, 7, 67], [34, 52, 27, 5, 36, 69, 71, 60, 70, 20, 37, 15, 57, 13, 54, 19, 35, 8, 46]]
12.83s;631;[[4, 45, 29, 48, 47, 21, 61, 28, 74, 30, 2, 68, 75], [6, 33, 73, 62, 22, 64, 42, 41, 43, 1, 63, 23, 56, 24, 49, 16, 51], [12, 40, 9, 39, 72, 10, 31, 25, 55, 18, 50, 32, 44, 3, 17], [26, 58, 38, 65, 66, 11, 59, 14, 53, 35, 7, 67], [34, 52, 27, 5, 36, 69, 71, 60, 70, 20, 37, 15, 57, 13, 54, 19, 8, 46]]
13.84s;638;[[4, 30, 48, 47, 5, 37, 20, 70, 60, 71, 36, 69, 21, 74, 2, 68], [6, 33, 63, 23, 56, 41, 43, 42, 64, 22, 61, 28, 62, 1, 73, 75], [12, 58, 72, 31, 10, 38, 65, 66, 11, 59, 14, 53], [17, 40, 39, 9, 25, 55, 18, 50, 32, 44, 3, 24, 49, 16, 51], [26, 7, 35, 8, 19, 54, 13, 57, 15, 29, 45, 27, 52, 46, 34, 67]]
19.84s;630;[[4, 52, 27, 45, 29, 48, 5, 15, 57, 13, 54, 19, 8, 46, 34], [6, 33, 63, 1, 73, 62, 22, 64, 42, 43, 41, 56, 23, 24, 49, 16, 51], [12, 40, 9, 39, 72, 10, 31, 25, 55, 18, 50, 32, 44, 3, 17], [26, 58, 38, 65, 11, 66, 59, 14, 53, 35, 7, 67], [30, 74, 21, 47, 36, 37, 20, 70, 60, 71, 69, 61, 28, 2, 68, 75]]
14.77s;634;[[4, 30, 21, 47, 36, 37, 5, 48, 29, 45, 27, 52, 34], [6, 33, 63, 1, 73, 62, 22, 64, 42, 43, 41, 56, 23, 24, 49, 16, 51], [12, 40, 9, 39, 72, 10, 31, 25, 55, 18, 50, 32, 44, 3, 17], [26, 58, 38, 65, 66, 11, 59, 14, 53, 35, 7, 67], [46, 8, 19, 54, 13, 57, 15, 20, 70, 60, 71, 69, 61, 28, 74, 2, 68, 75]]
14.75s;631;[[4, 30, 48, 36, 69, 71, 60, 70, 20, 37, 15, 57, 13, 54, 19, 8, 46], [6, 33, 63, 1, 73, 62, 22, 64, 42, 43, 41, 56, 23, 24, 49, 16, 51], [12, 72, 10, 31, 39, 9, 25, 55, 18, 50, 32, 44, 3, 40, 17], [26, 58, 38, 65, 11, 66, 59, 14, 53, 35, 7, 67], [34, 52, 27, 45, 29, 5, 47, 21, 61, 28, 74, 2, 68, 75]]
