elapsed;fitness;solution
11.97s;707;[[1, 52, 16, 35, 27], [3, 13, 49, 32, 36, 48], [18, 10, 17, 14, 51, 44, 28, 8, 46], [21, 26, 4, 39, 47, 42, 45], [25, 19, 2, 54, 30, 34, 31, 20, 55, 11, 33], [40, 5, 12, 9, 38, 22, 50, 23, 43], [41, 29, 37, 7, 15, 24, 6, 53]]
6.64s;711;[[2, 34, 54, 30, 31, 20, 55, 11, 33, 49, 13], [3, 36, 32, 48], [18, 10, 17, 51, 44, 14, 28, 8, 46], [19, 7, 15, 37, 29, 41, 45], [25, 1, 52, 16, 35, 27], [40, 5, 12, 9, 38, 50, 22, 23, 43], [47, 21, 26, 39, 4, 42, 24, 6, 53]]
5.71s;712;[[2, 34, 30, 54, 31, 20, 55, 11, 33, 49, 13], [3, 36, 32, 48], [18, 10, 8, 17, 14, 51, 44, 28, 46], [19, 7, 15, 4, 39, 26, 21, 47], [25, 1, 52, 16, 35, 27], [40, 5, 12, 9, 38, 22, 50, 23, 43], [41, 45, 42, 37, 29, 24, 6, 53]]
13.61s;707;[[1, 52, 16, 35, 27], [3, 13, 49, 32, 36, 48], [18, 10, 17, 51, 14, 44, 28, 8, 46], [21, 26, 4, 39, 47, 42, 41], [25, 19, 2, 30, 34, 54, 31, 20, 55, 11, 33], [40, 5, 12, 9, 38, 22, 50, 23, 43], [45, 29, 37, 7, 15, 24, 6, 53]]
2.81s;714;[[1, 52, 21, 26, 4, 39, 47], [2, 34, 54, 30, 31, 20, 55, 11, 33, 49, 13], [3, 36, 32, 48, 35, 16, 27], [18, 10, 8, 17, 51, 14, 44, 28, 46], [19, 7, 15, 37, 42, 29, 45, 41], [25, 24, 6, 53], [40, 5, 12, 9, 38, 50, 22, 23, 43]]
10.52s;707;[[1, 52, 16, 35, 27], [3, 13, 49, 32, 36, 48], [18, 10, 8, 17, 51, 44, 14, 28, 46], [21, 26, 4, 39, 47, 42, 45], [25, 19, 2, 30, 34, 54, 31, 20, 55, 11, 33], [40, 5, 12, 9, 38, 22, 50, 23, 43], [41, 29, 37, 7, 15, 24, 6, 53]]
4.11s;707;[[1, 52, 16, 35, 27], [3, 13, 49, 32, 36, 48], [18, 10, 8, 17, 44, 14, 51, 28, 46], [21, 26, 4, 39, 47, 42, 45], [25, 19, 2, 34, 54, 30, 31, 20, 55, 11, 33], [40, 5, 12, 9, 38, 22, 50, 23, 43], [41, 29, 37, 7, 15, 24, 6, 53]]
4.88s;709;[[1, 52, 16, 35, 27], [3, 13, 49, 32, 36, 48], [18, 10, 17, 14, 44, 51, 28, 8, 46], [25, 19, 2, 34, 30, 54, 31, 20, 55, 11, 33], [40, 5, 12, 9, 38, 50, 22, 23, 43], [42, 37, 4, 39, 26, 21, 47], [45, 41, 29, 15, 7, 24, 6, 53]]
5.21s;713;[[2, 54, 34, 30, 31, 20, 55, 11, 33, 13, 3], [18, 10, 17, 44, 51, 14, 28, 8, 46], [19, 7, 15, 37, 29, 41, 45], [21, 26, 4, 39, 47, 42, 24, 6, 53], [25, 1, 52, 16, 35, 27], [36, 49, 32, 48], [40, 5, 12, 9, 38, 50, 22, 23, 43]]
7.47s;712;[[2, 34, 30, 54, 31, 20, 55, 11, 33, 49, 13], [3, 36, 32, 48], [18, 10, 8, 17, 14, 44, 51, 28, 46], [19, 7, 15, 29, 41, 45, 24, 6, 53], [25, 1, 52, 16, 35, 27], [40, 5, 12, 9, 38, 50, 22, 23, 43], [42, 37, 4, 39, 26, 21, 47]]
10.91s;707;[[1, 52, 16, 35, 27], [3, 13, 49, 32, 36, 48], [18, 10, 8, 17, 44, 51, 14, 28, 46], [21, 26, 4, 39, 47, 42, 41], [25, 19, 2, 34, 30, 54, 31, 20, 55, 11, 33], [40, 5, 12, 9, 38, 50, 22, 23, 43], [45, 29, 37, 7, 15, 24, 6, 53]]
6.92s;707;[[1, 52, 16, 35, 27], [3, 13, 49, 32, 36, 48], [18, 10, 8, 17, 51, 14, 44, 28, 46], [21, 26, 4, 39, 47, 42, 41], [25, 19, 2, 34, 54, 30, 31, 20, 55, 11, 33], [40, 5, 12, 9, 38, 50, 22, 23, 43], [45, 29, 37, 7, 15, 24, 6, 53]]
