elapsed;fitness;solution
316.38s;1031;[[4, 52, 34, 67], [6, 33, 73, 1, 43, 63], [7, 53, 11, 38], [12, 39, 9, 40], [13, 54, 59, 66, 65], [15, 20, 70, 60, 71, 69, 36, 47], [16, 3, 44, 32, 17], [22, 64, 42, 41, 56, 23], [26, 72, 31, 10, 58], [27, 57, 37, 5, 29, 45], [30, 48, 2, 68, 75], [35, 14, 19, 8, 46], [50, 25, 55, 18, 24, 49, 51], [62, 28, 61, 21, 74]]
200.22s;1043;[[2, 28, 61, 62, 73], [4, 34, 67], [6, 68, 75], [7, 11, 66, 65], [12, 39, 9, 32], [16, 23, 56, 1, 33], [17, 3, 44, 40, 26], [22, 64, 42, 41, 43, 63], [27, 13, 57, 15, 5, 45], [29, 37, 20, 70, 60, 71, 69, 36], [30, 48, 47, 21, 74], [35, 14, 59, 53], [46, 8, 19, 54, 52], [50, 25, 55, 18, 24, 49, 51], [58, 38, 10, 31, 72]]
125.61s;1043;[[4, 30, 2, 6], [7, 35, 19, 53, 11], [8, 14, 54, 13, 27], [12, 25, 55, 18, 50, 32], [17, 40, 9, 39], [21, 61, 28, 74, 68], [26, 72, 31, 10, 58], [33, 42, 64, 22, 62], [37, 70, 60, 71, 69, 36, 47, 48], [38, 65, 66, 59], [44, 3, 24, 49, 16, 51], [45, 29, 5, 20, 15, 57], [46, 52, 34, 67], [63, 23, 56, 41, 43, 1, 73], [75]]
179.52s;1035;[[4, 34, 46, 26], [6, 33, 63, 43, 1, 73], [7, 11, 66, 65], [8, 19, 54, 13, 27, 52], [12, 25, 55, 18, 50, 32], [16, 49, 24, 44, 3, 51], [17, 40, 9, 39], [22, 64, 42, 41, 56, 23], [30, 48, 47, 21, 74], [35, 14, 59, 53], [37, 20, 70, 60, 71, 36, 69, 61], [57, 15, 5, 29, 45, 75], [58, 38, 10, 31, 72], [62, 28, 2, 68], [67]]
197.66s;1042;[[1, 43, 41, 42, 64, 68], [2, 62, 73, 33, 6], [4, 75], [7, 53, 14, 19, 35], [9, 32, 44, 3, 51], [11, 66, 59], [12, 40, 17], [15, 20, 70, 60, 71, 69, 36, 47], [16, 49, 24, 56, 23, 63], [26, 38, 65, 10, 58], [28, 22, 61, 21, 74], [29, 5, 37, 48, 30], [34, 46, 8, 67], [45, 57, 54, 13, 27, 52], [50, 18, 55, 25, 31, 39, 72]]
102.45s;1032;[[4, 30, 2, 68], [6, 73, 1, 43, 63, 33], [7, 11, 66, 65], [12, 39, 9, 40], [16, 3, 44, 32, 17], [22, 64, 42, 41, 56, 23], [26, 53, 14, 59], [29, 5, 20, 57, 15, 45], [34, 46, 8, 67], [35, 19, 54, 13, 27, 52], [37, 70, 60, 71, 69, 36, 47, 48], [50, 25, 55, 18, 24, 49, 51], [58, 38, 10, 31, 72], [62, 28, 61, 21, 74], [75]]
260.84s;1033;[[3, 44, 50, 32, 17], [4, 75], [6, 33, 2, 68], [7, 53, 11, 38], [8, 35, 59, 66, 65], [12, 39, 9, 40], [14, 19, 54, 13, 52], [25, 55, 18, 24, 49, 16, 51], [26, 72, 31, 10, 58], [27, 57, 15, 5, 29, 45], [28, 22, 64, 42, 62], [30, 48, 47, 21, 74], [34, 46, 67], [37, 20, 70, 60, 71, 36, 69, 61], [63, 23, 56, 41, 43, 1, 73]]
282.57s;1036;[[4, 47, 69, 61, 21], [6, 28, 74, 2, 68], [7, 8, 19, 54, 13, 27], [12, 39, 9, 40], [16, 49, 24, 44, 3, 17], [26, 72, 31, 10, 58], [30, 48, 5, 29, 45], [32, 25, 55, 18, 50, 51], [33, 42, 64, 22, 62], [35, 14, 11, 53], [36, 71, 60, 70, 20, 37, 15, 57], [38, 65, 66, 59], [46, 52, 34, 67], [63, 23, 56, 41, 43, 1, 73], [75]]
89.05s;1039;[[1, 43, 41, 42, 64, 73], [4, 46, 67], [6, 33, 40, 17], [7, 35, 14, 53, 26], [8, 19, 54, 13, 52, 34], [11, 66, 59], [12, 58, 10, 65, 38], [16, 49, 24, 56, 23, 63], [25, 55, 18, 50, 44, 3, 51], [27, 57, 15, 5, 29, 45], [30, 48, 47, 21, 74], [32, 9, 39, 31, 72], [37, 20, 70, 60, 71, 36, 69, 61], [62, 22, 28, 2, 68], [75]]
269.21s;1038;[[4, 75], [6, 33, 62, 2, 68], [7, 35, 19, 54, 52, 34], [11, 59, 14], [12, 25, 55, 18, 50, 32], [15, 37, 20, 70, 60, 71, 69, 36], [16, 49, 24, 44, 3, 51], [17, 40, 9, 39], [22, 42, 64, 61, 28], [26, 58, 10, 31, 72], [27, 13, 57, 5, 29, 45], [30, 48, 47, 21, 74], [38, 65, 66, 53], [46, 8, 67], [63, 23, 56, 41, 43, 1, 73]]
162.27s;1039;[[1, 43, 41, 42, 64, 73], [3, 44, 24, 49, 56, 23], [4, 75], [6, 33, 63, 16, 51], [7, 53, 11], [8, 35, 14, 19, 54, 13], [12, 25, 55, 18, 50, 32], [17, 40, 9, 39], [26, 72, 31, 10, 58], [27, 57, 15, 5, 29, 45], [30, 48, 47, 21, 74], [37, 20, 70, 60, 71, 36, 69, 61], [38, 65, 66, 59], [46, 52, 34, 67], [62, 22, 28, 2, 68]]
225.08s;1041;[[4, 75], [6, 73, 1, 22, 61, 21], [7, 11, 66, 65], [8, 19, 59, 14, 35], [12, 39, 9, 40], [15, 37, 20, 70, 60, 71, 69, 36], [16, 49, 24, 56, 23, 63], [17, 32, 44, 3, 51], [26, 72, 31, 25, 55, 18, 50], [29, 5, 47, 48, 30], [33, 43, 41, 42, 64], [45, 27, 57, 13, 54, 52], [46, 34, 67], [53, 38, 10, 58], [68, 2, 62, 28, 74]]
122.45s;1044;[[3, 44, 24, 49, 16, 51], [4, 30, 74, 2, 68], [6, 28, 61, 21], [7, 35, 53, 11, 65], [12, 25, 55, 18, 50, 32], [14, 59, 66], [17, 40, 9, 39], [26, 8, 19, 54, 13, 27], [33, 42, 64, 22, 62], [34, 52, 46, 67], [37, 70, 60, 71, 69, 36, 47, 48], [45, 29, 5, 20, 15, 57], [58, 38, 10, 31, 72], [63, 23, 56, 41, 43, 1, 73], [75]]
333.58s;1025;[[4, 30, 2, 6], [7, 11, 66, 65], [8, 19, 54, 13, 27, 52], [12, 25, 55, 18, 50, 32], [16, 49, 24, 3, 44, 17], [26, 72, 39, 9, 40], [29, 5, 37, 36, 47, 48], [33, 43, 56, 23, 63, 51], [35, 14, 59, 53], [38, 10, 31, 58], [45, 57, 15, 20, 70, 60, 71, 69], [62, 28, 61, 21, 74], [67, 46, 34, 75], [68, 22, 64, 42, 41, 1, 73]]
53.15s;1055;[[4, 45, 27, 13, 52], [6, 2, 74, 48, 30], [7, 53, 14, 19, 54], [10, 38, 11], [12, 31, 25, 55, 18, 50], [16, 49, 24, 56, 23, 63], [17, 32, 44, 3, 51], [26, 65, 66, 59, 35], [29, 5, 37, 36, 21, 68], [33, 43, 41, 42, 64], [40, 9, 39, 72, 58], [46, 8, 34, 67], [47, 69, 71, 60, 70, 20, 15, 57], [62, 28, 61, 22, 1, 73], [75]]
89.07s;1044;[[2, 28, 61, 22, 62], [3, 44, 50, 32, 17], [4, 75], [6, 33, 63, 16, 51], [7, 11, 66, 65], [12, 72, 39, 9, 40], [19, 54, 13, 57, 15, 5, 29], [23, 56, 49, 24, 18, 55, 25], [26, 8, 46, 67], [30, 48, 47, 21, 74], [34, 52, 27, 45], [35, 14, 59, 53], [37, 20, 70, 60, 71, 69, 36, 68], [38, 31, 10, 58], [43, 41, 42, 64, 1, 73]]
70.48s;1046;[[4, 30, 2, 6], [7, 53, 11, 38], [12, 25, 55, 18, 50, 32], [13, 54, 59, 66, 65], [16, 63, 1, 62, 73, 33], [17, 40, 9, 39], [21, 69, 61, 28, 74, 68], [22, 64, 42, 41, 43, 51], [23, 56, 49, 24, 3, 44], [26, 58, 10, 31, 72], [27, 52, 34, 67], [35, 14, 19, 8, 46], [36, 71, 60, 70, 20, 37, 15, 57], [45, 29, 5, 47, 48], [75]]
139.87s;1043;[[2, 28, 61, 22, 62], [6, 33, 43, 1, 73, 68], [7, 53, 35, 8, 46], [11, 66, 58], [12, 31, 10, 65, 38], [13, 54, 59, 14, 19], [16, 3, 44, 32, 17], [26, 72, 39, 9, 40], [27, 37, 20, 70, 60, 71, 69, 36], [30, 48, 47, 21, 74], [45, 29, 5, 15, 57, 52], [50, 25, 55, 18, 24, 49, 51], [63, 23, 56, 41, 42, 64], [67, 34, 4, 75]]
