elapsed;fitness;solution
31.88s;843;[[4, 45, 27, 52, 46, 34], [6, 62, 22, 64, 61, 69, 36, 47], [7, 35, 14, 59, 19, 8], [12, 25, 55, 31, 10, 58, 26], [16, 49, 24, 18, 50, 9, 39], [17, 40, 32, 44, 3, 51], [29, 5, 37, 60, 20, 15, 57, 13, 54], [30, 48, 21, 28, 2, 68], [33, 1, 43, 42, 41, 56, 23, 63], [38, 65, 66, 11, 53], [67]]
24.94s;838;[[1, 43, 41, 42, 64, 61, 22, 62], [4, 45, 27, 52, 34, 46], [5, 37, 20, 60, 69, 36, 47, 48], [6, 2, 28, 21, 30, 68], [7, 14, 59, 66, 65, 26], [12, 39, 31, 25, 55, 18, 50, 17], [16, 49, 24, 56, 23, 63, 33], [29, 15, 57, 13, 54, 19, 35, 8, 67], [40, 9, 32, 44, 3, 51], [53, 11, 38, 10, 58]]
31.56s;845;[[4, 45, 29, 15, 57, 13, 27, 52], [5, 37, 20, 60, 69, 36, 47, 48], [6, 33, 1, 63, 40, 17], [7, 14, 59, 66, 65, 26], [12, 39, 31, 55, 25, 9, 32], [16, 49, 24, 18, 50, 44, 3, 51], [23, 56, 41, 43, 42, 64, 22, 62], [30, 21, 61, 28, 2, 68], [46, 8, 35, 19, 54, 34, 67], [53, 11, 38, 10, 58]]
16.67s;842;[[1, 43, 42, 64, 41, 56, 23, 63], [2, 28, 61, 22, 62, 33], [4, 29, 5, 37, 20, 15, 57, 13], [6, 51, 3, 44, 40, 12, 26], [7, 10, 31, 55, 25, 9, 39], [8, 54, 19, 59, 14, 53, 35], [11, 66, 65, 38, 58], [16, 49, 24, 18, 50, 32, 17], [45, 27, 52, 34, 46, 67], [48, 47, 36, 60, 69, 21, 30, 68]]
70.46s;831;[[4, 45, 27, 52, 46, 34], [5, 37, 20, 60, 69, 36, 47, 48], [6, 2, 62, 28, 61, 21], [8, 19, 54, 13, 57, 15, 29, 30, 68], [10, 31, 25, 55, 18, 50, 32], [11, 66, 65, 38, 58], [16, 63, 23, 56, 49, 24, 44, 3, 51], [17, 40, 9, 39, 12, 26], [22, 64, 42, 41, 43, 1, 33], [35, 14, 59, 53, 7, 67]]
27.82s;840;[[1, 43, 42, 64, 41, 56, 23, 63], [3, 44, 50, 25, 55, 18, 24, 49, 16], [4, 45, 27, 52, 46, 34], [6, 22, 61, 21, 47, 48, 30], [7, 53, 14, 59, 19, 54, 13], [8, 35, 11, 66, 65, 38], [12, 39, 31, 10, 58, 26], [17, 32, 9, 40], [29, 5, 36, 69, 60, 20, 37, 15, 57], [51, 33, 62, 28, 2, 68], [67]]
15.18s;846;[[1, 43, 42, 64, 41, 56, 23, 63], [4], [6, 62, 22, 61, 28, 2, 68], [7, 53, 59, 14, 35, 67], [10, 31, 25, 55, 18, 50, 32], [11, 66, 65, 38, 58], [17, 40, 9, 39, 12, 26], [21, 69, 36, 60, 20, 15, 57, 13, 27], [30, 48, 47, 37, 5, 29, 45], [33, 16, 49, 24, 44, 3, 51], [34, 52, 54, 19, 8, 46]]
27.86s;840;[[1, 43, 41, 42, 64, 22, 62], [3, 44, 50, 18, 55, 25, 31, 10], [4, 45, 29, 5, 48, 30], [6, 28, 61, 21, 2, 68], [7, 53, 11, 38, 58, 12], [17, 40, 32, 9, 39], [26, 65, 66, 59, 14, 35], [27, 57, 15, 37, 20, 60, 69, 36, 47], [33, 63, 23, 56, 24, 49, 16, 51], [34, 52, 13, 54, 19, 8, 46], [67]]
26.20s;839;[[2, 21, 69, 36, 47, 48, 30], [3, 44, 50, 18, 24, 49, 16, 51], [4, 45, 52, 34, 46], [6, 62, 22, 64, 61, 28, 68], [7, 35, 14, 59, 19, 54, 8], [17, 40, 9, 39, 12, 26], [27, 13, 57, 15, 20, 60, 37, 5, 29], [32, 25, 55, 31, 10, 58], [33, 1, 43, 42, 41, 56, 23, 63], [38, 65, 66, 11, 53], [67]]
17.65s;841;[[1, 43, 41, 42, 64, 22, 62, 68], [3, 44, 50, 18, 55, 25, 31, 39], [4, 45, 29, 5, 27, 67], [6, 2, 21, 47, 48, 30], [7, 14, 59, 11, 53], [12, 9, 32, 40, 17], [26, 58, 10, 38, 65, 66], [28, 61, 69, 36, 60, 20, 37, 15, 57], [33, 63, 23, 56, 24, 49, 16, 51], [34, 52, 13, 54, 19, 35, 8, 46]]
28.63s;839;[[2, 21, 69, 36, 47, 48, 30], [4, 45, 27, 52, 34, 46], [6, 62, 22, 64, 61, 28, 68], [7, 35, 53, 14, 59, 19, 8], [10, 31, 25, 55, 18, 50, 32], [11, 66, 65, 38, 58], [17, 44, 3, 24, 49, 16, 51], [26, 12, 39, 9, 40], [29, 5, 37, 60, 20, 15, 57, 13, 54], [33, 1, 43, 42, 41, 56, 23, 63], [67]]
23.37s;846;[[4, 45, 27, 52, 8, 46], [6, 33, 1, 62, 2, 68], [7, 35, 14, 59, 19, 54, 13], [9, 25, 55, 18, 24, 49, 16, 51], [12, 39, 31, 10, 58, 26], [17, 3, 44, 50, 32, 40], [22, 64, 42, 43, 41, 56, 23, 63], [28, 61, 21, 47, 48, 30], [29, 5, 36, 69, 60, 20, 37, 15, 57], [34, 67], [38, 65, 66, 11, 53]]
7.79s;834;[[1, 43, 41, 42, 64, 22, 62, 68], [3, 44, 50, 18, 55, 25, 31, 10], [4, 34, 46, 67], [5, 37, 20, 60, 36, 69, 61, 28], [6, 2, 21, 47, 48, 30], [7, 35, 53, 14, 59, 19, 8], [11, 66, 65, 38, 58], [12, 39, 9, 32, 40], [17, 26], [33, 63, 23, 56, 24, 49, 16, 51], [45, 29, 15, 57, 54, 13, 27, 52]]
7.61s;855;[[3, 44, 50, 25, 55, 18, 24, 49, 16], [4, 27, 15, 57, 13, 54, 52, 34], [6, 42, 64, 22, 62, 2, 68], [7, 53, 11, 66, 65], [12, 9, 32, 40, 17], [26, 58, 38, 10, 31, 39], [28, 61, 21, 47, 48, 30], [33, 1, 43, 41, 56, 23, 63, 51], [35, 14, 59, 19, 8, 46], [36, 69, 60, 20, 37, 5, 29, 45], [67]]
8.04s;851;[[4, 27, 15, 57, 13, 54, 52, 34], [6, 33, 1, 62, 2, 68], [7, 35, 11, 66, 65, 38], [16, 49, 24, 18, 50, 44, 3, 17], [26, 12, 39, 9, 40], [28, 22, 61, 69, 21, 48, 30], [32, 25, 55, 31, 10, 58], [45, 29, 5, 37, 20, 60, 36, 47], [46, 8, 19, 59, 14, 53], [51, 23, 56, 41, 64, 42, 43, 63], [67]]
13.50s;836;[[4, 45, 27, 52, 34, 46], [5, 37, 20, 60, 69, 36, 47, 48], [6, 33, 1, 63, 16, 3, 44, 51], [7, 53, 14, 59, 11], [12, 9, 32, 40, 17], [23, 56, 41, 43, 42, 64, 22, 62], [26, 58, 10, 38, 65, 66], [29, 15, 57, 13, 54, 19, 35, 8, 67], [30, 21, 61, 28, 2, 68], [39, 31, 55, 25, 50, 18, 24, 49]]
36.43s;840;[[1, 43, 41, 42, 64, 22, 62, 68], [3, 44, 50, 18, 55, 25, 32, 17], [4, 45, 29, 15, 57, 54, 13, 27], [5, 37, 20, 60, 36, 69, 61, 28], [6, 2, 21, 47, 48, 30], [7, 35, 53, 14, 59, 19, 8], [11, 66, 65, 38, 26], [12, 39, 9, 31, 10, 58], [33, 63, 23, 56, 24, 49, 16, 51], [40, 46, 52, 34, 67]]
49.13s;836;[[2, 28, 1, 63, 33, 6], [4, 45, 27, 52, 34, 46], [7, 35, 53, 14, 59, 19, 8], [11, 66, 65, 38, 58], [16, 49, 24, 18, 50, 32, 17], [23, 56, 41, 43, 42, 64, 22, 62], [26, 10, 31, 55, 25, 9, 39], [29, 5, 37, 60, 20, 15, 57, 13, 54], [30, 48, 47, 36, 69, 61, 21, 68], [51, 3, 44, 40, 12, 67]]
26.69s;842;[[1, 43, 42, 64, 41, 56, 23, 63], [4, 45, 27, 52, 34, 46], [6, 33, 62, 22, 61, 69, 36, 30], [7, 35, 53, 11, 38, 58], [8, 19, 14, 59, 66, 65], [10, 31, 55, 25, 9, 39, 12], [16, 49, 24, 18, 50, 32, 17], [29, 5, 37, 60, 20, 15, 57, 13, 54], [48, 47, 21, 28, 2, 68], [51, 3, 44, 40, 26, 67]]
26.73s;848;[[1, 42, 64, 22, 62, 2, 68], [4, 27, 15, 57, 13, 54, 52, 34], [6, 33, 43, 41, 56, 23, 63, 51], [7, 53, 14, 59, 19, 46], [8, 35, 11, 66, 65, 38], [9, 39, 31, 10, 58, 26], [16, 49, 24, 18, 55, 25, 50, 32], [17, 3, 44, 40, 12, 67], [28, 61, 69, 21, 48, 30], [29, 47, 36, 60, 20, 37, 5, 45]]

avg_time;avg_ans;best;worst
25.91s;841.60;831;855
