elapsed;fitness;solution
37.82s;747;[[1, 28, 31, 26, 8, 27], [4, 17, 44, 45, 33, 15, 37], [5, 49, 30, 39, 10], [6, 14, 25], [11, 16, 2, 32], [12], [13, 41, 19, 40, 42], [18, 47], [22, 3, 36, 35, 20, 46], [24, 43, 7, 23, 48], [29, 21, 34, 50, 9, 38]]
27.84s;747;[[1, 28, 31, 26, 8, 27], [6, 14, 25], [10, 39, 30, 34, 21, 29], [11, 16, 2, 32], [12], [13, 41, 40, 19, 42], [17, 44, 45, 33, 15, 37], [18, 4, 47], [20, 35, 36, 3, 22], [24, 43, 7, 23, 48], [38, 50, 9, 49, 5, 46]]
32.29s;748;[[1, 22, 28, 31, 26, 8], [2, 29, 21, 16, 11], [3, 36, 35, 20, 32], [4, 17, 44, 45, 33, 15, 37], [5, 49, 9, 38], [10, 39, 30, 34, 50, 46], [12], [13, 41, 40, 19, 42], [18, 47], [24, 43, 7, 23, 48], [25, 14, 6, 27]]
49.68s;747;[[1, 28, 31, 26, 8, 27], [5, 49, 30, 39, 10], [6, 14, 25], [11, 16, 2, 32], [12], [13, 41, 40, 19, 42], [17, 44, 45, 33, 15, 37, 46], [18, 4, 47], [20, 35, 36, 3, 22], [24, 43, 7, 23, 48], [29, 21, 34, 50, 9, 38]]
14.38s;749;[[1, 28, 31, 26, 8, 27], [2, 29, 21, 34, 50], [5, 49, 30, 39, 10], [6, 14, 25], [12], [13, 41, 40, 19, 42], [17, 44, 45, 33, 15, 37], [18, 4, 47], [20, 35, 36, 3, 22], [24, 43, 7, 23, 48], [32, 11, 16, 9, 38, 46]]
11.20s;749;[[1, 28, 31, 26, 8, 48], [5, 49, 30, 9, 46], [6, 24, 43, 7, 23], [10, 39, 33, 45, 15, 37], [11, 2, 32, 27], [12], [13, 25, 14], [16, 29, 21, 34, 50, 38], [17, 44, 42, 19, 40, 41], [18, 4, 47], [20, 35, 36, 3, 22]]
23.64s;747;[[1, 28, 31, 26, 8, 27], [6, 14, 25], [10, 39, 30, 34, 21, 29], [11, 16, 2, 32], [12], [13, 41, 19, 40, 42], [17, 44, 45, 33, 15, 37], [18, 4, 47], [20, 35, 36, 3, 22], [24, 43, 7, 23, 48], [38, 50, 9, 49, 5, 46]]
16.69s;747;[[1, 28, 31, 26, 8, 27], [4, 17, 44, 45, 33, 15, 37], [5, 10, 39, 30, 49], [6, 14, 25], [11, 16, 2, 32], [12, 46], [13, 41, 19, 40, 42], [18, 47], [20, 35, 36, 3, 22], [24, 43, 7, 23, 48], [29, 21, 34, 50, 9, 38]]
28.27s;747;[[1, 28, 31, 26, 8, 27], [4, 17, 44, 45, 33, 15, 37], [5, 49, 30, 39, 10], [6, 14, 25], [11, 16, 2, 32], [12, 46], [13, 41, 19, 40, 42], [18, 47], [20, 35, 36, 3, 22], [24, 43, 7, 23, 48], [29, 21, 34, 50, 9, 38]]
14.01s;748;[[1, 22, 28, 31, 26, 8], [2, 29, 21, 16, 11], [5, 49, 9, 38, 46], [10, 39, 30, 34, 50], [12], [13, 41, 40, 19, 42], [17, 44, 45, 33, 15, 37], [18, 4, 47], [20, 35, 36, 3, 32], [24, 43, 7, 23, 48], [25, 14, 6, 27]]
15.56s;748;[[1, 22, 28, 31, 26, 8], [2, 29, 21, 16, 11], [3, 36, 35, 20, 32], [4, 17, 44, 45, 33, 15, 37], [5, 49, 9, 38], [12], [13, 41, 40, 19, 42], [18, 47], [24, 43, 7, 23, 48], [25, 14, 6, 27], [46, 10, 39, 30, 34, 50]]
28.74s;747;[[1, 28, 31, 26, 8, 27], [5, 49, 30, 39, 10], [6, 14, 25], [11, 16, 2, 32], [12, 46], [13, 41, 19, 40, 42], [17, 44, 45, 33, 15, 37], [18, 4, 47], [20, 35, 36, 3, 22], [24, 43, 7, 23, 48], [29, 21, 34, 50, 9, 38]]
78.20s;742;[[5, 37, 44, 17, 12], [8, 26, 31, 28, 22, 1, 46], [9, 30, 34, 50, 21, 29], [11, 2, 16, 38], [13, 41, 19, 40, 42], [15, 45, 33, 39, 10, 49], [18, 4, 47], [20, 35, 36, 3, 32], [24, 43, 7, 23, 48], [25, 14, 6, 27]]
36.79s;748;[[1, 28, 31, 26, 8, 27], [2, 29, 21, 16, 11], [5, 49, 9, 38, 32], [6, 14, 25], [10, 39, 30, 34, 50, 46], [12], [13, 41, 40, 19, 42], [17, 44, 45, 33, 15, 37], [18, 4, 47], [20, 35, 36, 3, 22], [24, 43, 7, 23, 48]]
25.99s;748;[[1, 22, 28, 31, 26, 8], [2, 29, 21, 16, 11], [4, 17, 44, 45, 33, 15, 37], [5, 49, 9, 38, 46], [10, 39, 30, 34, 50], [12], [13, 41, 40, 19, 42], [18, 47], [20, 35, 36, 3, 32], [24, 43, 7, 23, 48], [25, 14, 6, 27]]
23.74s;747;[[1, 28, 31, 26, 8, 27], [5, 49, 30, 39, 10], [6, 14, 25], [11, 16, 2, 32], [12, 46], [13, 41, 40, 19, 42], [17, 44, 45, 33, 15, 37], [18, 4, 47], [20, 35, 36, 3, 22], [24, 43, 7, 23, 48], [29, 21, 34, 50, 9, 38]]
