elapsed;fitness;solution
3.95s;458;[[1, 22, 28, 3, 36, 35, 20, 2, 32], [5, 10, 39, 33, 15, 37, 17, 12], [6, 24, 23, 7, 26, 31, 8, 27], [11, 16, 29, 21, 34, 30, 9, 38], [14, 25, 13, 19, 4, 18]]
3.37s;458;[[1, 22, 28, 3, 36, 35, 20, 2, 32], [5, 10, 39, 33, 15, 37, 17, 12], [6, 24, 23, 7, 26, 31, 8, 27], [11, 16, 29, 21, 34, 30, 9, 38], [14, 25, 13, 19, 4, 18]]
3.34s;458;[[1, 22, 28, 3, 36, 35, 20, 2, 32], [5, 10, 39, 33, 15, 37, 17, 12], [6, 24, 23, 7, 26, 31, 8, 27], [11, 16, 29, 21, 34, 30, 9, 38], [14, 25, 13, 19, 4, 18]]
3.30s;458;[[1, 22, 28, 3, 36, 35, 20, 2, 32], [5, 10, 39, 33, 15, 37, 17, 12], [6, 24, 23, 7, 26, 31, 8, 27], [11, 16, 29, 21, 34, 30, 9, 38], [14, 25, 13, 19, 4, 18]]
3.31s;458;[[1, 22, 28, 3, 36, 35, 20, 2, 32], [5, 10, 39, 33, 15, 37, 17, 12], [6, 24, 23, 7, 26, 31, 8, 27], [11, 16, 29, 21, 34, 30, 9, 38], [14, 25, 13, 19, 4, 18]]
3.28s;458;[[1, 22, 28, 3, 36, 35, 20, 2, 32], [5, 10, 39, 33, 15, 37, 17, 12], [6, 24, 23, 7, 26, 31, 8, 27], [11, 16, 29, 21, 34, 30, 9, 38], [14, 25, 13, 19, 4, 18]]
3.30s;458;[[1, 22, 28, 3, 36, 35, 20, 2, 32], [5, 10, 39, 33, 15, 37, 17, 12], [6, 24, 23, 7, 26, 31, 8, 27], [11, 16, 29, 21, 34, 30, 9, 38], [14, 25, 13, 19, 4, 18]]
3.33s;458;[[1, 22, 28, 3, 36, 35, 20, 2, 32], [5, 10, 39, 33, 15, 37, 17, 12], [6, 24, 23, 7, 26, 31, 8, 27], [11, 16, 29, 21, 34, 30, 9, 38], [14, 25, 13, 19, 4, 18]]
3.28s;458;[[1, 22, 28, 3, 36, 35, 20, 2, 32], [5, 10, 39, 33, 15, 37, 17, 12], [6, 24, 23, 7, 26, 31, 8, 27], [11, 16, 29, 21, 34, 30, 9, 38], [14, 25, 13, 19, 4, 18]]
3.30s;458;[[1, 22, 28, 3, 36, 35, 20, 2, 32], [5, 10, 39, 33, 15, 37, 17, 12], [6, 24, 23, 7, 26, 31, 8, 27], [11, 16, 29, 21, 34, 30, 9, 38], [14, 25, 13, 19, 4, 18]]
3.30s;458;[[1, 22, 28, 3, 36, 35, 20, 2, 32], [5, 10, 39, 33, 15, 37, 17, 12], [6, 24, 23, 7, 26, 31, 8, 27], [11, 16, 29, 21, 34, 30, 9, 38], [14, 25, 13, 19, 4, 18]]
3.33s;458;[[1, 22, 28, 3, 36, 35, 20, 2, 32], [5, 10, 39, 33, 15, 37, 17, 12], [6, 24, 23, 7, 26, 31, 8, 27], [11, 16, 29, 21, 34, 30, 9, 38], [14, 25, 13, 19, 4, 18]]
3.33s;458;[[1, 22, 28, 3, 36, 35, 20, 2, 32], [5, 10, 39, 33, 15, 37, 17, 12], [6, 24, 23, 7, 26, 31, 8, 27], [11, 16, 29, 21, 34, 30, 9, 38], [14, 25, 13, 19, 4, 18]]
3.32s;458;[[1, 22, 28, 3, 36, 35, 20, 2, 32], [5, 10, 39, 33, 15, 37, 17, 12], [6, 24, 23, 7, 26, 31, 8, 27], [11, 16, 29, 21, 34, 30, 9, 38], [14, 25, 13, 19, 4, 18]]
3.33s;458;[[1, 22, 28, 3, 36, 35, 20, 2, 32], [5, 10, 39, 33, 15, 37, 17, 12], [6, 24, 23, 7, 26, 31, 8, 27], [11, 16, 29, 21, 34, 30, 9, 38], [14, 25, 13, 19, 4, 18]]
3.35s;458;[[1, 22, 28, 3, 36, 35, 20, 2, 32], [5, 10, 39, 33, 15, 37, 17, 12], [6, 24, 23, 7, 26, 31, 8, 27], [11, 16, 29, 21, 34, 30, 9, 38], [14, 25, 13, 19, 4, 18]]
3.34s;458;[[1, 22, 28, 3, 36, 35, 20, 2, 32], [5, 10, 39, 33, 15, 37, 17, 12], [6, 24, 23, 7, 26, 31, 8, 27], [11, 16, 29, 21, 34, 30, 9, 38], [14, 25, 13, 19, 4, 18]]
3.33s;458;[[1, 22, 28, 3, 36, 35, 20, 2, 32], [5, 10, 39, 33, 15, 37, 17, 12], [6, 24, 23, 7, 26, 31, 8, 27], [11, 16, 29, 21, 34, 30, 9, 38], [14, 25, 13, 19, 4, 18]]
3.34s;458;[[1, 22, 28, 3, 36, 35, 20, 2, 32], [5, 10, 39, 33, 15, 37, 17, 12], [6, 24, 23, 7, 26, 31, 8, 27], [11, 16, 29, 21, 34, 30, 9, 38], [14, 25, 13, 19, 4, 18]]
3.31s;458;[[1, 22, 28, 3, 36, 35, 20, 2, 32], [5, 10, 39, 33, 15, 37, 17, 12], [6, 24, 23, 7, 26, 31, 8, 27], [11, 16, 29, 21, 34, 30, 9, 38], [14, 25, 13, 19, 4, 18]]

avg_time;avg_ans;best;worst
3.35s;458.00;458;458
