elapsed;fitness;solution
6.27s;1073;[[6, 22, 25, 19, 38, 36, 32], [12, 5, 1, 31, 43, 23], [14, 17, 47, 10, 2, 41], [16, 33, 46, 13, 30, 21, 29, 28], [18, 35, 44], [34, 9, 24, 4, 11, 42, 15, 27, 45], [37, 3, 20, 26, 39, 8, 7, 40]]
5.56s;1073;[[6, 22, 25, 19, 38, 36, 32], [12, 5, 1, 31, 43, 23], [14, 17, 47, 10, 2, 41], [16, 33, 46, 13, 30, 21, 29, 28], [18, 35, 44], [34, 9, 24, 4, 11, 42, 15, 27, 45], [37, 3, 20, 26, 39, 8, 7, 40]]
5.54s;1073;[[6, 22, 25, 19, 38, 36, 32], [12, 5, 1, 31, 43, 23], [14, 17, 47, 10, 2, 41], [16, 33, 46, 13, 30, 21, 29, 28], [18, 35, 44], [34, 9, 24, 4, 11, 42, 15, 27, 45], [37, 3, 20, 26, 39, 8, 7, 40]]
5.52s;1073;[[6, 22, 25, 19, 38, 36, 32], [12, 5, 1, 31, 43, 23], [14, 17, 47, 10, 2, 41], [16, 33, 46, 13, 30, 21, 29, 28], [18, 35, 44], [34, 9, 24, 4, 11, 42, 15, 27, 45], [37, 3, 20, 26, 39, 8, 7, 40]]
5.45s;1073;[[6, 22, 25, 19, 38, 36, 32], [12, 5, 1, 31, 43, 23], [14, 17, 47, 10, 2, 41], [16, 33, 46, 13, 30, 21, 29, 28], [18, 35, 44], [34, 9, 24, 4, 11, 42, 15, 27, 45], [37, 3, 20, 26, 39, 8, 7, 40]]
5.49s;1073;[[6, 22, 25, 19, 38, 36, 32], [12, 5, 1, 31, 43, 23], [14, 17, 47, 10, 2, 41], [16, 33, 46, 13, 30, 21, 29, 28], [18, 35, 44], [34, 9, 24, 4, 11, 42, 15, 27, 45], [37, 3, 20, 26, 39, 8, 7, 40]]
5.49s;1073;[[6, 22, 25, 19, 38, 36, 32], [12, 5, 1, 31, 43, 23], [14, 17, 47, 10, 2, 41], [16, 33, 46, 13, 30, 21, 29, 28], [18, 35, 44], [34, 9, 24, 4, 11, 42, 15, 27, 45], [37, 3, 20, 26, 39, 8, 7, 40]]
5.57s;1073;[[6, 22, 25, 19, 38, 36, 32], [12, 5, 1, 31, 43, 23], [14, 17, 47, 10, 2, 41], [16, 33, 46, 13, 30, 21, 29, 28], [18, 35, 44], [34, 9, 24, 4, 11, 42, 15, 27, 45], [37, 3, 20, 26, 39, 8, 7, 40]]
5.51s;1073;[[6, 22, 25, 19, 38, 36, 32], [12, 5, 1, 31, 43, 23], [14, 17, 47, 10, 2, 41], [16, 33, 46, 13, 30, 21, 29, 28], [18, 35, 44], [34, 9, 24, 4, 11, 42, 15, 27, 45], [37, 3, 20, 26, 39, 8, 7, 40]]
5.47s;1073;[[6, 22, 25, 19, 38, 36, 32], [12, 5, 1, 31, 43, 23], [14, 17, 47, 10, 2, 41], [16, 33, 46, 13, 30, 21, 29, 28], [18, 35, 44], [34, 9, 24, 4, 11, 42, 15, 27, 45], [37, 3, 20, 26, 39, 8, 7, 40]]
5.48s;1073;[[6, 22, 25, 19, 38, 36, 32], [12, 5, 1, 31, 43, 23], [14, 17, 47, 10, 2, 41], [16, 33, 46, 13, 30, 21, 29, 28], [18, 35, 44], [34, 9, 24, 4, 11, 42, 15, 27, 45], [37, 3, 20, 26, 39, 8, 7, 40]]
5.48s;1073;[[6, 22, 25, 19, 38, 36, 32], [12, 5, 1, 31, 43, 23], [14, 17, 47, 10, 2, 41], [16, 33, 46, 13, 30, 21, 29, 28], [18, 35, 44], [34, 9, 24, 4, 11, 42, 15, 27, 45], [37, 3, 20, 26, 39, 8, 7, 40]]
5.49s;1073;[[6, 22, 25, 19, 38, 36, 32], [12, 5, 1, 31, 43, 23], [14, 17, 47, 10, 2, 41], [16, 33, 46, 13, 30, 21, 29, 28], [18, 35, 44], [34, 9, 24, 4, 11, 42, 15, 27, 45], [37, 3, 20, 26, 39, 8, 7, 40]]
5.49s;1073;[[6, 22, 25, 19, 38, 36, 32], [12, 5, 1, 31, 43, 23], [14, 17, 47, 10, 2, 41], [16, 33, 46, 13, 30, 21, 29, 28], [18, 35, 44], [34, 9, 24, 4, 11, 42, 15, 27, 45], [37, 3, 20, 26, 39, 8, 7, 40]]
5.61s;1073;[[6, 22, 25, 19, 38, 36, 32], [12, 5, 1, 31, 43, 23], [14, 17, 47, 10, 2, 41], [16, 33, 46, 13, 30, 21, 29, 28], [18, 35, 44], [34, 9, 24, 4, 11, 42, 15, 27, 45], [37, 3, 20, 26, 39, 8, 7, 40]]
5.51s;1073;[[6, 22, 25, 19, 38, 36, 32], [12, 5, 1, 31, 43, 23], [14, 17, 47, 10, 2, 41], [16, 33, 46, 13, 30, 21, 29, 28], [18, 35, 44], [34, 9, 24, 4, 11, 42, 15, 27, 45], [37, 3, 20, 26, 39, 8, 7, 40]]
5.51s;1073;[[6, 22, 25, 19, 38, 36, 32], [12, 5, 1, 31, 43, 23], [14, 17, 47, 10, 2, 41], [16, 33, 46, 13, 30, 21, 29, 28], [18, 35, 44], [34, 9, 24, 4, 11, 42, 15, 27, 45], [37, 3, 20, 26, 39, 8, 7, 40]]
5.47s;1073;[[6, 22, 25, 19, 38, 36, 32], [12, 5, 1, 31, 43, 23], [14, 17, 47, 10, 2, 41], [16, 33, 46, 13, 30, 21, 29, 28], [18, 35, 44], [34, 9, 24, 4, 11, 42, 15, 27, 45], [37, 3, 20, 26, 39, 8, 7, 40]]
6.55s;1073;[[6, 22, 25, 19, 38, 36, 32], [12, 5, 1, 31, 43, 23], [14, 17, 47, 10, 2, 41], [16, 33, 46, 13, 30, 21, 29, 28], [18, 35, 44], [34, 9, 24, 4, 11, 42, 15, 27, 45], [37, 3, 20, 26, 39, 8, 7, 40]]
5.76s;1073;[[6, 22, 25, 19, 38, 36, 32], [12, 5, 1, 31, 43, 23], [14, 17, 47, 10, 2, 41], [16, 33, 46, 13, 30, 21, 29, 28], [18, 35, 44], [34, 9, 24, 4, 11, 42, 15, 27, 45], [37, 3, 20, 26, 39, 8, 7, 40]]

avg_time;avg_ans;best;worst
5.61s;1073.00;1073;1073
