elapsed;fitness;solution
24.36s;974;[[2, 33, 6], [4, 34, 46], [5, 37, 20, 15, 57], [7, 53, 11], [8, 54, 13, 27, 52], [10, 31, 55, 25], [12, 58, 38, 26], [16, 1, 22, 28], [17, 3, 44, 32], [19, 59, 14, 35], [21, 36, 47, 48], [23, 56, 41, 42, 43], [30, 29, 45], [39, 9, 40], [50, 18, 24, 49, 51]]
23.38s;972;[[1, 43, 41, 42, 22], [2, 28, 30], [3, 24, 49, 56, 23], [4, 52, 34], [5, 37, 20, 15, 57], [6, 33, 16, 51], [12, 40, 17], [19, 59, 14, 35], [21, 36, 47, 48], [25, 55, 18, 50, 44], [26, 7, 8, 46], [31, 10, 38], [32, 9, 39], [45, 29, 27, 13, 54], [53, 11, 58]]
23.44s;975;[[2, 33, 51], [4, 34, 46], [5, 36, 47, 21], [6, 1, 22, 28], [7, 59, 14, 35], [8, 19, 54, 13, 52], [16, 49, 24, 3, 44], [17, 50, 18, 55, 25], [23, 56, 41, 42, 43], [26, 12, 40], [27, 57, 15, 20, 37], [30, 48, 29, 45], [31, 10, 38], [32, 9, 39], [53, 11, 58]]
23.58s;972;[[1, 43, 41, 42, 22], [2, 28, 30], [3, 24, 49, 56, 23], [4, 52, 34], [5, 37, 20, 15, 57], [6, 33, 16, 51], [12, 40, 17], [19, 59, 14, 35], [21, 36, 47, 48], [25, 55, 18, 50, 44], [26, 7, 8, 46], [31, 10, 38], [32, 9, 39], [45, 29, 27, 13, 54], [53, 11, 58]]
23.38s;978;[[1, 43, 41, 42, 22], [2, 28, 30], [3, 44, 50, 32], [4, 29, 45], [5, 37, 20, 15, 57], [6, 33, 51, 17], [7, 53, 11], [8, 54, 13, 27, 52], [12, 9, 40], [16, 23, 56, 24], [19, 59, 14, 35], [21, 36, 47, 48], [26, 46, 34], [38, 10, 58], [39, 31, 25, 55, 18, 49]]
23.50s;974;[[1, 43, 41, 42, 22], [2, 28, 6], [3, 44, 50, 32], [4, 34, 46], [5, 37, 20, 15, 57], [7, 59, 14, 35], [8, 19, 54, 13, 52], [16, 23, 56, 33], [17, 12, 26], [21, 36, 47, 48], [25, 55, 18, 24, 49, 51], [27, 45, 29, 30], [31, 10, 38], [39, 9, 40], [53, 11, 58]]
23.36s;974;[[1, 43, 22, 28], [2, 33, 6], [3, 44, 50, 32], [4, 34, 46], [5, 36, 47, 21], [7, 59, 14, 35], [8, 19, 54, 13, 52], [16, 23, 56, 41, 42], [17, 12, 26], [25, 55, 18, 24, 49, 51], [27, 57, 15, 20, 37], [30, 48, 29, 45], [31, 10, 38], [39, 9, 40], [53, 11, 58]]
23.31s;969;[[1, 43, 41, 42, 22], [2, 28, 30], [3, 24, 49, 56, 23], [4, 29, 45], [5, 37, 20, 15, 57], [6, 33, 16, 51], [7, 59, 14, 35], [12, 40, 17], [19, 54, 13, 27, 52], [21, 36, 47, 48], [25, 55, 18, 50, 44], [26, 8, 46, 34], [31, 10, 38], [32, 9, 39], [53, 11, 58]]
23.46s;968;[[1, 43, 41, 42, 22], [2, 28, 30], [3, 24, 49, 56, 23], [4, 29, 45], [5, 37, 20, 15, 57], [6, 33, 16, 51], [8, 54, 13, 27, 52], [12, 40, 17], [19, 59, 14, 35], [21, 36, 47, 48], [25, 55, 18, 50, 44], [26, 7, 46, 34], [31, 10, 38], [32, 9, 39], [53, 11, 58]]
23.27s;974;[[2, 33, 6], [3, 44, 32, 17], [4, 34, 46], [5, 37, 20, 15, 57], [7, 53, 11], [8, 54, 13, 27, 52], [10, 31, 55, 25], [12, 58, 38, 26], [16, 1, 22, 28], [19, 59, 14, 35], [21, 36, 47, 48], [23, 56, 41, 42, 43], [30, 29, 45], [39, 9, 40], [50, 18, 24, 49, 51]]
