elapsed;fitness;solution
20.58s;744;[[2, 62, 22, 64, 42, 41, 43, 1, 73, 33], [4, 45, 29, 5, 47, 21, 48, 30], [7, 53, 11, 66, 59, 14, 35], [12, 9, 25, 55, 18, 50, 32, 44, 3, 17], [26, 58, 38, 65, 10, 31, 72, 39, 40], [27, 57, 15, 37, 20, 70, 60, 71, 36, 69, 61, 28, 74], [46, 8, 19, 54, 13, 52, 34, 67], [51, 16, 49, 24, 56, 23, 63, 6, 68, 75]]
20.18s;740;[[6, 62, 22, 28, 61, 21, 74, 2, 68], [7, 35, 14, 59, 19, 8, 46, 67], [12, 72, 10, 31, 55, 25, 50, 18, 24, 49, 16], [17, 3, 44, 32, 9, 39, 40], [26, 58, 38, 65, 66, 11, 53], [29, 5, 37, 20, 70, 60, 71, 69, 36, 47, 48, 30], [33, 73, 1, 43, 42, 64, 41, 56, 23, 63, 51], [34, 52, 27, 13, 54, 57, 15, 45, 4, 75]]
20.07s;740;[[4, 45, 15, 57, 54, 13, 27, 52, 34], [6, 33, 1, 43, 42, 64, 41, 56, 23, 63], [17, 3, 44, 32, 9, 39, 40], [26, 12, 72, 31, 55, 25, 50, 18, 24, 49, 16, 51], [29, 5, 37, 20, 70, 60, 71, 69, 36, 47, 48, 30], [46, 8, 19, 59, 14, 35, 7, 67], [53, 11, 66, 65, 38, 10, 58], [68, 2, 74, 28, 21, 61, 22, 62, 73, 75]]
20.15s;744;[[4, 27, 15, 57, 13, 54, 52, 34, 67], [6, 33, 73, 1, 43, 41, 42, 64, 22, 62], [11, 66, 65, 38, 31, 10, 58], [12, 72, 39, 9, 25, 55, 18, 50, 32, 40], [17, 44, 3, 24, 49, 56, 23, 63, 16, 51], [26, 7, 53, 14, 59, 19, 35, 8, 46], [30, 74, 21, 61, 28, 2, 68, 75], [45, 29, 5, 37, 20, 70, 60, 71, 69, 36, 47, 48]]
20.12s;739;[[4, 45, 15, 57, 54, 13, 27, 52, 34], [6, 62, 28, 61, 21, 74, 2, 68, 75], [7, 11, 66, 65, 38, 58, 26], [12, 72, 10, 31, 55, 25, 50, 18, 24, 49, 16], [17, 40, 39, 9, 32, 44, 3, 51], [29, 5, 37, 20, 70, 60, 71, 69, 36, 47, 48, 30], [33, 73, 1, 22, 64, 42, 43, 41, 56, 23, 63], [46, 8, 19, 59, 14, 53, 35, 67]]
20.10s;742;[[4, 27, 15, 57, 13, 54, 52, 34, 67], [6, 33, 73, 1, 43, 41, 42, 64, 22, 62], [11, 66, 65, 38, 10, 31, 72, 58], [12, 39, 9, 25, 55, 18, 50, 32, 40], [17, 44, 3, 24, 49, 56, 23, 63, 16, 51], [26, 7, 35, 53, 14, 59, 19, 8, 46], [45, 29, 5, 37, 20, 70, 60, 71, 69, 36, 47, 48], [68, 2, 28, 61, 21, 74, 30, 75]]
20.05s;751;[[4, 45, 29, 5, 47, 48, 30, 75], [6, 33, 73, 1, 22, 61, 28, 62, 2, 68], [16, 63, 43, 42, 64, 41, 56, 23, 49, 24, 51], [17, 3, 44, 32, 40, 12, 26], [27, 13, 57, 15, 37, 20, 70, 60, 71, 36, 69, 21, 74], [34, 52, 54, 19, 59, 14, 35, 8, 46], [38, 65, 66, 11, 53, 7, 67], [58, 10, 31, 25, 55, 18, 50, 9, 39, 72]]
20.00s;741;[[4, 52, 8, 46, 34, 67], [6, 33, 73, 1, 43, 41, 42, 64, 22, 62], [11, 66, 65, 38, 10, 58, 12], [16, 63, 23, 56, 49, 24, 18, 50, 25, 55, 31, 72], [17, 40, 39, 9, 32, 44, 3, 51], [26, 7, 35, 53, 14, 59, 19, 54, 13, 27], [45, 29, 47, 36, 69, 71, 60, 70, 20, 37, 5, 15, 57], [68, 2, 74, 28, 61, 21, 48, 30, 75]]
20.14s;740;[[4, 45, 15, 57, 54, 13, 27, 52, 34], [6, 62, 28, 61, 21, 74, 2, 68, 75], [12, 39, 9, 32, 44, 3, 40, 17], [26, 58, 38, 65, 66, 11, 53, 35], [29, 5, 37, 20, 70, 60, 71, 69, 36, 47, 48, 30], [33, 73, 1, 22, 64, 42, 43, 41, 56, 23, 63], [46, 8, 19, 59, 14, 7, 67], [51, 16, 49, 24, 18, 50, 25, 55, 31, 10, 72]]
20.04s;741;[[4, 45, 29, 15, 57, 54, 13, 27, 52, 34], [5, 37, 20, 70, 60, 71, 69, 36, 47, 48, 30], [6, 62, 28, 61, 21, 74, 2, 68, 75], [7, 11, 66, 65, 38, 10, 58], [16, 49, 24, 18, 50, 25, 55, 31, 72, 12, 26], [17, 40, 39, 9, 32, 44, 3, 51], [33, 73, 1, 22, 64, 42, 43, 41, 56, 23, 63], [46, 8, 19, 59, 14, 53, 35, 67]]
