elapsed;fitness;solution
15.40s;1292;[[7, 21, 30, 59, 16, 54, 62, 14, 5, 64], [15, 17, 9, 48, 34, 44, 12, 45], [19, 38, 53, 55, 40, 50], [20, 52, 57, 51, 61, 26], [27, 66, 13, 46, 43, 65], [29, 67, 3, 11, 23, 39, 25, 63], [31, 4, 60, 47, 35], [33, 56, 1, 28, 18, 24, 10, 58, 6, 32, 36, 42], [41, 37, 8, 2, 22, 49]]
14.97s;1289;[[1, 17, 9, 48, 12, 45, 7], [5, 14, 62, 54, 16, 34, 44, 59, 30, 21], [15, 33, 56, 52, 26, 61, 51, 57, 20], [19, 38, 53, 55, 40, 50], [27, 65, 66, 13, 46, 43], [29, 3, 11, 23, 39, 25, 63], [31, 4, 60, 47, 35, 64], [37, 41, 8, 2, 22, 49], [42, 36, 28, 18, 24, 10, 58, 6, 32, 67]]
14.72s;1287;[[1, 17, 9, 48, 44, 34, 16, 59, 30], [7, 5, 14, 62, 54, 21, 45, 12], [15, 56, 33, 26, 61, 51, 57, 20, 52], [19, 53, 38, 55, 40, 50], [27, 66, 13, 46, 43, 65], [29, 3, 11, 39, 23, 25, 63], [31, 4, 60, 47, 35, 64], [37, 41, 8, 2, 22, 49], [42, 36, 28, 18, 24, 10, 58, 6, 32, 67]]
14.64s;1291;[[1, 28, 18, 24, 10, 58, 6, 32, 36, 42], [7, 46, 43, 66, 27, 64], [15, 56, 33, 26, 61, 51, 57, 52, 20], [17, 9, 48, 34, 44, 12, 45], [19, 38, 53, 55, 40, 50], [21, 30, 59, 16, 54, 62, 14, 5, 13, 65], [29, 67, 3, 11, 23, 39, 25, 63], [31, 4, 60, 47, 35], [41, 37, 8, 2, 22, 49]]
14.62s;1292;[[7, 21, 30, 12, 48, 9, 20, 1, 56, 33], [15, 17, 57, 51, 61, 26, 52], [19, 38, 53, 55, 40, 50], [27, 66, 13, 46, 43, 65], [29, 3, 11, 39, 23, 25, 63], [31, 4, 60, 47, 35, 64], [41, 37, 8, 2, 22, 49], [42, 28, 18, 24, 10, 58, 6, 32, 36, 67], [45, 59, 44, 34, 16, 54, 5, 14, 62]]
14.62s;1289;[[1, 21, 30, 59, 16, 54, 14, 62, 5, 7], [12, 45, 34, 44, 48, 9, 17], [15, 56, 33, 52, 57, 51, 61, 26, 20], [19, 38, 53, 55, 40, 50], [27, 66, 13, 46, 43, 65], [29, 3, 11, 39, 23, 25, 63], [31, 4, 60, 47, 35, 64], [37, 41, 8, 2, 22, 49], [42, 36, 28, 18, 24, 10, 58, 6, 32, 67]]
14.66s;1292;[[5, 14, 62, 54, 16, 59, 30, 21, 7, 64], [15, 33, 20, 57, 51, 61, 26, 52], [17, 9, 48, 44, 34, 12, 45], [19, 53, 38, 55, 40, 50], [27, 66, 13, 46, 43, 65], [29, 67, 3, 11, 23, 39, 25, 63], [31, 4, 60, 47, 35], [41, 37, 8, 2, 22, 49], [42, 36, 32, 6, 58, 10, 24, 18, 28, 1, 56]]
14.80s;1289;[[1, 26, 61, 51, 57, 20, 52], [12, 45, 34, 44, 48, 9, 17, 56, 33], [15, 4, 60, 47, 35, 31], [19, 53, 38, 55, 40, 50], [21, 30, 59, 16, 54, 62, 14, 5, 13, 65], [27, 66, 43, 46, 7, 64], [29, 3, 11, 39, 23, 25, 63], [41, 37, 8, 2, 22, 49], [42, 28, 18, 24, 10, 58, 6, 32, 36, 67]]
14.74s;1289;[[7, 5, 14, 62, 54, 16, 59, 30, 21, 56], [12, 45, 44, 34, 48, 9, 17, 15], [19, 53, 38, 55, 40, 50], [26, 61, 51, 57, 52, 20, 1, 33], [27, 66, 13, 46, 43, 65], [29, 3, 11, 39, 23, 25, 63], [31, 4, 60, 47, 35, 64], [41, 37, 8, 2, 22, 49], [42, 36, 58, 10, 24, 18, 28, 6, 32, 67]]
14.71s;1286;[[1, 17, 9, 48, 44, 34, 16, 59, 30, 21], [15, 56, 52, 57, 51, 61, 26, 20, 33], [19, 38, 53, 55, 40, 50], [27, 66, 43, 46, 7, 64], [29, 3, 11, 39, 23, 25, 63], [31, 4, 60, 47, 35], [37, 41, 8, 2, 22, 49], [42, 36, 58, 10, 24, 18, 28, 6, 32, 67], [45, 12, 54, 14, 62, 5, 13, 65]]
14.66s;1291;[[7, 30, 59, 12, 48, 9, 17, 33, 15], [19, 53, 38, 55, 40, 50], [29, 3, 11, 23, 39, 25, 63], [31, 4, 60, 47, 35], [41, 37, 8, 2, 22, 49], [42, 28, 18, 24, 10, 58, 6, 32, 36, 67], [43, 46, 13, 66, 27, 64], [45, 34, 44, 16, 21, 54, 5, 62, 14, 65], [52, 20, 57, 51, 61, 26, 1, 56]]
14.73s;1291;[[7, 21, 30, 59, 44, 34, 12, 45], [15, 17, 52, 57, 51, 61, 26], [19, 38, 53, 55, 40, 50], [27, 66, 13, 46, 43, 65], [29, 3, 11, 23, 39, 25, 63], [31, 4, 60, 47, 35, 64], [41, 37, 8, 2, 22, 49], [42, 36, 58, 10, 24, 18, 28, 6, 32, 67], [56, 33, 1, 20, 9, 48, 16, 54, 5, 14, 62]]
14.60s;1291;[[7, 21, 30, 59, 16, 54, 14, 62, 5, 65], [15, 56, 52, 20, 57, 51, 61, 26], [17, 9, 48, 44, 34, 12, 45], [19, 38, 53, 55, 40, 50], [27, 66, 13, 46, 43, 64], [29, 3, 11, 39, 23, 25, 63], [31, 35, 47, 60, 4, 1, 33], [41, 37, 8, 2, 22, 49], [42, 28, 18, 24, 10, 58, 6, 32, 36, 67]]
14.58s;1286;[[1, 17, 9, 48, 44, 34, 16, 59, 30, 21], [12, 45, 54, 14, 62, 5, 13, 65], [15, 56, 20, 52, 57, 51, 61, 26, 33], [19, 38, 53, 55, 40, 50], [27, 66, 43, 46, 7, 64], [29, 3, 11, 39, 23, 25, 63], [31, 4, 60, 47, 35], [37, 41, 8, 2, 22, 49], [42, 36, 28, 18, 24, 10, 58, 6, 32, 67]]
14.58s;1290;[[15, 17, 9, 48, 44, 34, 12, 45], [19, 53, 38, 55, 40, 50], [27, 66, 13, 46, 43, 65], [29, 3, 11, 23, 39, 25, 63], [31, 4, 60, 47, 35], [33, 7, 21, 30, 59, 16, 54, 62, 14, 5, 64], [41, 37, 8, 2, 22, 49], [42, 28, 18, 24, 10, 58, 6, 32, 36, 67], [52, 20, 26, 61, 51, 57, 1, 56]]
14.67s;1287;[[1, 57, 51, 61, 26, 52, 20, 56], [7, 46, 43, 66, 27, 64], [15, 17, 9, 48, 44, 34, 12, 45], [19, 38, 53, 55, 40, 50], [29, 3, 11, 23, 39, 25, 63], [31, 4, 60, 47, 35], [33, 21, 30, 59, 16, 54, 62, 14, 5, 13, 65], [37, 41, 8, 2, 22, 49], [42, 28, 18, 24, 10, 58, 6, 32, 36, 67]]
14.53s;1290;[[1, 26, 61, 51, 57, 20, 52, 56], [7, 46, 43, 66, 27, 64], [15, 17, 9, 48, 34, 44, 12, 45], [19, 38, 53, 55, 40, 50], [28, 18, 24, 10, 58, 6, 32, 36, 42], [29, 67, 3, 11, 39, 23, 25, 63], [31, 4, 60, 47, 35], [33, 21, 30, 59, 16, 54, 14, 62, 5, 13, 65], [41, 37, 8, 2, 22, 49]]
14.45s;1289;[[1, 21, 30, 59, 16, 54, 62, 14, 5, 7], [12, 45, 44, 34, 48, 9, 17, 15], [19, 53, 38, 55, 40, 50], [26, 61, 51, 57, 20, 52, 33, 56], [27, 66, 13, 46, 43, 65], [29, 3, 11, 39, 23, 25, 63], [31, 4, 60, 47, 35, 64], [41, 37, 8, 2, 22, 49], [42, 28, 18, 24, 10, 58, 6, 32, 36, 67]]
14.69s;1291;[[1, 28, 18, 24, 10, 58, 6, 32, 36, 42], [12, 45, 44, 34, 48, 9, 17], [15, 20, 57, 51, 61, 26, 52, 56, 33], [19, 38, 53, 55, 40, 50], [21, 30, 59, 16, 54, 14, 62, 5, 13, 65], [27, 66, 43, 46, 7, 64], [29, 67, 3, 11, 39, 23, 25, 63], [31, 4, 60, 47, 35], [37, 41, 8, 2, 22, 49]]
14.59s;1292;[[1, 17, 9, 48, 44, 34, 16, 59, 30], [4, 60, 7, 46, 13, 66], [12, 45, 21, 54, 14, 62, 5, 43, 65], [15, 56, 20, 52, 57, 51, 61, 26, 33], [19, 53, 38, 40, 50, 63], [25, 23, 55, 39, 11, 3, 29], [31, 35, 47, 27, 64], [41, 37, 8, 2, 22, 49], [42, 36, 58, 10, 24, 18, 28, 6, 32, 67]]

avg_time;avg_ans;best;worst
14.70s;1289.70;1286;1292
