elapsed;fitness;solution
37.40s;825;[[6, 96, 99, 93, 85, 61, 91, 100, 98, 37, 92, 59, 94], [12, 54, 55, 25, 39, 67, 23, 75, 56, 4, 26], [13, 95, 97, 87, 42, 43, 15, 41, 22, 74, 72, 73, 21, 40, 53], [18, 83, 45, 8, 46, 36, 49, 64, 63, 90, 32, 10, 31], [27, 88, 62, 11, 19, 47, 48, 82, 7, 52], [28, 76, 77, 3, 79, 78, 34, 29, 24, 80, 68], [50, 33, 81, 51, 9, 35, 71, 65, 66, 20, 30, 70, 1, 69], [58, 2, 57, 14, 38, 44, 16, 86, 17, 84, 5, 60, 89]]
36.20s;821;[[6, 96, 99, 93, 85, 91, 100, 37, 98, 92, 59, 95, 94], [12, 54, 55, 25, 39, 67, 23, 75, 56, 4, 26], [13, 97, 87, 42, 43, 14, 38, 44, 86, 16, 61], [18, 83, 8, 82, 48, 47, 19, 11, 62, 88, 7, 52], [27, 69, 1, 70, 30, 20, 66, 71, 65, 35, 9, 51, 50], [28, 76, 77, 3, 79, 33, 81, 78, 34, 29, 24, 80, 68], [31, 10, 32, 90, 63, 64, 49, 36, 46, 45, 17, 84, 5, 60, 89], [40, 21, 73, 72, 74, 22, 41, 15, 57, 2, 58, 53]]
36.21s;822;[[6, 96, 99, 61, 16, 44, 14, 38, 86, 17, 84, 5, 60, 89], [12, 68, 80, 24, 29, 34, 78, 81, 79, 3, 77, 76, 28], [13, 87, 42, 43, 15, 57, 41, 22, 75, 74, 72, 73, 2, 58, 53], [18, 83, 45, 8, 46, 47, 36, 49, 64, 63, 90, 32, 10, 31], [26, 54, 55, 25, 39, 67, 23, 56, 4, 21, 40], [27, 69, 1, 70, 30, 20, 66, 71, 65, 35, 9, 51, 33, 50], [52, 7, 82, 48, 19, 11, 62, 88], [94, 95, 92, 59, 93, 85, 91, 100, 98, 37, 97]]
36.29s;827;[[1, 33, 51, 9, 81, 78, 34, 35, 65, 71, 66, 20, 30, 70, 69], [4, 56, 23, 67, 39, 25, 55, 54, 26], [6, 96, 59, 93, 85, 91, 100, 37, 98, 92, 97, 95, 13], [27, 88, 62, 11, 19, 47, 48, 82, 7, 52], [28, 12, 80, 68, 24, 29, 79, 3, 77, 76, 50], [31, 10, 32, 90, 63, 64, 49, 36, 46, 8, 45, 83, 18, 89], [40, 21, 73, 72, 74, 75, 22, 41, 57, 15, 43, 42, 87, 2, 58, 53], [60, 5, 84, 17, 86, 38, 14, 44, 16, 61, 99, 94]]
36.06s;823;[[2, 57, 15, 43, 42, 14, 38, 44, 86, 16, 61, 17, 84, 83, 18], [6, 96, 99, 59, 92, 37, 98, 100, 91, 85, 93, 5, 60, 89], [13, 87, 97, 95, 94], [26, 55, 25, 39, 67, 23, 56, 75, 41, 22, 74, 72, 73], [27, 69, 1, 70, 30, 20, 66, 32, 90, 63, 10, 62, 88, 31], [28, 12, 80, 68, 29, 24, 54, 4, 21, 40, 58, 53], [50, 33, 81, 51, 9, 71, 65, 35, 34, 78, 79, 3, 77, 76], [52, 7, 48, 19, 11, 64, 49, 36, 47, 46, 45, 8, 82]]
36.22s;819;[[6, 99, 61, 16, 86, 38, 44, 14, 43, 42, 87, 13], [12, 54, 55, 25, 39, 67, 23, 75, 56, 4, 26], [18, 83, 8, 82, 48, 47, 19, 11, 62, 88, 7, 52], [27, 69, 1, 70, 30, 20, 66, 71, 65, 35, 9, 51, 50], [28, 76, 77, 3, 79, 33, 81, 78, 34, 29, 24, 80, 68], [31, 10, 32, 90, 63, 64, 49, 36, 46, 45, 17, 84, 5, 60, 89], [53, 40, 21, 73, 72, 74, 22, 41, 15, 57, 2, 58], [94, 95, 97, 92, 37, 98, 100, 91, 85, 93, 59, 96]]
36.50s;821;[[1, 50, 51, 9, 81, 33, 79, 3, 77, 76, 28], [6, 96, 59, 93, 85, 91, 100, 37, 98, 92, 95, 94], [12, 54, 55, 25, 39, 67, 23, 56, 4, 26], [13, 97, 87, 42, 14, 38, 44, 86, 16, 61, 99], [18, 83, 8, 82, 48, 47, 19, 11, 62, 88, 7, 52], [27, 69, 70, 30, 20, 66, 65, 71, 35, 34, 78, 29, 24, 80, 68], [31, 10, 32, 90, 63, 64, 49, 36, 46, 45, 17, 84, 5, 60, 89], [53, 40, 21, 73, 72, 74, 75, 22, 41, 15, 43, 57, 2, 58]]
36.17s;827;[[1, 51, 9, 71, 66, 65, 35, 34, 78, 81, 33, 50], [2, 42, 43, 14, 44, 38, 86, 16, 61, 5, 60, 89], [6, 96, 99, 93, 85, 91, 100, 37, 98, 92, 59, 95, 94], [12, 80, 68, 24, 29, 79, 3, 77, 76, 28], [13, 97, 87, 57, 15, 41, 22, 75, 74, 72, 73, 21, 40, 58], [18, 83, 84, 17, 45, 8, 46, 36, 49, 64, 63, 90, 32, 20, 30, 70, 69, 27], [26, 54, 55, 25, 39, 67, 23, 56, 4, 53], [31, 88, 62, 10, 11, 19, 47, 48, 82, 7, 52]]
36.17s;823;[[6, 59, 93, 85, 91, 100, 98, 37, 92, 97, 95, 94], [12, 68, 80, 24, 29, 34, 78, 79, 3, 77, 76, 28], [13, 87, 42, 43, 15, 57, 41, 22, 74, 72, 73, 2, 58, 53], [18, 83, 45, 8, 46, 47, 36, 49, 64, 63, 90, 32, 30, 70], [26, 54, 55, 25, 39, 67, 23, 75, 56, 4, 21, 40], [27, 69, 1, 51, 20, 66, 65, 71, 35, 9, 81, 33, 50], [31, 10, 62, 11, 19, 48, 82, 7, 88, 52], [89, 60, 5, 84, 17, 86, 38, 14, 44, 16, 61, 99, 96]]
36.06s;825;[[6, 96, 99, 93, 85, 91, 100, 98, 37, 92, 59, 94], [12, 80, 68, 79, 3, 77, 76, 28], [13, 95, 97, 87, 42, 43, 15, 57, 41, 22, 74, 73, 2, 58, 53], [18, 83, 45, 8, 46, 36, 49, 64, 11, 63, 90, 32, 30, 70, 1, 69, 27], [26, 4, 55, 25, 39, 67, 23, 56, 75, 72, 21, 40], [31, 88, 10, 62, 19, 47, 48, 82, 7, 52], [50, 33, 81, 9, 51, 20, 66, 71, 65, 35, 34, 78, 29, 24, 54], [61, 16, 44, 14, 38, 86, 17, 84, 5, 60, 89]]
