elapsed;fitness;solution
35.30s;697;[[1, 22, 42, 41, 43, 23, 16], [3, 49, 24, 18, 25, 9], [4, 45, 27, 13, 34], [6, 33, 2, 30], [7, 11, 38, 26], [10, 31, 39, 12], [15, 20, 37, 36, 5, 29], [17, 44, 32, 40], [28, 21, 47, 48], [35, 14, 19, 8, 46]]
35.07s;700;[[2, 28, 22, 6], [4, 45, 27, 34], [7, 11, 38, 26], [10, 31, 39, 40], [12, 9, 25, 18, 32], [13, 15, 20, 37, 36, 21], [16, 49, 24, 3, 44, 17], [23, 41, 42, 43, 1, 33], [29, 5, 47, 48, 30], [35, 14, 19, 8, 46]]
34.69s;700;[[2, 28, 22, 6], [4, 45, 27, 34], [7, 11, 38, 26], [10, 31, 39, 40], [12, 9, 25, 18, 32], [13, 15, 20, 37, 36, 21], [16, 49, 24, 3, 44, 17], [23, 41, 42, 43, 1, 33], [29, 5, 47, 48, 30], [35, 14, 19, 8, 46]]
34.86s;703;[[2, 28, 22, 6], [4, 45, 27, 34], [7, 11, 38, 26], [10, 31, 39, 40], [12, 9, 25, 18, 32], [13, 15, 20, 37, 5, 48], [16, 49, 24, 3, 44, 17], [23, 41, 42, 43, 1, 33], [29, 47, 36, 21, 30], [35, 14, 19, 8, 46]]
35.05s;697;[[1, 22, 42, 41, 43, 23, 16], [3, 49, 24, 18, 25, 9], [4, 45, 27, 13, 34], [6, 33, 2, 30], [7, 11, 38, 26], [10, 31, 39, 12], [15, 20, 37, 36, 5, 29], [17, 44, 32, 40], [28, 21, 47, 48], [35, 14, 19, 8, 46]]
34.64s;697;[[1, 22, 42, 41, 43, 23, 16], [3, 49, 24, 18, 25, 9], [4, 45, 27, 13, 34], [6, 33, 2, 30], [7, 11, 38, 26], [10, 31, 39, 12], [15, 20, 37, 36, 5, 29], [17, 44, 32, 40], [28, 21, 47, 48], [35, 14, 19, 8, 46]]
34.95s;697;[[1, 22, 42, 41, 43, 23, 16], [3, 49, 24, 18, 25, 9], [4, 45, 27, 13, 34], [6, 33, 2, 30], [7, 11, 38, 26], [10, 31, 39, 12], [15, 20, 37, 36, 5, 29], [17, 44, 32, 40], [28, 21, 47, 48], [35, 14, 19, 8, 46]]
34.97s;697;[[1, 22, 42, 41, 43, 23, 16], [3, 49, 24, 18, 25, 9], [4, 45, 27, 13, 34], [6, 33, 2, 30], [7, 11, 38, 26], [10, 31, 39, 12], [15, 20, 37, 36, 5, 29], [17, 44, 32, 40], [28, 21, 47, 48], [35, 14, 19, 8, 46]]
35.12s;700;[[2, 28, 22, 6], [4, 45, 27, 34], [7, 11, 38, 26], [10, 31, 39, 40], [12, 9, 25, 18, 32], [13, 15, 20, 37, 36, 21], [16, 49, 24, 44, 3, 17], [23, 41, 42, 43, 1, 33], [29, 5, 47, 48, 30], [35, 14, 19, 8, 46]]
35.17s;702;[[2, 22, 28, 30], [3, 44, 24, 49, 16, 6], [4, 45, 34, 46], [5, 37, 20, 15, 13, 27], [7, 35, 38, 10, 31], [8, 19, 14, 11], [17, 40, 12, 26], [21, 36, 47, 48, 29], [23, 41, 42, 43, 1, 33], [32, 18, 25, 9, 39]]
34.85s;704;[[1, 43, 42, 41, 23, 16], [2, 28, 22, 33], [4, 34, 46, 8], [6, 3, 44, 32, 17], [7, 35, 14, 19, 13, 27], [10, 38, 11], [21, 36, 47, 48, 45], [26, 12, 9, 40], [29, 15, 20, 37, 5, 30], [39, 31, 25, 18, 24, 49]]
35.10s;704;[[2, 28, 22, 6], [4, 34, 46, 8], [7, 35, 14, 19, 13, 27], [9, 25, 31, 39, 12], [10, 38, 11], [16, 49, 24, 18, 32], [17, 3, 44, 40, 26], [21, 36, 47, 48, 45], [23, 41, 42, 43, 1, 33], [29, 15, 20, 37, 5, 30]]
34.96s;704;[[1, 43, 42, 41, 23, 16], [3, 49, 24, 18, 25, 9], [4, 30, 2, 6], [7, 11, 38, 26], [10, 31, 39, 12], [17, 44, 32, 40], [21, 28, 22, 33], [29, 20, 37, 36, 47, 48], [34, 27, 13, 15, 5, 45], [35, 14, 19, 8, 46]]
35.16s;697;[[1, 22, 42, 41, 43, 23, 16], [3, 49, 24, 18, 25, 9], [4, 45, 27, 13, 34], [6, 33, 2, 30], [7, 11, 38, 26], [10, 31, 39, 12], [15, 20, 37, 36, 5, 29], [17, 44, 32, 40], [28, 21, 47, 48], [35, 14, 19, 8, 46]]
35.07s;698;[[2, 28, 1, 33], [3, 49, 24, 18, 25, 9], [4, 45, 27, 34], [6, 22, 42, 41, 43, 23, 16], [7, 11, 38, 26], [10, 31, 39, 12], [13, 15, 20, 37, 36, 21], [17, 44, 32, 40], [29, 5, 47, 48, 30], [35, 14, 19, 8, 46]]
34.87s;704;[[1, 43, 42, 41, 23, 49, 24], [2, 28, 22, 33], [4, 34, 46, 8], [6, 16, 3, 44, 32], [7, 35, 14, 19, 13, 27], [9, 18, 25, 31, 39], [10, 38, 11], [17, 40, 12, 26], [21, 36, 47, 48, 45], [29, 15, 20, 37, 5, 30]]
34.60s;697;[[1, 22, 42, 41, 43, 23, 16], [3, 49, 24, 18, 25, 9], [4, 45, 27, 13, 34], [6, 33, 2, 30], [7, 11, 38, 26], [10, 31, 39, 12], [15, 20, 37, 36, 5, 29], [17, 44, 32, 40], [28, 21, 47, 48], [35, 14, 19, 8, 46]]
34.82s;704;[[2, 28, 22, 6], [4, 34, 46], [7, 35, 14, 19, 13, 27], [8, 11, 38, 26], [10, 31, 39, 40], [12, 9, 25, 18, 32], [16, 49, 24, 3, 44, 17], [21, 36, 47, 48, 45], [23, 41, 42, 43, 1, 33], [29, 15, 20, 37, 5, 30]]
34.56s;697;[[1, 22, 42, 41, 43, 23, 16], [3, 49, 24, 18, 25, 9], [4, 45, 27, 13, 34], [6, 33, 2, 30], [7, 11, 38, 26], [10, 31, 39, 12], [15, 20, 37, 36, 5, 29], [17, 44, 32, 40], [28, 21, 47, 48], [35, 14, 19, 8, 46]]
34.87s;704;[[2, 28, 22, 6], [4, 34, 46], [7, 35, 14, 19, 13, 27], [8, 11, 38, 26], [10, 31, 39, 40], [12, 9, 25, 18, 32], [16, 49, 24, 44, 3, 17], [21, 36, 47, 48, 45], [23, 41, 42, 43, 1, 33], [29, 15, 20, 37, 5, 30]]

avg_time;avg_ans;best;worst
34.93s;700.15;697;704
