elapsed;fitness;solution
130.115;22673234.299;[8, 9, 1, 2, 12, 13, 14, 15, 16, 17, 2, 19, 13, 14, 80, 14, 24, 16, 26, 20, 12, 28, 30, 22, 48, 33, 25, 35, 27, 30, 38, 39, 40, 32, 42, 34, 80, 36, 37, 47, 80, 40, 41, 51, 52, 53, 38, 46, 56, 48, 58, 50, 51, 52, 55, 63, 80, 64, 57, 80, 59, 69, 61, 71, 80, 73, 65, 66, 67, 68, 78, 79, 80, 72, 73, 74, 77, 59, 77, 78]
128.137;21414530.937;[8, 9, 3, 11, 12, 13, 5, 6, 16, 17, 9, 19, 20, 12, 64, 14, 24, 25, 26, 18, 28, 13, 14, 15, 32, 33, 34, 28, 42, 30, 22, 23, 80, 32, 41, 34, 44, 29, 30, 31, 48, 40, 49, 51, 43, 44, 45, 39, 80, 56, 58, 50, 60, 61, 62, 54, 80, 65, 57, 58, 68, 69, 61, 71, 80, 80, 80, 66, 67, 68, 78, 79, 80, 72, 73, 74, 75, 76, 77, 78]
82.115;22244177.474;[8, 9, 10, 2, 12, 13, 5, 15, 16, 8, 9, 19, 20, 21, 80, 14, 80, 25, 26, 27, 28, 20, 14, 15, 16, 24, 34, 28, 80, 30, 22, 23, 40, 32, 42, 34, 37, 29, 30, 47, 48, 49, 41, 51, 43, 44, 54, 55, 56, 48, 51, 57, 44, 45, 53, 63, 80, 64, 66, 58, 59, 60, 61, 62, 80, 80, 65, 75, 67, 68, 78, 79, 80, 72, 73, 74, 75, 76, 77, 78]
126.653;21682593.390;[1, 2, 3, 4, 12, 6, 14, 6, 16, 17, 2, 19, 20, 21, 80, 14, 24, 16, 19, 27, 28, 20, 23, 15, 32, 33, 34, 26, 80, 30, 22, 23, 40, 41, 42, 34, 44, 45, 46, 31, 48, 42, 80, 51, 43, 44, 45, 55, 56, 48, 57, 50, 60, 45, 62, 54, 80, 80, 66, 58, 59, 60, 61, 71, 80, 64, 65, 66, 76, 68, 78, 79, 80, 72, 73, 74, 75, 76, 77, 78]
123.868;22206249.917;[8, 9, 10, 4, 12, 4, 14, 15, 16, 8, 9, 3, 20, 21, 13, 23, 24, 9, 26, 18, 28, 29, 23, 31, 32, 33, 34, 26, 80, 80, 29, 30, 40, 41, 42, 34, 44, 45, 46, 47, 48, 49, 41, 57, 52, 43, 54, 46, 56, 80, 58, 43, 60, 45, 53, 47, 80, 64, 66, 58, 68, 69, 70, 62, 80, 66, 67, 80, 67, 77, 78, 63, 80, 80, 73, 74, 75, 76, 77, 71]
146.646;22847363.275;[80, 0, 1, 2, 3, 4, 5, 15, 0, 8, 9, 10, 13, 21, 22, 23, 24, 25, 17, 27, 28, 29, 30, 22, 32, 33, 18, 35, 27, 37, 38, 39, 40, 41, 42, 34, 28, 45, 39, 80, 56, 40, 49, 80, 43, 44, 47, 39, 80, 48, 51, 43, 60, 52, 62, 63, 80, 50, 64, 67, 58, 60, 61, 62, 80, 73, 65, 66, 60, 77, 62, 63, 73, 80, 73, 74, 75, 76, 77, 78]
127.851;22720891.283;[8, 9, 80, 2, 3, 4, 14, 15, 16, 17, 2, 10, 4, 5, 22, 23, 24, 16, 26, 11, 12, 13, 23, 31, 80, 33, 34, 26, 36, 30, 38, 39, 24, 41, 42, 34, 44, 36, 37, 57, 32, 49, 41, 51, 43, 37, 47, 39, 80, 48, 51, 56, 60, 61, 62, 54, 80, 80, 80, 58, 59, 60, 61, 55, 80, 64, 58, 75, 60, 68, 78, 70, 64, 65, 73, 74, 75, 76, 77, 71]
90.837;22597535.304;[80, 0, 1, 2, 12, 4, 5, 15, 0, 8, 11, 3, 20, 5, 6, 22, 24, 9, 19, 11, 28, 13, 30, 31, 32, 33, 34, 28, 80, 37, 29, 39, 40, 41, 42, 27, 44, 45, 30, 47, 48, 49, 41, 80, 43, 44, 51, 46, 80, 48, 57, 50, 60, 54, 46, 47, 48, 80, 80, 58, 59, 60, 61, 62, 80, 64, 65, 66, 67, 68, 62, 63, 64, 72, 73, 74, 68, 69, 70, 71]
117.589;21775139.412;[8, 9, 10, 2, 5, 13, 14, 15, 16, 8, 18, 10, 4, 14, 80, 14, 24, 16, 17, 27, 19, 13, 23, 15, 32, 33, 25, 26, 20, 30, 38, 39, 80, 41, 42, 34, 35, 36, 37, 38, 48, 40, 80, 51, 52, 53, 54, 39, 56, 41, 58, 50, 60, 61, 62, 54, 80, 65, 57, 67, 59, 69, 70, 71, 80, 64, 65, 66, 73, 68, 69, 79, 80, 80, 72, 74, 75, 76, 77, 78]
117.835;23400329.086;[1, 2, 80, 11, 12, 6, 14, 6, 0, 1, 2, 12, 13, 14, 80, 23, 8, 9, 19, 27, 12, 13, 23, 31, 16, 33, 34, 26, 80, 28, 29, 39, 24, 41, 42, 34, 37, 29, 30, 38, 32, 49, 41, 50, 43, 44, 54, 55, 56, 48, 80, 59, 44, 45, 62, 63, 80, 58, 80, 58, 52, 53, 61, 71, 72, 64, 65, 66, 59, 68, 69, 70, 80, 72, 73, 74, 75, 76, 77, 78]
