elapsed;gap;fitness;solution
15.25s;0.862813%;1169;[[7, 67, 21, 61, 64, 18, 31], [19, 23, 66, 12, 22], [24, 43, 16, 50, 52], [26, 5, 46, 63, 11, 25, 42, 57, 28], [27, 65, 55, 60, 4, 47, 14, 34], [29, 38, 39, 56, 62], [40, 8, 59, 41, 20, 45, 35, 13, 68, 58], [44, 15, 3, 51, 6, 30, 9, 49, 33, 2, 53], [48, 1, 36, 10, 32, 17, 37, 54]]
14.12s;0.345125%;1163;[[2, 33, 49, 9, 30, 51, 6, 3, 15, 44, 13, 66], [7, 27, 65, 55, 60, 4, 47, 34], [12, 40, 39, 56, 62], [19, 23, 58, 22, 24], [26, 17, 32, 10, 36, 1, 48, 16, 43], [28, 14, 25, 63, 11, 42, 57], [29, 38, 8, 59, 20, 45, 35, 41, 68], [31, 18, 53, 64, 61, 21, 67], [52, 50, 37, 5, 46, 54]]
9.26s;0.69025%;1167;[[2, 33, 49, 9, 30, 6, 51, 3, 15, 44, 13, 58], [7, 27, 65, 55, 60, 4, 47, 34], [12, 29, 40, 39, 56, 62], [19, 23, 66, 22, 24], [26, 17, 32, 10, 36, 1, 48, 16, 43], [28, 14, 25, 63, 11, 42, 57], [31, 18, 53, 64, 61, 21, 67], [38, 8, 59, 20, 45, 35, 41, 68], [52, 50, 37, 5, 46, 54]]
8.67s;1.03538%;1171;[[7, 67, 21, 61, 64], [9, 30, 6, 51, 3, 15, 44, 13, 66, 58], [16, 48, 1, 36, 10, 17, 32, 37], [19, 23, 53, 49, 33, 2, 18, 31], [24, 22, 12, 52, 43], [26, 5, 46, 63, 11, 25, 42, 57, 28], [27, 65, 55, 60, 4, 47, 14, 34], [29, 38, 8, 59, 20, 45, 35, 41, 68], [40, 39, 56, 62, 50, 54]]
11.57s;0.776531%;1168;[[7, 67, 21, 61, 64, 2, 18, 31], [19, 23, 12, 22], [24, 43, 16, 50, 52], [26, 5, 46, 63, 11, 25, 42, 57, 28], [27, 65, 55, 60, 4, 47, 14, 34], [29, 40, 38, 59, 41, 20, 45, 35, 13, 66, 58], [44, 15, 3, 51, 6, 30, 9, 49, 33, 53], [48, 1, 36, 10, 32, 17, 37, 54], [62, 56, 39, 8, 68]]
9.70s;0.431406%;1164;[[2, 33, 49, 9, 30, 51, 6, 3, 15, 44, 13, 66], [7, 27, 65, 55, 60, 4, 47, 34], [12, 29, 40, 39, 56, 62], [19, 23, 58, 22, 24], [26, 32, 17, 10, 36, 1, 48, 16, 43], [28, 14, 25, 63, 11, 42, 57], [31, 18, 53, 64, 61, 21, 67], [38, 8, 59, 20, 45, 35, 41, 68], [52, 50, 37, 5, 46, 54]]
9.13s;0.862813%;1169;[[2, 33, 49, 9, 30, 6, 51, 3, 15, 44, 66, 58], [12, 38, 8, 39, 40, 29, 24], [13, 35, 45, 20, 41, 59, 68, 22], [16, 48, 1, 36, 56, 62], [19, 23, 53, 18, 31], [26, 37, 17, 10, 32, 50, 52], [27, 65, 55, 60, 4, 47, 14, 34], [28, 7, 67, 21, 61, 64], [43, 54, 5, 46, 63, 11, 25, 42, 57]]
11.70s;0.862813%;1169;[[2, 33, 49, 9, 30, 51, 6, 3, 15, 44], [7, 67, 64, 61, 21, 27, 28], [16, 50, 5, 46, 63, 11, 42, 57], [19, 23, 53, 18, 31], [24, 22, 12, 52, 43], [26, 48, 1, 36, 10, 17, 32, 37, 54], [29, 40, 38, 59, 41, 20, 45, 35, 13, 66, 58], [34, 14, 25, 47, 4, 60, 55, 65], [62, 56, 39, 8, 68]]
8.35s;0.69025%;1167;[[2, 33, 49, 9, 30, 51, 6, 3, 15, 44, 13, 58], [7, 27, 65, 55, 60, 4, 47, 34], [12, 29, 40, 39, 56, 62], [19, 23, 66, 22, 24], [26, 17, 32, 10, 36, 1, 48, 16, 43], [28, 14, 25, 63, 11, 42, 57], [31, 18, 53, 64, 61, 21, 67], [38, 8, 59, 20, 45, 35, 41, 68], [52, 50, 37, 5, 46, 54]]
6.28s;0.862813%;1169;[[2, 33, 49, 9, 30, 51, 6, 3, 15, 44, 66, 58], [7, 67, 64, 61, 21, 28], [12, 38, 8, 39, 40, 29, 24], [13, 35, 45, 20, 41, 59, 68, 22], [16, 48, 1, 36, 56, 62], [19, 23, 53, 18, 31], [26, 37, 10, 32, 17, 50, 52], [27, 65, 55, 60, 4, 47, 14, 34], [43, 54, 5, 46, 63, 11, 25, 42, 57]]
