elapsed;gap;fitness;solution
7.26s;0.269906%;743;[[2, 29, 21, 34, 50], [5, 37, 44, 17, 12], [8, 26, 31, 28, 1, 32, 46], [11, 16, 30, 9, 38], [13, 41, 40, 19, 42], [15, 45, 33, 39, 10, 49], [18, 4, 47], [20, 35, 36, 3, 22], [24, 43, 7, 23, 48], [25, 14, 6, 27]]
3.65s;0.674764%;746;[[1, 28, 31, 26, 8, 27], [5, 49, 38, 11, 46], [6, 14, 25], [9, 50, 21, 29, 2, 32], [10, 39, 30, 34, 16], [12], [13, 41, 40, 19, 42], [17, 44, 45, 33, 15, 37], [18, 4, 47], [20, 35, 36, 3, 22], [24, 43, 7, 23, 48]]
1.90s;0.944669%;748;[[1, 3, 36, 35, 20, 29], [5, 49, 9, 38, 46], [6, 24, 43, 7, 23], [10, 39, 33, 45, 15, 37], [11, 2, 32, 27], [12], [13, 25, 14], [16, 50, 21, 34, 30], [17, 44, 42, 19, 40, 41], [18, 4, 47], [22, 28, 31, 26, 8, 48]]
4.98s;0.809717%;747;[[1, 28, 31, 26, 8, 27], [4, 17, 44, 45, 33, 15, 37], [5, 49, 9, 50, 38, 46], [6, 14, 25], [10, 39, 30, 34, 21, 29], [11, 16, 2, 32], [12], [13, 41, 40, 19, 42], [18, 47], [20, 35, 36, 3, 22], [24, 43, 7, 23, 48]]
2.13s;0.809717%;747;[[1, 28, 31, 26, 8, 27], [5, 10, 39, 30, 49], [6, 14, 25], [11, 16, 2, 32], [12], [13, 41, 19, 40, 42], [17, 44, 45, 33, 15, 37], [18, 4, 47], [22, 3, 36, 35, 20, 46], [24, 43, 7, 23, 48], [29, 21, 34, 50, 9, 38]]
4.59s;0.674764%;746;[[1, 28, 31, 26, 8, 27], [6, 14, 25], [9, 50, 21, 29, 2, 32], [10, 39, 30, 34, 16], [11, 38, 49, 5, 46], [12], [13, 41, 40, 19, 42], [17, 44, 45, 33, 15, 37], [18, 4, 47], [20, 35, 36, 3, 22], [24, 43, 7, 23, 48]]
2.38s;0.809717%;747;[[1, 28, 31, 26, 8, 27], [4, 17, 44, 45, 33, 15, 37], [6, 14, 25], [10, 39, 30, 34, 21, 29], [11, 16, 2, 32], [12], [13, 41, 19, 40, 42], [18, 47], [20, 35, 36, 3, 22], [24, 43, 7, 23, 48], [38, 50, 9, 49, 5, 46]]
1.51s;0.944669%;748;[[1, 28, 31, 26, 8, 27], [2, 29, 21, 16, 11], [5, 49, 9, 38, 32], [6, 14, 25], [12], [13, 41, 19, 40, 42], [17, 44, 45, 33, 15, 37], [18, 4, 47], [20, 35, 36, 3, 22], [24, 43, 7, 23, 48], [46, 10, 39, 30, 34, 50]]
3.20s;0.944669%;748;[[1, 22, 28, 31, 26, 8], [2, 29, 21, 16, 11], [5, 49, 9, 38], [10, 39, 30, 34, 50, 46], [12], [13, 41, 40, 19, 42], [17, 44, 45, 33, 15, 37], [18, 4, 47], [20, 35, 36, 3, 32], [24, 43, 7, 23, 48], [25, 14, 6, 27]]
3.18s;0.944669%;748;[[1, 22, 28, 31, 26, 8], [2, 29, 21, 16, 11], [4, 17, 44, 45, 33, 15, 37], [5, 49, 9, 38], [10, 39, 30, 34, 50, 46], [12], [13, 41, 19, 40, 42], [18, 47], [20, 35, 36, 3, 32], [24, 43, 7, 23, 48], [25, 14, 6, 27]]
2.62s;0.809717%;747;[[1, 28, 31, 26, 8, 27], [4, 17, 44, 45, 33, 15, 37], [5, 10, 39, 30, 49], [6, 14, 25], [11, 16, 2, 32], [12], [13, 41, 19, 40, 42], [18, 47], [22, 3, 36, 35, 20, 46], [24, 43, 7, 23, 48], [29, 21, 34, 50, 9, 38]]
3.91s;0.269906%;743;[[2, 29, 21, 50, 9, 38], [3, 36, 35, 20, 32], [5, 37, 44, 17, 12], [8, 26, 31, 28, 22, 1, 46], [11, 16, 34, 30], [13, 41, 19, 40, 42], [15, 45, 33, 39, 10, 49], [18, 4, 47], [24, 43, 7, 23, 48], [25, 14, 6, 27]]
