elapsed;gap;fitness;solution
15.07s;0.227964%;1319;[[1, 7, 44, 64, 59, 25, 48, 37], [6, 2, 10, 26, 46, 63, 30], [23, 18, 54, 53, 20, 52], [24, 36, 21, 4, 60, 15, 3, 29, 39, 14, 27], [28, 62, 16, 61, 47, 50], [32, 58, 40, 8, 65, 33], [41, 17, 57, 38, 35, 19, 11, 55], [42, 5, 9, 12, 49], [45, 31, 13, 56, 22, 43, 34, 51]]
11.45s;0.151976%;1318;[[1, 7, 44, 64, 59, 61, 50], [6, 2, 10, 26, 46, 63, 30], [24, 36, 21, 4, 60, 15, 3, 29, 39, 14, 27], [28, 16, 62, 25, 48, 37, 47], [32, 58, 40, 8, 65, 33], [41, 20, 17, 18, 54, 52], [42, 5, 9, 12, 49], [45, 31, 13, 56, 22, 43, 34, 51], [53, 23, 11, 19, 35, 38, 57, 55]]
6.31s;0.683891%;1325;[[1, 7, 30, 64, 44, 59, 48, 37], [5, 14, 39, 29, 3, 15, 60, 4, 21, 36], [6, 2, 10, 26, 46, 63], [11, 57, 38, 19, 35, 56, 55, 41], [17, 23, 18, 54, 53, 20], [24, 12, 49, 9, 27], [32, 58, 40, 8, 65, 33, 42], [45, 31, 13, 43, 22, 34, 51, 52], [47, 61, 25, 62, 16, 28, 50]]
12.52s;0.303951%;1320;[[1, 7, 30, 64, 44, 59, 61, 50], [6, 2, 10, 26, 46, 63], [19, 35, 38, 57, 11, 55, 17, 41], [20, 23, 18, 54, 53, 52], [24, 36, 21, 4, 60, 15, 3, 29, 39, 14, 27], [28, 47, 16, 62, 48, 25, 37], [32, 58, 40, 8, 65, 33], [42, 5, 9, 12, 49], [45, 31, 13, 56, 22, 43, 34, 51]]
10.10s;0.455927%;1322;[[1, 55, 24, 12, 49, 9], [5, 15, 60, 4, 21, 3, 29, 39, 14, 27], [6, 2, 36, 10, 28, 50], [7, 35, 19, 38, 57, 11, 31, 45, 23], [13, 56, 22, 43, 34, 51, 18], [26, 46, 63, 64, 44, 59, 30], [32, 58, 40, 8, 65, 33, 42], [41, 17, 20, 53, 54, 52], [47, 16, 62, 25, 48, 37, 61]]
6.38s;0.607903%;1324;[[1, 7, 30, 48, 25, 62, 16, 61, 28], [5, 4, 60, 15, 3, 29, 39, 14, 21, 36], [6, 2, 10, 26, 46, 63], [23, 18, 54, 53, 20, 52], [24, 12, 49, 9, 27], [32, 58, 40, 8, 65, 33, 42], [41, 17, 11, 19, 35, 38, 57, 55], [45, 31, 13, 56, 22, 43, 34, 51], [50, 47, 37, 64, 44, 59]]
2.51s;0.531915%;1323;[[1, 61, 37, 25, 48, 62, 16, 47], [6, 2, 36, 10, 28, 50], [7, 57, 38, 19, 35, 56, 13, 45, 31, 11], [9, 49, 12, 24, 55], [14, 39, 29, 3, 21, 4, 60, 15, 5, 27], [18, 23, 51, 34, 22, 43], [26, 46, 63, 59, 64, 44, 30], [32, 58, 40, 8, 65, 33, 42], [41, 17, 20, 53, 54, 52]]
12.21s;0.227964%;1319;[[1, 7, 30, 44, 64, 59, 61, 50], [6, 2, 10, 26, 46, 63], [19, 35, 38, 57, 11, 55, 17, 41], [20, 53, 23, 18, 54, 52], [24, 36, 21, 4, 60, 15, 3, 29, 39, 14, 27], [28, 16, 62, 25, 48, 37, 47], [32, 58, 40, 8, 65, 33], [42, 5, 9, 12, 49], [45, 31, 13, 56, 22, 43, 34, 51]]
6.30s;0.607903%;1324;[[1, 7, 37, 48, 25, 62, 16, 28, 50], [5, 14, 39, 29, 3, 15, 60, 4, 21, 36], [6, 2, 10, 26, 46, 63], [11, 57, 38, 19, 35, 22, 56, 31, 45], [13, 43, 34, 51, 23, 18, 41], [24, 12, 49, 9, 27], [30, 44, 64, 59, 61, 47], [32, 58, 40, 8, 65, 33, 42], [52, 54, 53, 20, 17, 55]]
5.06s;0.303951%;1320;[[1, 63, 46, 26, 10, 2, 6], [7, 30, 64, 44, 59, 48, 25, 37], [19, 35, 38, 57, 11, 55, 17, 41], [20, 23, 18, 54, 53, 52], [24, 36, 21, 4, 60, 15, 3, 29, 39, 14, 27], [32, 58, 40, 8, 65, 33], [42, 5, 9, 12, 49], [45, 31, 13, 56, 22, 43, 34, 51], [47, 61, 16, 62, 28, 50]]
