elapsed;gap;fitness;solution
2.06s;0.0%;672;[[2, 10, 27, 20], [3, 1, 19, 24, 11, 15, 14], [7, 13, 17, 9, 6, 22], [21, 16, 18, 25, 5, 4, 29], [26, 28, 12, 8, 23, 30]]
0.75s;0.0%;672;[[2, 10, 27, 20], [3, 1, 19, 24, 11, 15, 14], [7, 13, 17, 6, 9, 22], [8, 30, 23, 12, 28, 26], [21, 16, 18, 25, 5, 4, 29]]
1.21s;0.0%;672;[[2, 10, 27, 20], [3, 1, 19, 24, 11, 15, 14], [8, 7, 23, 12, 28, 26], [21, 16, 18, 25, 5, 4, 29], [22, 9, 6, 13, 17, 30]]
0.56s;0.0%;672;[[2, 10, 27, 20], [3, 1, 19, 24, 11, 15, 14], [7, 23, 8, 12, 28, 26], [21, 16, 18, 25, 5, 4, 29], [22, 6, 9, 17, 13, 30]]
0.98s;0.0%;672;[[2, 10, 27, 20], [3, 1, 19, 24, 11, 15, 14], [7, 23, 8, 12, 28, 26], [21, 16, 18, 5, 25, 4, 29], [22, 9, 6, 17, 13, 30]]
1.18s;0.0%;672;[[2, 10, 27, 20], [3, 1, 19, 24, 11, 15, 14], [7, 17, 13, 9, 6, 22], [21, 16, 18, 5, 25, 4, 29], [26, 28, 12, 8, 23, 30]]
0.74s;0.446429%;675;[[3, 1, 19, 24, 11, 15, 14], [4, 9, 6, 17, 13, 22], [8, 12, 23, 7, 30, 29], [16, 18, 5, 25, 21], [20, 27, 10, 2, 26, 28]]
1.16s;0.0%;672;[[2, 10, 27, 20], [3, 1, 19, 24, 11, 15, 14], [8, 7, 23, 12, 28, 26], [21, 16, 18, 5, 25, 4, 29], [22, 9, 6, 17, 13, 30]]
0.91s;0.0%;672;[[2, 10, 27, 20], [3, 1, 19, 24, 11, 15, 14], [7, 13, 17, 9, 6, 22], [8, 30, 23, 12, 28, 26], [21, 16, 18, 5, 25, 4, 29]]
0.69s;0.0%;672;[[2, 10, 27, 20], [3, 1, 19, 24, 11, 15, 14], [7, 23, 8, 12, 28, 26], [21, 16, 18, 25, 5, 4, 29], [22, 6, 9, 17, 13, 30]]
1.15s;0.0%;672;[[2, 10, 27, 20], [3, 1, 19, 24, 11, 15, 14], [7, 13, 17, 9, 6, 22], [21, 16, 18, 25, 5, 4, 29], [26, 28, 12, 8, 23, 30]]
0.64s;0.0%;672;[[2, 10, 27, 20], [3, 1, 19, 24, 11, 15, 14], [7, 17, 13, 9, 6, 22], [8, 30, 23, 12, 28, 26], [21, 16, 18, 25, 5, 4, 29]]
0.97s;0.0%;672;[[2, 10, 27, 20], [3, 1, 19, 24, 11, 15, 14], [8, 7, 23, 12, 28, 26], [21, 16, 18, 5, 25, 4, 29], [22, 6, 9, 17, 13, 30]]
0.51s;0.446429%;675;[[3, 1, 19, 24, 11, 15, 14], [4, 22, 9, 6, 13, 17], [8, 12, 23, 30, 7, 29], [16, 18, 5, 25, 21], [20, 27, 10, 2, 26, 28]]
0.84s;0.0%;672;[[2, 10, 27, 20], [3, 1, 19, 24, 11, 15, 14], [7, 17, 13, 6, 9, 22], [8, 30, 23, 12, 28, 26], [21, 16, 18, 25, 5, 4, 29]]
1.24s;0.0%;672;[[2, 10, 27, 20], [3, 1, 19, 24, 11, 15, 14], [8, 7, 23, 12, 28, 26], [21, 16, 18, 25, 5, 4, 29], [22, 9, 6, 13, 17, 30]]
0.90s;0.0%;672;[[2, 10, 27, 20], [3, 1, 19, 24, 11, 15, 14], [7, 23, 8, 12, 28, 26], [21, 16, 18, 25, 5, 4, 29], [22, 9, 6, 17, 13, 30]]
1.03s;0.0%;672;[[2, 10, 27, 20], [3, 1, 19, 24, 11, 15, 14], [8, 23, 7, 12, 28, 26], [21, 16, 18, 25, 5, 4, 29], [22, 9, 6, 13, 17, 30]]
1.44s;0.0%;672;[[2, 10, 27, 20], [3, 1, 19, 24, 11, 15, 14], [8, 7, 23, 12, 28, 26], [21, 16, 18, 5, 25, 4, 29], [22, 6, 9, 17, 13, 30]]
1.83s;0.0%;672;[[2, 10, 27, 20], [3, 1, 19, 24, 11, 15, 14], [7, 13, 17, 6, 9, 22], [8, 30, 23, 12, 28, 26], [21, 16, 18, 25, 5, 4, 29]]
0.69s;0.0%;672;[[2, 10, 27, 20], [3, 1, 19, 24, 11, 15, 14], [7, 23, 8, 12, 28, 26], [21, 16, 18, 25, 5, 4, 29], [22, 6, 9, 13, 17, 30]]
0.89s;0.0%;672;[[2, 10, 27, 20], [3, 1, 19, 24, 11, 15, 14], [8, 7, 23, 12, 28, 26], [21, 16, 18, 25, 5, 4, 29], [22, 6, 9, 17, 13, 30]]
0.54s;0.595238%;676;[[3, 1, 19, 24, 11, 15, 14], [4, 6, 9, 17, 13, 30], [8, 12, 23, 7, 22, 29], [16, 18, 5, 25, 21], [20, 27, 10, 2, 26, 28]]
1.30s;0.0%;672;[[2, 10, 27, 20], [3, 1, 19, 24, 11, 15, 14], [7, 17, 13, 6, 9, 22], [21, 16, 18, 5, 25, 4, 29], [26, 28, 12, 8, 23, 30]]
