elapsed;gap;fitness;solution
5.58s;0.693069%;1017;[[1, 30, 37, 2, 36, 50, 43, 45, 22, 28], [4, 48, 42, 23, 19, 15, 32, 16, 12, 7], [5, 3, 33, 6, 20], [11, 24, 41, 17, 9, 47], [25, 21, 34, 52, 13, 14, 39], [27, 35, 8, 46, 51], [31, 38, 18, 40, 26, 10, 29, 49, 44]]
3.59s;0.693069%;1017;[[1, 30, 37, 2, 36, 50, 43, 45, 22, 28, 4], [5, 3, 33, 6, 20], [7, 16, 32, 15, 19, 23, 42, 48, 12], [11, 24, 41, 17, 9, 47], [25, 21, 34, 52, 13, 14, 39], [27, 35, 8, 46, 51], [31, 38, 18, 40, 26, 10, 29, 49, 44]]
3.04s;0.693069%;1017;[[1, 30, 37, 2, 36, 50, 43, 45, 22, 28, 4], [5, 3, 33, 6, 20], [7, 12, 16, 32, 15, 19, 23, 42, 48], [11, 24, 41, 17, 9, 47], [25, 21, 34, 52, 13, 14, 39], [27, 35, 8, 46, 51], [31, 38, 18, 40, 26, 10, 49, 29, 44]]
4.09s;0.693069%;1017;[[1, 30, 37, 2, 36, 50, 43, 45, 22, 28, 4], [5, 3, 33, 6, 20], [7, 12, 16, 32, 15, 19, 23, 42, 48], [24, 11, 41, 17, 9, 47], [25, 21, 34, 52, 13, 14, 39], [27, 35, 8, 46, 51], [31, 38, 18, 40, 26, 10, 29, 49, 44]]
4.74s;0.693069%;1017;[[1, 30, 37, 2, 36, 50, 43, 45, 22, 28], [4, 48, 42, 23, 19, 15, 32, 16, 12, 7], [5, 3, 33, 6, 20], [24, 11, 41, 17, 9, 47], [25, 21, 34, 52, 13, 14, 39], [27, 35, 8, 46, 51], [31, 38, 18, 40, 26, 10, 29, 49, 44]]
3.56s;0.693069%;1017;[[1, 30, 37, 2, 36, 50, 43, 45, 22, 28, 4], [5, 3, 33, 6, 20], [7, 12, 16, 32, 15, 19, 23, 42, 48], [11, 24, 41, 17, 9, 47], [25, 21, 34, 52, 13, 14, 39], [27, 35, 8, 46, 51], [31, 38, 18, 40, 26, 10, 29, 49, 44]]
5.50s;0.693069%;1017;[[1, 30, 37, 2, 36, 50, 43, 45, 22, 28], [4, 48, 42, 23, 19, 15, 32, 16, 12, 7], [5, 3, 33, 6, 20], [24, 11, 41, 17, 9, 47], [25, 21, 34, 52, 13, 14, 39], [27, 35, 8, 46, 51], [31, 38, 18, 40, 26, 10, 29, 49, 44]]
3.07s;0.693069%;1017;[[1, 28, 22, 45, 43, 50, 36, 2, 37, 30], [4, 48, 42, 23, 19, 15, 32, 16, 12, 7], [5, 3, 33, 6, 20], [24, 11, 41, 17, 9, 47], [25, 21, 34, 52, 13, 14, 39], [27, 35, 8, 46, 51], [31, 38, 18, 40, 26, 10, 29, 49, 44]]
3.32s;0.693069%;1017;[[1, 30, 37, 2, 36, 50, 43, 45, 22, 28, 4], [5, 3, 33, 6, 20], [7, 12, 16, 32, 15, 19, 23, 42, 48], [11, 24, 41, 17, 9, 47], [25, 21, 34, 52, 13, 14, 39], [27, 35, 8, 46, 51], [31, 38, 18, 40, 26, 10, 29, 49, 44]]
6.30s;0.693069%;1017;[[1, 30, 37, 2, 36, 50, 43, 45, 22, 28], [4, 48, 42, 23, 19, 15, 32, 16, 12, 7], [5, 3, 33, 6, 20], [24, 11, 41, 17, 9, 47], [25, 21, 34, 52, 13, 14, 39], [27, 35, 8, 46, 51], [31, 38, 18, 40, 26, 10, 29, 49, 44]]
3.94s;0.693069%;1017;[[1, 30, 37, 2, 36, 50, 43, 45, 22, 28, 4], [5, 3, 33, 6, 20], [7, 12, 16, 32, 15, 19, 23, 42, 48], [11, 24, 41, 17, 9, 47], [25, 21, 34, 52, 13, 14, 39], [27, 35, 8, 46, 51], [31, 38, 18, 40, 26, 10, 29, 49, 44]]
4.71s;0.693069%;1017;[[1, 30, 37, 2, 36, 50, 43, 45, 22, 28, 4], [5, 3, 33, 6, 20], [7, 12, 16, 32, 15, 19, 23, 42, 48], [11, 24, 41, 17, 9, 47], [25, 21, 34, 52, 13, 14, 39], [27, 35, 8, 46, 51], [31, 38, 18, 40, 26, 10, 29, 49, 44]]
3.35s;0.693069%;1017;[[1, 28, 22, 45, 43, 50, 36, 2, 37, 30], [4, 48, 42, 23, 19, 15, 32, 16, 12, 7], [5, 3, 33, 6, 20], [11, 24, 41, 17, 9, 47], [25, 21, 34, 52, 13, 14, 39], [27, 35, 8, 46, 51], [31, 38, 18, 40, 26, 10, 29, 49, 44]]
3.89s;0.693069%;1017;[[1, 30, 37, 2, 36, 50, 43, 45, 22, 28], [4, 48, 42, 23, 19, 15, 32, 16, 12, 7], [5, 3, 33, 6, 20], [11, 24, 41, 17, 9, 47], [25, 21, 34, 52, 13, 14, 39], [27, 35, 8, 46, 51], [31, 38, 18, 40, 26, 10, 49, 29, 44]]
6.37s;0.693069%;1017;[[1, 28, 22, 45, 43, 50, 36, 2, 37, 30], [4, 48, 42, 23, 19, 15, 32, 16, 12, 7], [5, 3, 33, 6, 20], [11, 24, 41, 17, 9, 47], [25, 21, 34, 52, 13, 14, 39], [27, 35, 8, 46, 51], [31, 38, 18, 40, 26, 10, 29, 49, 44]]
5.90s;0.693069%;1017;[[1, 30, 37, 2, 36, 50, 43, 45, 22, 28, 4], [5, 3, 33, 6, 20], [7, 16, 32, 15, 19, 23, 42, 48, 12], [11, 24, 41, 17, 9, 47], [25, 21, 34, 52, 13, 14, 39], [27, 35, 8, 46, 51], [31, 38, 18, 40, 26, 10, 49, 29, 44]]
3.76s;0.693069%;1017;[[1, 30, 37, 2, 36, 50, 43, 45, 28, 4], [5, 3, 33, 6, 20], [7, 12, 16, 32, 15, 19, 23, 42, 48, 22], [11, 24, 41, 17, 9, 47], [25, 21, 34, 52, 13, 14, 39], [27, 35, 8, 46, 51], [31, 38, 18, 40, 26, 10, 29, 49, 44]]
3.56s;0.693069%;1017;[[1, 30, 37, 2, 36, 50, 43, 45, 22, 28, 4], [5, 3, 33, 6, 20], [7, 16, 32, 15, 19, 23, 42, 48, 12], [11, 24, 41, 17, 9, 47], [25, 21, 34, 52, 13, 14, 39], [27, 35, 8, 46, 51], [31, 38, 18, 40, 26, 10, 29, 49, 44]]
