elapsed;gap;fitness;solution
8.33s;0.0%;792;[[1, 43, 41, 42, 64, 22, 62], [2, 28, 61, 21, 30], [4, 27, 52, 34, 46], [5, 37, 20, 60, 36, 47, 48], [6, 51, 3, 44, 40, 17], [7, 53, 14, 59, 11], [8, 35, 19, 54, 13, 57, 15, 29, 45], [12, 9, 25, 55, 18, 50, 32], [16, 49, 24, 56, 23, 63, 33], [26, 58, 38, 10, 31, 39]]
5.46s;0.883838%;799;[[2, 62, 28, 61, 21], [4, 45, 29, 5, 48, 30], [6, 63, 23, 56, 24, 49, 16, 51], [7, 38, 31, 10, 58, 26], [12, 40, 44, 3, 17], [22, 64, 42, 41, 43, 1, 33], [27, 57, 15, 37, 20, 60, 36, 47], [32, 50, 18, 55, 25, 9, 39], [34, 52, 13, 54, 19, 8, 46], [35, 14, 59, 11, 53]]
5.50s;0.505051%;796;[[1, 43, 41, 42, 64, 22, 62], [2, 28, 61, 21, 30], [4, 27, 52, 8, 46, 34], [5, 37, 20, 60, 36, 47, 48], [6, 51, 3, 44, 40, 17], [7, 53, 11, 59, 14], [12, 9, 25, 55, 18, 50, 32], [16, 49, 24, 56, 23, 63, 33], [26, 58, 38, 10, 31, 39], [35, 19, 54, 13, 57, 15, 29, 45]]
5.69s;0.883838%;799;[[2, 62, 28, 61, 21], [4, 45, 29, 5, 48, 30], [6, 63, 23, 56, 24, 49, 16, 51], [7, 38, 10, 31, 58, 26], [12, 40, 44, 3, 17], [22, 64, 42, 41, 43, 1, 33], [27, 57, 15, 37, 20, 60, 36, 47], [32, 50, 18, 55, 25, 9, 39], [34, 52, 13, 54, 19, 8, 46], [35, 14, 59, 11, 53]]
9.47s;1.51515%;804;[[2, 62, 28, 61, 21], [4, 45, 29, 48, 30], [5, 47, 36, 60, 20, 37, 15, 57], [6, 63, 23, 56, 24, 49, 16, 51], [7, 53, 14, 59, 19, 35], [11, 38, 10, 58, 26], [12, 39, 9, 32, 40], [17, 3, 44, 50, 18, 55, 25, 31], [22, 64, 42, 41, 43, 1, 33], [34, 52, 27, 13, 54, 8, 46]]
6.84s;0.505051%;796;[[1, 43, 41, 42, 64, 22, 62], [2, 28, 61, 21, 30], [4, 27, 52, 8, 46, 34], [5, 37, 20, 60, 36, 47, 48], [6, 51, 3, 44, 40, 17], [7, 53, 11, 59, 14], [12, 9, 25, 55, 18, 50, 32], [16, 49, 24, 56, 23, 63, 33], [26, 58, 38, 10, 31, 39], [35, 19, 54, 13, 57, 15, 29, 45]]
9.36s;0.505051%;796;[[1, 43, 41, 42, 64, 22, 62], [2, 28, 61, 21, 30], [4, 27, 52, 46, 34], [5, 37, 20, 60, 36, 47, 48], [6, 51, 3, 44, 32, 40], [7, 14, 59, 11, 53], [8, 35, 19, 54, 13, 57, 15, 29, 45], [12, 9, 25, 55, 18, 50, 17], [16, 49, 24, 56, 23, 63, 33], [26, 58, 38, 10, 31, 39]]
5.45s;1.0101%;800;[[2, 62, 28, 61, 21], [3, 44, 50, 18, 55, 25, 31, 39], [4, 52, 34, 46], [6, 63, 23, 56, 24, 49, 16, 51], [8, 19, 59, 14, 35, 7, 26], [12, 9, 32, 40, 17], [22, 64, 42, 41, 43, 1, 33], [27, 13, 54, 57, 15, 5, 29, 45], [30, 48, 47, 36, 60, 20, 37], [53, 11, 38, 10, 58]]
6.83s;1.13636%;801;[[1, 43, 41, 42, 64, 22, 62], [4, 45, 29, 5, 48, 30], [6, 2, 28, 61, 21], [7, 38, 31, 10, 58, 26], [12, 40, 44, 3, 51, 17], [16, 49, 24, 56, 23, 63, 33], [27, 57, 15, 37, 20, 60, 36, 47], [32, 50, 18, 55, 25, 9, 39], [34, 52, 13, 54, 19, 8, 46], [35, 14, 59, 11, 53]]
3.80s;1.26263%;802;[[1, 43, 41, 42, 64, 22, 62], [2, 28, 61, 21, 30], [4, 27, 52, 8, 46, 34], [5, 37, 20, 60, 36, 47, 48], [6, 33, 63, 23, 56, 16], [7, 53, 14, 59, 11], [9, 25, 55, 50, 18, 24, 49, 51], [12, 39, 31, 10, 38, 58], [17, 3, 44, 32, 40], [26, 35, 19, 54, 13, 57, 15, 29, 45]]
6.80s;1.0101%;800;[[2, 62, 28, 61, 21], [4, 27, 52, 8, 46, 34], [6, 63, 23, 56, 24, 49, 16, 51], [7, 53, 14, 59, 11], [12, 9, 25, 55, 18, 50, 32], [17, 3, 44, 40], [22, 64, 42, 41, 43, 1, 33], [26, 58, 38, 10, 31, 39], [30, 48, 47, 36, 60, 20, 37], [35, 19, 54, 13, 57, 15, 5, 29, 45]]
8.02s;0.0%;792;[[1, 43, 41, 42, 64, 22, 62], [2, 28, 61, 21, 30], [4, 27, 52, 34, 46], [5, 37, 20, 60, 36, 47, 48], [6, 51, 3, 44, 40, 17], [7, 53, 11, 59, 14], [8, 35, 19, 54, 13, 57, 15, 29, 45], [12, 9, 25, 55, 18, 50, 32], [16, 49, 24, 56, 23, 63, 33], [26, 58, 38, 10, 31, 39]]
7.79s;0.505051%;796;[[1, 43, 41, 42, 64, 22, 62], [2, 28, 61, 21, 30], [4, 45, 29, 15, 57, 13, 27], [5, 37, 20, 60, 36, 47, 48], [6, 51, 3, 44, 40, 17], [7, 53, 11, 59, 14], [12, 9, 25, 55, 18, 50, 32], [16, 49, 24, 56, 23, 63, 33], [26, 58, 38, 10, 31, 39], [34, 52, 54, 19, 35, 8, 46]]
11.92s;0.0%;792;[[1, 43, 41, 42, 64, 22, 62], [2, 28, 61, 21, 30], [4, 27, 52, 34, 46], [5, 37, 20, 60, 36, 47, 48], [6, 51, 3, 44, 40, 17], [7, 53, 14, 59, 11], [8, 35, 19, 54, 13, 57, 15, 29, 45], [12, 9, 25, 55, 18, 50, 32], [16, 49, 24, 56, 23, 63, 33], [26, 58, 38, 10, 31, 39]]
6.78s;1.0101%;800;[[1, 43, 41, 42, 64, 22, 62], [2, 28, 61, 21, 30], [3, 44, 50, 25, 55, 18, 24, 49, 51], [4, 45, 27, 52, 34], [5, 37, 20, 60, 36, 47, 48], [6, 33, 63, 23, 56, 16, 17], [7, 38, 31, 10, 58, 26], [12, 39, 9, 32, 40], [29, 15, 57, 13, 54, 19, 8, 46], [35, 14, 59, 11, 53]]
5.27s;1.51515%;804;[[1, 43, 41, 42, 64, 22, 62], [4, 45, 29, 5, 57, 13, 27], [6, 2, 28, 61, 21], [7, 14, 59, 11, 53], [12, 9, 25, 55, 18, 50, 32], [15, 37, 20, 60, 36, 47, 48, 30], [16, 49, 24, 56, 23, 63, 33], [17, 40, 44, 3, 51], [26, 58, 38, 10, 31, 39], [34, 52, 54, 19, 35, 8, 46]]
10.34s;0.0%;792;[[1, 43, 41, 42, 64, 22, 62], [2, 28, 61, 21, 30], [4, 27, 52, 34, 46], [5, 37, 20, 60, 36, 47, 48], [6, 51, 3, 44, 40, 17], [7, 35, 19, 54, 13, 57, 15, 29, 45], [8, 14, 59, 11, 53], [12, 9, 25, 55, 18, 50, 32], [16, 49, 24, 56, 23, 63, 33], [26, 58, 38, 10, 31, 39]]
11.23s;0.126263%;793;[[1, 43, 41, 42, 64, 22, 62], [2, 28, 61, 21, 30], [4, 27, 52, 34, 46], [5, 37, 20, 60, 36, 47, 48], [6, 51, 3, 44, 40, 17], [7, 8, 19, 54, 13, 57, 15, 29, 45], [12, 9, 25, 55, 18, 50, 32], [16, 49, 24, 56, 23, 63, 33], [26, 58, 38, 10, 31, 39], [35, 14, 59, 11, 53]]
8.09s;0.0%;792;[[1, 43, 41, 42, 64, 22, 62], [2, 28, 61, 21, 30], [4, 27, 52, 34, 46], [5, 37, 20, 60, 36, 47, 48], [6, 51, 3, 44, 40, 17], [7, 53, 14, 59, 11], [8, 35, 19, 54, 13, 57, 15, 29, 45], [12, 9, 25, 55, 18, 50, 32], [16, 49, 24, 56, 23, 63, 33], [26, 58, 38, 10, 31, 39]]
11.22s;0.0%;792;[[1, 43, 41, 42, 64, 22, 62], [2, 28, 61, 21, 30], [4, 27, 52, 34, 46], [5, 37, 20, 60, 36, 47, 48], [6, 51, 3, 44, 40, 17], [7, 53, 14, 59, 11], [8, 35, 19, 54, 13, 57, 15, 29, 45], [12, 9, 25, 55, 18, 50, 32], [16, 49, 24, 56, 23, 63, 33], [26, 58, 38, 10, 31, 39]]
7.32s;0.757576%;798;[[1, 43, 41, 42, 64, 22, 62], [2, 28, 61, 21, 30], [4, 27, 52, 46, 34], [5, 37, 20, 60, 36, 47, 48], [6, 33, 63, 23, 56, 16], [7, 35, 19, 54, 13, 57, 15, 29, 45], [8, 14, 59, 11, 53], [9, 25, 55, 50, 18, 24, 49, 51], [12, 40, 32, 44, 3, 17], [26, 58, 38, 10, 31, 39]]
10.23s;1.26263%;802;[[1, 43, 41, 42, 64, 22, 62], [2, 28, 61, 21, 30], [4, 27, 52, 8, 46, 34], [5, 37, 20, 60, 36, 47, 48], [6, 33, 63, 23, 56, 16], [7, 53, 14, 59, 11], [9, 25, 55, 50, 18, 24, 49, 51], [12, 40, 32, 44, 3, 17], [26, 58, 38, 10, 31, 39], [35, 19, 54, 13, 57, 15, 29, 45]]
10.59s;0.0%;792;[[1, 43, 41, 42, 64, 22, 62], [2, 28, 61, 21, 30], [4, 27, 52, 34, 46], [5, 37, 20, 60, 36, 47, 48], [6, 51, 3, 44, 40, 17], [7, 53, 14, 59, 11], [8, 35, 19, 54, 13, 57, 15, 29, 45], [12, 9, 25, 55, 18, 50, 32], [16, 49, 24, 56, 23, 63, 33], [26, 58, 38, 10, 31, 39]]
13.36s;0.505051%;796;[[1, 43, 41, 42, 64, 22, 62], [2, 28, 61, 21, 30], [4, 27, 52, 34, 46], [5, 37, 20, 60, 36, 47, 48], [6, 33, 63, 23, 56, 24, 49], [7, 53, 14, 59, 11], [8, 35, 19, 54, 13, 57, 15, 29, 45], [12, 9, 25, 55, 18, 50, 32], [17, 40, 44, 3, 16, 51], [26, 58, 38, 10, 31, 39]]
9.13s;0.505051%;796;[[1, 43, 41, 42, 64, 22, 62], [2, 28, 61, 21, 30], [4, 45, 29, 15, 57, 13, 27], [5, 37, 20, 60, 36, 47, 48], [6, 51, 3, 44, 40, 17], [7, 53, 11, 59, 14], [12, 9, 25, 55, 18, 50, 32], [16, 49, 24, 56, 23, 63, 33], [26, 58, 38, 10, 31, 39], [34, 52, 54, 19, 35, 8, 46]]
11.19s;0.505051%;796;[[1, 43, 41, 42, 64, 22, 62], [2, 28, 61, 21, 30], [4, 27, 52, 34, 46], [5, 37, 20, 60, 36, 47, 48], [6, 33, 63, 23, 56, 24, 49], [7, 53, 14, 59, 11], [8, 35, 19, 54, 13, 57, 15, 29, 45], [12, 9, 25, 55, 18, 50, 32], [17, 40, 44, 3, 16, 51], [26, 58, 38, 10, 31, 39]]
5.24s;1.51515%;804;[[2, 62, 28, 61, 21], [4, 45, 29, 5, 48, 30], [6, 63, 23, 56, 24, 49, 16, 51], [7, 8, 19, 54, 13, 27, 52, 34], [12, 9, 25, 55, 18, 50, 32], [17, 3, 44, 40], [22, 64, 42, 41, 43, 1, 33], [26, 58, 38, 10, 31, 39], [35, 14, 59, 11, 53], [46, 57, 15, 37, 20, 60, 36, 47]]
9.86s;0.505051%;796;[[1, 43, 41, 42, 64, 22, 62], [2, 28, 61, 21, 30], [4, 27, 52, 46, 34], [5, 37, 20, 60, 36, 47, 48], [6, 33, 63, 23, 56, 24, 49], [7, 14, 59, 11, 53], [8, 35, 19, 54, 13, 57, 15, 29, 45], [12, 9, 25, 55, 18, 50, 32], [17, 40, 44, 3, 16, 51], [26, 58, 38, 10, 31, 39]]
